empty,,,,,,
Speed,,,,,,
 ==================== ,,,,,,
Speed,Unit,Category,Time,Set 1,TrackID,ID
5.002488,,Spot,1,,1000002336,2336
5.04396,,Spot,1,,1000002346,2346
6.123888,,Spot,1,,1000002357,2357
7.433316,,Spot,1,,1000002368,2368
13.167468,,Spot,1,,1000002385,2385
5.271588,,Spot,1,,1000002394,2394
8.633592,,Spot,1,,1000002409,2409
28.08378,,Spot,1,,1000002420,2420
6.368184,,Spot,1,,1000002442,2442
6.928992,,Spot,1,,1000002453,2453
7.008768,,Spot,1,,1000002462,2462
20.060388,,Spot,1,,1000002473,2473
3.963168,,Spot,1,,1000002477,2477
4.343112,,Spot,1,,1000002488,2488
3.939768,,Spot,1,,1000002499,2499
3.1395708,,Spot,1,,1000002510,2510
13.892832,,Spot,1,,1000002527,2527
3.958956,,Spot,1,,1000002538,2538
8.001288,,Spot,1,,1000002549,2549
4.193064,,Spot,1,,1000002560,2560
8.462016,,Spot,1,,1000002581,2581
2.2222152,,Spot,1,,1000002585,2585
8.734932,,Spot,1,,1000002596,2596
2.2430124,,Spot,1,,1000002607,2607
6.9804,,Spot,1,,1000002618,2618
13.162824,,Spot,1,,1000002629,2629
10.136808,,Spot,1,,1000002651,2651
13.530708,,Spot,1,,1000002659,2659
10.491696,,Spot,1,,1000002661,2661
3.3944256,,Spot,1,,1000002678,2678
5.37066,,Spot,1,,1000002686,2686
28.892304,,Spot,1,,1000002704,2704
2.6703648,,Spot,2,Utrecked,1000000000,2705
5.508288,,Spot,2,Utrecked,1000000001,2706
5.243652,,Spot,2,Utrecked,1000000002,2707
19.053252,,Spot,2,Utrecked,1000000003,2708
19.780344,,Spot,2,Utrecked,1000002709,2709
9.42462,,Spot,2,Utrecked,1000000005,2710
7.166916,,Spot,2,Utrecked,1000000004,2711
4.976928,,Spot,2,Utrecked,1000000006,2712
7.883316,,Spot,2,Utrecked,1000000008,2713
9.693828,,Spot,2,Utrecked,1000000007,2714
6.92874,,Spot,2,Utrecked,1000000009,2715
13.225176,,Spot,2,Utrecked,1000000010,2716
7.703136,,Spot,2,Utrecked,1000000036,2717
5.54454,,Spot,2,Utrecked,1000000016,2718
7.840404,,Spot,2,Utrecked,1000000017,2719
4.12668,,Spot,2,Utrecked,1000000018,2720
4.268412,,Spot,2,Utrecked,1000000019,2721
7.087572,,Spot,2,Utrecked,1000000020,2722
12.295188,,Spot,2,Utrecked,1000000021,2723
5.92182,,Spot,2,Utrecked,1000000023,2724
13.349772,,Spot,2,Utrecked,1000000022,2725
5.442444,,Spot,2,Utrecked,1000000024,2726
9.431784,,Spot,2,Utrecked,1000000025,2727
16.967304,,Spot,2,Utrecked,1000000029,2728
3.4035696,,Spot,2,Utrecked,1000000027,2729
11.000016,,Spot,2,Utrecked,1000000031,2730
6.049908,,Spot,2,Utrecked,1000000030,2731
20.82618,,Spot,2,Utrecked,1000000033,2732
8.87004,,Spot,2,Utrecked,1000002733,2733
11.377692,,Spot,2,Utrecked,1000000095,2734
6.329412,,Spot,2,Utrecked,1000000035,2735
15.628536,,Spot,2,Utrecked,1000000038,2736
2.2718268,,Spot,2,Utrecked,1000000040,2737
8.375724,,Spot,2,Utrecked,1000002738,2738
6.38334,,Spot,2,Utrecked,1000000041,2739
4.713912,,Spot,2,Utrecked,1000000042,2740
5.243292,,Spot,2,Utrecked,1000000043,2741
18.260028,,Spot,2,Utrecked,1000000044,2742
5.545836,,Spot,2,Utrecked,1000000059,2743
2.5993404,,Spot,2,Utrecked,1000000065,2744
7.474392,,Spot,2,Utrecked,1000000078,2745
2.9877552,,Spot,2,Utrecked,1000000081,2746
13.066812,,Spot,2,Utrecked,1000000083,2747
5.577516,,Spot,2,Utrecked,1000000028,2748
5.4576,,Spot,2,Utrecked,1000000086,2749
2.7606348,,Spot,2,Utrecked,1000000087,2750
1.5242472,,Spot,2,Utrecked,1000000084,2751
2.4947784,,Spot,2,Utrecked,1000000085,2752
5.967396,,Spot,2,Utrecked,1000002753,2753
13.50486,,Spot,2,Utrecked,1000000089,2754
8.678016,,Spot,2,Utrecked,1000000090,2755
9.302112,,Spot,2,Utrecked,1000002756,2756
7.47558,,Spot,2,Utrecked,1000002757,2757
7.81272,,Spot,2,Utrecked,1000002758,2758
9.00558,,Spot,2,Utrecked,1000002759,2759
5.88114,,Spot,2,Utrecked,1000000096,2760
9.350352,,Spot,2,Utrecked,1000000099,2761
7.453548,,Spot,2,Utrecked,1000000100,2762
7.220808,,Spot,2,Utrecked,1000000098,2763
9.562212,,Spot,2,Utrecked,1000002764,2764
24.299892,,Spot,2,Utrecked,1000000103,2765
16.154496,,Spot,2,Utrecked,1000000119,2766
9.565056,,Spot,2,Utrecked,1000002767,2767
9.706968,,Spot,2,Utrecked,1000000134,2768
10.707372,,Spot,2,Utrecked,1000000135,2769
12.85668,,Spot,2,Utrecked,1000000144,2770
13.600116,,Spot,2,,1000002219,2771
7.187724,,Spot,2,,1000002229,2772
27.065484,,Spot,2,,1000002240,2773
3.2039568,,Spot,2,,1000002251,2774
12.012444,,Spot,2,,1000002262,2775
2.9538828,,Spot,2,,1000002281,2776
3.0116664,,Spot,2,,1000002292,2777
5.214708,,Spot,2,,1000002303,2778
2.9560716,,Spot,2,,1000002325,2779
1.7471988,,Spot,2,,1000002336,2780
2.9992428,,Spot,2,,1000002346,2781
3.919896,,Spot,2,,1000002357,2782
7.433316,,Spot,2,,1000002368,2783
4.370544,,Spot,2,,1000002385,2784
2.352438,,Spot,2,,1000002394,2785
15.637716,,Spot,2,,1000002409,2786
21.775572,,Spot,2,,1000002420,2787
2.6375976,,Spot,2,,1000002442,2788
6.928992,,Spot,2,,1000002453,2789
6.178212,,Spot,2,,1000002462,2790
20.060388,,Spot,2,,1000002473,2791
6.52338,,Spot,2,,1000002477,2792
4.707936,,Spot,2,,1000002488,2793
5.172408,,Spot,2,,1000002499,2794
1.5828768,,Spot,2,,1000002510,2795
17.060364,,Spot,2,,1000002527,2796
5.48946,,Spot,2,,1000002538,2797
2.3107356,,Spot,2,,1000002549,2798
4.022208,,Spot,2,,1000002560,2799
2.5638876,,Spot,2,,1000002581,2800
5.55084,,Spot,2,,1000002585,2801
2.9205756,,Spot,2,,1000002596,2802
2.7538164,,Spot,2,,1000002607,2803
9.2682,,Spot,2,,1000002618,2804
4.287528,,Spot,2,,1000002629,2805
5.358816,,Spot,2,,1000002651,2806
13.530708,,Spot,2,,1000002659,2807
7.666524,,Spot,2,,1000002661,2808
3.3944256,,Spot,2,,1000002678,2809
5.37066,,Spot,2,,1000002686,2810
17.913168,,Spot,2,,1000002704,2811
8.451144,,Spot,3,Utrecked,1000002812,2812
8.489772,,Spot,3,Utrecked,1000000002,2813
6.558768,,Spot,3,Utrecked,1000002814,2814
11.114784,,Spot,3,Utrecked,1000002709,2815
10.585224,,Spot,3,Utrecked,1000000004,2816
15.011244,,Spot,3,Utrecked,1000002817,2817
5.522148,,Spot,3,Utrecked,1000000001,2818
14.229612,,Spot,3,Utrecked,1000000010,2819
7.704324,,Spot,3,Utrecked,1000000009,2820
5.12118,,Spot,3,Utrecked,1000000006,2821
4.964148,,Spot,3,Utrecked,1000000008,2822
4.948956,,Spot,3,Utrecked,1000000016,2823
9.36882,,Spot,3,Utrecked,1000000000,2824
10.114308,,Spot,3,Utrecked,1000000018,2825
1.6185564,,Spot,3,Utrecked,1000000019,2826
5.478588,,Spot,3,Utrecked,1000000017,2827
24.92352,,Spot,3,Utrecked,1000000022,2828
10.529892,,Spot,3,Utrecked,1000000020,2829
7.480368,,Spot,3,Utrecked,1000000023,2830
3.4509168,,Spot,3,Utrecked,1000000025,2831
16.522632,,Spot,3,Utrecked,1000000021,2832
7.470072,,Spot,3,Utrecked,1000000024,2833
9.218664,,Spot,3,Utrecked,1000002834,2834
11.522952,,Spot,3,Utrecked,1000000033,2835
9.141156,,Spot,3,Utrecked,1000000007,2836
7.658028,,Spot,3,Utrecked,1000000036,2837
7.243488,,Spot,3,Utrecked,1000000035,2838
6.6123,,Spot,3,Utrecked,1000000038,2839
10.70784,,Spot,3,Utrecked,1000000037,2840
9.85338,,Spot,3,Utrecked,1000000048,2841
4.563072,,Spot,3,Utrecked,1000000065,2842
2.7436392,,Spot,3,Utrecked,1000000084,2843
36.89316,,Spot,3,Utrecked,1000002844,2844
28.385676,,Spot,3,Utrecked,1000000089,2845
36.33408,,Spot,3,Utrecked,1000002846,2846
19.480644,,Spot,3,Utrecked,1000002847,2847
8.073216,,Spot,3,,1000002229,2848
3.1417344,,Spot,3,,1000002240,2849
7.30224,,Spot,3,,1000002251,2850
6.960132,,Spot,3,,1000002262,2851
2.8865232,,Spot,3,,1000002281,2852
5.939388,,Spot,3,,1000002292,2853
6.525936,,Spot,3,,1000002303,2854
4.255056,,Spot,3,,1000002325,2855
4.1652,,Spot,3,,1000002336,2856
1.4967684,,Spot,3,,1000002346,2857
4.47264,,Spot,3,,1000002357,2858
9.21528,,Spot,3,,1000002385,2859
7.802388,,Spot,3,,1000002394,2860
20.75256,,Spot,3,,1000002409,2861
7.277724,,Spot,3,,1000002420,2862
3.3959844,,Spot,3,,1000002442,2863
2.7649836,,Spot,3,,1000002462,2864
3.813012,,Spot,3,,1000002477,2865
4.550328,,Spot,3,,1000002488,2866
5.98338,,Spot,3,,1000002499,2867
5.302728,,Spot,3,,1000002510,2868
15.5547,,Spot,3,,1000002527,2869
8.115876,,Spot,3,,1000002538,2870
4.030416,,Spot,3,,1000002549,2871
6.8094,,Spot,3,,1000002560,2872
3.923028,,Spot,3,,1000002581,2873
3.5351964,,Spot,3,,1000002585,2874
2.825928,,Spot,3,,1000002596,2875
4.076856,,Spot,3,,1000002607,2876
4.85136,,Spot,3,,1000002618,2877
6.621192,,Spot,3,,1000002629,2878
2.1207564,,Spot,3,,1000002661,2879
5.175216,,Spot,3,,1000002704,2880
11.505708,,Spot,4,Utrecked,1000000000,2881
8.451144,,Spot,4,Utrecked,1000002812,2882
19.587276,,Spot,4,Utrecked,1000000002,2883
15.1461,,Spot,4,Utrecked,1000000001,2884
6.558768,,Spot,4,Utrecked,1000002814,2885
17.068284,,Spot,4,Utrecked,1000002709,2886
10.53054,,Spot,4,Utrecked,1000000005,2887
12.141396,,Spot,4,Utrecked,1000000004,2888
14.960484,,Spot,4,Utrecked,1000002817,2889
12.98538,,Spot,4,Utrecked,1000000010,2890
16.210332,,Spot,4,Utrecked,1000000006,2891
21.634308,,Spot,4,Utrecked,1000000008,2892
20.703024,,Spot,4,Utrecked,1000000009,2893
11.513268,,Spot,4,Utrecked,1000000007,2894
10.7793,,Spot,4,Utrecked,1000000016,2895
10.972332,,Spot,4,Utrecked,1000000018,2896
16.214652,,Spot,4,Utrecked,1000000022,2897
11.156616,,Spot,4,Utrecked,1000000017,2898
19.451592,,Spot,4,Utrecked,1000000020,2899
9.292212,,Spot,4,Utrecked,1000000019,2900
6.21738,,Spot,4,Utrecked,1000000021,2901
8.156628,,Spot,4,Utrecked,1000000023,2902
9.657072,,Spot,4,Utrecked,1000000025,2903
10.191816,,Spot,4,Utrecked,1000000024,2904
8.753076,,Spot,4,Utrecked,1000000031,2905
7.22718,,Spot,4,Utrecked,1000000030,2906
17.131284,,Spot,4,Utrecked,1000000033,2907
8.87004,,Spot,4,Utrecked,1000002733,2908
12.112092,,Spot,4,Utrecked,1000000095,2909
5.50458,,Spot,4,Utrecked,1000000036,2910
14.74362,,Spot,4,Utrecked,1000000035,2911
6.777504,,Spot,4,Utrecked,1000000038,2912
8.036532,,Spot,4,Utrecked,1000000041,2913
6.990372,,Spot,4,Utrecked,1000002738,2914
5.861592,,Spot,4,Utrecked,1000000040,2915
5.476932,,Spot,4,Utrecked,1000000042,2916
11.11626,,Spot,4,Utrecked,1000002917,2917
9.24372,,Spot,4,Utrecked,1000000043,2918
7.274952,,Spot,4,Utrecked,1000002919,2919
5.66424,,Spot,4,Utrecked,1000000059,2920
7.303572,,Spot,4,Utrecked,1000000065,2921
3.945528,,Spot,4,Utrecked,1000000078,2922
5.659164,,Spot,4,Utrecked,1000000081,2923
12.159612,,Spot,4,Utrecked,1000000083,2924
3.4489044,,Spot,4,Utrecked,1000002834,2925
5.491584,,Spot,4,Utrecked,1000000028,2926
8.583984,,Spot,4,Utrecked,1000000084,2927
6.571008,,Spot,4,Utrecked,1000000085,2928
19.869228,,Spot,4,Utrecked,1000002844,2929
2.8327788,,Spot,4,Utrecked,1000000087,2930
3.08952,,Spot,4,Utrecked,1000000086,2931
9.519336,,Spot,4,Utrecked,1000002932,2932
10.040112,,Spot,4,Utrecked,1000002753,2933
9.302112,,Spot,4,Utrecked,1000002756,2934
15.417432,,Spot,4,Utrecked,1000002846,2935
9.737208,,Spot,4,Utrecked,1000000096,2936
8.935416,,Spot,4,Utrecked,1000000099,2937
10.181952,,Spot,4,Utrecked,1000000098,2938
8.0703,,Spot,4,Utrecked,1000000100,2939
8.793864,,Spot,4,Utrecked,1000002764,2940
8.058096,,Spot,4,Utrecked,1000002941,2941
7.49556,,Spot,4,Utrecked,1000002767,2942
9.502416,,Spot,4,Utrecked,1000000134,2943
13.168224,,Spot,4,Utrecked,1000000135,2944
9.064764,,Spot,4,Utrecked,1000000090,2945
4.168296,,Spot,4,Utrecked,1000002757,2946
7.81272,,Spot,4,Utrecked,1000002758,2947
9.00558,,Spot,4,Utrecked,1000002759,2948
18.854856,,Spot,4,Utrecked,1000000144,2949
17.731836,,Spot,4,Utrecked,1000002950,2950
19.848456,,Spot,4,Utrecked,1000002951,2951
22.928724,,Spot,4,,1000002952,2952
9.660384,,Spot,4,,1000002229,2953
3.629556,,Spot,4,,1000002240,2954
5.605668,,Spot,4,,1000002251,2955
8.855352,,Spot,4,,1000002262,2956
9.777852,,Spot,4,,1000002281,2957
6.020928,,Spot,4,,1000002292,2958
6.186024,,Spot,4,,1000002303,2959
5.697504,,Spot,4,,1000002325,2960
7.283556,,Spot,4,,1000002336,2961
10.692684,,Spot,4,,1000002346,2962
1.4202144,,Spot,4,,1000002357,2963
24.725016,,Spot,4,,1000002964,2964
3.4009992,,Spot,4,,1000002394,2965
5.41386,,Spot,4,,1000002409,2966
3.848508,,Spot,4,,1000002420,2967
6.813144,,Spot,4,,1000002442,2968
28.833696,,Spot,4,,1000002969,2969
2.2013784,,Spot,4,,1000002462,2970
7.768692,,Spot,4,,1000002477,2972
2.2327344,,Spot,4,,1000002488,2973
10.427832,,Spot,4,,1000002499,2974
8.571492,,Spot,4,,1000002510,2975
14.248692,,Spot,4,,1000002527,2976
13.638456,,Spot,4,,1000002538,2977
3.4575696,,Spot,4,,1000002549,2978
4.437144,,Spot,4,,1000002581,2979
5.706576,,Spot,4,,1000002585,2980
6.128064,,Spot,4,,1000002596,2981
2.9017512,,Spot,4,,1000002607,2982
8.835876,,Spot,4,,1000002618,2983
6.784128,,Spot,4,,1000002629,2984
21.78468,,Spot,4,,1000002661,2985
11.957076,,Spot,4,,1000002986,2986
21.188664,,Spot,4,,1000002987,2987
11.7252,,Spot,4,,1000002988,2988
3.5927928,,Spot,4,,1000002704,2989
18.564084,,Spot,5,Utrecked,1000002990,2990
12.13254,,Spot,5,Utrecked,1000002991,2991
9.555768,,Spot,5,Utrecked,1000000000,2992
7.221312,,Spot,5,Utrecked,1000002993,2993
7.595496,,Spot,5,Utrecked,1000002994,2994
25.493184,,Spot,5,Utrecked,1000002995,2995
13.270572,,Spot,5,Utrecked,1000000001,2996
3.0932892,,Spot,5,Utrecked,1000002997,2997
13.41684,,Spot,5,Utrecked,1000000004,2998
7.089408,,Spot,5,Utrecked,1000000005,2999
4.232304,,Spot,5,Utrecked,1000003000,3000
6.735204,,Spot,5,Utrecked,1000003001,3001
19.497168,,Spot,5,Utrecked,1000002709,3002
10.436292,,Spot,5,Utrecked,1000003003,3003
14.592708,,Spot,5,Utrecked,1000002817,3004
9.51912,,Spot,5,Utrecked,1000003005,3005
11.293488,,Spot,5,Utrecked,1000003006,3006
3.662208,,Spot,5,Utrecked,1000003007,3007
7.606872,,Spot,5,Utrecked,1000000007,3008
7.774632,,Spot,5,Utrecked,1000003009,3009
5.240844,,Spot,5,Utrecked,1000000036,3010
12.658968,,Spot,5,Utrecked,1000003011,3011
11.076588,,Spot,5,Utrecked,1000003012,3012
21.378996,,Spot,5,Utrecked,1000003013,3013
9.548892,,Spot,5,Utrecked,1000000016,3014
8.730756,,Spot,5,Utrecked,1000003015,3015
9.104616,,Spot,5,Utrecked,1000000017,3016
11.561796,,Spot,5,Utrecked,1000000022,3017
7.066368,,Spot,5,Utrecked,1000000018,3018
3.636612,,Spot,5,Utrecked,1000000019,3019
25.458912,,Spot,5,Utrecked,1000003020,3020
9.357804,,Spot,5,Utrecked,1000000023,3021
6.815952,,Spot,5,Utrecked,1000003022,3022
6.859584,,Spot,5,Utrecked,1000000021,3023
9.47412,,Spot,5,Utrecked,1000000025,3024
12.577176,,Spot,5,Utrecked,1000000024,3025
15.83712,,Spot,5,Utrecked,1000003026,3026
14.775048,,Spot,5,Utrecked,1000003027,3027
24.154668,,Spot,5,Utrecked,1000003028,3028
14.077764,,Spot,5,Utrecked,1000003029,3029
8.276256,,Spot,5,Utrecked,1000003030,3030
7.315452,,Spot,5,Utrecked,1000003031,3031
12.390444,,Spot,5,Utrecked,1000003032,3032
6.314724,,Spot,5,Utrecked,1000003033,3033
9.91926,,Spot,5,Utrecked,1000003034,3034
8.1207,,Spot,5,Utrecked,1000000038,3035
5.352984,,Spot,5,Utrecked,1000003036,3036
3.65922,,Spot,5,Utrecked,1000003037,3037
9.534132,,Spot,5,Utrecked,1000003038,3038
4.467816,,Spot,5,Utrecked,1000003039,3039
8.651268,,Spot,5,Utrecked,1000000041,3040
8.770284,,Spot,5,Utrecked,1000002917,3041
12.611772,,Spot,5,Utrecked,1000003042,3042
6.518736,,Spot,5,Utrecked,1000003043,3043
15.921864,,Spot,5,Utrecked,1000002738,3044
10.790496,,Spot,5,Utrecked,1000000043,3045
6.024888,,Spot,5,Utrecked,1000003046,3046
4.852512,,Spot,5,Utrecked,1000003047,3047
9.22464,,Spot,5,Utrecked,1000002919,3048
11.0961,,Spot,5,Utrecked,1000003049,3049
13.035348,,Spot,5,Utrecked,1000003050,3050
14.539752,,Spot,5,Utrecked,1000003051,3051
16.25688,,Spot,5,Utrecked,1000003052,3052
10.919664,,Spot,5,Utrecked,1000003053,3053
10.081548,,Spot,5,Utrecked,1000000059,3054
4.619844,,Spot,5,Utrecked,1000000065,3055
7.69194,,Spot,5,Utrecked,1000000078,3056
13.69566,,Spot,5,Utrecked,1000003057,3057
11.002284,,Spot,5,Utrecked,1000003058,3058
10.389384,,Spot,5,Utrecked,1000000083,3059
16.630992,,Spot,5,Utrecked,1000003060,3060
9.639108,,Spot,5,Utrecked,1000000028,3061
8.83134,,Spot,5,Utrecked,1000002834,3062
4.569768,,Spot,5,Utrecked,1000003063,3063
5.961888,,Spot,5,Utrecked,1000002844,3064
7.492104,,Spot,5,Utrecked,1000000085,3065
4.114512,,Spot,5,Utrecked,1000003066,3066
6.495228,,Spot,5,Utrecked,1000000084,3067
7.627104,,Spot,5,Utrecked,1000002932,3068
4.92084,,Spot,5,Utrecked,1000000086,3069
13.2588,,Spot,5,Utrecked,1000002753,3070
17.721036,,Spot,5,Utrecked,1000003071,3071
8.846244,,Spot,5,Utrecked,1000002941,3072
13.275,,Spot,5,Utrecked,1000002757,3073
6.853644,,Spot,5,Utrecked,1000003074,3074
28.402524,,Spot,5,Utrecked,1000003075,3075
5.325552,,Spot,5,Utrecked,1000003076,3076
6.50124,,Spot,5,Utrecked,1000003077,3077
6.829236,,Spot,5,Utrecked,1000003078,3078
6.856416,,Spot,5,Utrecked,1000003079,3079
9.098856,,Spot,5,Utrecked,1000003080,3080
8.250768,,Spot,5,Utrecked,1000000098,3081
4.587084,,Spot,5,Utrecked,1000003082,3082
16.118604,,Spot,5,Utrecked,1000000100,3083
5.365332,,Spot,5,Utrecked,1000002764,3084
6.089724,,Spot,5,Utrecked,1000003085,3085
18.530964,,Spot,5,Utrecked,1000002847,3086
9.498852,,Spot,5,Utrecked,1000003087,3087
10.217124,,Spot,5,Utrecked,1000003088,3088
10.18188,,Spot,5,Utrecked,1000002767,3089
8.6031,,Spot,5,Utrecked,1000003090,3090
18.392364,,Spot,5,Utrecked,1000003091,3091
15.033204,,Spot,5,Utrecked,1000003092,3092
13.990212,,Spot,5,Utrecked,1000003093,3093
16.964604,,Spot,5,Utrecked,1000003094,3094
14.50008,,Spot,5,Utrecked,1000003095,3095
19.460664,,Spot,5,Utrecked,1000003096,3096
11.506284,,Spot,5,Utrecked,1000003097,3097
14.774292,,Spot,5,Utrecked,1000003098,3098
19.460484,,Spot,5,Utrecked,1000003099,3099
8.583048,,Spot,5,Utrecked,1000003100,3100
10.624068,,Spot,5,Utrecked,1000003101,3101
11.673936,,Spot,5,Utrecked,1000003102,3102
9.665784,,Spot,5,Utrecked,1000003103,3103
8.098092,,Spot,5,Utrecked,1000003104,3104
15.785568,,Spot,5,Utrecked,1000003105,3105
18.934596,,Spot,5,Utrecked,1000003106,3106
15.788808,,Spot,5,Utrecked,1000003107,3107
20.688516,,Spot,5,Utrecked,1000003108,3108
13.070592,,Spot,5,Utrecked,1000003109,3109
4.465116,,Spot,5,Utrecked,1000002950,3110
8.933472,,Spot,5,Utrecked,1000002951,3111
6.33744,,Spot,5,,1000002952,3112
14.535648,,Spot,5,,1000002229,3113
9.071136,,Spot,5,,1000002240,3114
5.439312,,Spot,5,,1000002251,3115
9.164844,,Spot,5,,1000002262,3116
11.4534,,Spot,5,,1000003117,3117
10.21878,,Spot,5,,1000002281,3118
5.687712,,Spot,5,,1000002292,3119
7.487172,,Spot,5,,1000002303,3120
3.548412,,Spot,5,,1000002325,3121
4.27176,,Spot,5,,1000002336,3122
6.800436,,Spot,5,,1000002346,3123
10.558512,,Spot,5,,1000002357,3124
8.808948,,Spot,5,,1000002964,3125
6.299856,,Spot,5,,1000002394,3126
6.24564,,Spot,5,,1000002409,3127
10.70352,,Spot,5,,1000002420,3128
6.208272,,Spot,5,,1000002442,3129
10.331136,,Spot,5,,1000002969,3130
6.646716,,Spot,5,,1000002462,3131
7.479828,,Spot,5,,1000002477,3132
2.4629976,,Spot,5,,1000002488,3133
13.634568,,Spot,5,,1000002499,3134
16.79526,,Spot,5,,1000002510,3135
11.390004,,Spot,5,,1000002527,3136
22.511988,,Spot,5,,1000002538,3137
6.133752,,Spot,5,,1000002549,3138
3.782448,,Spot,5,,1000002560,3139
10.522944,,Spot,5,,1000002585,3140
4.448088,,Spot,5,,1000002596,3141
3.2282676,,Spot,5,,1000002607,3142
6.27408,,Spot,5,,1000002618,3143
7.546248,,Spot,5,,1000002629,3144
5.723172,,Spot,5,,1000003145,3145
14.528232,,Spot,5,,1000003146,3146
23.11902,,Spot,5,,1000002661,3147
11.957076,,Spot,5,,1000002986,3148
9.394452,,Spot,5,,1000002987,3149
7.817184,,Spot,5,,1000002988,3150
7.862688,,Spot,5,,1000002704,3151
10.280268,,Spot,5,,1000003152,3152
14.07852,,Spot,6,Utrecked,1000003153,3153
6.036012,,Spot,6,Utrecked,1000002991,3154
18.5346,,Spot,6,Utrecked,1000000000,3155
17.447652,,Spot,6,Utrecked,1000003156,3156
5.849928,,Spot,6,Utrecked,1000002993,3157
6.054048,,Spot,6,Utrecked,1000002994,3158
29.965068,,Spot,6,Utrecked,1000003159,3159
6.313752,,Spot,6,Utrecked,1000000017,3160
5.49954,,Spot,6,Utrecked,1000002990,3161
8.598528,,Spot,6,Utrecked,1000003000,3162
9.673308,,Spot,6,Utrecked,1000000001,3163
7.77888,,Spot,6,Utrecked,1000002997,3164
16.15896,,Spot,6,Utrecked,1000000005,3165
4.85658,,Spot,6,Utrecked,1000000004,3166
6.735204,,Spot,6,Utrecked,1000003001,3167
4.934556,,Spot,6,Utrecked,1000003003,3168
7.274412,,Spot,6,Utrecked,1000002709,3169
13.684284,,Spot,6,Utrecked,1000003005,3170
5.393124,,Spot,6,Utrecked,1000002817,3171
23.212944,,Spot,6,Utrecked,1000003172,3172
16.020288,,Spot,6,Utrecked,1000003006,3173
7.42608,,Spot,6,Utrecked,1000000007,3174
4.625784,,Spot,6,Utrecked,1000003009,3175
10.007136,,Spot,6,Utrecked,1000003007,3176
5.054364,,Spot,6,Utrecked,1000000036,3177
