empty,,,,,,
Speed,,,,,,
 ==================== ,,,,,,
Speed,Unit,Category,Time,Set 1,TrackID,ID
3.606984,,Spot,3,Untracked,1000000164,3938
5.634324,,Spot,3,Untracked,1000000291,3939
8.233992,,Spot,3,Untracked,1000003940,3940
7.945488,,Spot,3,Untracked,1000000165,3941
5.113944,,Spot,3,Untracked,1000000173,3942
4.535424,,Spot,3,Untracked,1000000174,3943
4.14288,,Spot,3,Untracked,1000000177,3944
4.556052,,Spot,3,Untracked,1000003945,3945
2.893644,,Spot,3,Untracked,1000000191,3946
4.261392,,Spot,3,Untracked,1000000162,3947
5.762772,,Spot,3,Untracked,1000000193,3948
3.4334532,,Spot,3,Untracked,1000000194,3949
27.200016,,Spot,3,Untracked,1000000196,3950
17.707644,,Spot,3,Untracked,1000003773,3951
2.263212,,Spot,3,Untracked,1000003952,3952
4.483728,,Spot,3,Untracked,1000003775,3953
1.2185784,,Spot,3,Untracked,1000000208,3954
10.803096,,Spot,3,Untracked,1000000209,3955
4.398696,,Spot,3,Untracked,1000000217,3956
4.49244,,Spot,3,Untracked,1000003957,3957
3.4380324,,Spot,3,Untracked,1000003958,3958
11.844864,,Spot,3,Untracked,1000000124,3959
6.707988,,Spot,3,Untracked,1000000250,3960
11.749752,,Spot,3,Untracked,1000000256,3961
10.606572,,Spot,3,Untracked,1000003783,3962
11.38284,,Spot,3,Untracked,1000000258,3963
8.499168,,Spot,3,Untracked,1000000280,3964
12.01914,,Spot,3,Untracked,1000000288,3965
3.985272,,Spot,3,Untracked,1000000293,3966
5.303052,,Spot,3,Untracked,1000000292,3967
3.810528,,Spot,3,Untracked,1000000295,3968
4.998672,,Spot,3,Untracked,1000000212,3969
3.20139,,Spot,3,Untracked,1000003798,3970
3.991536,,Spot,3,Untracked,1000000296,3971
2.7312372,,Spot,3,Untracked,1000000299,3972
2.8337292,,Spot,3,Untracked,1000000300,3973
12.876948,,Spot,3,Untracked,1000000297,3974
5.669676,,Spot,3,Untracked,1000000301,3975
6.295428,,Spot,3,Untracked,1000000302,3976
4.569588,,Spot,3,Untracked,1000000303,3977
3.2531904,,Spot,3,Untracked,1000000304,3978
3.5426124,,Spot,3,Untracked,1000000305,3979
2.66751,,Spot,3,Untracked,1000000306,3980
9.264276,,Spot,3,Untracked,1000003981,3981
8.521812,,Spot,3,Untracked,1000000310,3982
6.23052,,Spot,3,Untracked,1000000308,3983
1.429434,,Spot,3,Untracked,1000000311,3984
2.0465784,,Spot,3,Untracked,1000000312,3985
8.67096,,Spot,3,Untracked,1000003811,3986
3.858336,,Spot,3,Untracked,1000000330,3987
2.150946,,Spot,3,Untracked,1000003988,3988
5.564988,,Spot,3,Untracked,1000000331,3989
6.838164,,Spot,3,Untracked,1000000333,3990
2.129814,,Spot,3,Untracked,1000000332,3991
4.056264,,Spot,3,Untracked,1000000334,3992
3.88944,,Spot,3,Untracked,1000000335,3993
3.4259076,,Spot,3,Untracked,1000000336,3994
6.928992,,Spot,3,Untracked,1000000337,3995
4.800564,,Spot,3,Untracked,1000000338,3996
8.57304,,Spot,3,Untracked,1000000339,3997
10.960848,,Spot,3,Untracked,1000003820,3998
6.610932,,Spot,3,Untracked,1000003999,3999
8.539056,,Spot,3,Untracked,1000003821,4000
1.2863052,,Spot,3,Untracked,1000003823,4001
8.692344,,Spot,3,Untracked,1000000464,4002
2.9634012,,Spot,3,Untracked,1000000467,4003
1.9229112,,Spot,3,Untracked,1000000470,4004
2.822922,,Spot,3,Untracked,1000000469,4005
1.3127544,,Spot,3,Untracked,1000000472,4006
3.148614,,Spot,3,Untracked,1000000471,4007
3.705012,,Spot,3,Untracked,1000003839,4008
5.391144,,Spot,3,Untracked,1000000519,4009
7.118568,,Spot,3,Untracked,1000000561,4010
12.487788,,Spot,3,Untracked,1000000522,4011
3.3870852,,Spot,3,Untracked,1000000523,4012
3.1562568,,Spot,3,Untracked,1000000524,4013
2.5592832,,Spot,3,Untracked,1000000526,4014
3.943224,,Spot,3,Untracked,1000000525,4015
1.3008852,,Spot,3,Untracked,1000000529,4016
2.4542784,,Spot,3,Untracked,1000004017,4017
5.592492,,Spot,3,Untracked,1000003840,4018
1.9958976,,Spot,3,Untracked,1000003841,4019
9.477108,,Spot,3,Tracked,1000003222,4020
5.683644,,Spot,3,Tracked,1000003234,4021
11.626416,,Spot,3,Tracked,1000003246,4022
8.923788,,Spot,3,Tracked,1000003258,4023
8.97228,,Spot,3,Tracked,1000003270,4024
4.942152,,Spot,3,Tracked,1000003281,4025
8.720064,,Spot,3,Tracked,1000003293,4026
6.87546,,Spot,3,Tracked,1000003305,4027
9.294696,,Spot,3,Tracked,1000003317,4028
6.96204,,Spot,3,Tracked,1000003328,4029
4.110336,,Spot,3,Tracked,1000003339,4030
6.82506,,Spot,3,Tracked,1000003349,4031
23.598792,,Spot,3,Tracked,1000003359,4032
0.8929692,,Spot,3,Tracked,1000003370,4033
4.54932,,Spot,3,Tracked,1000003382,4034
1.81557,,Spot,3,Tracked,1000003394,4035
5.082048,,Spot,3,Tracked,1000003406,4036
4.617684,,Spot,3,Tracked,1000003418,4037
5.056668,,Spot,3,Tracked,1000003430,4038
2.5901604,,Spot,3,Tracked,1000003442,4039
2.8000152,,Spot,3,Tracked,1000003454,4040
5.067072,,Spot,3,Tracked,1000003478,4041
2.8982808,,Spot,3,Tracked,1000003490,4042
10.16352,,Spot,3,Tracked,1000003502,4043
2.3074992,,Spot,3,Tracked,1000003505,4044
3.86712,,Spot,3,Tracked,1000003517,4045
1.5458184,,Spot,3,Tracked,1000003529,4046
2.9709216,,Spot,3,Tracked,1000003541,4047
4.9662,,Spot,3,Tracked,1000003553,4048
3.2776164,,Spot,3,Tracked,1000003565,4049
4.49334,,Spot,3,Tracked,1000003584,4050
2.830572,,Spot,3,Tracked,1000003595,4051
3.905532,,Spot,3,Tracked,1000003614,4052
1.7936496,,Spot,3,Tracked,1000003625,4053
11.116908,,Spot,3,Tracked,1000003637,4054
4.145076,,Spot,3,Tracked,1000003647,4055
3.74508,,Spot,3,Tracked,1000003658,4056
5.372172,,Spot,3,Tracked,1000003669,4057
2.2979484,,Spot,3,Tracked,1000003680,4058
3.4744608,,Spot,3,Tracked,1000003691,4059
4.419432,,Spot,3,Tracked,1000003702,4060
3.4011036,,Spot,3,Tracked,1000003713,4061
4.62474,,Spot,4,Untracked,1000003714,4062
2.9771136,,Spot,4,Untracked,1000003715,4063
14.611104,,Spot,4,Untracked,1000004064,4064
6.360912,,Spot,4,Untracked,1000000027,4065
4.486644,,Spot,4,Untracked,1000000023,4066
3.4975332,,Spot,4,Untracked,1000000061,4067
5.150268,,Spot,4,Untracked,1000000062,4068
1.9605132,,Spot,4,Untracked,1000003892,4069
4.696488,,Spot,4,Untracked,1000000064,4070
28.619712,,Spot,4,Untracked,1000000145,4071
2.6911764,,Spot,4,Untracked,1000003888,4072
5.95512,,Spot,4,Untracked,1000004073,4073
10.491336,,Spot,4,Untracked,1000000087,4074
4.41198,,Spot,4,Untracked,1000003723,4075
1.6824348,,Spot,4,Untracked,1000003898,4076
17.016192,,Spot,4,Untracked,1000004077,4077
3.0186,,Spot,4,Untracked,1000000098,4078
4.01742,,Spot,4,Untracked,1000000095,4079
5.287824,,Spot,4,Untracked,1000000097,4080
3.22137,,Spot,4,Untracked,1000000112,4081
2.9240784,,Spot,4,Untracked,1000000114,4082
20.40768,,Spot,4,Untracked,1000004083,4083
15.898248,,Spot,4,Untracked,1000000066,4084
2.5263216,,Spot,4,Untracked,1000000136,4085
2.2720968,,Spot,4,Untracked,1000000137,4086
3.929508,,Spot,4,Untracked,1000000140,4087
2.8768464,,Spot,4,Untracked,1000000139,4088
11.51928,,Spot,4,Untracked,1000003736,4089
8.255556,,Spot,4,Untracked,1000000138,4090
1.9463688,,Spot,4,Untracked,1000000141,4091
5.392728,,Spot,4,Untracked,1000000144,4092
4.779468,,Spot,4,Untracked,1000000142,4093
2.1991644,,Spot,4,Untracked,1000000148,4094
16.300368,,Spot,4,Untracked,1000000161,4095
8.4843,,Spot,4,Untracked,1000000146,4096
4.875012,,Spot,4,Untracked,1000000143,4097
1.9364616,,Spot,4,Untracked,1000000147,4098
1.335258,,Spot,4,Untracked,1000000151,4099
1.5544368,,Spot,4,Untracked,1000000149,4100
7.3278,,Spot,4,Untracked,1000000150,4101
2.4722748,,Spot,4,Untracked,1000000153,4102
3.270024,,Spot,4,Untracked,1000000156,4103
1.8158868,,Spot,4,Untracked,1000000154,4104
4.31802,,Spot,4,Untracked,1000003752,4105
2.1821544,,Spot,4,Untracked,1000000158,4106
3.0289176,,Spot,4,Untracked,1000003757,4107
13.967712,,Spot,4,Untracked,1000000160,4108
13.653432,,Spot,4,Untracked,1000003761,4109
3.2867064,,Spot,4,Untracked,1000000159,4110
3.123828,,Spot,4,Untracked,1000000164,4111
1.4494392,,Spot,4,Untracked,1000000173,4112
