
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,Set 1,TrackID,ID,
10.4606,um,Spot,2,Untrecked,1000000221,7285,
2.268,um,Spot,2,Untrecked,1000000222,7286,
0,um,Spot,2,,1000007287,7287,
2.66759,um,Spot,2,Untrecked,1000000223,7288,
0,um,Spot,2,Untrecked,1000007289,7289,
10.4491,um,Spot,2,Untrecked,1000000230,7290,
5.98581,um,Spot,2,Untrecked,1000000228,7291,
0,um,Spot,2,Untrecked,1000007292,7292,
0,um,Spot,2,Untrecked,1000007293,7293,
5.08359,um,Spot,2,Untrecked,1000000229,7294,
4.86703,um,Spot,2,Untrecked,1000000231,7295,
3.4486,um,Spot,2,,1000000235,7296,
1.12859,um,Spot,2,Untrecked,1000000234,7297,
0,um,Spot,2,Untrecked,1000007298,7298,
0,um,Spot,2,Untrecked,1000007299,7299,
0,um,Spot,2,Untrecked,1000007300,7300,
0,um,Spot,2,Untrecked,1000007301,7301,
0,um,Spot,2,,1000007302,7302,
3.09117,um,Spot,2,Untrecked,1000000311,7303,
0,um,Spot,2,Untrecked,1000007304,7304,
0,um,Spot,2,Untrecked,1000007305,7305,
4.64908,um,Spot,2,Untrecked,1000000149,7306,
7.60381,um,Spot,2,Untrecked,1000000150,7307,
14.5864,um,Spot,2,Untrecked,1000000245,7308,
12.2905,um,Spot,2,Untrecked,1000000244,7309,
7.78015,um,Spot,2,Untrecked,1000000151,7310,
16.3443,um,Spot,2,Untrecked,1000000246,7311,
0,um,Spot,2,Untrecked,1000007312,7312,
0,um,Spot,2,Untrecked,1000007313,7313,
2.70514,um,Spot,2,Untrecked,1000000241,7314,
3.51394,um,Spot,2,Untrecked,1000000240,7315,
7.52877,um,Spot,2,Untrecked,1000000243,7316,
0,um,Spot,2,Untrecked,1000007317,7317,
6.11519,um,Spot,2,Untrecked,1000000242,7318,
0,um,Spot,2,Untrecked,1000007319,7319,
3.11161,um,Spot,2,Untrecked,1000000247,7320,
0,um,Spot,2,Untrecked,1000007321,7321,
3.31824,um,Spot,2,Untrecked,1000000252,7322,
0,um,Spot,2,Untrecked,1000007323,7323,
12.321,um,Spot,2,Untrecked,1000000256,7324,
2.2737,um,Spot,2,Untrecked,1000000255,7325,
8.0259,um,Spot,2,Untrecked,1000000253,7326,
0,um,Spot,2,Untrecked,1000007327,7327,
0,um,Spot,2,Untrecked,1000007328,7328,
6.51598,um,Spot,2,Untrecked,1000000257,7329,
17.5171,um,Spot,2,Untrecked,1000000249,7330,
0,um,Spot,2,Untrecked,1000007331,7331,
0,um,Spot,2,Untrecked,1000007332,7332,
0,um,Spot,2,Untrecked,1000007333,7333,
0,um,Spot,2,Untrecked,1000007334,7334,
0,um,Spot,2,Untrecked,1000007335,7335,
0,um,Spot,2,Untrecked,1000007336,7336,
1.17528,um,Spot,2,Tracked,1000000265,7337,
0,um,Spot,2,Tracked,1000007338,7338,
3.80426,um,Spot,2,Untrecked,1000000198,7339,
2.15297,um,Spot,2,Tracked,1000000267,7340,
4.08819,um,Spot,2,Tracked,1000000271,7341,
0,um,Spot,2,Untrecked,1000007342,7342,
4.6014,um,Spot,2,Untrecked,1000000201,7343,
2.139,um,Spot,2,Untrecked,1000000268,7344,
8.23638,um,Spot,2,Untrecked,1000000278,7345,
0,um,Spot,2,Untrecked,1000007346,7346,
0,um,Spot,2,Untrecked,1000007347,7347,
4.48079,um,Spot,2,Untrecked,1000000273,7348,
3.24007,um,Spot,2,,1000000272,7349,
0,um,Spot,2,,1000007350,7350,
0,um,Spot,2,Untrecked,1000007351,7351,
0,um,Spot,2,Untrecked,1000007352,7352,
0,um,Spot,2,,1000007353,7353,
1.755,um,Spot,2,Tracked,1000000292,7354,
0,um,Spot,2,Tracked,1000007355,7355,
0,um,Spot,2,Untrecked,1000007356,7356,
18.2129,um,Spot,2,Untrecked,1000000300,7357,
2.57043,um,Spot,2,,1000000226,7358,
0,um,Spot,2,Untrecked,1000007359,7359,
0,um,Spot,2,Untrecked,1000007360,7360,
0,um,Spot,2,Untrecked,1000007361,7361,
