Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
2224,85,25,4.439,3.852,0,17.4,0.136,0.1,NA,0.009,NA,116.565,26.565
2225,85,26,4.439,3.852,0,19.7,0.136,0.1,NA,0,NA,0,-116.565
2226,85,27,4.422,3.86,0,22.8,0.155,0.116,NA,0.018,NA,153.435,153.435
2227,86,1,2.885,4.369,0,21.6,0,0,NA,NA,NA,NA,NA
2228,86,2,2.897,4.385,0,32.5,0.021,0.021,NA,0.021,NA,53.13,NA
2229,86,3,2.885,4.393,0,19.7,0.036,0.025,NA,0.015,NA,146.31,93.18
2230,86,4,2.885,4.398,0,27.3,0.04,0.029,NA,0.004,NA,90,-56.31
2231,86,5,2.88,4.406,0,21.6,0.049,0.037,NA,0.009,NA,116.565,26.565
2232,86,6,2.88,4.41,0,25.2,0.053,0.042,NA,0.004,NA,90,-26.565
2233,86,7,2.88,4.418,0,15,0.061,0.05,NA,0.008,NA,90,0
2234,86,8,2.88,4.418,0,9,0.061,0.05,NA,0,NA,0,-90
2235,86,9,2.88,4.422,0,13.9,0.065,0.054,NA,0.004,NA,90,90
2236,86,10,2.88,4.422,0,12,0.065,0.054,NA,0,NA,0,-90
2237,86,11,2.88,4.422,0,12.9,0.065,0.054,NA,0,NA,0,0
2238,86,12,2.88,4.422,0,9,0.065,0.054,NA,0,NA,0,0
2239,86,13,2.876,4.435,0,16.5,0.079,0.067,NA,0.013,NA,108.435,108.435
2240,86,14,2.88,4.435,0,12.3,0.083,0.066,NA,0.004,NA,0,-108.435
2241,86,15,2.889,4.439,0,17.1,0.092,0.07,NA,0.009,NA,26.565,26.565
2242,86,16,2.88,4.451,0,13.8,0.107,0.083,NA,0.015,NA,123.69,97.125
2243,86,17,2.889,4.46,0,11.7,0.119,0.091,NA,0.012,NA,45,-78.69
2244,86,18,2.893,4.46,0,8.7,0.123,0.091,NA,0.004,NA,0,-45
2245,86,19,2.893,4.468,0,10.2,0.131,0.1,NA,0.008,NA,90,90
2246,86,20,2.893,4.468,0,14.1,0.131,0.1,NA,0,NA,0,-90
2247,86,21,2.893,4.468,0,13.5,0.131,0.1,NA,0,NA,0,0
2248,86,22,2.893,4.468,0,14.4,0.131,0.1,NA,0,NA,0,0
2249,86,23,2.889,4.472,0,18.6,0.137,0.103,NA,0.006,NA,135,135
2250,86,24,2.885,4.476,0,21.6,0.143,0.107,NA,0.006,NA,135,0
2251,86,25,2.88,4.476,0,21.9,0.147,0.108,NA,0.004,NA,180,45
2252,86,26,2.88,4.484,0,26.6,0.155,0.116,NA,0.008,NA,90,-90
2253,86,29,2.876,4.517,0,31.2,0.188,0.149,NA,0.033,NA,97.125,7.125
2254,87,1,5.034,4.828,0,10.5,0,0,NA,NA,NA,NA,NA
2255,87,2,5.026,4.852,0,8.4,0.026,0.026,NA,0.026,NA,108.435,NA
2256,87,3,5.026,4.856,0,11.7,0.03,0.03,NA,0.004,NA,90,-18.435
2257,87,4,5.018,4.873,0,14.1,0.049,0.048,NA,0.018,NA,116.565,26.565
2258,87,5,5.018,4.877,0,12.6,0.053,0.052,NA,0.004,NA,90,-26.565
2259,87,6,5.014,4.894,0,17.8,0.07,0.069,NA,0.017,NA,104.036,14.036
2260,87,7,5.014,4.898,0,9.3,0.074,0.073,NA,0.004,NA,90,-14.036
2261,87,8,5.009,4.918,0,13.3,0.095,0.094,NA,0.021,NA,101.31,11.31
2262,87,9,5.014,4.918,0,10.8,0.099,0.093,NA,0.004,NA,0,-101.31
2263,87,10,5.018,4.927,0,7.2,0.109,0.101,NA,0.009,NA,63.435,63.435
2264,87,11,5.022,4.931,0,9.3,0.114,0.104,NA,0.006,NA,45,-18.435
2265,87,12,5.022,4.952,0,14.4,0.135,0.125,NA,0.021,NA,90,45
2266,87,13,5.022,4.952,0,8.9,0.135,0.125,NA,0,NA,0,-90
2267,87,14,5.022,4.964,0,9.3,0.147,0.137,NA,0.012,NA,90,90
2268,87,15,5.022,4.964,0,8.7,0.147,0.137,NA,0,NA,0,-90
2269,87,16,5.014,4.972,0,8.7,0.159,0.146,NA,0.012,NA,135,135
2270,87,17,5.014,4.972,0,10.8,0.159,0.146,NA,0,NA,0,-135
2271,87,18,5.009,4.985,0,8.4,0.172,0.159,NA,0.013,NA,108.435,108.435
2272,87,19,5.009,4.993,0,8.1,0.18,0.167,NA,0.008,NA,90,-18.435
2273,87,20,5.009,4.997,0,9.6,0.185,0.171,NA,0.004,NA,90,0
2274,87,21,5.009,5.005,0,11.7,0.193,0.179,NA,0.008,NA,90,0
2275,87,22,5.009,5.005,0,13.8,0.193,0.179,NA,0,NA,0,-90
2276,87,23,5.005,5.009,0,13.5,0.199,0.184,NA,0.006,NA,135,135
2277,87,24,4.993,5.009,0,11.4,0.211,0.187,NA,0.012,NA,180,45
2278,87,25,4.989,5.018,0,13.8,0.22,0.196,NA,0.009,NA,116.565,-63.435
2279,87,26,4.981,5.03,0,13.5,0.235,0.21,NA,0.015,NA,123.69,7.125
2280,87,28,4.968,5.071,0,13.7,0.278,0.253,NA,0.043,NA,106.699,-16.991
2281,88,1,0.751,3.195,0,18.2,0,0,NA,NA,NA,NA,NA
2282,88,2,0.789,3.19,0,33.8,0.037,0.037,NA,0.037,NA,-6.34,NA
2283,88,3,0.78,3.178,0,54.1,0.052,0.033,NA,0.015,NA,-123.69,-117.35
2284,88,4,0.784,3.162,0,57.4,0.069,0.047,NA,0.017,NA,-75.964,47.726
2285,88,5,0.789,3.149,0,54.9,0.082,0.059,NA,0.013,NA,-71.565,4.399
2286,88,6,0.793,3.141,0,69.8,0.092,0.068,NA,0.009,NA,-63.435,8.13
2287,88,7,0.809,3.145,0,54.7,0.109,0.076,NA,0.017,NA,14.036,77.471
2288,88,8,0.809,3.157,0,38.1,0.121,0.069,NA,0.012,NA,90,75.964
2289,88,9,0.809,3.166,0,38.4,0.129,0.065,NA,0.008,NA,90,0
2290,88,10,0.809,3.17,0,38.4,0.134,0.063,NA,0.004,NA,90,0
2291,88,11,0.813,3.182,0,27.6,0.147,0.063,NA,0.013,NA,71.565,-18.435
2292,88,12,0.813,3.182,0,35.7,0.147,0.063,NA,0,NA,0,-71.565
2293,88,13,0.813,3.199,0,36.3,0.163,0.062,NA,0.017,NA,90,90
2294,88,14,0.813,3.203,0,37.2,0.167,0.063,NA,0.004,NA,90,0
2295,88,15,0.813,3.211,0,20.5,0.176,0.064,NA,0.008,NA,90,0
2296,88,16,0.805,3.215,0,25.2,0.185,0.058,NA,0.009,NA,153.435,63.435
2297,88,17,0.789,3.219,0,32.1,0.202,0.045,NA,0.017,NA,165.964,12.529
2298,88,18,0.784,3.219,0,41.7,0.206,0.041,NA,0.004,NA,180,14.036
2299,88,19,0.776,3.219,0,31,0.214,0.035,NA,0.008,NA,180,0
2300,88,20,0.764,3.224,0,50.2,0.227,0.031,NA,0.013,NA,161.565,-18.435
2301,88,21,0.768,3.232,0,34.4,0.237,0.041,NA,0.009,NA,63.435,-98.13
2302,88,23,0.718,3.228,0,49.9,0.286,0.047,NA,0.05,NA,-175.236,121.329
2303,89,1,1.322,1.462,0,8.7,0,0,NA,NA,NA,NA,NA
2304,89,2,1.314,1.479,0,9,0.018,0.018,NA,0.018,NA,116.565,NA
2305,89,3,1.309,1.487,0,14.7,0.028,0.028,NA,0.009,NA,116.565,0
2306,89,4,1.305,1.495,0,11.7,0.037,0.037,NA,0.009,NA,116.565,0
2307,89,5,1.28,1.512,0,12,0.067,0.065,NA,0.03,NA,146.31,29.745
2308,89,6,1.272,1.52,0,14.4,0.078,0.076,NA,0.012,NA,135,-11.31
2309,89,7,1.256,1.533,0,19.1,0.099,0.097,NA,0.021,NA,143.13,8.13
2310,89,8,1.247,1.549,0,22.5,0.118,0.114,NA,0.018,NA,116.565,-26.565
2311,89,9,1.247,1.553,0,19.5,0.122,0.118,NA,0.004,NA,90,-26.565
2312,89,10,1.243,1.57,0,27,0.139,0.133,NA,0.017,NA,104.036,14.036
2313,89,11,1.218,1.57,0,27,0.164,0.149,NA,0.025,NA,180,75.964
2314,89,12,1.214,1.582,0,34.3,0.177,0.161,NA,0.013,NA,108.435,-71.565
2315,89,13,1.206,1.603,0,26.3,0.199,0.182,NA,0.022,NA,111.801,3.366
2316,89,14,1.19,1.615,0,17,0.22,0.202,NA,0.021,NA,143.13,31.329
2317,89,15,1.19,1.624,0,14.4,0.228,0.209,NA,0.008,NA,90,-53.13
2318,89,16,1.21,1.64,0,19.8,0.254,0.21,NA,0.026,NA,38.66,-51.34
2319,89,17,1.198,1.648,0,22.2,0.269,0.224,NA,0.015,NA,146.31,107.65
2320,89,18,1.198,1.661,0,25.9,0.282,0.234,NA,0.012,NA,90,-56.31
2321,89,19,1.185,1.677,0,14.4,0.302,0.255,NA,0.021,NA,126.87,36.87
2322,89,20,1.169,1.69,0,14.7,0.323,0.274,NA,0.021,NA,143.13,16.26
2323,89,21,1.156,1.694,0,10.6,0.336,0.285,NA,0.013,NA,161.565,18.435
2324,89,22,1.148,1.694,0,11.1,0.344,0.289,NA,0.008,NA,180,18.435
2325,90,1,1.041,1.748,0,9,0,0,NA,NA,NA,NA,NA
2326,90,2,1.02,1.76,0,7.4,0.024,0.024,NA,0.024,NA,149.036,NA
2327,90,3,0.995,1.764,0,8.8,0.049,0.048,NA,0.025,NA,170.538,21.501
2328,90,4,0.983,1.772,0,11.3,0.064,0.063,NA,0.015,NA,146.31,-24.228
2329,90,5,0.966,1.785,0,12.4,0.085,0.083,NA,0.021,NA,143.13,-3.18
2330,90,6,0.966,1.789,0,9.9,0.089,0.085,NA,0.004,NA,90,-53.13
2331,90,7,0.95,1.797,0,30,0.107,0.104,NA,0.018,NA,153.435,63.435
2332,90,8,0.954,1.801,0,25.5,0.113,0.102,NA,0.006,NA,45,-108.435
2333,90,9,0.929,1.801,0,31.3,0.138,0.124,NA,0.025,NA,180,135
2334,90,10,0.929,1.801,0,32.5,0.138,0.124,NA,0,NA,0,-180
2335,90,11,0.925,1.806,0,28.5,0.144,0.129,NA,0.006,NA,135,135
2336,90,12,0.921,1.806,0,20.7,0.148,0.133,NA,0.004,NA,180,45
2337,90,13,0.921,1.814,0,26.1,0.156,0.137,NA,0.008,NA,90,-90
2338,90,14,0.913,1.818,0,35.7,0.166,0.146,NA,0.009,NA,153.435,63.435
2339,90,15,0.896,1.83,0,28.2,0.186,0.167,NA,0.021,NA,143.13,-10.305
2340,90,16,0.896,1.83,0,28.9,0.186,0.167,NA,0,NA,0,-143.13
2341,90,17,0.888,1.83,0,19.3,0.195,0.174,NA,0.008,NA,180,180
2342,90,18,0.888,1.834,0,20.4,0.199,0.176,NA,0.004,NA,90,-90
2343,90,19,0.9,1.847,0,18,0.216,0.172,NA,0.018,NA,45,-45
2344,90,20,0.9,1.851,0,22.9,0.22,0.174,NA,0.004,NA,90,45
2345,90,21,0.9,1.859,0,20.7,0.229,0.179,NA,0.008,NA,90,0
2346,90,22,0.888,1.868,0,21,0.244,0.194,NA,0.015,NA,146.31,56.31
2347,90,23,0.884,1.876,0,24.3,0.253,0.203,NA,0.009,NA,116.565,-29.745
2348,90,24,0.871,1.884,0,18.3,0.268,0.218,NA,0.015,NA,146.31,29.745
2349,90,25,0.859,1.892,0,21.5,0.283,0.232,NA,0.015,NA,146.31,0
2350,90,26,0.813,1.921,0,20.4,0.336,0.286,NA,0.054,NA,147.529,1.219
2351,91,1,1.826,1.942,0,17.1,0,0,NA,NA,NA,NA,NA
2352,91,2,1.814,1.954,0,21.9,0.018,0.018,NA,0.018,NA,135,NA
2353,91,3,1.801,1.975,0,23.3,0.042,0.041,NA,0.024,NA,120.964,-14.036
2354,91,4,1.797,1.992,0,15,0.059,0.057,NA,0.017,NA,104.036,-16.928
2355,91,5,1.772,2.012,0,25,0.091,0.088,NA,0.032,NA,140.194,36.158
2356,91,6,1.764,2.025,0,26.1,0.106,0.103,NA,0.015,NA,123.69,-16.504
2357,91,7,1.764,2.041,0,22.8,0.122,0.117,NA,0.017,NA,90,-33.69
2358,91,8,1.764,2.054,0,23.1,0.135,0.128,NA,0.012,NA,90,0
2359,91,9,1.768,2.054,0,25.9,0.139,0.126,NA,0.004,NA,0,-90
2360,91,10,1.768,2.054,0,20.4,0.139,0.126,NA,0,NA,0,0
2361,91,11,1.764,2.054,0,29.4,0.143,0.128,NA,0.004,NA,180,180
2362,91,12,1.739,2.058,0,31.6,0.168,0.145,NA,0.025,NA,170.538,-9.462
2363,91,13,1.756,2.066,0,20.1,0.187,0.143,NA,0.018,NA,26.565,-143.973
2364,91,14,1.76,2.07,0,20.7,0.193,0.144,NA,0.006,NA,45,18.435
2365,91,15,1.752,2.074,0,22.5,0.202,0.152,NA,0.009,NA,153.435,108.435
2366,91,16,1.744,2.078,0,20.4,0.211,0.16,NA,0.009,NA,153.435,0
2367,91,17,1.744,2.078,0,24.3,0.211,0.16,NA,0,NA,0,-153.435
2368,91,18,1.739,2.091,0,18.3,0.224,0.172,NA,0.013,NA,108.435,108.435
2369,91,19,1.739,2.095,0,17.7,0.228,0.176,NA,0.004,NA,90,-18.435
2370,91,20,1.739,2.099,0,19.5,0.232,0.179,NA,0.004,NA,90,0
2371,91,21,1.731,2.103,0,23.7,0.242,0.187,NA,0.009,NA,153.435,63.435
2372,91,22,1.731,2.107,0,18.9,0.246,0.191,NA,0.004,NA,90,-63.435
2373,91,23,1.715,2.116,0,14.4,0.264,0.206,NA,0.018,NA,153.435,63.435
2374,91,24,1.715,2.12,0,10.8,0.268,0.21,NA,0.004,NA,90,-63.435
2375,91,25,1.698,2.12,0,7.8,0.285,0.219,NA,0.017,NA,180,90
2376,91,26,1.706,2.12,0,4.7,0.293,0.214,NA,0.008,NA,0,-180
2377,91,27,1.706,2.132,0,6.9,0.306,0.225,NA,0.012,NA,90,90
2378,92,1,3.691,1.152,0,20.4,0,0,NA,NA,NA,NA,NA
2379,92,2,3.699,1.136,0,23.4,0.018,0.018,NA,0.018,NA,-63.435,NA
2380,92,3,3.699,1.136,0,16.8,0.018,0.018,NA,0,NA,0,63.435
2381,92,4,3.711,1.119,0,24.9,0.039,0.039,NA,0.021,NA,-53.13,-53.13
2382,92,5,3.711,1.119,0,17.8,0.039,0.039,NA,0,NA,0,53.13
2383,92,6,3.691,1.09,0,25.2,0.075,0.062,NA,0.036,NA,-125.538,-125.538
2384,92,7,3.691,1.09,0,18,0.075,0.062,NA,0,NA,0,125.538
2385,92,8,3.682,1.082,0,30.9,0.086,0.071,NA,0.012,NA,-135,-135
2386,92,9,3.674,1.07,0,22.2,0.101,0.084,NA,0.015,NA,-123.69,11.31
2387,92,10,3.662,1.066,0,24.8,0.114,0.092,NA,0.013,NA,-161.565,-37.875
2388,92,11,3.662,1.066,0,14.1,0.114,0.092,NA,0,NA,0,161.565
2389,92,12,3.662,1.066,0,33.9,0.114,0.092,NA,0,NA,0,0
2390,92,13,3.674,1.045,0,33.9,0.138,0.109,NA,0.024,NA,-59.036,-59.036
2391,92,14,3.687,1.037,0,31.8,0.153,0.116,NA,0.015,NA,-33.69,25.346
2392,92,15,3.691,1.032,0,27.6,0.159,0.12,NA,0.006,NA,-45,-11.31
2393,92,16,3.691,1.032,0,22.5,0.159,0.12,NA,0,NA,0,45
2394,92,17,3.699,1.024,0,18.6,0.171,0.128,NA,0.012,NA,-45,-45
2395,92,18,3.703,1.02,0,12.6,0.177,0.133,NA,0.006,NA,-45,0
2396,92,19,3.703,1.004,0,17.4,0.193,0.149,NA,0.017,NA,-90,-45
2397,92,20,3.711,1.004,0,20.4,0.202,0.15,NA,0.008,NA,0,90
2398,92,21,3.715,1.004,0,19.7,0.206,0.151,NA,0.004,NA,0,0
2399,92,22,3.715,1.004,0,15.3,0.206,0.151,NA,0,NA,0,0
2400,92,23,3.715,1.004,0,16.1,0.206,0.151,NA,0,NA,0,0
2401,92,24,3.715,1.004,0,20.1,0.206,0.151,NA,0,NA,0,0
2402,92,25,3.732,0.999,0,21.7,0.223,0.158,NA,0.017,NA,-14.036,-14.036
2403,92,26,3.732,0.991,0,33.3,0.231,0.166,NA,0.008,NA,-90,-75.964
2404,93,1,4.778,1.669,0,17.3,0,0,NA,NA,NA,NA,NA
2405,93,2,4.794,1.682,0,24,0.021,0.021,NA,0.021,NA,36.87,NA
2406,93,3,4.794,1.682,0,25,0.021,0.021,NA,0,NA,0,-36.87
2407,93,4,4.803,1.682,0,29.6,0.029,0.028,NA,0.008,NA,0,0
2408,93,5,4.803,1.682,0,27,0.029,0.028,NA,0,NA,0,0
2409,93,6,4.803,1.682,0,29.1,0.029,0.028,NA,0,NA,0,0
2410,93,7,4.811,1.686,0,17.2,0.038,0.037,NA,0.009,NA,26.565,26.565
2411,93,8,4.811,1.686,0,14.4,0.038,0.037,NA,0,NA,0,-26.565
2412,93,9,4.811,1.686,0,12.9,0.038,0.037,NA,0,NA,0,0
2413,93,10,4.811,1.694,0,10.5,0.046,0.041,NA,0.008,NA,90,90
2414,93,11,4.811,1.694,0,17.6,0.046,0.041,NA,0,NA,0,-90
2415,93,12,4.811,1.694,0,14.4,0.046,0.041,NA,0,NA,0,0
2416,93,13,4.811,1.694,0,17.7,0.046,0.041,NA,0,NA,0,0
2417,93,14,4.815,1.698,0,14.1,0.052,0.047,NA,0.006,NA,45,45
2418,93,15,4.815,1.698,0,9.9,0.052,0.047,NA,0,NA,0,-45
2419,93,16,4.819,1.702,0,7.8,0.058,0.053,NA,0.006,NA,45,45
2420,93,17,4.823,1.706,0,16.6,0.064,0.059,NA,0.006,NA,45,0
2421,93,18,4.823,1.706,0,10,0.064,0.059,NA,0,NA,0,-45
2422,93,19,4.828,1.71,0,11.4,0.07,0.065,NA,0.006,NA,45,45
2423,93,20,4.84,1.715,0,9.9,0.083,0.077,NA,0.013,NA,18.435,-26.565
2424,93,21,4.84,1.715,0,12.1,0.083,0.077,NA,0,NA,0,-18.435
2425,93,22,4.84,1.715,0,9.3,0.083,0.077,NA,0,NA,0,0
2426,93,23,4.84,1.719,0,15.7,0.087,0.079,NA,0.004,NA,90,90
2427,93,24,4.84,1.719,0,12.9,0.087,0.079,NA,0,NA,0,-90
2428,93,25,4.836,1.727,0,14.1,0.096,0.082,NA,0.009,NA,116.565,116.565
2429,93,26,4.84,1.731,0,13,0.102,0.088,NA,0.006,NA,45,-71.565
2430,93,28,4.873,1.76,0,27,0.146,0.132,NA,0.044,NA,41.186,-3.814
2431,94,1,4.534,3.968,0,6.9,0,0,NA,NA,NA,NA,NA
2432,94,2,4.538,3.976,0,9.4,0.009,0.009,NA,0.009,NA,63.435,NA
2433,94,3,4.538,4.021,0,7.5,0.055,0.054,NA,0.045,NA,90,26.565
2434,94,4,4.534,4.034,0,15.6,0.068,0.066,NA,0.013,NA,108.435,18.435
2435,94,5,4.542,4.034,0,13.3,0.076,0.067,NA,0.008,NA,0,-108.435
2436,94,6,4.559,4.046,0,6.6,0.097,0.082,NA,0.021,NA,36.87,36.87
2437,94,7,4.567,4.05,0,19.2,0.106,0.089,NA,0.009,NA,26.565,-10.305
2438,94,8,4.579,4.054,0,23.4,0.119,0.098,NA,0.013,NA,18.435,-8.13
2439,94,9,4.592,4.063,0,27.1,0.134,0.111,NA,0.015,NA,33.69,15.255
2440,94,10,4.6,4.071,0,20.7,0.146,0.123,NA,0.012,NA,45,11.31
2441,94,11,4.604,4.088,0,26.8,0.163,0.139,NA,0.017,NA,75.964,30.964
2442,94,12,4.604,4.088,0,28.7,0.163,0.139,NA,0,NA,0,-75.964
2443,94,13,4.608,4.108,0,31.2,0.184,0.159,NA,0.021,NA,78.69,78.69
2444,94,14,4.608,4.121,0,23.7,0.196,0.17,NA,0.012,NA,90,11.31
2445,94,15,4.613,4.133,0,28.3,0.209,0.183,NA,0.013,NA,71.565,-18.435
2446,94,16,4.608,4.154,0,24.8,0.23,0.2,NA,0.021,NA,101.31,29.745
2447,94,17,4.613,4.158,0,22.2,0.236,0.206,NA,0.006,NA,45,-56.31
2448,94,18,4.621,4.162,0,24.1,0.245,0.213,NA,0.009,NA,26.565,-18.435
2449,94,19,4.617,4.17,0,25.8,0.255,0.219,NA,0.009,NA,116.565,90
2450,94,20,4.613,4.174,0,33.3,0.261,0.221,NA,0.006,NA,135,18.435
2451,94,21,4.608,4.178,0,30,0.266,0.224,NA,0.006,NA,135,0
2452,94,22,4.6,4.183,0,26.1,0.276,0.225,NA,0.009,NA,153.435,18.435
2453,94,23,4.592,4.191,0,36.9,0.287,0.231,NA,0.012,NA,135,-18.435
2454,94,24,4.588,4.195,0,28.5,0.293,0.234,NA,0.006,NA,135,0
2455,94,25,4.579,4.191,0,34.4,0.302,0.228,NA,0.009,NA,-153.435,71.565
2456,94,26,4.579,4.191,0,30.3,0.302,0.228,NA,0,NA,0,153.435
2457,94,28,4.538,4.212,0,32,0.349,0.244,NA,0.046,NA,153.435,153.435
2458,95,1,4.468,4.439,0,20.4,0,0,NA,NA,NA,NA,NA
2459,95,2,4.476,4.439,0,25.5,0.008,0.008,NA,0.008,NA,0,NA
2460,95,3,4.476,4.439,0,19.6,0.008,0.008,NA,0,NA,0,0
2461,95,4,4.476,4.431,0,18.1,0.017,0.012,NA,0.008,NA,-90,-90
2462,95,5,4.476,4.418,0,17.4,0.029,0.022,NA,0.012,NA,-90,0
2463,95,6,4.489,4.418,0,17.4,0.041,0.029,NA,0.012,NA,0,90
2464,95,7,4.497,4.414,0,23.4,0.051,0.038,NA,0.009,NA,-26.565,-26.565
2465,95,8,4.497,4.414,0,19.5,0.051,0.038,NA,0,NA,0,26.565
2466,95,9,4.497,4.414,0,26.1,0.051,0.038,NA,0,NA,0,0
2467,95,10,4.505,4.41,0,21.6,0.06,0.047,NA,0.009,NA,-26.565,-26.565
2468,95,11,4.509,4.406,0,24.3,0.066,0.053,NA,0.006,NA,-45,-18.435
2469,95,12,4.509,4.398,0,23.4,0.074,0.058,NA,0.008,NA,-90,-45
2470,95,13,4.509,4.398,0,26.6,0.074,0.058,NA,0,NA,0,90
2471,95,14,4.509,4.398,0,19.5,0.074,0.058,NA,0,NA,0,0
2472,95,15,4.509,4.389,0,23.7,0.082,0.065,NA,0.008,NA,-90,-90
2473,95,16,4.509,4.389,0,25.2,0.082,0.065,NA,0,NA,0,90
2474,95,17,4.513,4.385,0,20.2,0.088,0.07,NA,0.006,NA,-45,-45
2475,95,18,4.522,4.381,0,15.3,0.097,0.079,NA,0.009,NA,-26.565,18.435
2476,95,19,4.522,4.381,0,18.9,0.097,0.079,NA,0,NA,0,26.565
2477,95,20,4.522,4.381,0,21.3,0.097,0.079,NA,0,NA,0,0
2478,95,21,4.522,4.373,0,17.1,0.106,0.085,NA,0.008,NA,-90,-90
2479,95,22,4.526,4.369,0,19.2,0.111,0.091,NA,0.006,NA,-45,45
2480,95,23,4.522,4.365,0,16.5,0.117,0.092,NA,0.006,NA,-135,-90
2481,95,24,4.522,4.356,0,19.5,0.126,0.099,NA,0.008,NA,-90,45
2482,95,25,4.526,4.356,0,24,0.13,0.101,NA,0.004,NA,0,90
2483,95,26,4.53,4.352,0,19.8,0.136,0.107,NA,0.006,NA,-45,-45
2484,95,29,4.579,4.323,0,24.3,0.193,0.161,NA,0.057,NA,-30.256,14.744
2485,96,1,4.732,4.116,0,15,0,0,NA,NA,NA,NA,NA
2486,96,2,4.732,4.129,0,29,0.012,0.012,NA,0.012,NA,90,NA
2487,96,3,4.72,4.137,0,18.3,0.027,0.024,NA,0.015,NA,146.31,56.31
2488,96,4,4.72,4.145,0,18.3,0.036,0.031,NA,0.008,NA,90,-56.31
2489,96,5,4.72,4.145,0,17.7,0.036,0.031,NA,0,NA,0,-90
2490,96,6,4.712,4.154,0,20.6,0.047,0.043,NA,0.012,NA,135,135
2491,96,7,4.712,4.154,0,26.6,0.047,0.043,NA,0,NA,0,-135
2492,96,8,4.712,4.166,0,23,0.06,0.054,NA,0.012,NA,90,90
2493,96,9,4.712,4.183,0,22.5,0.076,0.069,NA,0.017,NA,90,0
2494,96,10,4.712,4.187,0,20.1,0.08,0.073,NA,0.004,NA,90,0
2495,96,11,4.708,4.191,0,18.3,0.086,0.078,NA,0.006,NA,135,45
2496,96,12,4.712,4.195,0,21.6,0.092,0.081,NA,0.006,NA,45,-90
2497,96,13,4.708,4.199,0,16.8,0.098,0.086,NA,0.006,NA,135,90
2498,96,14,4.708,4.199,0,20.1,0.098,0.086,NA,0,NA,0,-135
2499,96,15,4.695,4.212,0,19.2,0.115,0.102,NA,0.018,NA,135,135
2500,96,16,4.691,4.212,0,20.7,0.12,0.104,NA,0.004,NA,180,45
2501,96,17,4.687,4.22,0,21.9,0.129,0.113,NA,0.009,NA,116.565,-63.435
2502,96,18,4.687,4.228,0,19.9,0.137,0.121,NA,0.008,NA,90,-26.565
2503,96,19,4.687,4.232,0,24.2,0.141,0.124,NA,0.004,NA,90,0
2504,96,20,4.675,4.241,0,22.2,0.156,0.137,NA,0.015,NA,146.31,56.31
2505,96,21,4.675,4.245,0,20.7,0.16,0.141,NA,0.004,NA,90,-56.31
2506,96,22,4.675,4.249,0,24.1,0.164,0.144,NA,0.004,NA,90,0
2507,96,23,4.662,4.257,0,16.8,0.179,0.157,NA,0.015,NA,146.31,56.31
2508,96,24,4.658,4.265,0,11.7,0.189,0.166,NA,0.009,NA,116.565,-29.745
2509,96,25,4.658,4.278,0,23.4,0.201,0.178,NA,0.012,NA,90,-26.565
2510,96,26,4.654,4.278,0,17.1,0.205,0.179,NA,0.004,NA,180,90
2511,97,1,5.262,4.116,0,16.7,0,0,NA,NA,NA,NA,NA
2512,97,2,5.262,4.133,0,20.1,0.017,0.017,NA,0.017,NA,90,NA
2513,97,3,5.253,4.141,0,13.8,0.028,0.026,NA,0.012,NA,135,45
2514,97,4,5.249,4.15,0,22,0.037,0.035,NA,0.009,NA,116.565,-18.435
2515,97,5,5.245,4.15,0,17.7,0.042,0.037,NA,0.004,NA,180,63.435
2516,97,6,5.249,4.158,0,21.7,0.051,0.043,NA,0.009,NA,63.435,-116.565
2517,97,7,5.249,4.166,0,18.9,0.059,0.051,NA,0.008,NA,90,26.565
2518,97,8,5.237,4.183,0,22,0.08,0.071,NA,0.021,NA,126.87,36.87
2519,97,9,5.241,4.191,0,22.5,0.089,0.077,NA,0.009,NA,63.435,-63.435
2520,97,10,5.245,4.207,0,13.5,0.106,0.092,NA,0.017,NA,75.964,12.529
2521,97,11,5.245,4.22,0,13.5,0.118,0.105,NA,0.012,NA,90,14.036
2522,97,12,5.245,4.22,0,13.2,0.118,0.105,NA,0,NA,0,-90
2523,97,13,5.241,4.228,0,13.2,0.128,0.114,NA,0.009,NA,116.565,116.565
2524,97,14,5.245,4.228,0,13.2,0.132,0.113,NA,0.004,NA,0,-116.565
2525,97,15,5.245,4.241,0,14.3,0.144,0.125,NA,0.012,NA,90,90
2526,97,16,5.245,4.253,0,16.5,0.157,0.137,NA,0.012,NA,90,0
2527,97,17,5.241,4.265,0,15.1,0.17,0.15,NA,0.013,NA,108.435,18.435
2528,97,18,5.241,4.269,0,12.3,0.174,0.154,NA,0.004,NA,90,-18.435
2529,97,19,5.245,4.278,0,12.9,0.183,0.162,NA,0.009,NA,63.435,-26.565
2530,97,20,5.245,4.278,0,12.5,0.183,0.162,NA,0,NA,0,-63.435
2531,97,21,5.245,4.29,0,10,0.196,0.174,NA,0.012,NA,90,90
2532,97,22,5.253,4.294,0,14.1,0.205,0.178,NA,0.009,NA,26.565,-63.435
2533,97,23,5.253,4.303,0,9.3,0.213,0.186,NA,0.008,NA,90,63.435
2534,97,24,5.257,4.303,0,7.2,0.217,0.186,NA,0.004,NA,0,-90
