Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
313,13,3,1.917,0.41,0,35.8,0.022,0.022,NA,0.009,NA,-153.435,8.13
314,13,4,1.9,0.402,0,54.9,0.04,0.04,NA,0.018,NA,-153.435,0
315,13,5,1.888,0.406,0,41.9,0.053,0.05,NA,0.013,NA,161.565,-45
316,13,6,1.872,0.402,0,50.2,0.07,0.067,NA,0.017,NA,-165.964,32.471
317,13,7,1.855,0.402,0,91,0.086,0.083,NA,0.016,NA,180,-14.036
318,13,8,1.847,0.394,0,106.5,0.098,0.093,NA,0.012,NA,-135,45
319,13,9,1.839,0.394,0,87.5,0.106,0.101,NA,0.008,NA,180,-45
320,13,10,1.831,0.394,0,106.4,0.114,0.109,NA,0.008,NA,180,0
321,13,11,1.819,0.402,0,111.1,0.129,0.119,NA,0.015,NA,146.31,-33.69
322,13,12,1.811,0.402,0,112.5,0.137,0.127,NA,0.008,NA,180,33.69
323,13,13,1.811,0.406,0,133,0.141,0.127,NA,0.004,NA,90,-90
324,13,14,1.803,0.406,0,111.4,0.149,0.135,NA,0.008,NA,180,90
325,13,15,1.754,0.382,0,46.6,0.204,0.187,NA,0.055,NA,-153.435,26.565
326,13,16,1.684,0.353,0,66.8,0.278,0.261,NA,0.075,NA,-157.62,-4.185
327,13,17,1.636,0.329,0,85.5,0.333,0.314,NA,0.055,NA,-153.435,4.185
328,13,18,1.587,0.341,0,200.9,0.383,0.359,NA,0.05,NA,165.964,-40.601
329,13,19,1.562,0.341,0,221.1,0.408,0.382,NA,0.024,NA,180,14.036
330,13,20,1.522,0.308,0,219.9,0.46,0.43,NA,0.052,NA,-141.34,38.66
331,13,21,1.509,0.276,0,201.4,0.495,0.451,NA,0.035,NA,-110.556,30.784
332,13,22,1.509,0.231,0,131.4,0.54,0.467,NA,0.045,NA,-90,20.556
333,13,23,1.509,0.223,0,208.9,0.548,0.47,NA,0.008,NA,-90,0
334,13,24,1.448,0.174,0,59.3,0.626,0.546,NA,0.078,NA,-141.34,-51.34
335,13,25,1.428,0.162,0,43.2,0.65,0.57,NA,0.024,NA,-149.036,-7.696
336,13,26,1.408,0.145,0,125.3,0.676,0.595,NA,0.026,NA,-141.34,7.696
337,13,27,1.391,0.145,0,137.9,0.692,0.61,NA,0.016,NA,180,-38.66
338,13,28,1.371,0.141,0,96.2,0.713,0.63,NA,0.021,NA,-168.69,11.31
339,13,29,1.355,0.15,0,29.7,0.731,0.641,NA,0.018,NA,153.435,-37.875
340,13,30,1.338,0.174,0,27.3,0.76,0.646,NA,0.029,NA,123.69,-29.745
341,14,1,1.285,1.18,0,21.4,0,0,NA,NA,NA,NA,NA
342,14,2,1.29,1.237,0,45.2,0.057,0.057,NA,0.057,NA,85.914,NA
343,14,3,1.273,1.269,0,28.9,0.094,0.09,NA,0.036,NA,116.565,30.651
344,14,4,1.253,1.302,0,36.2,0.132,0.126,NA,0.038,NA,122.005,5.44
345,14,5,1.188,1.351,0,14.8,0.213,0.197,NA,0.081,NA,143.13,21.125
346,14,6,1.155,1.395,0,20.4,0.269,0.252,NA,0.055,NA,126.027,-17.103
347,14,7,1.147,1.481,0,31.8,0.355,0.332,NA,0.086,NA,95.44,-30.587
348,14,8,1.147,1.534,0,29.5,0.408,0.38,NA,0.053,NA,90,-5.44
349,14,9,1.176,1.587,0,16.5,0.468,0.422,NA,0.06,NA,61.699,-28.301
350,14,10,1.18,1.611,0,24.3,0.492,0.444,NA,0.025,NA,80.538,18.838
351,14,11,1.188,1.623,0,30.9,0.507,0.454,NA,0.015,NA,56.31,-24.228
352,14,12,1.188,1.652,0,25.1,0.536,0.482,NA,0.029,NA,90,33.69
353,14,13,1.188,1.672,0,27.3,0.556,0.502,NA,0.02,NA,90,0
354,14,14,1.196,1.713,0,42.8,0.598,0.541,NA,0.042,NA,78.69,-11.31
355,14,15,1.163,1.758,0,42.9,0.653,0.591,NA,0.055,NA,126.027,47.337
356,14,16,1.139,1.819,0,61.1,0.719,0.656,NA,0.066,NA,111.801,-14.226
357,14,17,1.139,1.847,0,37.8,0.747,0.684,NA,0.029,NA,90,-21.801
358,14,18,1.127,1.896,0,42.9,0.798,0.734,NA,0.05,NA,104.036,14.036
359,14,19,1.123,1.949,0,43.4,0.851,0.787,NA,0.053,NA,94.399,-9.638
360,14,20,1.119,1.969,0,36.9,0.871,0.807,NA,0.021,NA,101.31,6.911
361,14,21,1.114,1.994,0,43.2,0.896,0.832,NA,0.025,NA,99.462,-1.848
362,14,22,1.114,2.01,0,36.8,0.912,0.848,NA,0.016,NA,90,-9.462
363,14,23,1.106,2.022,0,34.9,0.927,0.862,NA,0.015,NA,123.69,33.69
364,15,1,2.894,0.972,0,130.3,0,0,NA,NA,NA,NA,NA
365,15,2,2.89,0.984,0,115.6,0.013,0.013,NA,0.013,NA,108.435,NA
366,15,3,2.861,1.021,0,134.8,0.059,0.059,NA,0.046,NA,127.875,19.44
367,15,4,2.849,1.045,0,162.3,0.087,0.086,NA,0.027,NA,116.565,-11.31
368,15,5,2.816,1.053,0,57.5,0.12,0.112,NA,0.034,NA,165.964,49.399
369,15,6,2.796,1.07,0,48.6,0.146,0.138,NA,0.026,NA,141.34,-24.624
370,15,7,2.788,1.09,0,65.8,0.168,0.159,NA,0.022,NA,111.801,-29.539
371,15,8,2.767,1.106,0,59.9,0.194,0.184,NA,0.026,NA,141.34,29.539
372,15,9,2.682,1.338,0,152.6,0.442,0.423,NA,0.247,NA,110.225,-31.115
373,15,10,2.682,1.371,0,148.3,0.474,0.452,NA,0.033,NA,90,-20.225
374,15,11,2.674,1.404,0,129.8,0.508,0.484,NA,0.034,NA,104.036,14.036
375,15,13,2.621,1.518,0,82.4,0.633,0.61,NA,0.126,NA,114.905,10.869
376,15,14,2.609,1.518,0,42.7,0.646,0.616,NA,0.012,NA,180,65.095
377,15,15,2.588,1.526,0,41.7,0.668,0.632,NA,0.022,NA,158.199,-21.801
378,15,16,2.576,1.554,0,45.5,0.699,0.663,NA,0.031,NA,113.199,-45
379,15,17,2.544,1.566,0,40.6,0.733,0.69,NA,0.035,NA,159.444,46.245
380,15,18,2.527,1.57,0,41.5,0.75,0.702,NA,0.017,NA,165.964,6.52
381,15,19,2.495,1.575,0,45.3,0.783,0.723,NA,0.033,NA,172.875,6.911
382,15,20,2.458,1.579,0,35.1,0.82,0.747,NA,0.037,NA,173.66,0.785
383,15,21,2.438,1.583,0,26.4,0.841,0.762,NA,0.021,NA,168.69,-4.97
384,16,1,3.989,3.451,0,39.5,0,0,NA,NA,NA,NA,NA
385,16,2,4.005,3.451,0,52.7,0.016,0.016,NA,0.016,NA,0,NA
386,16,3,4.017,3.451,0,110.3,0.029,0.029,NA,0.012,NA,0,0
387,16,4,4.026,3.451,0,82.2,0.037,0.037,NA,0.008,NA,0,0
388,16,5,4.042,3.46,0,79.8,0.055,0.054,NA,0.018,NA,26.565,26.565
389,16,6,4.054,3.472,0,67.6,0.072,0.068,NA,0.017,NA,45,18.435
390,16,7,4.058,3.496,0,38.5,0.097,0.082,NA,0.025,NA,80.538,35.538
391,16,8,4.058,3.521,0,71.8,0.121,0.098,NA,0.024,NA,90,9.462
392,16,9,4.066,3.529,0,25.8,0.133,0.109,NA,0.012,NA,45,-45
393,16,10,4.074,3.541,0,72.8,0.148,0.124,NA,0.015,NA,56.31,11.31
394,16,11,4.074,3.557,0,68.5,0.164,0.136,NA,0.016,NA,90,33.69
395,16,12,4.083,3.574,0,68.1,0.182,0.154,NA,0.018,NA,63.435,-26.565
396,16,13,4.087,3.59,0,31,0.199,0.169,NA,0.017,NA,75.964,12.529
397,16,14,4.095,3.602,0,75.4,0.213,0.184,NA,0.015,NA,56.31,-19.654
398,16,15,4.095,3.61,0,68.4,0.222,0.191,NA,0.008,NA,90,33.69
399,16,16,4.099,3.622,0,34.9,0.234,0.203,NA,0.013,NA,71.565,-18.435
400,16,17,4.115,3.631,0,81.4,0.253,0.219,NA,0.018,NA,26.565,-45
401,16,18,4.115,3.631,0,98.3,0.253,0.219,NA,0,NA,0,-26.565
402,16,19,4.115,3.647,0,86.9,0.269,0.233,NA,0.016,NA,90,90
403,16,20,4.115,3.655,0,38.7,0.277,0.24,NA,0.008,NA,90,0
404,16,21,4.115,3.667,0,49.7,0.289,0.25,NA,0.012,NA,90,0
405,17,1,4.567,2.47,0,18.5,0,0,NA,NA,NA,NA,NA
406,17,3,4.649,2.584,0,19.1,0.14,0.14,NA,0.14,NA,54.462,NA
407,17,4,4.669,2.686,0,25,0.244,0.239,NA,0.104,NA,78.69,24.228
408,17,5,4.673,2.727,0,35,0.285,0.277,NA,0.041,NA,84.289,5.599
409,17,6,4.669,2.731,0,39.2,0.291,0.28,NA,0.006,NA,135,50.711
410,17,7,4.669,2.751,0,33.6,0.311,0.299,NA,0.02,NA,90,-45
411,17,8,4.681,2.845,0,23,0.405,0.392,NA,0.094,NA,82.569,-7.431
412,17,9,4.685,2.849,0,6.1,0.411,0.397,NA,0.006,NA,45,-37.569
413,17,10,4.706,2.898,0,20.3,0.464,0.449,NA,0.053,NA,67.38,22.38
414,17,11,4.799,2.918,0,24.2,0.56,0.504,NA,0.096,NA,12.265,-55.115
415,17,12,4.746,3.04,0,16.3,0.693,0.597,NA,0.133,NA,113.429,101.164
416,17,13,4.754,3.065,0,18.5,0.719,0.623,NA,0.026,NA,71.565,-41.864
417,17,14,4.746,3.105,0,23,0.76,0.66,NA,0.042,NA,101.31,29.745
418,17,15,4.742,3.118,0,9.5,0.773,0.671,NA,0.013,NA,108.435,7.125
419,17,16,4.73,3.114,0,13.7,0.786,0.664,NA,0.013,NA,-161.565,90
420,17,17,4.73,3.126,0,17,0.798,0.675,NA,0.012,NA,90,-108.435
421,17,18,4.722,3.13,0,55.9,0.807,0.677,NA,0.009,NA,153.435,63.435
422,17,19,4.718,3.138,0,46,0.816,0.685,NA,0.009,NA,116.565,-36.87
423,17,20,4.718,3.138,0,47.1,0.816,0.685,NA,0,NA,0,-116.565
424,17,21,4.714,3.142,0,60.9,0.822,0.688,NA,0.006,NA,135,135
425,17,22,4.714,3.142,0,29.9,0.822,0.688,NA,0,NA,0,-135
426,17,23,4.714,3.15,0,42.1,0.83,0.696,NA,0.008,NA,90,90
427,17,24,4.742,3.256,0,31.4,0.94,0.805,NA,0.11,NA,74.932,-15.068
428,17,25,4.754,3.264,0,8,0.955,0.816,NA,0.015,NA,33.69,-41.241
429,17,26,4.767,3.276,0,48.1,0.972,0.83,NA,0.017,NA,45,11.31
430,17,27,4.783,3.293,0,35.7,0.995,0.85,NA,0.023,NA,45,0
431,18,1,3.219,4.75,0,128.5,0,0,NA,NA,NA,NA,NA
432,18,2,3.187,4.86,0,50.6,0.115,0.115,NA,0.115,NA,106.504,NA
433,18,3,3.162,4.86,0,36.6,0.139,0.124,NA,0.024,NA,180,73.496
434,18,4,2.995,4.84,0,65.2,0.307,0.241,NA,0.168,NA,-173.047,6.953
435,18,5,2.938,4.844,0,74.5,0.364,0.296,NA,0.057,NA,175.914,-11.039
436,18,6,2.82,4.897,0,38.9,0.494,0.425,NA,0.129,NA,155.854,-20.06
437,18,7,2.743,4.95,0,146,0.588,0.516,NA,0.094,NA,145.62,-10.235
438,18,8,2.706,5.011,0,140.7,0.659,0.575,NA,0.071,NA,120.964,-24.656
439,18,9,2.706,5.031,0,120.8,0.679,0.585,NA,0.02,NA,90,-30.964
440,18,10,2.767,5.19,0,69.2,0.849,0.631,NA,0.17,NA,68.962,-21.038
441,18,11,2.82,5.247,0,77.3,0.927,0.637,NA,0.078,NA,47.121,-21.841
442,18,12,2.906,5.166,0,29.3,1.045,0.52,NA,0.118,NA,-43.603,-90.724
443,18,13,2.938,5.174,0,88.7,1.079,0.508,NA,0.034,NA,14.036,57.639
444,18,14,2.943,5.133,0,16.5,1.12,0.472,NA,0.041,NA,-84.289,-98.326
445,18,15,2.963,5.113,0,18.5,1.148,0.444,NA,0.029,NA,-45,39.289
446,18,16,2.979,5.096,0,15,1.171,0.421,NA,0.023,NA,-45,0
447,18,17,3,5.084,0,72.8,1.195,0.4,NA,0.024,NA,-30.964,14.036
448,19,1,2.763,1.399,0,131.3,0,0,NA,NA,NA,NA,NA
449,19,2,2.747,1.42,0,130.9,0.026,0.026,NA,0.026,NA,128.66,NA
450,19,3,2.735,1.44,0,206.7,0.05,0.05,NA,0.024,NA,120.964,-7.696
451,19,4,2.727,1.469,0,150,0.079,0.078,NA,0.03,NA,105.945,-15.018
452,19,5,2.719,1.477,0,213.9,0.091,0.089,NA,0.012,NA,135,29.055
453,19,6,2.715,1.493,0,206.9,0.108,0.106,NA,0.017,NA,104.036,-30.964
454,19,7,2.702,1.509,0,167.4,0.128,0.126,NA,0.02,NA,126.87,22.834
455,19,8,2.686,1.522,0,135.9,0.148,0.145,NA,0.02,NA,143.13,16.26
456,19,9,2.67,1.53,0,85,0.167,0.16,NA,0.018,NA,153.435,10.305
457,19,10,2.653,1.542,0,83.2,0.187,0.18,NA,0.02,NA,143.13,-10.305
458,19,11,2.645,1.566,0,155.2,0.213,0.204,NA,0.026,NA,108.435,-34.695
459,19,12,2.637,1.566,0,158.8,0.221,0.209,NA,0.008,NA,180,71.565
460,19,13,2.637,1.566,0,107.1,0.221,0.209,NA,0,NA,0,-180
461,19,14,2.637,1.566,0,152.8,0.221,0.209,NA,0,NA,0,0
462,19,15,2.633,1.57,0,186.6,0.227,0.215,NA,0.006,NA,135,135
463,19,16,2.625,1.579,0,208.5,0.238,0.226,NA,0.012,NA,135,0
464,19,17,2.617,1.587,0,222.2,0.25,0.238,NA,0.012,NA,135,0
465,19,18,2.613,1.595,0,226.1,0.259,0.247,NA,0.009,NA,116.565,-18.435
466,19,19,2.605,1.603,0,206.7,0.27,0.258,NA,0.012,NA,135,18.435
467,19,20,2.601,1.615,0,206.2,0.283,0.27,NA,0.013,NA,108.435,-26.565
468,19,21,2.601,1.619,0,206,0.287,0.274,NA,0.004,NA,90,-18.435
469,19,22,2.592,1.632,0,251.8,0.302,0.288,NA,0.015,NA,123.69,33.69
470,19,23,2.588,1.636,0,252,0.308,0.294,NA,0.006,NA,135,11.31
471,19,24,2.58,1.644,0,212.8,0.319,0.305,NA,0.012,NA,135,0
472,19,25,2.58,1.644,0,235.1,0.319,0.305,NA,0,NA,0,-135
473,19,26,2.572,1.652,0,203.9,0.331,0.317,NA,0.012,NA,135,135
474,19,27,2.568,1.66,0,204.1,0.34,0.326,NA,0.009,NA,116.565,-18.435
475,19,28,2.568,1.66,0,221.1,0.34,0.326,NA,0,NA,0,-116.565
476,19,29,2.56,1.668,0,195.5,0.351,0.337,NA,0.012,NA,135,135
477,19,30,2.556,1.672,0,155.9,0.357,0.343,NA,0.006,NA,135,0
478,20,1,3.973,4.799,0,73.5,0,0,NA,NA,NA,NA,NA
479,20,2,3.936,4.824,0,102.2,0.044,0.044,NA,0.044,NA,146.31,NA
480,20,3,3.924,4.844,0,250.2,0.068,0.066,NA,0.024,NA,120.964,-25.346
481,20,4,3.907,4.856,0,203.3,0.088,0.087,NA,0.02,NA,143.13,22.166
482,20,5,3.887,4.86,0,34.8,0.109,0.105,NA,0.021,NA,168.69,25.56
483,20,6,3.85,4.852,0,91,0.146,0.133,NA,0.038,NA,-167.471,23.839
484,20,7,3.863,4.877,0,171.1,0.174,0.134,NA,0.027,NA,63.435,-129.094
485,20,8,3.838,4.889,0,222.4,0.201,0.161,NA,0.027,NA,153.435,90
486,20,9,3.826,4.901,0,215.7,0.218,0.178,NA,0.017,NA,135,-18.435
487,20,10,3.826,4.905,0,222.3,0.222,0.181,NA,0.004,NA,90,-45
488,20,11,3.818,4.925,0,244.4,0.244,0.2,NA,0.022,NA,111.801,21.801
489,20,12,3.806,4.938,0,245.9,0.262,0.217,NA,0.017,NA,135,23.199
490,20,13,3.806,4.954,0,237.9,0.278,0.228,NA,0.016,NA,90,-45
491,20,14,3.789,4.982,0,245.9,0.311,0.259,NA,0.033,NA,119.745,29.745
492,20,15,3.781,4.999,0,245.4,0.329,0.276,NA,0.018,NA,116.565,-3.18
493,20,16,3.765,5.011,0,250.3,0.349,0.297,NA,0.02,NA,143.13,26.565
494,20,17,3.745,5.027,0,246.3,0.375,0.322,NA,0.026,NA,141.34,-1.79
495,20,18,3.745,5.027,0,244.5,0.375,0.322,NA,0,NA,0,-141.34
496,20,19,3.745,5.035,0,241.5,0.383,0.328,NA,0.008,NA,90,90
497,20,20,3.741,5.043,0,243.1,0.393,0.337,NA,0.009,NA,116.565,26.565
498,20,21,3.732,5.056,0,236.7,0.407,0.351,NA,0.015,NA,123.69,7.125
499,20,22,3.728,5.06,0,240,0.413,0.357,NA,0.006,NA,135,11.31
500,20,23,3.716,5.072,0,202,0.43,0.374,NA,0.017,NA,135,0
501,20,24,3.716,5.072,0,204.5,0.43,0.374,NA,0,NA,0,-135
502,20,25,3.716,5.072,0,201.8,0.43,0.374,NA,0,NA,0,0
503,20,26,3.708,5.076,0,106,0.439,0.383,NA,0.009,NA,153.435,153.435
504,20,27,3.704,5.088,0,135.6,0.452,0.395,NA,0.013,NA,108.435,-45
505,20,28,3.7,5.092,0,60.2,0.458,0.4,NA,0.006,NA,135,26.565
506,20,29,3.696,5.092,0,50.7,0.462,0.403,NA,0.004,NA,180,45
507,20,30,3.679,5.105,0,159.7,0.482,0.423,NA,0.02,NA,143.13,-36.87
508,21,1,0.329,1.481,0,10.3,0,0,NA,NA,NA,NA,NA
509,21,2,0.304,1.497,0,24.7,0.029,0.029,NA,0.029,NA,146.31,NA
510,21,3,0.304,1.497,0,53.4,0.029,0.029,NA,0,NA,0,-146.31
511,21,4,0.264,1.505,0,46.9,0.071,0.07,NA,0.042,NA,168.69,168.69
512,21,5,0.264,1.505,0,82.3,0.071,0.07,NA,0,NA,0,-168.69
513,21,6,0.264,1.505,0,73.4,0.071,0.07,NA,0,NA,0,0
514,21,7,0.247,1.497,0,54.7,0.089,0.083,NA,0.018,NA,-153.435,-153.435
515,21,8,0.247,1.497,0,98.9,0.089,0.083,NA,0,NA,0,153.435
516,21,9,0.231,1.497,0,68.9,0.105,0.099,NA,0.016,NA,180,180
517,21,10,0.223,1.497,0,87.2,0.114,0.107,NA,0.008,NA,180,0
518,21,11,0.219,1.497,0,90.4,0.118,0.111,NA,0.004,NA,180,0
519,21,12,0.215,1.493,0,93,0.123,0.115,NA,0.006,NA,-135,45
520,21,13,0.211,1.497,0,90.8,0.129,0.119,NA,0.006,NA,135,-90
521,21,14,0.211,1.497,0,95.1,0.129,0.119,NA,0,NA,0,-135
522,21,15,0.194,1.505,0,130,0.147,0.137,NA,0.018,NA,153.435,153.435
523,21,16,0.194,1.505,0,141.1,0.147,0.137,NA,0,NA,0,-153.435
524,21,17,0.17,1.513,0,63.9,0.173,0.162,NA,0.026,NA,161.565,161.565
525,21,18,0.174,1.513,0,132.5,0.177,0.158,NA,0.004,NA,0,-161.565
526,21,19,0.174,1.513,0,123.4,0.177,0.158,NA,0,NA,0,0
527,21,20,0.174,1.513,0,150.2,0.177,0.158,NA,0,NA,0,0
528,21,21,0.154,1.509,0,132.6,0.198,0.177,NA,0.021,NA,-168.69,-168.69
529,21,22,0.15,1.509,0,110.1,0.202,0.181,NA,0.004,NA,180,-11.31
530,21,23,0.137,1.493,0,130.3,0.222,0.192,NA,0.02,NA,-126.87,53.13
531,21,24,0.133,1.481,0,132.6,0.235,0.195,NA,0.013,NA,-108.435,18.435
532,21,25,0.129,1.473,0,152,0.244,0.2,NA,0.009,NA,-116.565,-8.13
533,21,26,0.121,1.465,0,145,0.256,0.208,NA,0.012,NA,-135,-18.435
534,21,27,0.109,1.456,0,128.9,0.271,0.221,NA,0.015,NA,-146.31,-11.31
535,21,28,0.097,1.448,0,66.6,0.285,0.234,NA,0.015,NA,-146.31,0
536,21,29,0.084,1.448,0,55.7,0.297,0.246,NA,0.012,NA,180,-33.69
537,21,30,0.072,1.432,0,12.2,0.318,0.261,NA,0.02,NA,-126.87,53.13
538,22,1,2.548,4.962,0,31.6,0,0,NA,NA,NA,NA,NA
539,22,2,2.531,4.97,0,34.9,0.018,0.018,NA,0.018,NA,153.435,NA
540,22,3,2.531,4.978,0,29,0.026,0.023,NA,0.008,NA,90,-63.435
541,22,4,2.519,4.995,0,44.6,0.047,0.043,NA,0.02,NA,126.87,36.87
542,22,5,2.511,5.003,0,40,0.058,0.055,NA,0.012,NA,135,8.13
543,22,6,2.499,5.007,0,43.1,0.071,0.066,NA,0.013,NA,161.565,26.565
544,22,7,2.495,5.007,0,47.4,0.075,0.069,NA,0.004,NA,180,18.435
545,22,8,2.491,5.011,0,50.8,0.081,0.075,NA,0.006,NA,135,-45
546,22,9,2.491,5.011,0,55.5,0.081,0.075,NA,0,NA,0,-135
547,22,10,2.491,5.015,0,43.5,0.085,0.078,NA,0.004,NA,90,90
548,22,11,2.495,5.027,0,58.7,0.098,0.084,NA,0.013,NA,71.565,-18.435
549,22,12,2.495,5.043,0,57.4,0.114,0.097,NA,0.016,NA,90,18.435
550,22,13,2.491,5.064,0,54.4,0.135,0.117,NA,0.021,NA,101.31,11.31
551,22,14,2.474,5.088,0,52.1,0.164,0.146,NA,0.029,NA,123.69,22.38
552,22,15,2.466,5.1,0,54.2,0.179,0.161,NA,0.015,NA,123.69,0
553,22,16,2.458,5.121,0,72.2,0.201,0.182,NA,0.022,NA,111.801,-11.889
554,22,17,2.458,5.125,0,60.7,0.205,0.186,NA,0.004,NA,90,-21.801
555,22,18,2.458,5.129,0,65.2,0.209,0.189,NA,0.004,NA,90,0
556,22,19,2.446,5.137,0,73.4,0.224,0.203,NA,0.015,NA,146.31,56.31
557,22,20,2.442,5.137,0,71.7,0.228,0.205,NA,0.004,NA,180,33.69
558,22,21,2.425,5.137,0,76.8,0.244,0.213,NA,0.016,NA,180,0
559,22,22,2.393,5.145,0,59.4,0.278,0.24,NA,0.034,NA,165.964,-14.036
560,22,23,2.36,5.145,0,67.7,0.31,0.262,NA,0.033,NA,180,14.036
561,22,24,2.332,5.141,0,56.4,0.339,0.28,NA,0.029,NA,-171.87,8.13
562,22,25,2.299,5.125,0,53.3,0.375,0.297,NA,0.036,NA,-153.435,18.435
563,22,26,2.279,5.141,0,57.4,0.401,0.323,NA,0.026,NA,141.34,-65.225
564,23,1,1.908,0.207,0,131.8,0,0,NA,NA,NA,NA,NA
565,23,2,1.908,0.207,0,77.4,0,0,NA,0,NA,0,NA
566,23,3,1.904,0.202,0,99.5,0.006,0.006,NA,0.006,NA,-135,-135
567,23,4,1.904,0.202,0,175.1,0.006,0.006,NA,0,NA,0,135
568,23,5,1.904,0.202,0,43.3,0.006,0.006,NA,0,NA,0,0
569,23,6,1.888,0.202,0,38.5,0.022,0.021,NA,0.016,NA,180,180
570,23,7,1.888,0.202,0,37.8,0.022,0.021,NA,0,NA,0,-180
571,23,8,1.884,0.202,0,35,0.026,0.025,NA,0.004,NA,180,180
572,23,9,1.88,0.207,0,40.6,0.032,0.029,NA,0.006,NA,135,-45
573,23,10,1.876,0.211,0,44.4,0.038,0.033,NA,0.006,NA,135,0
574,23,11,1.876,0.219,0,63.7,0.046,0.035,NA,0.008,NA,90,-45
575,23,12,1.872,0.219,0,47.4,0.05,0.039,NA,0.004,NA,180,90
576,23,13,1.872,0.219,0,45.2,0.05,0.039,NA,0,NA,0,-180
577,23,14,1.872,0.215,0,70.3,0.054,0.038,NA,0.004,NA,-90,-90
578,23,15,1.868,0.211,0,54.8,0.06,0.041,NA,0.006,NA,-135,-45
579,23,16,1.86,0.211,0,55.2,0.068,0.049,NA,0.008,NA,180,-45
580,23,17,1.855,0.207,0,69.9,0.074,0.053,NA,0.006,NA,-135,45
581,23,18,1.851,0.211,0,60.1,0.079,0.057,NA,0.006,NA,135,-90
582,23,19,1.847,0.207,0,86.4,0.085,0.061,NA,0.006,NA,-135,90
583,23,20,1.827,0.198,0,85.1,0.107,0.082,NA,0.022,NA,-158.199,-23.199
584,23,21,1.819,0.202,0,95.2,0.116,0.09,NA,0.009,NA,153.435,-48.366
585,23,22,1.819,0.182,0,75.3,0.136,0.093,NA,0.02,NA,-90,116.565
586,23,23,1.819,0.182,0,73.9,0.136,0.093,NA,0,NA,0,90
587,23,24,1.827,0.178,0,75.9,0.146,0.086,NA,0.009,NA,-26.565,-26.565
588,23,25,1.827,0.162,0,76.8,0.162,0.093,NA,0.016,NA,-90,-63.435
589,23,26,1.827,0.141,0,51.6,0.182,0.104,NA,0.02,NA,-90,0
590,23,27,1.835,0.125,0,31.7,0.2,0.11,NA,0.018,NA,-63.435,26.565
591,23,28,1.839,0.117,0,32.8,0.21,0.113,NA,0.009,NA,-63.435,0
592,23,29,1.843,0.109,0,31,0.219,0.117,NA,0.009,NA,-63.435,0
593,24,1,4.779,0.736,0,120.4,0,0,NA,NA,NA,NA,NA
594,24,2,4.787,0.752,0,167.1,0.018,0.018,NA,0.018,NA,63.435,NA
595,24,3,4.787,0.752,0,101.9,0.018,0.018,NA,0,NA,0,-63.435
596,24,4,4.787,0.772,0,137.9,0.039,0.038,NA,0.02,NA,90,90
597,24,5,4.783,0.772,0,59.1,0.043,0.037,NA,0.004,NA,180,90
598,24,6,4.779,0.785,0,70.1,0.056,0.049,NA,0.013,NA,108.435,-71.565
599,24,7,4.771,0.789,0,40.1,0.065,0.054,NA,0.009,NA,153.435,45
600,24,8,4.771,0.801,0,47.3,0.077,0.066,NA,0.012,NA,90,-63.435
601,24,9,4.763,0.801,0,43.1,0.085,0.067,NA,0.008,NA,180,90
602,24,10,4.754,0.801,0,52.4,0.093,0.07,NA,0.008,NA,180,0
603,24,11,4.754,0.801,0,52,0.093,0.07,NA,0,NA,0,-180
604,24,12,4.758,0.801,0,34.2,0.097,0.068,NA,0.004,NA,0,0
605,24,13,4.75,0.829,0,19.8,0.127,0.098,NA,0.03,NA,105.945,105.945
606,24,14,4.763,0.85,0,21.1,0.151,0.115,NA,0.024,NA,59.036,-46.909
607,24,15,4.767,0.862,0,24.1,0.163,0.127,NA,0.013,NA,71.565,12.529
608,24,16,4.771,0.878,0,26.6,0.18,0.143,NA,0.017,NA,75.964,4.399
609,24,17,4.767,0.895,0,32.2,0.197,0.159,NA,0.017,NA,104.036,28.072
610,24,18,4.775,0.919,0,21.5,0.223,0.183,NA,0.026,NA,71.565,-32.471
611,24,19,4.783,0.952,0,10.2,0.256,0.216,NA,0.034,NA,75.964,4.399
612,24,20,4.767,0.98,0,21.4,0.289,0.245,NA,0.033,NA,119.745,43.781
613,24,21,4.779,0.996,0,22.2,0.31,0.261,NA,0.02,NA,53.13,-66.615
614,24,22,4.787,1.017,0,14,0.331,0.281,NA,0.022,NA,68.199,15.068
615,24,23,4.791,1.025,0,15.7,0.341,0.289,NA,0.009,NA,63.435,-4.764
616,24,24,4.771,1.041,0,12.9,0.367,0.305,NA,0.026,NA,141.34,77.905
617,24,25,4.758,1.057,0,12.7,0.387,0.322,NA,0.02,NA,126.87,-14.47
618,24,26,4.775,1.094,0,14.8,0.427,0.358,NA,0.04,NA,66.038,-60.832
619,24,27,4.787,1.094,0,9.2,0.439,0.358,NA,0.012,NA,0,-66.038
620,25,1,2.181,1.249,0,116.6,0,0,NA,NA,NA,NA,NA
621,25,2,2.181,1.249,0,99,0,0,NA,0,NA,0,NA
622,25,3,2.177,1.253,0,62,0.006,0.006,NA,0.006,NA,135,135
623,25,4,2.161,1.265,0,36.6,0.026,0.026,NA,0.02,NA,143.13,8.13
624,25,5,2.14,1.269,0,34.5,0.047,0.046,NA,0.021,NA,168.69,25.56
625,25,6,2.128,1.294,0,22.6,0.074,0.069,NA,0.027,NA,116.565,-52.125
