Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
317,19,12,2.182,2.057,0,31.8,0.065,0.047,NA,0.014,NA,0,0
318,19,13,2.231,2.127,0,30.4,0.15,0.128,NA,0.085,NA,55.008,55.008
319,19,14,2.252,2.161,0,47.1,0.191,0.167,NA,0.04,NA,59.036,4.028
320,19,15,2.266,2.175,0,60.7,0.21,0.187,NA,0.02,NA,45,-14.036
321,19,16,2.321,2.196,0,62.8,0.27,0.241,NA,0.059,NA,20.556,-24.444
322,19,17,2.37,2.196,0,75,0.318,0.279,NA,0.049,NA,0,-20.556
323,19,18,2.411,2.217,0,66.6,0.365,0.326,NA,0.047,NA,26.565,26.565
324,19,19,2.446,2.196,0,27,0.405,0.345,NA,0.04,NA,-30.964,-57.529
325,20,1,1.405,4.509,0,13.5,0,0,NA,NA,NA,NA,NA
326,20,2,1.405,4.509,0,10.5,0,0,NA,0,NA,0,NA
327,20,3,1.405,4.543,0,12.9,0.035,0.035,NA,0.035,NA,90,90
328,20,4,1.405,4.543,0,13.2,0.035,0.035,NA,0,NA,0,-90
329,20,5,1.418,4.564,0,13.2,0.06,0.057,NA,0.025,NA,56.31,56.31
330,20,6,1.425,4.564,0,14.4,0.067,0.059,NA,0.007,NA,0,-56.31
331,20,7,1.432,4.571,0,10.5,0.077,0.068,NA,0.01,NA,45,45
332,20,8,1.432,4.571,0,15,0.077,0.068,NA,0,NA,0,-45
333,20,9,1.446,4.578,0,15,0.092,0.081,NA,0.016,NA,26.565,26.565
334,20,10,1.495,4.627,0,13.5,0.161,0.149,NA,0.069,NA,45,18.435
335,20,11,1.543,4.675,0,24,0.23,0.217,NA,0.069,NA,45,0
336,20,12,1.571,4.71,0,22.8,0.274,0.261,NA,0.044,NA,51.34,6.34
337,20,13,1.606,4.738,0,24.9,0.318,0.305,NA,0.044,NA,38.66,-12.68
338,20,14,1.613,4.766,0,22.9,0.347,0.331,NA,0.029,NA,75.964,37.304
339,20,15,1.613,4.807,0,31.2,0.389,0.364,NA,0.042,NA,90,14.036
340,20,16,1.627,4.842,0,19.2,0.426,0.401,NA,0.037,NA,68.199,-21.801
341,20,17,1.668,4.766,0,33,0.513,0.368,NA,0.087,NA,-61.39,-129.588
342,20,18,1.641,4.918,0,41.5,0.668,0.473,NA,0.155,NA,100.305,161.694
343,20,19,1.724,5.023,0,39,0.802,0.605,NA,0.133,NA,51.34,-48.965
344,21,1,1.833,1.508,0,30.9,0,0,NA,NA,NA,NA,NA
345,21,2,1.829,1.512,0,34.6,0.006,0.006,NA,0.006,NA,135,NA
346,21,3,1.829,1.512,0,23.6,0.006,0.006,NA,0,NA,0,-135
347,21,4,1.824,1.516,0,28.8,0.012,0.012,NA,0.006,NA,135,135
348,21,5,1.804,1.516,0,38.1,0.032,0.03,NA,0.021,NA,180,45
349,21,6,1.8,1.528,0,39.3,0.045,0.039,NA,0.013,NA,108.435,-71.565
350,21,7,1.796,1.528,0,38.8,0.049,0.042,NA,0.004,NA,180,71.565
351,21,8,1.787,1.541,0,37.3,0.064,0.056,NA,0.015,NA,123.69,-56.31
352,21,9,1.783,1.532,0,44.4,0.073,0.055,NA,0.009,NA,-116.565,119.745
353,21,10,1.779,1.532,0,38.1,0.077,0.059,NA,0.004,NA,180,-63.435
354,21,11,1.779,1.532,0,35.7,0.077,0.059,NA,0,NA,0,-180
355,21,12,1.779,1.532,0,36.9,0.077,0.059,NA,0,NA,0,0
356,21,13,1.775,1.541,0,34.8,0.087,0.066,NA,0.009,NA,116.565,116.565
357,21,14,1.783,1.545,0,31.2,0.096,0.062,NA,0.009,NA,26.565,-90
358,21,15,1.792,1.549,0,46.2,0.105,0.058,NA,0.009,NA,26.565,0
359,21,16,1.796,1.549,0,27.9,0.109,0.055,NA,0.004,NA,0,-26.565
360,21,17,1.796,1.549,0,33.4,0.109,0.055,NA,0,NA,0,0
361,21,18,1.796,1.549,0,25.9,0.109,0.055,NA,0,NA,0,0
362,21,19,1.792,1.549,0,33,0.113,0.058,NA,0.004,NA,180,180
363,22,1,1.331,1.68,0,19.8,0,0,NA,NA,NA,NA,NA
364,22,2,1.331,1.685,0,12.9,0.004,0.004,NA,0.004,NA,90,NA
365,22,3,1.331,1.689,0,26.5,0.008,0.008,NA,0.004,NA,90,0
366,22,4,1.331,1.697,0,14.4,0.016,0.016,NA,0.008,NA,90,0
367,22,5,1.323,1.717,0,25.2,0.039,0.038,NA,0.022,NA,111.801,21.801
368,22,6,1.323,1.713,0,21.7,0.043,0.034,NA,0.004,NA,-90,158.199
369,22,7,1.323,1.717,0,16.8,0.047,0.038,NA,0.004,NA,90,180
370,22,8,1.315,1.726,0,18.9,0.058,0.048,NA,0.012,NA,135,45
371,22,9,1.315,1.726,0,24.6,0.058,0.048,NA,0,NA,0,-135
372,22,10,1.315,1.726,0,20.7,0.058,0.048,NA,0,NA,0,0
373,22,11,1.315,1.726,0,20.7,0.058,0.048,NA,0,NA,0,0
374,22,12,1.306,1.73,0,26.9,0.068,0.055,NA,0.009,NA,153.435,153.435
375,22,13,1.302,1.742,0,17.1,0.081,0.068,NA,0.013,NA,108.435,-45
376,22,14,1.315,1.742,0,20.1,0.093,0.064,NA,0.012,NA,0,-108.435
377,22,15,1.323,1.742,0,18.6,0.101,0.062,NA,0.008,NA,0,0
378,22,16,1.331,1.742,0,17.3,0.109,0.062,NA,0.008,NA,0,0
379,22,17,1.335,1.742,0,14.1,0.114,0.062,NA,0.004,NA,0,0
380,22,18,1.335,1.742,0,15.6,0.114,0.062,NA,0,NA,0,0
381,22,19,1.319,1.755,0,15.6,0.134,0.075,NA,0.021,NA,143.13,143.13
382,23,1,5.089,0.85,0,24.5,0,0,NA,NA,NA,NA,NA
383,23,2,5.089,0.854,0,11.1,0.004,0.004,NA,0.004,NA,90,NA
384,23,3,5.089,0.862,0,17.7,0.012,0.012,NA,0.008,NA,90,0
385,23,4,5.089,0.862,0,18,0.012,0.012,NA,0,NA,0,-90
386,23,5,5.089,0.871,0,21.1,0.021,0.021,NA,0.008,NA,90,90
387,23,6,5.089,0.871,0,28.5,0.021,0.021,NA,0,NA,0,-90
388,23,7,5.089,0.875,0,31.9,0.025,0.025,NA,0.004,NA,90,90
389,23,8,5.089,0.875,0,26.4,0.025,0.025,NA,0,NA,0,-90
390,23,9,5.089,0.875,0,27,0.025,0.025,NA,0,NA,0,0
391,23,10,5.093,0.875,0,26.3,0.029,0.025,NA,0.004,NA,0,0
392,23,11,5.093,0.887,0,27.8,0.041,0.037,NA,0.012,NA,90,90
393,23,12,5.093,0.887,0,26.7,0.041,0.037,NA,0,NA,0,-90
394,23,13,5.097,0.895,0,28.8,0.05,0.046,NA,0.009,NA,63.435,63.435
395,23,14,5.097,0.903,0,25.8,0.059,0.054,NA,0.008,NA,90,26.565
396,23,15,5.097,0.903,0,27.3,0.059,0.054,NA,0,NA,0,-90
397,23,16,5.122,0.912,0,27.9,0.085,0.07,NA,0.026,NA,18.435,18.435
398,23,17,5.114,0.912,0,30.6,0.093,0.066,NA,0.008,NA,180,161.565
399,23,18,5.109,0.92,0,34.7,0.102,0.073,NA,0.009,NA,116.565,-63.435
400,23,19,5.097,0.924,0,29.1,0.115,0.074,NA,0.013,NA,161.565,45
401,24,1,2.236,4.102,0,32.7,0,0,NA,NA,NA,NA,NA
402,24,2,2.236,4.102,0,38.7,0,0,NA,0,NA,0,NA
403,24,3,2.248,4.106,0,26.7,0.013,0.013,NA,0.013,NA,18.435,18.435
404,24,4,2.252,4.119,0,27.4,0.026,0.023,NA,0.013,NA,71.565,53.13
405,24,5,2.256,4.123,0,28,0.032,0.029,NA,0.006,NA,45,-26.565
406,24,6,2.26,4.131,0,33,0.041,0.038,NA,0.009,NA,63.435,18.435
407,24,7,2.268,4.135,0,35.1,0.05,0.047,NA,0.009,NA,26.565,-36.87
408,24,8,2.273,4.135,0,29.1,0.054,0.05,NA,0.004,NA,0,-26.565
409,24,9,2.285,4.139,0,34.2,0.067,0.062,NA,0.013,NA,18.435,18.435
410,24,10,2.297,4.139,0,30.6,0.08,0.072,NA,0.012,NA,0,-18.435
411,24,11,2.31,4.139,0,29.7,0.092,0.083,NA,0.012,NA,0,0
412,24,12,2.318,4.147,0,29.7,0.104,0.094,NA,0.012,NA,45,45
413,24,13,2.318,4.147,0,35.7,0.104,0.094,NA,0,NA,0,-45
414,24,14,2.334,4.164,0,87.3,0.127,0.116,NA,0.023,NA,45,45
415,24,15,2.338,4.168,0,49.5,0.133,0.122,NA,0.006,NA,45,0
416,24,16,2.351,4.172,0,38.1,0.146,0.135,NA,0.013,NA,18.435,-26.565
417,24,17,2.363,4.18,0,31.2,0.161,0.149,NA,0.015,NA,33.69,15.255
418,24,18,2.375,4.188,0,32.7,0.175,0.164,NA,0.015,NA,33.69,0
419,24,20,2.416,4.23,0,34.7,0.233,0.221,NA,0.058,NA,45,11.31
420,25,1,4.53,4.908,0,16.2,0,0,NA,NA,NA,NA,NA
421,25,2,4.538,4.937,0,18.6,0.03,0.03,NA,0.03,NA,74.055,NA
422,25,3,4.546,4.953,0,22.2,0.048,0.048,NA,0.018,NA,63.435,-10.62
423,25,4,4.554,4.974,0,14.1,0.07,0.07,NA,0.022,NA,68.199,4.764
424,25,5,4.575,4.986,0,17.7,0.094,0.09,NA,0.024,NA,30.964,-37.235
425,25,6,4.579,5.003,0,30,0.111,0.107,NA,0.017,NA,75.964,45
426,25,7,4.591,5.027,0,16.8,0.139,0.134,NA,0.028,NA,63.435,-12.529
427,25,8,4.596,5.031,0,25.4,0.145,0.14,NA,0.006,NA,45,-18.435
428,25,9,4.6,5.044,0,21.1,0.158,0.153,NA,0.013,NA,71.565,26.565
429,25,10,4.608,5.048,0,16.8,0.167,0.16,NA,0.009,NA,26.565,-45
430,25,11,4.616,5.064,0,21.9,0.185,0.179,NA,0.018,NA,63.435,36.87
431,25,12,4.62,5.081,0,15,0.202,0.195,NA,0.017,NA,75.964,12.529
432,25,13,4.637,5.081,0,13.8,0.219,0.203,NA,0.016,NA,0,-75.964
433,25,14,4.645,5.081,0,14.4,0.227,0.208,NA,0.008,NA,0,0
434,25,15,4.67,5.077,0,14.8,0.252,0.219,NA,0.025,NA,-9.462,-9.462
435,25,16,4.678,5.077,0,12,0.26,0.224,NA,0.008,NA,0,9.462
436,25,17,4.69,5.072,0,14.5,0.273,0.23,NA,0.013,NA,-18.435,-18.435
437,25,18,4.711,5.072,0,13.2,0.294,0.244,NA,0.021,NA,0,18.435
438,25,19,4.723,5.072,0,12.9,0.306,0.254,NA,0.012,NA,0,0
439,26,1,3.917,4.283,0,77.8,0,0,NA,NA,NA,NA,NA
440,26,2,3.929,4.287,0,75,0.013,0.013,NA,0.013,NA,18.435,NA
441,26,3,3.946,4.3,0,79.1,0.034,0.033,NA,0.021,NA,36.87,18.435
442,26,4,3.95,4.304,0,69.9,0.039,0.039,NA,0.006,NA,45,8.13
443,26,5,3.966,4.316,0,69.7,0.06,0.059,NA,0.021,NA,36.87,-8.13
444,26,6,3.975,4.324,0,70.8,0.072,0.071,NA,0.012,NA,45,8.13
445,26,7,3.975,4.324,0,81.9,0.072,0.071,NA,0,NA,0,-45
446,26,8,3.979,4.332,0,62.7,0.081,0.079,NA,0.009,NA,63.435,63.435
447,26,9,3.983,4.337,0,67.8,0.087,0.085,NA,0.006,NA,45,-18.435
448,26,10,3.991,4.341,0,60,0.096,0.094,NA,0.009,NA,26.565,-18.435
449,26,11,3.999,4.345,0,72.9,0.105,0.103,NA,0.009,NA,26.565,0
450,26,12,4.008,4.349,0,71.7,0.114,0.112,NA,0.009,NA,26.565,0
451,26,13,4.016,4.361,0,72.2,0.129,0.126,NA,0.015,NA,56.31,29.745
452,26,14,4.028,4.365,0,67.8,0.142,0.138,NA,0.013,NA,18.435,-37.875
453,26,15,4.069,4.378,0,77.1,0.185,0.179,NA,0.043,NA,16.699,-1.736
454,26,16,4.086,4.386,0,66.3,0.203,0.197,NA,0.018,NA,26.565,9.866
455,26,17,4.098,4.39,0,76.1,0.216,0.21,NA,0.013,NA,18.435,-8.13
456,26,18,4.114,4.39,0,80.7,0.233,0.224,NA,0.016,NA,0,-18.435
457,26,19,4.139,4.382,0,56.4,0.259,0.243,NA,0.026,NA,-18.435,-18.435
458,27,1,3.342,1.01,0,27.6,0,0,NA,NA,NA,NA,NA
459,27,2,3.346,1.019,0,28.8,0.009,0.009,NA,0.009,NA,63.435,NA
460,27,3,3.35,1.027,0,22.5,0.018,0.018,NA,0.009,NA,63.435,0
461,27,4,3.35,1.031,0,30.6,0.022,0.022,NA,0.004,NA,90,26.565
462,27,5,3.35,1.031,0,33.4,0.022,0.022,NA,0,NA,0,-90
463,27,6,3.35,1.039,0,41.4,0.031,0.03,NA,0.008,NA,90,90
464,27,7,3.35,1.043,0,36,0.035,0.034,NA,0.004,NA,90,0
465,27,8,3.35,1.047,0,43.2,0.039,0.038,NA,0.004,NA,90,0
466,27,9,3.35,1.051,0,86.1,0.043,0.042,NA,0.004,NA,90,0
467,27,10,3.362,1.056,0,63.6,0.056,0.05,NA,0.013,NA,18.435,-71.565
468,27,11,3.362,1.056,0,55.8,0.056,0.05,NA,0,NA,0,-18.435
469,27,12,3.362,1.056,0,53.7,0.056,0.05,NA,0,NA,0,0
470,27,13,3.362,1.056,0,34.8,0.056,0.05,NA,0,NA,0,0
471,27,14,3.362,1.056,0,48.6,0.056,0.05,NA,0,NA,0,0
472,27,15,3.374,1.06,0,67.4,0.069,0.059,NA,0.013,NA,18.435,18.435
473,27,16,3.383,1.064,0,47.7,0.078,0.067,NA,0.009,NA,26.565,8.13
474,27,17,3.383,1.064,0,48.3,0.078,0.067,NA,0,NA,0,-26.565
475,27,18,3.383,1.064,0,56.7,0.078,0.067,NA,0,NA,0,0
476,27,19,3.383,1.064,0,43.9,0.078,0.067,NA,0,NA,0,0
477,28,1,3.411,1.384,0,19.8,0,0,NA,NA,NA,NA,NA
478,28,2,3.403,1.384,0,11.7,0.008,0.008,NA,0.008,NA,180,NA
479,28,3,3.399,1.401,0,22.5,0.025,0.021,NA,0.017,NA,104.036,-75.964
480,28,4,3.391,1.409,0,33.2,0.037,0.032,NA,0.012,NA,135,30.964
481,28,5,3.391,1.417,0,34.8,0.045,0.039,NA,0.008,NA,90,-45
482,28,6,3.387,1.421,0,41.1,0.051,0.044,NA,0.006,NA,135,45
483,28,7,3.387,1.421,0,39.2,0.051,0.044,NA,0,NA,0,-135
484,28,8,3.379,1.434,0,45.9,0.066,0.059,NA,0.015,NA,123.69,123.69
485,28,9,3.37,1.438,0,46.2,0.075,0.067,NA,0.009,NA,153.435,29.745
486,28,10,3.37,1.438,0,50.1,0.075,0.067,NA,0,NA,0,-153.435
487,28,11,3.37,1.438,0,40.2,0.075,0.067,NA,0,NA,0,0
488,28,12,3.37,1.438,0,44.7,0.075,0.067,NA,0,NA,0,0
489,28,13,3.374,1.45,0,36,0.088,0.075,NA,0.013,NA,71.565,71.565
490,28,14,3.383,1.454,0,40.3,0.097,0.076,NA,0.009,NA,26.565,-45
491,28,15,3.383,1.454,0,48.6,0.097,0.076,NA,0,NA,0,-26.565
492,28,16,3.387,1.467,0,42.3,0.11,0.086,NA,0.013,NA,71.565,71.565
493,28,17,3.387,1.467,0,36.6,0.11,0.086,NA,0,NA,0,-71.565
494,28,18,3.391,1.471,0,28.2,0.116,0.089,NA,0.006,NA,45,45
495,28,19,3.395,1.475,0,29.5,0.122,0.092,NA,0.006,NA,45,0
496,29,1,5.155,3.251,0,30.3,0,0,NA,NA,NA,NA,NA
497,29,2,5.171,3.263,0,26.4,0.021,0.021,NA,0.021,NA,36.87,NA
498,29,3,5.196,3.272,0,31.2,0.047,0.046,NA,0.026,NA,18.435,-18.435
499,29,4,5.208,3.28,0,25.8,0.061,0.061,NA,0.015,NA,33.69,15.255
500,29,5,5.216,3.28,0,34.5,0.07,0.068,NA,0.008,NA,0,-33.69
501,29,6,5.22,3.284,0,28,0.075,0.074,NA,0.006,NA,45,45
502,29,7,5.233,3.284,0,33.6,0.088,0.085,NA,0.012,NA,0,-45
503,29,8,5.233,3.284,0,28.7,0.088,0.085,NA,0,NA,0,0
504,29,9,5.249,3.284,0,57.6,0.104,0.1,NA,0.016,NA,0,0
505,29,10,5.262,3.292,0,49.8,0.119,0.115,NA,0.015,NA,33.69,33.69
506,29,11,5.262,3.296,0,33,0.123,0.116,NA,0.004,NA,90,56.31
507,29,12,5.266,3.3,0,28,0.129,0.121,NA,0.006,NA,45,-45
508,29,13,5.278,3.305,0,27.3,0.142,0.134,NA,0.013,NA,18.435,-26.565
509,29,14,5.282,3.309,0,31.2,0.148,0.14,NA,0.006,NA,45,26.565
510,29,15,5.29,3.313,0,26.7,0.157,0.149,NA,0.009,NA,26.565,-18.435
511,29,16,5.29,3.317,0,32.1,0.161,0.151,NA,0.004,NA,90,63.435
512,29,17,5.294,3.317,0,31.5,0.165,0.154,NA,0.004,NA,0,-90
513,29,18,5.299,3.317,0,26.7,0.169,0.158,NA,0.004,NA,0,0
514,30,1,4.739,3.905,0,17.4,0,0,NA,NA,NA,NA,NA
515,30,2,4.748,3.925,0,15.3,0.022,0.022,NA,0.022,NA,68.199,NA
516,30,3,4.756,3.934,0,20.4,0.034,0.033,NA,0.012,NA,45,-23.199
517,30,4,4.764,3.942,0,30.2,0.045,0.044,NA,0.012,NA,45,0
518,30,5,4.772,3.958,0,36.6,0.064,0.063,NA,0.018,NA,63.435,18.435
519,30,6,4.772,3.958,0,43.2,0.064,0.063,NA,0,NA,0,-63.435
520,30,7,4.785,3.966,0,42,0.079,0.076,NA,0.015,NA,33.69,33.69
521,30,8,4.785,3.966,0,33.3,0.079,0.076,NA,0,NA,0,-33.69
522,30,9,4.797,3.975,0,36,0.093,0.091,NA,0.015,NA,33.69,33.69
523,30,10,4.797,3.975,0,27,0.093,0.091,NA,0,NA,0,-33.69
524,30,11,4.805,3.975,0,17.7,0.102,0.096,NA,0.008,NA,0,0
525,30,12,4.805,3.983,0,30,0.11,0.102,NA,0.008,NA,90,90
526,30,13,4.809,3.983,0,29.4,0.114,0.105,NA,0.004,NA,0,-90
527,30,14,4.813,3.987,0,21,0.12,0.111,NA,0.006,NA,45,45
528,30,15,4.822,3.991,0,26.7,0.129,0.119,NA,0.009,NA,26.565,-18.435
529,30,16,4.822,3.991,0,52.8,0.129,0.119,NA,0,NA,0,-26.565
530,30,17,4.826,3.991,0,21,0.133,0.122,NA,0.004,NA,0,0
531,30,18,4.83,3.995,0,20.3,0.139,0.128,NA,0.006,NA,45,45
532,30,19,4.838,4.003,0,11.1,0.151,0.14,NA,0.012,NA,45,0
533,31,1,4.201,2.355,0,19.6,0,0,NA,NA,NA,NA,NA
534,31,2,4.209,2.384,0,15.3,0.03,0.03,NA,0.03,NA,74.055,NA
535,31,3,4.209,2.384,0,19.8,0.03,0.03,NA,0,NA,0,-74.055
536,31,4,4.209,2.4,0,20.4,0.046,0.046,NA,0.016,NA,90,90
537,31,5,4.209,2.4,0,22.5,0.046,0.046,NA,0,NA,0,-90
538,31,6,4.209,2.4,0,21,0.046,0.046,NA,0,NA,0,0
539,31,7,4.221,2.412,0,16.8,0.064,0.061,NA,0.017,NA,45,45
540,31,8,4.225,2.425,0,16.5,0.077,0.074,NA,0.013,NA,71.565,26.565
541,31,9,4.225,2.425,0,17.7,0.077,0.074,NA,0,NA,0,-71.565
542,31,10,4.23,2.433,0,22.4,0.086,0.083,NA,0.009,NA,63.435,63.435
543,31,11,4.23,2.433,0,14.4,0.086,0.083,NA,0,NA,0,-63.435
544,31,12,4.23,2.441,0,20.1,0.094,0.091,NA,0.008,NA,90,90
545,31,13,4.23,2.445,0,23.4,0.098,0.095,NA,0.004,NA,90,0
546,31,14,4.23,2.445,0,26.4,0.098,0.095,NA,0,NA,0,-90
547,31,15,4.23,2.445,0,19.2,0.098,0.095,NA,0,NA,0,0
548,31,16,4.23,2.453,0,19.5,0.107,0.103,NA,0.008,NA,90,90
549,31,17,4.23,2.453,0,25.8,0.107,0.103,NA,0,NA,0,-90
550,31,18,4.23,2.453,0,21.6,0.107,0.103,NA,0,NA,0,0
551,31,20,4.234,2.466,0,19.8,0.12,0.116,NA,0.013,NA,71.565,71.565
552,32,1,3.14,2.248,0,45.6,0,0,NA,NA,NA,NA,NA
553,32,2,3.132,2.256,0,44.1,0.012,0.012,NA,0.012,NA,135,NA
554,32,3,3.132,2.256,0,43.2,0.012,0.012,NA,0,NA,0,-135
555,32,4,3.128,2.277,0,47.7,0.033,0.031,NA,0.021,NA,101.31,101.31
556,32,5,3.12,2.281,0,58.2,0.042,0.039,NA,0.009,NA,153.435,52.125
557,32,6,3.12,2.281,0,48.9,0.042,0.039,NA,0,NA,0,-153.435
558,32,7,3.12,2.281,0,47.7,0.042,0.039,NA,0,NA,0,0
559,32,8,3.099,2.293,0,38.7,0.066,0.061,NA,0.024,NA,149.036,149.036
560,32,9,3.099,2.293,0,37.8,0.066,0.061,NA,0,NA,0,-149.036
561,32,10,3.078,2.305,0,34.2,0.09,0.084,NA,0.024,NA,149.036,149.036
562,32,11,3.078,2.31,0,39.6,0.094,0.087,NA,0.004,NA,90,-59.036
563,32,12,3.078,2.318,0,38.8,0.102,0.093,NA,0.008,NA,90,0
564,32,13,3.078,2.33,0,37.2,0.114,0.103,NA,0.012,NA,90,0
565,32,14,3.074,2.342,0,36.9,0.127,0.115,NA,0.013,NA,108.435,18.435
566,32,15,3.074,2.342,0,33.3,0.127,0.115,NA,0,NA,0,-108.435
567,32,16,3.066,2.351,0,31.7,0.139,0.127,NA,0.012,NA,135,135
568,32,17,3.062,2.351,0,36.2,0.143,0.129,NA,0.004,NA,180,45
569,32,18,3.054,2.359,0,31.2,0.155,0.141,NA,0.012,NA,135,-45
570,32,20,3.025,2.347,0,34.2,0.186,0.152,NA,0.031,NA,-156.801,68.199
571,33,1,4.008,4.941,0,18.9,0,0,NA,NA,NA,NA,NA
572,33,2,4.028,4.953,0,16.8,0.024,0.024,NA,0.024,NA,30.964,NA
573,33,3,4.036,4.97,0,18.3,0.042,0.041,NA,0.018,NA,63.435,32.471
574,33,4,4.045,4.982,0,19.4,0.057,0.055,NA,0.015,NA,56.31,-7.125
575,33,5,4.057,4.99,0,17.9,0.072,0.07,NA,0.015,NA,33.69,-22.62
576,33,6,4.069,5.007,0,13.5,0.093,0.09,NA,0.021,NA,53.13,19.44
577,33,7,4.077,5.015,0,9.9,0.104,0.102,NA,0.012,NA,45,-8.13
578,33,8,4.09,5.023,0,15.9,0.119,0.116,NA,0.015,NA,33.69,-11.31
579,33,9,4.098,5.027,0,13.8,0.128,0.125,NA,0.009,NA,26.565,-7.125
580,33,10,4.114,5.031,0,16.3,0.145,0.14,NA,0.017,NA,14.036,-12.529
581,33,11,4.119,5.035,0,16.5,0.151,0.146,NA,0.006,NA,45,30.964
582,33,12,4.143,5.044,0,17.6,0.177,0.17,NA,0.026,NA,18.435,-26.565
583,33,13,4.147,5.044,0,17.7,0.181,0.174,NA,0.004,NA,0,-18.435
584,33,14,4.168,5.056,0,17.9,0.205,0.197,NA,0.024,NA,30.964,30.964
585,33,15,4.176,5.064,0,15,0.217,0.209,NA,0.012,NA,45,14.036
586,33,16,4.193,5.072,0,8.4,0.235,0.227,NA,0.018,NA,26.565,-18.435
587,33,17,4.201,5.081,0,14.4,0.247,0.239,NA,0.012,NA,45,18.435
588,33,18,4.201,5.085,0,11.7,0.251,0.241,NA,0.004,NA,90,45
589,33,19,4.197,5.097,0,10.8,0.264,0.245,NA,0.013,NA,108.435,18.435
590,34,1,1.372,1.985,0,29.7,0,0,NA,NA,NA,NA,NA
591,34,2,1.372,1.985,0,43,0,0,NA,0,NA,0,NA
592,34,3,1.397,1.997,0,27.6,0.028,0.028,NA,0.028,NA,26.565,26.565
593,34,4,1.397,2.005,0,21,0.036,0.032,NA,0.008,NA,90,63.435
594,34,5,1.397,2.014,0,20.5,0.044,0.038,NA,0.008,NA,90,0
595,34,6,1.389,2.018,0,29.9,0.053,0.037,NA,0.009,NA,153.435,63.435
596,34,7,1.384,2.026,0,20.8,0.062,0.043,NA,0.009,NA,116.565,-36.87
597,34,8,1.384,2.03,0,30.9,0.067,0.047,NA,0.004,NA,90,-26.565
598,34,9,1.389,2.059,0,30.3,0.096,0.076,NA,0.029,NA,81.87,-8.13
599,34,10,1.389,2.059,0,31.2,0.096,0.076,NA,0,NA,0,-81.87
600,34,11,1.393,2.063,0,23.7,0.101,0.081,NA,0.006,NA,45,45
601,34,12,1.393,2.067,0,23.4,0.106,0.085,NA,0.004,NA,90,45
602,34,13,1.397,2.075,0,24.6,0.115,0.094,NA,0.009,NA,63.435,-26.565
603,34,14,1.397,2.079,0,32.7,0.119,0.098,NA,0.004,NA,90,26.565
604,34,15,1.401,2.083,0,38.1,0.125,0.103,NA,0.006,NA,45,-45
605,34,16,1.405,2.088,0,36.6,0.13,0.108,NA,0.006,NA,45,0
606,34,17,1.409,2.092,0,43.8,0.136,0.113,NA,0.006,NA,45,0
607,34,18,1.413,2.092,0,35.4,0.14,0.115,NA,0.004,NA,0,-45
608,34,19,1.417,2.096,0,36,0.146,0.12,NA,0.006,NA,45,45
609,35,1,1.294,1.158,0,23.1,0,0,NA,NA,NA,NA,NA
610,35,2,1.278,1.158,0,18.6,0.016,0.016,NA,0.016,NA,180,NA
611,35,3,1.273,1.158,0,19.8,0.021,0.021,NA,0.004,NA,180,0
612,35,4,1.269,1.167,0,28.2,0.03,0.026,NA,0.009,NA,116.565,-63.435
613,35,5,1.257,1.167,0,31.8,0.042,0.038,NA,0.012,NA,180,63.435
614,35,6,1.245,1.171,0,34.5,0.055,0.051,NA,0.013,NA,161.565,-18.435
615,35,7,1.232,1.175,0,29.1,0.068,0.064,NA,0.013,NA,161.565,0
616,35,8,1.22,1.179,0,31.8,0.081,0.077,NA,0.013,NA,161.565,0
617,35,9,1.204,1.179,0,24,0.098,0.093,NA,0.016,NA,180,18.435
618,35,10,1.195,1.183,0,21.6,0.107,0.102,NA,0.009,NA,153.435,-26.565
619,35,11,1.179,1.187,0,26.8,0.124,0.119,NA,0.017,NA,165.964,12.529
620,35,12,1.171,1.195,0,25.2,0.135,0.129,NA,0.012,NA,135,-30.964
621,35,13,1.175,1.208,0,31.4,0.148,0.129,NA,0.013,NA,71.565,-63.435
622,35,14,1.183,1.208,0,24.3,0.157,0.121,NA,0.008,NA,0,-71.565
623,35,15,1.183,1.22,0,32.7,0.169,0.127,NA,0.012,NA,90,90
624,35,16,1.183,1.232,0,29.4,0.181,0.133,NA,0.012,NA,90,0
625,35,17,1.187,1.236,0,27.9,0.187,0.132,NA,0.006,NA,45,-45
626,35,18,1.187,1.236,0,23.1,0.187,0.132,NA,0,NA,0,-45
627,36,1,1.212,1.253,0,13.2,0,0,NA,NA,NA,NA,NA
628,36,2,1.208,1.269,0,24,0.017,0.017,NA,0.017,NA,104.036,NA
629,36,3,1.195,1.29,0,21.9,0.041,0.04,NA,0.024,NA,120.964,16.928
630,36,4,1.195,1.29,0,15.3,0.041,0.04,NA,0,NA,0,-120.964
631,36,5,1.179,1.294,0,15.3,0.058,0.053,NA,0.017,NA,165.964,165.964
632,36,6,1.179,1.294,0,14.1,0.058,0.053,NA,0,NA,0,-165.964
633,36,7,1.162,1.306,0,14,0.078,0.073,NA,0.021,NA,143.13,143.13
634,36,8,1.162,1.306,0,17.1,0.078,0.073,NA,0,NA,0,-143.13
635,36,9,1.158,1.315,0,16.1,0.088,0.082,NA,0.009,NA,116.565,116.565
636,36,10,1.15,1.319,0,17.7,0.097,0.09,NA,0.009,NA,153.435,36.87
