Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
624,23,27,4.805,0.184,0,63.1,0.644,0.547,NA,0.021,NA,78.69,40.03
625,23,28,4.826,0.2,0,118.4,0.67,0.562,NA,0.026,NA,38.66,-40.03
626,23,29,4.854,0.188,0,71.8,0.701,0.593,NA,0.031,NA,-23.199,-61.858
627,23,30,4.92,0.143,0,49.7,0.781,0.67,NA,0.08,NA,-34.509,-11.31
628,24,1,1.241,3.218,0,37,0,0,NA,NA,NA,NA,NA
629,24,2,1.249,3.226,0,86.9,0.012,0.012,NA,0.012,NA,45,NA
630,24,3,1.253,3.226,0,89.2,0.016,0.015,NA,0.004,NA,0,-45
631,24,4,1.253,3.226,0,208.2,0.016,0.015,NA,0,NA,0,0
632,24,5,1.253,3.226,0,156.8,0.016,0.015,NA,0,NA,0,0
633,24,6,1.253,3.226,0,185.5,0.016,0.015,NA,0,NA,0,0
634,24,7,1.261,3.23,0,215.1,0.025,0.024,NA,0.009,NA,26.565,26.565
635,24,8,1.261,3.23,0,222.7,0.025,0.024,NA,0,NA,0,-26.565
636,24,9,1.261,3.23,0,229,0.025,0.024,NA,0,NA,0,0
637,24,10,1.261,3.23,0,205.9,0.025,0.024,NA,0,NA,0,0
638,24,11,1.261,3.23,0,221.9,0.025,0.024,NA,0,NA,0,0
639,24,12,1.261,3.23,0,206.6,0.025,0.024,NA,0,NA,0,0
640,24,13,1.261,3.23,0,209.9,0.025,0.024,NA,0,NA,0,0
641,24,14,1.261,3.23,0,143.8,0.025,0.024,NA,0,NA,0,0
642,24,15,1.261,3.23,0,104.6,0.025,0.024,NA,0,NA,0,0
643,24,16,1.261,3.23,0,111.8,0.025,0.024,NA,0,NA,0,0
644,24,17,1.261,3.23,0,73.3,0.025,0.024,NA,0,NA,0,0
645,24,18,1.261,3.23,0,59.5,0.025,0.024,NA,0,NA,0,0
646,24,19,1.261,3.23,0,76.9,0.025,0.024,NA,0,NA,0,0
647,24,20,1.261,3.23,0,73.6,0.025,0.024,NA,0,NA,0,0
648,24,21,1.269,3.243,0,106.8,0.04,0.038,NA,0.015,NA,56.31,56.31
649,24,22,1.269,3.243,0,134.9,0.04,0.038,NA,0,NA,0,-56.31
650,24,23,1.269,3.243,0,120.1,0.04,0.038,NA,0,NA,0,0
651,24,24,1.273,3.243,0,99.2,0.044,0.041,NA,0.004,NA,0,0
652,24,25,1.273,3.243,0,34.2,0.044,0.041,NA,0,NA,0,0
653,24,26,1.273,3.243,0,41.4,0.044,0.041,NA,0,NA,0,0
654,24,27,1.273,3.243,0,29.1,0.044,0.041,NA,0,NA,0,0
655,24,28,1.286,3.243,0,59.4,0.056,0.052,NA,0.012,NA,0,0
656,24,29,1.286,3.243,0,45.3,0.056,0.052,NA,0,NA,0,0
657,24,32,1.302,3.255,0,221.1,0.077,0.072,NA,0.021,NA,36.87,36.87
658,25,1,0.011,3.897,0,118.4,0,0,NA,NA,NA,NA,NA
659,25,2,0.032,3.888,0,67,0.022,0.022,NA,0.022,NA,-21.801,NA
660,25,3,0.032,3.86,0,55.1,0.051,0.042,NA,0.029,NA,-90,-68.199
661,25,4,0.032,3.847,0,172.1,0.063,0.053,NA,0.012,NA,-90,0
662,25,5,0.032,3.839,0,166,0.071,0.061,NA,0.008,NA,-90,0
663,25,6,0.044,3.831,0,142.2,0.086,0.074,NA,0.015,NA,-33.69,56.31
664,25,7,0.044,3.831,0,161.4,0.086,0.074,NA,0,NA,0,33.69
665,25,8,0.044,3.831,0,58.3,0.086,0.074,NA,0,NA,0,0
666,25,9,0.036,3.823,0,128,0.098,0.078,NA,0.012,NA,-135,-135
667,25,10,0.036,3.814,0,49.9,0.106,0.086,NA,0.008,NA,-90,45
668,25,11,0.036,3.814,0,74.1,0.106,0.086,NA,0,NA,0,90
669,25,12,0.052,3.814,0,72.2,0.123,0.092,NA,0.016,NA,0,0
670,25,13,0.052,3.814,0,75.7,0.123,0.092,NA,0,NA,0,0
671,25,14,0.052,3.814,0,79.6,0.123,0.092,NA,0,NA,0,0
672,25,15,0.052,3.814,0,86.9,0.123,0.092,NA,0,NA,0,0
673,25,16,0.056,3.814,0,53.3,0.127,0.094,NA,0.004,NA,0,0
674,25,17,0.069,3.818,0,114.2,0.14,0.097,NA,0.013,NA,18.435,18.435
675,25,18,0.069,3.818,0,131.5,0.14,0.097,NA,0,NA,0,-18.435
676,25,19,0.069,3.818,0,147.4,0.14,0.097,NA,0,NA,0,0
677,25,20,0.073,3.818,0,91.7,0.144,0.1,NA,0.004,NA,0,0
678,25,21,0.073,3.818,0,97.1,0.144,0.1,NA,0,NA,0,0
679,25,22,0.081,3.823,0,116.8,0.153,0.102,NA,0.009,NA,26.565,26.565
680,25,23,0.081,3.823,0,203.4,0.153,0.102,NA,0,NA,0,-26.565
681,25,24,0.093,3.823,0,116.1,0.165,0.111,NA,0.012,NA,0,0
682,25,25,0.102,3.823,0,114.4,0.174,0.117,NA,0.008,NA,0,0
683,25,26,0.102,3.823,0,161,0.174,0.117,NA,0,NA,0,0
684,25,27,0.114,3.818,0,109.4,0.187,0.129,NA,0.013,NA,-18.435,-18.435
685,25,28,0.114,3.818,0,120.7,0.187,0.129,NA,0,NA,0,18.435
686,25,29,0.135,3.81,0,11.7,0.209,0.151,NA,0.022,NA,-21.801,-21.801
687,26,1,0.414,3.28,0,108.1,0,0,NA,NA,NA,NA,NA
688,26,2,0.443,3.276,0,109.7,0.029,0.029,NA,0.029,NA,-8.13,NA
689,26,3,0.443,3.276,0,150.1,0.029,0.029,NA,0,NA,0,8.13
690,26,4,0.447,3.276,0,129.5,0.033,0.033,NA,0.004,NA,0,0
691,26,5,0.447,3.276,0,129.8,0.033,0.033,NA,0,NA,0,0
692,26,6,0.447,3.276,0,107.8,0.033,0.033,NA,0,NA,0,0
693,26,7,0.447,3.276,0,156.9,0.033,0.033,NA,0,NA,0,0
694,26,8,0.447,3.276,0,145.2,0.033,0.033,NA,0,NA,0,0
695,26,9,0.447,3.276,0,231,0.033,0.033,NA,0,NA,0,0
696,26,10,0.447,3.267,0,133.6,0.041,0.035,NA,0.008,NA,-90,-90
697,26,11,0.447,3.267,0,181.1,0.041,0.035,NA,0,NA,0,90
698,26,12,0.447,3.267,0,191,0.041,0.035,NA,0,NA,0,0
699,26,13,0.463,3.267,0,109.9,0.058,0.051,NA,0.016,NA,0,0
700,26,14,0.463,3.267,0,180.3,0.058,0.051,NA,0,NA,0,0
701,26,15,0.463,3.267,0,205.9,0.058,0.051,NA,0,NA,0,0
702,26,16,0.463,3.267,0,199.4,0.058,0.051,NA,0,NA,0,0
703,26,17,0.463,3.267,0,144.2,0.058,0.051,NA,0,NA,0,0
704,26,18,0.463,3.267,0,125,0.058,0.051,NA,0,NA,0,0
705,26,19,0.463,3.267,0,220.8,0.058,0.051,NA,0,NA,0,0
706,26,20,0.463,3.267,0,204.1,0.058,0.051,NA,0,NA,0,0
707,26,21,0.463,3.267,0,115.2,0.058,0.051,NA,0,NA,0,0
708,26,22,0.472,3.276,0,54.6,0.069,0.058,NA,0.012,NA,45,45
709,26,23,0.472,3.276,0,158.7,0.069,0.058,NA,0,NA,0,-45
710,26,24,0.472,3.276,0,146,0.069,0.058,NA,0,NA,0,0
711,26,25,0.472,3.276,0,207.4,0.069,0.058,NA,0,NA,0,0
712,26,26,0.492,3.292,0,205.8,0.096,0.079,NA,0.026,NA,38.66,38.66
713,26,27,0.492,3.292,0,205.7,0.096,0.079,NA,0,NA,0,-38.66
714,26,28,0.492,3.292,0,212.3,0.096,0.079,NA,0,NA,0,0
715,26,29,0.492,3.292,0,225.5,0.096,0.079,NA,0,NA,0,0
716,27,1,0.192,2.318,0,39,0,0,NA,NA,NA,NA,NA
717,27,2,0.192,2.318,0,30.3,0,0,NA,0,NA,0,NA
718,27,3,0.204,2.314,0,36.7,0.013,0.013,NA,0.013,NA,-18.435,-18.435
719,27,4,0.204,2.314,0,35.9,0.013,0.013,NA,0,NA,0,18.435
720,27,5,0.221,2.301,0,44.5,0.034,0.033,NA,0.021,NA,-36.87,-36.87
721,27,6,0.221,2.301,0,41.6,0.034,0.033,NA,0,NA,0,36.87
722,27,7,0.246,2.301,0,40,0.058,0.056,NA,0.025,NA,0,0
723,27,8,0.246,2.301,0,47.4,0.058,0.056,NA,0,NA,0,0
724,27,9,0.246,2.301,0,43.4,0.058,0.056,NA,0,NA,0,0
725,27,10,0.258,2.301,0,40.6,0.071,0.068,NA,0.012,NA,0,0
726,27,11,0.258,2.301,0,31.3,0.071,0.068,NA,0,NA,0,0
727,27,12,0.258,2.301,0,51.2,0.071,0.068,NA,0,NA,0,0
728,27,13,0.258,2.301,0,39.8,0.071,0.068,NA,0,NA,0,0
729,27,14,0.27,2.293,0,45,0.085,0.082,NA,0.015,NA,-33.69,-33.69
730,27,15,0.27,2.293,0,41.8,0.085,0.082,NA,0,NA,0,33.69
731,27,16,0.27,2.293,0,33.1,0.085,0.082,NA,0,NA,0,0
732,27,17,0.27,2.293,0,47.6,0.085,0.082,NA,0,NA,0,0
733,27,18,0.283,2.301,0,40.2,0.1,0.092,NA,0.015,NA,33.69,33.69
734,27,19,0.283,2.301,0,37.2,0.1,0.092,NA,0,NA,0,-33.69
735,27,20,0.283,2.301,0,42.8,0.1,0.092,NA,0,NA,0,0
736,27,21,0.283,2.301,0,58.8,0.1,0.092,NA,0,NA,0,0
737,27,22,0.299,2.31,0,40,0.119,0.107,NA,0.018,NA,26.565,26.565
738,27,23,0.299,2.31,0,43,0.119,0.107,NA,0,NA,0,-26.565
739,27,24,0.299,2.31,0,39.2,0.119,0.107,NA,0,NA,0,0
740,27,25,0.299,2.31,0,45.8,0.119,0.107,NA,0,NA,0,0
741,27,26,0.311,2.318,0,40.9,0.133,0.119,NA,0.015,NA,33.69,33.69
742,27,27,0.311,2.318,0,41.6,0.133,0.119,NA,0,NA,0,-33.69
743,27,28,0.32,2.322,0,49.2,0.143,0.128,NA,0.009,NA,26.565,26.565
744,27,29,0.32,2.322,0,47.9,0.143,0.128,NA,0,NA,0,-26.565
745,28,1,1.561,1.006,0,118.2,0,0,NA,NA,NA,NA,NA
746,28,2,1.574,1.006,0,113,0.012,0.012,NA,0.012,NA,0,NA
747,28,3,1.586,1.006,0,98.7,0.025,0.025,NA,0.012,NA,0,0
748,28,4,1.586,1.006,0,119.4,0.025,0.025,NA,0,NA,0,0
749,28,5,1.586,1.006,0,172.7,0.025,0.025,NA,0,NA,0,0
750,28,6,1.594,0.998,0,212.9,0.036,0.034,NA,0.012,NA,-45,-45
751,28,7,1.594,0.998,0,242.2,0.036,0.034,NA,0,NA,0,45
752,28,8,1.594,0.998,0,206.7,0.036,0.034,NA,0,NA,0,0
753,28,9,1.598,0.994,0,243.6,0.042,0.039,NA,0.006,NA,-45,-45
754,28,10,1.598,0.994,0,253.4,0.042,0.039,NA,0,NA,0,45
755,28,11,1.598,0.986,0,207.3,0.05,0.042,NA,0.008,NA,-90,-90
756,28,12,1.598,0.986,0,160.8,0.05,0.042,NA,0,NA,0,90
757,28,13,1.606,0.986,0,220,0.059,0.05,NA,0.008,NA,0,0
758,28,14,1.611,0.986,0,235.3,0.063,0.053,NA,0.004,NA,0,0
759,28,15,1.611,0.986,0,213.1,0.063,0.053,NA,0,NA,0,0
760,28,16,1.623,0.982,0,123.6,0.076,0.066,NA,0.013,NA,-18.435,-18.435
761,28,17,1.623,0.982,0,124.9,0.076,0.066,NA,0,NA,0,18.435
762,28,18,1.623,0.982,0,109.8,0.076,0.066,NA,0,NA,0,0
763,28,19,1.623,0.982,0,142,0.076,0.066,NA,0,NA,0,0
764,28,20,1.623,0.982,0,108.2,0.076,0.066,NA,0,NA,0,0
765,28,21,1.623,0.982,0,98.2,0.076,0.066,NA,0,NA,0,0
766,28,22,1.623,0.982,0,103.5,0.076,0.066,NA,0,NA,0,0
767,28,23,1.623,0.982,0,125.6,0.076,0.066,NA,0,NA,0,0
768,28,24,1.623,0.982,0,112.8,0.076,0.066,NA,0,NA,0,0
769,28,25,1.623,0.982,0,105.1,0.076,0.066,NA,0,NA,0,0
770,28,26,1.623,0.982,0,61.1,0.076,0.066,NA,0,NA,0,0
771,28,27,1.631,0.982,0,125.6,0.084,0.074,NA,0.008,NA,0,0
772,28,28,1.631,0.982,0,134,0.084,0.074,NA,0,NA,0,0
773,28,29,1.631,0.982,0,83.9,0.084,0.074,NA,0,NA,0,0
774,28,31,1.66,0.99,0,198.7,0.114,0.1,NA,0.03,NA,15.945,15.945
775,29,1,1.816,3.555,0,48.1,0,0,NA,NA,NA,NA,NA
776,29,2,1.82,3.555,0,47.3,0.004,0.004,NA,0.004,NA,0,NA
777,29,3,1.824,3.555,0,94.2,0.008,0.008,NA,0.004,NA,0,0
778,29,4,1.845,3.547,0,100.9,0.03,0.03,NA,0.022,NA,-21.801,-21.801
779,29,5,1.845,3.547,0,111.4,0.03,0.03,NA,0,NA,0,21.801
780,29,6,1.861,3.547,0,57.2,0.047,0.046,NA,0.016,NA,0,0
781,29,7,1.861,3.547,0,31.3,0.047,0.046,NA,0,NA,0,0
782,29,8,1.861,3.547,0,27,0.047,0.046,NA,0,NA,0,0
783,29,9,1.861,3.547,0,40.3,0.047,0.046,NA,0,NA,0,0
784,29,10,1.853,3.527,0,68.5,0.069,0.047,NA,0.022,NA,-111.801,-111.801
785,29,11,1.853,3.527,0,112.2,0.069,0.047,NA,0,NA,0,111.801
786,29,12,1.849,3.527,0,87.2,0.073,0.044,NA,0.004,NA,180,180
787,29,13,1.849,3.531,0,82,0.077,0.041,NA,0.004,NA,90,-90
788,29,14,1.861,3.531,0,76.1,0.09,0.052,NA,0.012,NA,0,-90
789,29,15,1.861,3.531,0,51.6,0.09,0.052,NA,0,NA,0,0
790,29,16,1.861,3.531,0,55.6,0.09,0.052,NA,0,NA,0,0
791,29,17,1.861,3.531,0,53.4,0.09,0.052,NA,0,NA,0,0
792,29,18,1.861,3.531,0,44,0.09,0.052,NA,0,NA,0,0
793,29,19,1.861,3.531,0,69.2,0.09,0.052,NA,0,NA,0,0
794,29,20,1.861,3.531,0,54.3,0.09,0.052,NA,0,NA,0,0
795,29,21,1.861,3.531,0,44.2,0.09,0.052,NA,0,NA,0,0
796,29,22,1.861,3.531,0,34.4,0.09,0.052,NA,0,NA,0,0
797,29,23,1.861,3.531,0,74.2,0.09,0.052,NA,0,NA,0,0
798,29,24,1.861,3.531,0,47.5,0.09,0.052,NA,0,NA,0,0
799,29,25,1.861,3.531,0,90.4,0.09,0.052,NA,0,NA,0,0
800,29,26,1.874,3.535,0,22.3,0.103,0.061,NA,0.013,NA,18.435,18.435
801,29,27,1.874,3.535,0,74,0.103,0.061,NA,0,NA,0,-18.435
802,29,28,1.874,3.535,0,43.8,0.103,0.061,NA,0,NA,0,0
803,29,29,1.874,3.535,0,41.2,0.103,0.061,NA,0,NA,0,0
804,29,30,1.898,3.547,0,90.1,0.13,0.083,NA,0.028,NA,26.565,26.565
805,30,1,2.088,3.481,0,88.1,0,0,NA,NA,NA,NA,NA
806,30,2,2.096,3.481,0,71.4,0.008,0.008,NA,0.008,NA,0,NA
807,30,3,2.104,3.481,0,25.3,0.016,0.016,NA,0.008,NA,0,0
808,30,4,2.104,3.477,0,24.5,0.021,0.017,NA,0.004,NA,-90,-90
809,30,5,2.108,3.469,0,74.1,0.03,0.024,NA,0.009,NA,-63.435,26.565
810,30,6,2.108,3.469,0,118,0.03,0.024,NA,0,NA,0,63.435
811,30,7,2.112,3.465,0,51.6,0.036,0.03,NA,0.006,NA,-45,-45
812,30,8,2.112,3.465,0,73.2,0.036,0.03,NA,0,NA,0,45
813,30,9,2.112,3.465,0,34.1,0.036,0.03,NA,0,NA,0,0
814,30,10,2.112,3.461,0,78.3,0.04,0.032,NA,0.004,NA,-90,-90
815,30,11,2.112,3.461,0,61.7,0.04,0.032,NA,0,NA,0,90
816,30,12,2.112,3.461,0,46.1,0.04,0.032,NA,0,NA,0,0
817,30,13,2.112,3.461,0,48.8,0.04,0.032,NA,0,NA,0,0
818,30,14,2.112,3.461,0,56.1,0.04,0.032,NA,0,NA,0,0
819,30,15,2.116,3.461,0,48.2,0.044,0.035,NA,0.004,NA,0,0
820,30,16,2.12,3.457,0,46.3,0.05,0.041,NA,0.006,NA,-45,-45
821,30,17,2.12,3.457,0,46.2,0.05,0.041,NA,0,NA,0,45
822,30,18,2.125,3.457,0,49.1,0.054,0.044,NA,0.004,NA,0,0
823,30,19,2.125,3.457,0,35,0.054,0.044,NA,0,NA,0,0
824,30,20,2.125,3.457,0,45,0.054,0.044,NA,0,NA,0,0
825,30,21,2.129,3.457,0,46.2,0.058,0.048,NA,0.004,NA,0,0
826,30,22,2.129,3.457,0,45.9,0.058,0.048,NA,0,NA,0,0
827,30,23,2.129,3.457,0,35,0.058,0.048,NA,0,NA,0,0
828,30,24,2.129,3.457,0,39.7,0.058,0.048,NA,0,NA,0,0
829,30,25,2.129,3.457,0,20.1,0.058,0.048,NA,0,NA,0,0
830,30,26,2.137,3.457,0,31.3,0.066,0.055,NA,0.008,NA,0,0
831,30,27,2.137,3.457,0,60.9,0.066,0.055,NA,0,NA,0,0
832,30,28,2.137,3.457,0,77.4,0.066,0.055,NA,0,NA,0,0
833,30,29,2.137,3.457,0,45,0.066,0.055,NA,0,NA,0,0
834,30,30,2.157,3.465,0,41.6,0.088,0.072,NA,0.022,NA,21.801,21.801
835,31,1,3.909,1.298,0,25.4,0,0,NA,NA,NA,NA,NA
836,31,2,3.868,1.249,0,20.7,0.064,0.064,NA,0.064,NA,-129.806,NA
837,31,3,3.851,1.241,0,19.2,0.083,0.081,NA,0.018,NA,-153.435,-23.629
838,31,4,3.818,1.187,0,136,0.145,0.143,NA,0.063,NA,-121.608,31.827
839,31,5,3.827,1.171,0,156.8,0.164,0.152,NA,0.018,NA,-63.435,58.173
840,31,6,3.835,1.154,0,141.4,0.182,0.162,NA,0.018,NA,-63.435,0
841,31,7,3.835,1.154,0,148.1,0.182,0.162,NA,0,NA,0,63.435
842,31,8,3.843,1.142,0,197.4,0.197,0.17,NA,0.015,NA,-56.31,-56.31
843,31,9,3.851,1.142,0,195.8,0.205,0.167,NA,0.008,NA,0,56.31
844,31,10,3.851,1.142,0,205.9,0.205,0.167,NA,0,NA,0,0
845,31,11,3.86,1.138,0,213.4,0.214,0.168,NA,0.009,NA,-26.565,-26.565
846,31,12,3.868,1.134,0,215.4,0.224,0.17,NA,0.009,NA,-26.565,0
847,31,13,3.88,1.134,0,201.4,0.236,0.167,NA,0.012,NA,0,26.565
848,31,14,3.88,1.134,0,214.8,0.236,0.167,NA,0,NA,0,0
849,31,15,3.876,1.138,0,205.2,0.242,0.164,NA,0.006,NA,135,135
850,31,16,3.876,1.138,0,211.4,0.242,0.164,NA,0,NA,0,-135
851,31,19,3.88,1.167,0,199,0.271,0.135,NA,0.029,NA,81.87,81.87
852,32,1,2.499,1.898,0,210.4,0,0,NA,NA,NA,NA,NA
853,32,2,2.515,1.882,0,218.8,0.023,0.023,NA,0.023,NA,-45,NA
854,32,3,2.519,1.882,0,210.3,0.027,0.026,NA,0.004,NA,0,45
855,32,4,2.523,1.865,0,255,0.044,0.041,NA,0.017,NA,-75.964,-75.964
856,32,5,2.536,1.865,0,255,0.057,0.05,NA,0.012,NA,0,75.964
857,32,6,2.54,1.865,0,238.9,0.061,0.053,NA,0.004,NA,0,0
858,32,7,2.556,1.861,0,232.7,0.078,0.068,NA,0.017,NA,-14.036,-14.036
859,32,8,2.556,1.861,0,231.5,0.078,0.068,NA,0,NA,0,14.036
860,32,9,2.56,1.853,0,209,0.087,0.076,NA,0.009,NA,-63.435,-63.435
861,32,10,2.56,1.853,0,220.7,0.087,0.076,NA,0,NA,0,63.435
862,32,11,2.56,1.841,0,247.3,0.099,0.084,NA,0.012,NA,-90,-90
863,32,12,2.56,1.841,0,228.4,0.099,0.084,NA,0,NA,0,90
864,32,13,2.56,1.841,0,247.5,0.099,0.084,NA,0,NA,0,0
865,32,14,2.556,1.833,0,243.7,0.108,0.087,NA,0.009,NA,-116.565,-116.565
866,32,15,2.556,1.833,0,231.7,0.108,0.087,NA,0,NA,0,116.565
867,32,16,2.556,1.833,0,226.6,0.108,0.087,NA,0,NA,0,0
868,32,17,2.556,1.828,0,224,0.113,0.091,NA,0.004,NA,-90,-90
869,32,18,2.556,1.828,0,208.5,0.113,0.091,NA,0,NA,0,90
870,32,19,2.556,1.828,0,215,0.113,0.091,NA,0,NA,0,0
871,32,20,2.556,1.828,0,204.1,0.113,0.091,NA,0,NA,0,0
872,32,21,2.556,1.828,0,181.2,0.113,0.091,NA,0,NA,0,0
873,32,22,2.556,1.828,0,195.6,0.113,0.091,NA,0,NA,0,0
874,32,23,2.556,1.828,0,133.7,0.113,0.091,NA,0,NA,0,0
875,32,24,2.56,1.828,0,129.5,0.117,0.093,NA,0.004,NA,0,0
876,32,25,2.573,1.824,0,172.5,0.13,0.105,NA,0.013,NA,-18.435,-18.435
877,32,26,2.581,1.82,0,82.8,0.139,0.113,NA,0.009,NA,-26.565,-8.13
878,32,27,2.585,1.82,0,145.8,0.143,0.116,NA,0.004,NA,0,26.565
879,32,28,2.585,1.82,0,134.8,0.143,0.116,NA,0,NA,0,0
880,32,29,2.585,1.82,0,103.1,0.143,0.116,NA,0,NA,0,0
881,33,1,2.162,4.193,0,191.9,0,0,NA,NA,NA,NA,NA
882,33,2,2.162,4.193,0,73.9,0,0,NA,0,NA,0,NA
883,33,3,2.145,4.193,0,133.6,0.016,0.016,NA,0.016,NA,180,180
884,33,4,2.129,4.193,0,118.4,0.033,0.033,NA,0.016,NA,180,0
885,33,5,2.129,4.193,0,232.7,0.033,0.033,NA,0,NA,0,-180
886,33,6,2.125,4.205,0,205,0.046,0.039,NA,0.013,NA,108.435,108.435
887,33,7,2.125,4.23,0,37.8,0.071,0.052,NA,0.025,NA,90,-18.435
888,33,8,2.129,4.258,0,90.2,0.1,0.074,NA,0.029,NA,81.87,-8.13
889,33,9,2.129,4.275,0,123.6,0.116,0.089,NA,0.016,NA,90,8.13
890,33,10,2.129,4.275,0,107.5,0.116,0.089,NA,0,NA,0,-90
891,33,11,2.125,4.283,0,97.4,0.125,0.098,NA,0.009,NA,116.565,116.565
892,33,12,2.1,4.353,0,77.6,0.199,0.172,NA,0.074,NA,109.44,-7.125
893,33,13,2.083,4.406,0,158.2,0.255,0.228,NA,0.056,NA,107.103,-2.337
894,33,14,2.079,4.415,0,221.3,0.265,0.237,NA,0.009,NA,116.565,9.462
895,33,15,2.079,4.427,0,230.6,0.277,0.248,NA,0.012,NA,90,-26.565
896,33,16,2.079,4.435,0,220.1,0.285,0.256,NA,0.008,NA,90,0
897,33,17,2.083,4.452,0,233.5,0.302,0.271,NA,0.017,NA,75.964,-14.036
898,33,18,2.083,4.456,0,209.9,0.306,0.274,NA,0.004,NA,90,14.036
899,33,19,2.083,4.456,0,159.7,0.306,0.274,NA,0,NA,0,-90
900,33,20,2.088,4.456,0,206.9,0.31,0.273,NA,0.004,NA,0,0
901,33,21,2.088,4.456,0,220.1,0.31,0.273,NA,0,NA,0,0
902,33,22,2.088,4.46,0,217.1,0.314,0.277,NA,0.004,NA,90,90
903,33,23,2.088,4.46,0,216,0.314,0.277,NA,0,NA,0,-90
904,33,24,2.096,4.464,0,188.3,0.324,0.279,NA,0.009,NA,26.565,26.565
905,33,25,2.1,4.464,0,146.8,0.328,0.278,NA,0.004,NA,0,-26.565
906,33,26,2.108,4.476,0,144.3,0.342,0.289,NA,0.015,NA,56.31,56.31
907,33,27,2.125,4.48,0,89.3,0.359,0.29,NA,0.017,NA,14.036,-42.274
908,33,28,2.125,4.484,0,85.1,0.364,0.294,NA,0.004,NA,90,75.964
909,33,29,2.133,4.489,0,87.4,0.373,0.297,NA,0.009,NA,26.565,-63.435
910,33,30,2.141,4.489,0,64.5,0.381,0.297,NA,0.008,NA,0,-26.565
911,34,1,1.15,3.559,0,74,0,0,NA,NA,NA,NA,NA
912,34,2,1.158,3.564,0,66.2,0.009,0.009,NA,0.009,NA,26.565,NA
913,34,3,1.158,3.564,0,40.9,0.009,0.009,NA,0,NA,0,-26.565
914,34,4,1.158,3.564,0,41.7,0.009,0.009,NA,0,NA,0,0
915,34,5,1.158,3.568,0,56.7,0.013,0.012,NA,0.004,NA,90,90
916,34,6,1.158,3.568,0,52.3,0.013,0.012,NA,0,NA,0,-90
917,34,7,1.171,3.572,0,40.7,0.026,0.024,NA,0.013,NA,18.435,18.435
918,34,8,1.171,3.572,0,31.7,0.026,0.024,NA,0,NA,0,-18.435
919,34,9,1.175,3.564,0,32.9,0.035,0.025,NA,0.009,NA,-63.435,-63.435
920,34,10,1.175,3.564,0,41.9,0.035,0.025,NA,0,NA,0,63.435
921,34,11,1.183,3.555,0,70,0.047,0.033,NA,0.012,NA,-45,-45
922,34,12,1.183,3.555,0,47.7,0.047,0.033,NA,0,NA,0,45
923,34,13,1.191,3.555,0,47.5,0.055,0.041,NA,0.008,NA,0,0
924,34,14,1.195,3.555,0,93.8,0.059,0.045,NA,0.004,NA,0,0
925,34,15,1.195,3.555,0,48.3,0.059,0.045,NA,0,NA,0,0
926,34,16,1.195,3.555,0,53.5,0.059,0.045,NA,0,NA,0,0
927,34,17,1.204,3.564,0,50.7,0.071,0.054,NA,0.012,NA,45,45
928,34,18,1.204,3.564,0,54.2,0.071,0.054,NA,0,NA,0,-45
929,34,19,1.204,3.564,0,53,0.071,0.054,NA,0,NA,0,0
930,34,20,1.204,3.564,0,63.8,0.071,0.054,NA,0,NA,0,0
931,34,21,1.212,3.568,0,60.1,0.08,0.062,NA,0.009,NA,26.565,26.565
932,34,22,1.212,3.568,0,57.2,0.08,0.062,NA,0,NA,0,-26.565
933,34,23,1.212,3.568,0,47.3,0.08,0.062,NA,0,NA,0,0
934,34,24,1.212,3.568,0,59.2,0.08,0.062,NA,0,NA,0,0
935,34,25,1.212,3.568,0,39,0.08,0.062,NA,0,NA,0,0
936,34,26,1.212,3.568,0,44.2,0.08,0.062,NA,0,NA,0,0
937,34,27,1.212,3.568,0,48.4,0.08,0.062,NA,0,NA,0,0
938,34,28,1.212,3.568,0,73.7,0.08,0.062,NA,0,NA,0,0
939,34,29,1.212,3.568,0,45.4,0.08,0.062,NA,0,NA,0,0
940,34,30,1.212,3.568,0,71.6,0.08,0.062,NA,0,NA,0,0
941,35,1,0.801,3.481,0,107.6,0,0,NA,NA,NA,NA,NA
942,35,2,0.813,3.485,0,163.9,0.013,0.013,NA,0.013,NA,18.435,NA
943,35,3,0.813,3.485,0,110.5,0.013,0.013,NA,0,NA,0,-18.435
944,35,4,0.813,3.485,0,121.1,0.013,0.013,NA,0,NA,0,0
945,35,5,0.813,3.485,0,204.9,0.013,0.013,NA,0,NA,0,0
946,35,6,0.813,3.481,0,205.7,0.017,0.012,NA,0.004,NA,-90,-90
947,35,7,0.813,3.481,0,151.9,0.017,0.012,NA,0,NA,0,90
948,35,8,0.813,3.481,0,107.8,0.017,0.012,NA,0,NA,0,0
949,35,9,0.813,3.481,0,79.4,0.017,0.012,NA,0,NA,0,0
950,35,10,0.813,3.481,0,60,0.017,0.012,NA,0,NA,0,0
951,35,11,0.813,3.481,0,116.5,0.017,0.012,NA,0,NA,0,0
952,35,12,0.813,3.481,0,182.6,0.017,0.012,NA,0,NA,0,0
953,35,13,0.813,3.481,0,174.8,0.017,0.012,NA,0,NA,0,0
954,35,14,0.813,3.481,0,183.8,0.017,0.012,NA,0,NA,0,0
955,35,15,0.813,3.481,0,216.3,0.017,0.012,NA,0,NA,0,0
