Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
1329,50,13,1.064,1.499,0,29.2,0.082,0.078,NA,0,NA,0,0
1330,50,14,1.064,1.499,0,23.7,0.082,0.078,NA,0,NA,0,0
1331,50,15,1.064,1.499,0,6.3,0.082,0.078,NA,0,NA,0,0
1332,50,16,1.064,1.499,0,24.6,0.082,0.078,NA,0,NA,0,0
1333,50,17,1.052,1.499,0,27.3,0.095,0.09,NA,0.012,NA,180,180
1334,50,18,1.052,1.499,0,7.9,0.095,0.09,NA,0,NA,0,-180
1335,50,19,1.052,1.499,0,28.5,0.095,0.09,NA,0,NA,0,0
1336,50,20,1.052,1.499,0,21,0.095,0.09,NA,0,NA,0,0
1337,50,21,1.052,1.499,0,26.4,0.095,0.09,NA,0,NA,0,0
1338,50,22,1.052,1.499,0,24.6,0.095,0.09,NA,0,NA,0,0
1339,50,23,1.052,1.499,0,14.1,0.095,0.09,NA,0,NA,0,0
1340,50,24,1.052,1.499,0,6.7,0.095,0.09,NA,0,NA,0,0
1341,50,25,1.052,1.499,0,13.6,0.095,0.09,NA,0,NA,0,0
1342,50,26,1.052,1.499,0,5.8,0.095,0.09,NA,0,NA,0,0
1343,50,27,1.052,1.499,0,17.1,0.095,0.09,NA,0,NA,0,0
1344,50,28,1.052,1.499,0,6.3,0.095,0.09,NA,0,NA,0,0
1345,51,1,0.218,2.563,0,31.5,0,0,NA,NA,NA,NA,NA
1346,51,2,0.206,2.555,0,19.8,0.015,0.015,NA,0.015,NA,-146.31,NA
1347,51,3,0.186,2.555,0,19.8,0.035,0.034,NA,0.02,NA,180,-33.69
1348,51,4,0.161,2.547,0,36,0.061,0.059,NA,0.026,NA,-161.565,18.435
1349,51,5,0.149,2.547,0,41.1,0.073,0.071,NA,0.012,NA,180,-18.435
1350,51,6,0.149,2.547,0,19.5,0.073,0.071,NA,0,NA,0,-180
1351,51,7,0.141,2.547,0,15.9,0.081,0.079,NA,0.008,NA,180,180
1352,51,8,0.141,2.547,0,23.7,0.081,0.079,NA,0,NA,0,-180
1353,51,9,0.129,2.543,0,32.3,0.094,0.092,NA,0.013,NA,-161.565,-161.565
1354,51,10,0.125,2.543,0,24.9,0.098,0.096,NA,0.004,NA,180,-18.435
1355,51,11,0.121,2.543,0,23.3,0.102,0.1,NA,0.004,NA,180,0
1356,51,12,0.121,2.543,0,18,0.102,0.1,NA,0,NA,0,-180
1357,51,13,0.121,2.543,0,49.2,0.102,0.1,NA,0,NA,0,0
1358,51,14,0.117,2.543,0,26.7,0.106,0.104,NA,0.004,NA,180,180
1359,51,15,0.117,2.543,0,33.1,0.106,0.104,NA,0,NA,0,-180
1360,51,16,0.113,2.543,0,31.2,0.11,0.108,NA,0.004,NA,180,180
1361,51,17,0.113,2.543,0,36.5,0.11,0.108,NA,0,NA,0,-180
1362,51,18,0.113,2.543,0,8.1,0.11,0.108,NA,0,NA,0,0
1363,51,19,0.1,2.547,0,16,0.123,0.119,NA,0.013,NA,161.565,161.565
1364,51,20,0.1,2.547,0,26.1,0.123,0.119,NA,0,NA,0,-161.565
1365,51,21,0.096,2.547,0,11.2,0.127,0.123,NA,0.004,NA,180,180
1366,51,22,0.096,2.547,0,32.4,0.127,0.123,NA,0,NA,0,-180
1367,51,23,0.096,2.547,0,30.3,0.127,0.123,NA,0,NA,0,0
1368,51,24,0.084,2.547,0,21.5,0.139,0.135,NA,0.012,NA,180,180
1369,51,25,0.084,2.547,0,30.3,0.139,0.135,NA,0,NA,0,-180
1370,51,26,0.084,2.547,0,24.6,0.139,0.135,NA,0,NA,0,0
1371,51,27,0.084,2.547,0,5.7,0.139,0.135,NA,0,NA,0,0
1372,52,1,1.779,1.519,0,37.5,0,0,NA,NA,NA,NA,NA
1373,52,2,1.779,1.519,0,30.9,0,0,NA,0,NA,0,NA
1374,52,3,1.779,1.519,0,67.2,0,0,NA,0,NA,0,0
1375,52,4,1.775,1.507,0,58.2,0.013,0.013,NA,0.013,NA,-108.435,-108.435
1376,52,5,1.775,1.507,0,85.2,0.013,0.013,NA,0,NA,0,108.435
1377,52,6,1.771,1.499,0,53.4,0.022,0.022,NA,0.009,NA,-116.565,-116.565
1378,52,7,1.771,1.499,0,39.7,0.022,0.022,NA,0,NA,0,116.565
1379,52,8,1.763,1.495,0,59.1,0.031,0.029,NA,0.009,NA,-153.435,-153.435
1380,52,9,1.763,1.495,0,36.2,0.031,0.029,NA,0,NA,0,153.435
1381,52,10,1.755,1.495,0,38.4,0.039,0.034,NA,0.008,NA,180,180
1382,52,11,1.755,1.495,0,35.1,0.039,0.034,NA,0,NA,0,-180
1383,52,12,1.755,1.495,0,34.2,0.039,0.034,NA,0,NA,0,0
1384,52,13,1.755,1.495,0,39.2,0.039,0.034,NA,0,NA,0,0
1385,52,14,1.751,1.507,0,38.7,0.052,0.031,NA,0.013,NA,108.435,108.435
1386,52,15,1.751,1.507,0,27,0.052,0.031,NA,0,NA,0,-108.435
1387,52,16,1.751,1.507,0,16.2,0.052,0.031,NA,0,NA,0,0
1388,52,17,1.751,1.507,0,22.8,0.052,0.031,NA,0,NA,0,0
1389,52,18,1.751,1.507,0,50.7,0.052,0.031,NA,0,NA,0,0
1390,52,19,1.751,1.507,0,46.3,0.052,0.031,NA,0,NA,0,0
1391,52,20,1.751,1.507,0,54.9,0.052,0.031,NA,0,NA,0,0
1392,52,21,1.751,1.507,0,39,0.052,0.031,NA,0,NA,0,0
1393,52,22,1.751,1.507,0,15.3,0.052,0.031,NA,0,NA,0,0
1394,52,23,1.742,1.507,0,33.6,0.06,0.039,NA,0.008,NA,180,180
1395,52,24,1.742,1.507,0,20.5,0.06,0.039,NA,0,NA,0,-180
1396,52,25,1.742,1.507,0,20.2,0.06,0.039,NA,0,NA,0,0
1397,52,26,1.742,1.507,0,15.6,0.06,0.039,NA,0,NA,0,0
1398,52,27,1.742,1.507,0,4.5,0.06,0.039,NA,0,NA,0,0
1399,52,28,1.722,1.507,0,63.7,0.08,0.058,NA,0.02,NA,180,180
1400,53,1,0.913,3.815,0,68.4,0,0,NA,NA,NA,NA,NA
1401,53,2,0.913,3.815,0,51,0,0,NA,0,NA,0,NA
1402,53,3,0.893,3.807,0,29.9,0.022,0.022,NA,0.022,NA,-158.199,-158.199
1403,53,4,0.893,3.807,0,71.4,0.022,0.022,NA,0,NA,0,158.199
1404,53,5,0.893,3.807,0,63.5,0.022,0.022,NA,0,NA,0,0
1405,53,6,0.885,3.803,0,32.3,0.031,0.031,NA,0.009,NA,-153.435,-153.435
1406,53,7,0.885,3.803,0,52.2,0.031,0.031,NA,0,NA,0,153.435
1407,53,8,0.885,3.803,0,32.1,0.031,0.031,NA,0,NA,0,0
1408,53,9,0.873,3.799,0,25,0.044,0.044,NA,0.013,NA,-161.565,-161.565
1409,53,10,0.873,3.799,0,25.5,0.044,0.044,NA,0,NA,0,161.565
1410,53,11,0.873,3.799,0,43.7,0.044,0.044,NA,0,NA,0,0
1411,53,12,0.873,3.799,0,28.3,0.044,0.044,NA,0,NA,0,0
1412,53,13,0.873,3.799,0,7.8,0.044,0.044,NA,0,NA,0,0
1413,53,14,0.873,3.799,0,10.8,0.044,0.044,NA,0,NA,0,0
1414,53,15,0.873,3.799,0,25.5,0.044,0.044,NA,0,NA,0,0
1415,53,16,0.873,3.799,0,16.5,0.044,0.044,NA,0,NA,0,0
1416,53,17,0.873,3.799,0,39.9,0.044,0.044,NA,0,NA,0,0
1417,53,18,0.873,3.799,0,22.7,0.044,0.044,NA,0,NA,0,0
1418,53,19,0.873,3.799,0,20.2,0.044,0.044,NA,0,NA,0,0
1419,53,20,0.873,3.799,0,27.3,0.044,0.044,NA,0,NA,0,0
1420,53,21,0.873,3.799,0,17.1,0.044,0.044,NA,0,NA,0,0
1421,53,22,0.873,3.799,0,40.5,0.044,0.044,NA,0,NA,0,0
1422,53,23,0.873,3.799,0,22.5,0.044,0.044,NA,0,NA,0,0
1423,53,24,0.873,3.799,0,46.8,0.044,0.044,NA,0,NA,0,0
1424,53,25,0.873,3.799,0,11.4,0.044,0.044,NA,0,NA,0,0
1425,53,26,0.873,3.799,0,16.2,0.044,0.044,NA,0,NA,0,0
1426,53,27,0.873,3.799,0,29.1,0.044,0.044,NA,0,NA,0,0
