Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
305,16,15,1.792,1.839,0,167.8,0.747,0.68,NA,0.019,NA,146.31,-33.69
306,16,16,1.781,1.839,0,146,0.757,0.69,NA,0.01,NA,180,33.69
307,16,17,1.776,1.839,0,159.1,0.762,0.695,NA,0.005,NA,180,0
308,16,18,1.771,1.849,0,107.9,0.774,0.703,NA,0.012,NA,116.565,-63.435
309,16,19,1.766,1.859,0,116.4,0.785,0.712,NA,0.012,NA,116.565,0
310,16,20,1.75,1.865,0,38.9,0.802,0.728,NA,0.016,NA,161.565,45
311,16,21,1.76,1.854,0,72.9,0.817,0.715,NA,0.015,NA,-45,153.435
312,16,22,1.76,1.88,0,109.6,0.843,0.723,NA,0.026,NA,90,135
313,16,23,1.755,1.875,0,85.2,0.85,0.726,NA,0.007,NA,-135,135
314,16,24,1.75,1.875,0,62.7,0.855,0.731,NA,0.005,NA,180,-45
315,16,25,1.75,1.875,0,49,0.855,0.731,NA,0,NA,0,-180
316,17,1,4.807,3.604,0,66.2,0,0,NA,NA,NA,NA,NA
317,17,2,4.75,3.74,0,53.4,0.147,0.147,NA,0.147,NA,112.932,NA
318,17,3,4.693,3.781,0,77.3,0.218,0.211,NA,0.071,NA,143.973,31.041
319,17,4,4.677,3.854,0,63,0.292,0.282,NA,0.075,NA,102.095,-41.878
320,17,6,4.615,3.906,0,84.1,0.374,0.358,NA,0.081,NA,140.194,38.1
321,18,1,3.891,3.453,0,47.2,0,0,NA,NA,NA,NA,NA
322,18,2,3.823,3.458,0,8.6,0.068,0.068,NA,0.068,NA,175.601,NA
323,18,3,3.792,3.438,0,37,0.105,0.1,NA,0.038,NA,-146.31,38.089
324,18,4,3.75,3.448,0,161,0.148,0.141,NA,0.043,NA,165.964,-47.726
325,18,5,3.693,3.484,0,30,0.216,0.2,NA,0.068,NA,147.529,-18.435
326,18,6,3.583,3.589,0,19.7,0.367,0.336,NA,0.151,NA,136.397,-11.132
327,18,7,3.479,3.745,0,46,0.555,0.504,NA,0.188,NA,123.69,-12.707
328,18,8,3.458,3.776,0,83.8,0.593,0.54,NA,0.038,NA,123.69,0
329,18,9,3.422,3.776,0,65.9,0.629,0.569,NA,0.036,NA,180,56.31
330,18,10,3.385,3.802,0,56,0.674,0.614,NA,0.045,NA,144.462,-35.538
331,18,11,3.375,3.828,0,42.2,0.702,0.638,NA,0.028,NA,111.801,-32.661
332,18,12,3.365,3.87,0,39.7,0.745,0.671,NA,0.043,NA,104.036,-7.765
333,18,13,3.328,3.859,0,44.2,0.783,0.694,NA,0.038,NA,-164.055,91.909
334,18,14,3.25,3.839,0,39.8,0.864,0.748,NA,0.081,NA,-165.069,-1.014
335,18,15,3.229,3.865,0,15.3,0.897,0.779,NA,0.033,NA,128.66,-66.272
336,18,19,3.229,3.807,0,51.8,0.954,0.75,NA,0.057,NA,-90,141.34
337,18,17,3.234,3.771,0,82.4,0.991,0.729,NA,0.037,NA,-81.87,8.13
338,18,18,3.26,3.75,0,91.2,1.025,0.697,NA,0.033,NA,-38.66,43.21
339,18,20,3.224,3.802,0,111.1,1.088,0.752,NA,0.064,NA,124.992,163.652
340,18,21,3.25,3.766,0,119.9,1.133,0.713,NA,0.045,NA,-54.462,-179.454
341,18,22,3.229,3.802,0,136.8,1.175,0.748,NA,0.042,NA,119.745,174.207
342,18,23,3.214,3.807,0,48,1.191,0.764,NA,0.016,NA,161.565,41.82
343,18,24,3.26,3.771,0,122.8,1.251,0.706,NA,0.059,NA,-37.875,160.56
344,18,25,3.229,3.766,0,9.9,1.282,0.732,NA,0.032,NA,-170.538,-132.663
345,18,26,3.214,3.802,0,23.8,1.322,0.762,NA,0.04,NA,113.199,-76.264
346,18,27,3.198,3.828,0,11.1,1.353,0.788,NA,0.03,NA,120.964,7.765
347,18,28,3.214,3.807,0,18.4,1.379,0.764,NA,0.026,NA,-53.13,-174.094
348,20,1,1,4.432,0,44,0,0,NA,NA,NA,NA,NA
349,20,2,0.99,4.422,0,49.5,0.015,0.015,NA,0.015,NA,-135,NA
350,20,3,0.964,4.406,0,86.1,0.045,0.045,NA,0.03,NA,-149.036,-14.036
351,20,4,0.932,4.417,0,68.6,0.078,0.069,NA,0.033,NA,161.565,-49.399
352,20,5,0.854,4.422,0,14.8,0.156,0.146,NA,0.078,NA,176.186,14.621
353,20,6,0.75,4.458,0,36.4,0.267,0.251,NA,0.11,NA,160.71,-15.476
354,20,7,0.656,4.479,0,14,0.363,0.347,NA,0.096,NA,167.471,6.761
355,20,8,0.604,4.49,0,44.2,0.416,0.4,NA,0.053,NA,168.69,1.219
356,20,9,0.594,4.453,0,10,0.454,0.407,NA,0.038,NA,-105.945,85.365
357,20,10,0.531,4.448,0,21.4,0.516,0.469,NA,0.063,NA,-175.236,-69.291
358,20,11,0.49,4.458,0,13.1,0.559,0.511,NA,0.043,NA,165.964,-18.8
359,21,1,3.885,1.38,0,121.6,0,0,NA,NA,NA,NA,NA
360,21,2,3.823,1.359,0,112.2,0.066,0.066,NA,0.066,NA,-161.565,NA
361,21,3,3.75,1.453,0,113.5,0.185,0.154,NA,0.119,NA,127.875,-70.56
362,21,4,3.531,1.505,0,128.7,0.41,0.376,NA,0.225,NA,166.608,38.733
363,21,5,3.26,1.385,0,132.4,0.706,0.625,NA,0.296,NA,-156.14,37.253
364,21,6,3.182,1.396,0,61.6,0.784,0.703,NA,0.079,NA,172.405,-31.455
365,21,7,3.151,1.396,0,77.7,0.816,0.735,NA,0.031,NA,180,7.595
366,21,8,3.094,1.396,0,51.9,0.873,0.792,NA,0.057,NA,180,0
367,21,9,3.094,1.354,0,62.7,0.915,0.792,NA,0.042,NA,-90,90
368,21,10,3.073,1.333,0,29.4,0.944,0.814,NA,0.029,NA,-135,-45
369,22,1,0.719,3.698,0,58.5,0,0,NA,NA,NA,NA,NA
370,22,2,0.531,3.604,0,35.7,0.21,0.21,NA,0.21,NA,-153.435,NA
371,22,3,0.51,3.562,0,31.5,0.256,0.248,NA,0.047,NA,-116.565,36.87
372,22,4,0.474,3.51,0,22.9,0.32,0.308,NA,0.064,NA,-124.992,-8.427
373,22,5,0.432,3.51,0,30.6,0.361,0.342,NA,0.042,NA,180,-55.008
374,22,6,0.385,3.552,0,12.1,0.424,0.364,NA,0.063,NA,138.366,-41.634
375,22,7,0.354,3.562,0,18.8,0.457,0.389,NA,0.033,NA,161.565,23.199
376,22,8,0.328,3.562,0,35.2,0.483,0.413,NA,0.026,NA,180,18.435
377,22,9,0.359,3.615,0,63.2,0.544,0.369,NA,0.061,NA,59.036,-120.964
378,22,10,0.333,3.63,0,80.3,0.574,0.391,NA,0.03,NA,149.036,90
379,22,11,0.312,3.62,0,52,0.598,0.414,NA,0.023,NA,-153.435,57.529
380,22,12,0.323,3.651,0,20.5,0.63,0.399,NA,0.033,NA,71.565,-135
381,22,13,0.172,3.677,0,28.6,0.784,0.547,NA,0.153,NA,170.218,98.653
382,22,14,0.115,3.688,0,40.3,0.842,0.604,NA,0.058,NA,169.695,-0.522
383,22,15,0.073,3.714,0,39.8,0.891,0.646,NA,0.049,NA,147.995,-21.701
384,22,16,0.062,3.74,0,32.6,0.919,0.658,NA,0.028,NA,111.801,-36.193
385,23,1,1.208,5.031,0,67.9,0,0,NA,NA,NA,NA,NA
386,23,2,1.156,5.021,0,30.4,0.053,0.053,NA,0.053,NA,-168.69,NA
387,23,3,1.125,5.021,0,17.4,0.084,0.084,NA,0.031,NA,180,-11.31
388,23,4,0.995,4.995,0,20.3,0.217,0.217,NA,0.133,NA,-168.69,11.31
389,23,6,0.917,5,0,51.4,0.295,0.293,NA,0.078,NA,176.186,-15.124
390,23,7,0.875,5.021,0,23,0.342,0.333,NA,0.047,NA,153.435,-22.751
391,23,8,0.839,5.026,0,16,0.379,0.37,NA,0.037,NA,171.87,18.435
392,23,9,0.818,5.026,0,7.4,0.4,0.391,NA,0.021,NA,180,8.13
393,23,10,0.797,5.026,0,6.4,0.421,0.411,NA,0.021,NA,180,0
394,23,11,0.776,5.016,0,7.6,0.444,0.433,NA,0.023,NA,-153.435,26.565
395,23,12,0.76,5.016,0,24.2,0.459,0.448,NA,0.016,NA,180,-26.565
396,23,13,0.745,5.026,0,9.4,0.478,0.464,NA,0.019,NA,146.31,-33.69
397,23,14,0.745,5.057,0,27.1,0.509,0.464,NA,0.031,NA,90,-56.31
398,23,15,0.745,5.078,0,6.8,0.53,0.466,NA,0.021,NA,90,0
399,24,1,3.875,2.047,0,143.8,0,0,NA,NA,NA,NA,NA
400,24,2,3.849,2.047,0,190.9,0.026,0.026,NA,0.026,NA,180,NA
401,24,3,3.812,2.062,0,193.7,0.066,0.064,NA,0.04,NA,156.801,-23.199
402,24,4,3.771,2.068,0,202.1,0.108,0.106,NA,0.042,NA,172.875,16.074
403,24,5,3.76,2.089,0,209.9,0.131,0.122,NA,0.023,NA,116.565,-56.31
404,24,6,3.74,2.104,0,218.5,0.157,0.147,NA,0.026,NA,143.13,26.565
405,24,7,3.714,2.109,0,184.2,0.184,0.173,NA,0.027,NA,168.69,25.56
406,24,8,3.698,2.125,0,214.5,0.206,0.194,NA,0.022,NA,135,-33.69
407,24,9,3.682,2.13,0,216.4,0.222,0.21,NA,0.016,NA,161.565,26.565
408,24,10,3.656,2.13,0,209.2,0.248,0.234,NA,0.026,NA,180,18.435
409,24,11,3.641,2.135,0,201.7,0.265,0.251,NA,0.016,NA,161.565,-18.435
410,24,12,3.609,2.135,0,165.5,0.296,0.28,NA,0.031,NA,180,18.435
411,24,13,3.578,2.13,0,202.1,0.328,0.308,NA,0.032,NA,-170.538,9.462
412,24,14,3.547,2.125,0,48.6,0.359,0.337,NA,0.032,NA,-170.538,0
413,24,15,3.531,2.146,0,209.5,0.385,0.358,NA,0.026,NA,126.87,-62.592
414,24,16,3.516,2.172,0,126.9,0.416,0.38,NA,0.03,NA,120.964,-5.906
415,24,17,3.438,2.177,0,141.3,0.494,0.456,NA,0.078,NA,176.186,55.222
416,24,18,3.417,2.125,0,125.5,0.55,0.465,NA,0.056,NA,-111.801,72.013
417,24,19,3.458,2.224,0,40.3,0.657,0.453,NA,0.107,NA,67.166,178.968
418,25,1,1.674,1,0,41.1,0,0,NA,NA,NA,NA,NA
419,25,2,1.625,0.971,0,73.8,0.057,0.057,NA,0.057,NA,-149.744,NA
420,25,3,1.576,0.931,0,83.9,0.121,0.12,NA,0.064,NA,-140.194,9.549
421,25,4,1.552,0.935,0,110.3,0.145,0.139,NA,0.025,NA,170.538,-49.268
422,25,5,1.507,0.931,0,105.7,0.191,0.181,NA,0.045,NA,-174.806,14.657
423,25,6,1.396,1.07,0,145.6,0.368,0.286,NA,0.177,NA,128.454,-56.741
424,25,7,1.392,1.131,0,171.1,0.429,0.311,NA,0.061,NA,93.814,-34.64
425,25,8,1.356,1.131,0,131.9,0.466,0.345,NA,0.037,NA,180,86.186
426,25,9,1.319,1.131,0,115.7,0.503,0.379,NA,0.037,NA,180,0
427,25,10,1.253,1.372,0,45.5,0.753,0.562,NA,0.25,NA,105.173,-74.827
428,25,11,1.249,1.421,0,69.5,0.802,0.598,NA,0.049,NA,94.764,-10.409
429,25,12,1.225,1.49,0,69.2,0.876,0.665,NA,0.074,NA,109.44,14.676
430,25,13,1.188,1.499,0,54.1,0.913,0.696,NA,0.038,NA,167.471,58.031
431,25,14,1.143,1.519,0,65.1,0.963,0.743,NA,0.049,NA,155.556,-11.915
432,25,15,1.074,1.572,0,49.2,1.05,0.83,NA,0.087,NA,142.595,-12.961
433,25,16,1.025,1.601,0,42.9,1.107,0.885,NA,0.057,NA,149.744,7.149
434,25,17,0.988,1.605,0,55.7,1.144,0.915,NA,0.037,NA,173.66,23.916
435,25,18,0.906,1.691,0,24,1.262,1.033,NA,0.119,NA,133.603,-40.057
436,26,1,1.09,2.966,0,220.7,0,0,NA,NA,NA,NA,NA
437,26,2,1.049,2.953,0,56.7,0.043,0.043,NA,0.043,NA,-163.301,NA
438,26,3,1.016,2.941,0,30.6,0.078,0.078,NA,0.035,NA,-159.444,3.857
439,26,4,1.004,2.99,0,70.7,0.128,0.089,NA,0.051,NA,104.036,-96.52
440,26,5,0.89,2.953,0,16.7,0.248,0.201,NA,0.12,NA,-162.181,93.783
441,26,6,0.587,2.868,0,38.4,0.563,0.512,NA,0.314,NA,-164.157,-1.976
442,26,7,0.563,2.851,0,12.2,0.592,0.539,NA,0.029,NA,-146.31,17.847
443,26,8,0.493,2.835,0,18.7,0.663,0.611,NA,0.071,NA,-166.759,-20.45
444,26,9,0.399,2.814,0,16.3,0.76,0.707,NA,0.096,NA,-167.735,-0.976
445,26,10,0.314,2.786,0,30,0.85,0.797,NA,0.09,NA,-161.565,6.17
446,26,11,0.293,2.786,0,9.4,0.871,0.817,NA,0.02,NA,180,-18.435
447,26,12,0.273,2.79,0,12.6,0.891,0.836,NA,0.021,NA,168.69,-11.31
448,26,13,0.26,2.802,0,10.6,0.909,0.846,NA,0.017,NA,135,-33.69
449,26,14,0.244,2.827,0,9,0.938,0.857,NA,0.029,NA,123.69,-11.31
450,26,15,0.248,2.835,0,23.5,0.947,0.852,NA,0.009,NA,63.435,-60.255
451,26,16,0.236,2.847,0,14.9,0.965,0.862,NA,0.017,NA,135,71.565
452,26,17,0.228,2.847,0,34.2,0.973,0.87,NA,0.008,NA,180,45
453,26,18,0.224,2.859,0,26.3,0.986,0.873,NA,0.013,NA,108.435,-71.565
454,26,19,0.224,2.859,0,30.5,0.986,0.873,NA,0,NA,0,-108.435
455,26,20,0.224,2.864,0,25.5,0.99,0.872,NA,0.004,NA,90,90
456,26,21,0.22,2.884,0,23,1.011,0.874,NA,0.021,NA,101.31,11.31
457,26,22,0.215,2.88,0,34.8,1.016,0.879,NA,0.006,NA,-135,123.69
458,26,23,0.211,2.88,0,23.5,1.021,0.883,NA,0.004,NA,180,-45
459,26,24,0.203,2.896,0,19.6,1.039,0.889,NA,0.018,NA,116.565,-63.435
460,26,25,0.203,2.896,0,21,1.039,0.889,NA,0,NA,0,-116.565
461,26,26,0.203,2.9,0,9.5,1.043,0.889,NA,0.004,NA,90,90
462,26,27,0.215,2.908,0,17,1.058,0.876,NA,0.015,NA,33.69,-56.31
463,26,28,0.215,2.925,0,21.3,1.074,0.875,NA,0.016,NA,90,56.31
464,26,29,0.224,2.921,0,17.6,1.083,0.867,NA,0.009,NA,-26.565,-116.565
465,26,30,0.224,2.921,0,19.2,1.083,0.867,NA,0,NA,0,26.565
466,27,1,2.475,4.171,0,89.1,0,0,NA,NA,NA,NA,NA
467,27,2,2.455,4.175,0,33,0.021,0.021,NA,0.021,NA,168.69,NA
468,27,3,2.426,4.167,0,47.4,0.051,0.049,NA,0.03,NA,-164.055,27.255
469,27,4,2.398,4.159,0,26.5,0.08,0.079,NA,0.03,NA,-164.055,0
470,27,5,2.369,4.143,0,31.3,0.113,0.11,NA,0.033,NA,-150.255,13.799
471,27,6,2.328,4.126,0,21.5,0.157,0.154,NA,0.044,NA,-158.199,-7.943
472,27,7,2.283,4.138,0,18.5,0.204,0.195,NA,0.047,NA,164.745,-37.057
473,27,8,2.242,4.155,0,19,0.248,0.234,NA,0.044,NA,158.199,-6.546
474,27,9,2.193,4.159,0,32.6,0.297,0.282,NA,0.049,NA,175.236,17.038
475,27,10,2.185,4.171,0,19.2,0.312,0.29,NA,0.015,NA,123.69,-51.546
476,27,11,2.173,4.2,0,33.5,0.343,0.304,NA,0.031,NA,113.199,-10.491
477,27,12,2.157,4.204,0,30.7,0.36,0.32,NA,0.017,NA,165.964,52.765
478,27,13,2.136,4.204,0,38,0.38,0.341,NA,0.02,NA,180,14.036
479,27,14,2.116,4.224,0,49.7,0.409,0.364,NA,0.029,NA,135,-45
480,27,15,2.108,4.232,0,64.8,0.421,0.373,NA,0.012,NA,135,0
481,27,16,2.099,4.245,0,44.7,0.435,0.383,NA,0.015,NA,123.69,-11.31
482,27,17,2.087,4.249,0,55.2,0.448,0.396,NA,0.013,NA,161.565,37.875
483,27,18,2.079,4.257,0,55.2,0.46,0.406,NA,0.012,NA,135,-26.565
484,27,19,2.063,4.261,0,60.7,0.477,0.422,NA,0.017,NA,165.964,30.964
485,27,20,2.042,4.282,0,29,0.506,0.447,NA,0.029,NA,135,-30.964
486,27,21,2.005,4.302,0,37.8,0.548,0.488,NA,0.042,NA,150.945,15.945
487,27,22,1.985,4.322,0,35,0.577,0.513,NA,0.029,NA,135,-15.945
488,27,23,1.952,4.331,0,56,0.61,0.547,NA,0.034,NA,165.964,30.964
489,27,24,1.928,4.339,0,40.1,0.636,0.573,NA,0.026,NA,161.565,-4.399
490,27,25,1.915,4.335,0,67.3,0.649,0.583,NA,0.013,NA,-161.565,36.87
491,27,26,1.899,4.335,0,46.3,0.665,0.599,NA,0.016,NA,180,-18.435
492,27,27,1.883,4.335,0,35.8,0.682,0.615,NA,0.016,NA,180,0
493,27,28,1.875,4.343,0,43.4,0.693,0.625,NA,0.012,NA,135,-45
494,27,29,1.862,4.355,0,45.4,0.711,0.64,NA,0.017,NA,135,0
495,27,30,1.858,4.359,0,71.1,0.716,0.645,NA,0.006,NA,135,0
496,28,1,3.133,1.989,0,177.1,0,0,NA,NA,NA,NA,NA
497,28,2,3.121,2.009,0,212.5,0.024,0.024,NA,0.024,NA,120.964,NA
498,28,3,3.121,2.009,0,195.3,0.024,0.024,NA,0,NA,0,-120.964
499,28,4,3.101,2.005,0,124.4,0.045,0.037,NA,0.021,NA,-168.69,-168.69
500,28,5,3.101,2.005,0,181.5,0.045,0.037,NA,0,NA,0,168.69
501,28,6,3.08,2.005,0,208.2,0.065,0.056,NA,0.02,NA,180,180
502,28,7,3.043,2.009,0,180.2,0.102,0.092,NA,0.037,NA,173.66,-6.34
503,28,8,3.019,2.009,0,140.6,0.127,0.116,NA,0.025,NA,180,6.34
504,28,9,2.994,2.014,0,189,0.151,0.141,NA,0.025,NA,170.538,-9.462
505,28,10,2.974,2.009,0,212.9,0.172,0.161,NA,0.021,NA,-168.69,20.772
506,28,11,2.962,2.009,0,207.3,0.185,0.173,NA,0.012,NA,180,-11.31
507,28,12,2.949,2.009,0,88.9,0.197,0.185,NA,0.012,NA,180,0
508,28,13,2.933,2.001,0,207.8,0.215,0.201,NA,0.018,NA,-153.435,26.565
509,28,14,2.921,2.009,0,180.7,0.23,0.213,NA,0.015,NA,146.31,-60.255
510,28,15,2.917,2.009,0,186.1,0.234,0.218,NA,0.004,NA,180,33.69
511,28,16,2.917,2.014,0,148.1,0.238,0.218,NA,0.004,NA,90,-90
512,28,17,2.913,2.014,0,203.2,0.242,0.222,NA,0.004,NA,180,90
513,28,18,2.913,2.014,0,147.3,0.242,0.222,NA,0,NA,0,-180
514,28,19,2.9,2.014,0,129.4,0.254,0.234,NA,0.012,NA,180,180
515,28,20,2.868,2.022,0,68.6,0.288,0.268,NA,0.034,NA,165.964,-14.036
516,28,21,2.868,2.022,0,95.1,0.288,0.268,NA,0,NA,0,-165.964
517,28,22,2.864,2.009,0,122.7,0.301,0.27,NA,0.013,NA,-108.435,-108.435
518,28,23,2.864,2.009,0,137.4,0.301,0.27,NA,0,NA,0,108.435
519,28,24,2.859,1.993,0,153.6,0.318,0.274,NA,0.017,NA,-104.036,-104.036
520,28,25,2.835,1.973,0,198.5,0.35,0.299,NA,0.032,NA,-140.194,-36.158
521,28,26,2.847,1.969,0,203.7,0.363,0.287,NA,0.013,NA,-18.435,121.759
522,28,27,2.847,1.969,0,160.3,0.363,0.287,NA,0,NA,0,18.435
523,28,28,2.835,1.977,0,180.6,0.377,0.299,NA,0.015,NA,146.31,146.31
524,28,29,2.831,1.985,0,155.4,0.387,0.302,NA,0.009,NA,116.565,-29.745
525,29,1,1.801,4.179,0,135.2,0,0,NA,NA,NA,NA,NA
526,29,2,1.781,4.175,0,187.1,0.021,0.021,NA,0.021,NA,-168.69,NA
527,29,3,1.781,4.175,0,104.4,0.021,0.021,NA,0,NA,0,168.69
528,29,4,1.764,4.167,0,61.5,0.039,0.039,NA,0.018,NA,-153.435,-153.435
529,29,5,1.764,4.167,0,67.1,0.039,0.039,NA,0,NA,0,153.435
530,29,6,1.752,4.159,0,76.3,0.054,0.053,NA,0.015,NA,-146.31,-146.31
531,29,7,1.752,4.159,0,54.4,0.054,0.053,NA,0,NA,0,146.31
532,29,8,1.752,4.159,0,141.5,0.054,0.053,NA,0,NA,0,0
533,29,9,1.748,4.155,0,160.8,0.06,0.059,NA,0.006,NA,-135,-135
534,29,10,1.744,4.155,0,149.3,0.064,0.062,NA,0.004,NA,180,-45
535,29,11,1.744,4.155,0,145.6,0.064,0.062,NA,0,NA,0,-180
536,29,12,1.744,4.155,0,123.4,0.064,0.062,NA,0,NA,0,0
537,29,13,1.723,4.159,0,121.9,0.085,0.08,NA,0.021,NA,168.69,168.69
538,29,14,1.723,4.159,0,121,0.085,0.08,NA,0,NA,0,-168.69
539,29,15,1.719,4.159,0,123.2,0.089,0.084,NA,0.004,NA,180,180
540,29,16,1.719,4.159,0,126.8,0.089,0.084,NA,0,NA,0,-180
541,29,17,1.711,4.163,0,122.3,0.098,0.091,NA,0.009,NA,153.435,153.435
542,29,18,1.707,4.171,0,128.9,0.107,0.094,NA,0.009,NA,116.565,-36.87
543,29,19,1.707,4.175,0,185.7,0.111,0.094,NA,0.004,NA,90,-26.565
544,29,20,1.699,4.183,0,123.6,0.123,0.102,NA,0.012,NA,135,45
545,29,21,1.699,4.188,0,129,0.127,0.102,NA,0.004,NA,90,-45
546,29,22,1.695,4.188,0,168.5,0.131,0.107,NA,0.004,NA,180,90
547,29,23,1.683,4.192,0,180.7,0.144,0.119,NA,0.013,NA,161.565,-18.435
548,29,24,1.683,4.192,0,156,0.144,0.119,NA,0,NA,0,-161.565
549,29,25,1.678,4.196,0,79.7,0.149,0.124,NA,0.006,NA,135,135
550,29,26,1.678,4.196,0,86.3,0.149,0.124,NA,0,NA,0,-135
551,29,27,1.687,4.204,0,89.9,0.161,0.117,NA,0.012,NA,45,45
552,29,28,1.687,4.204,0,119.6,0.161,0.117,NA,0,NA,0,-45
553,29,29,1.687,4.204,0,134.7,0.161,0.117,NA,0,NA,0,0
554,30,1,1.49,4.134,0,185.9,0,0,NA,NA,NA,NA,NA
555,30,2,1.47,4.143,0,172.9,0.022,0.022,NA,0.022,NA,158.199,NA
556,30,3,1.474,4.147,0,191.6,0.028,0.02,NA,0.006,NA,45,-113.199
557,30,4,1.458,4.155,0,66.6,0.046,0.039,NA,0.018,NA,153.435,108.435
558,30,5,1.458,4.155,0,124.7,0.046,0.039,NA,0,NA,0,-153.435
559,30,6,1.45,4.163,0,84.6,0.058,0.05,NA,0.012,NA,135,135
560,30,7,1.45,4.163,0,181.5,0.058,0.05,NA,0,NA,0,-135
561,30,8,1.441,4.167,0,207.6,0.067,0.059,NA,0.009,NA,153.435,153.435
562,30,9,1.441,4.167,0,192,0.067,0.059,NA,0,NA,0,-153.435
563,30,10,1.433,4.175,0,108,0.078,0.07,NA,0.012,NA,135,135
564,30,11,1.425,4.175,0,244,0.086,0.077,NA,0.008,NA,180,45
565,30,12,1.425,4.175,0,245.6,0.086,0.077,NA,0,NA,0,-180
566,30,13,1.421,4.175,0,229.3,0.091,0.081,NA,0.004,NA,180,180
567,30,14,1.421,4.179,0,244.5,0.095,0.083,NA,0.004,NA,90,-90
568,30,15,1.421,4.179,0,246.8,0.095,0.083,NA,0,NA,0,-90
569,30,16,1.421,4.179,0,229,0.095,0.083,NA,0,NA,0,0
570,30,17,1.421,4.179,0,215.2,0.095,0.083,NA,0,NA,0,0
571,30,18,1.405,4.188,0,222.3,0.113,0.101,NA,0.018,NA,153.435,153.435
572,30,19,1.405,4.188,0,207.5,0.113,0.101,NA,0,NA,0,-153.435
573,30,20,1.405,4.188,0,185.4,0.113,0.101,NA,0,NA,0,0
574,30,21,1.405,4.188,0,173.3,0.113,0.101,NA,0,NA,0,0
575,30,22,1.392,4.196,0,129.6,0.128,0.116,NA,0.015,NA,146.31,146.31
576,30,23,1.392,4.196,0,106.9,0.128,0.116,NA,0,NA,0,-146.31
577,30,24,1.38,4.196,0,223.1,0.14,0.126,NA,0.012,NA,180,180
578,30,25,1.372,4.2,0,65.9,0.149,0.135,NA,0.009,NA,153.435,-26.565
579,30,26,1.38,4.2,0,49.1,0.157,0.128,NA,0.008,NA,0,-153.435
580,30,27,1.38,4.2,0,33.8,0.157,0.128,NA,0,NA,0,0
581,30,28,1.38,4.2,0,26.6,0.157,0.128,NA,0,NA,0,0
582,30,29,1.38,4.2,0,26.6,0.157,0.128,NA,0,NA,0,0
583,30,30,1.38,4.208,0,60.2,0.165,0.133,NA,0.008,NA,90,90
584,31,1,1.233,4.584,0,129.4,0,0,NA,NA,NA,NA,NA
585,31,2,1.229,4.592,0,214.4,0.009,0.009,NA,0.009,NA,116.565,NA
586,31,3,1.221,4.584,0,175.7,0.021,0.012,NA,0.012,NA,-135,108.435
587,31,4,1.217,4.588,0,106.8,0.026,0.017,NA,0.006,NA,135,-90
588,31,5,1.204,4.596,0,186.8,0.041,0.031,NA,0.015,NA,146.31,11.31
589,31,6,1.192,4.6,0,76,0.054,0.044,NA,0.013,NA,161.565,15.255
590,31,7,1.184,4.6,0,33.8,0.062,0.052,NA,0.008,NA,180,18.435
591,31,8,1.184,4.6,0,71.3,0.062,0.052,NA,0,NA,0,-180
592,31,9,1.172,4.6,0,48.5,0.075,0.063,NA,0.012,NA,180,180
593,31,10,1.164,4.604,0,50.9,0.084,0.072,NA,0.009,NA,153.435,-26.565
594,31,11,1.164,4.604,0,70.4,0.084,0.072,NA,0,NA,0,-153.435
595,31,12,1.151,4.604,0,64,0.096,0.084,NA,0.012,NA,180,180
596,31,13,1.151,4.604,0,36.3,0.096,0.084,NA,0,NA,0,-180
597,31,14,1.151,4.604,0,60.3,0.096,0.084,NA,0,NA,0,0
598,31,15,1.151,4.604,0,47.3,0.096,0.084,NA,0,NA,0,0
599,31,16,1.127,4.617,0,63.7,0.123,0.111,NA,0.027,NA,153.435,153.435
600,31,17,1.082,4.625,0,128.6,0.169,0.157,NA,0.046,NA,169.695,16.26
601,31,18,1.074,4.629,0,113.9,0.178,0.166,NA,0.009,NA,153.435,-16.26
602,31,19,1.065,4.633,0,146.9,0.187,0.175,NA,0.009,NA,153.435,0
603,31,20,1.057,4.633,0,65.5,0.196,0.182,NA,0.008,NA,180,26.565
604,31,21,1.004,4.653,0,181.5,0.252,0.239,NA,0.057,NA,158.962,-21.038
605,31,22,1,4.653,0,129.5,0.257,0.243,NA,0.004,NA,180,21.038
606,31,23,0.996,4.662,0,143.7,0.266,0.249,NA,0.009,NA,116.565,-63.435
607,31,24,0.996,4.666,0,123.3,0.27,0.251,NA,0.004,NA,90,-26.565
608,31,25,0.988,4.67,0,141.4,0.279,0.26,NA,0.009,NA,153.435,63.435
609,31,26,0.984,4.678,0,123.6,0.288,0.266,NA,0.009,NA,116.565,-36.87
610,31,27,0.984,4.678,0,170.8,0.288,0.266,NA,0,NA,0,-116.565
611,31,28,0.984,4.682,0,124.8,0.292,0.268,NA,0.004,NA,90,90
612,31,29,0.984,4.682,0,122.5,0.292,0.268,NA,0,NA,0,-90
613,31,30,0.984,4.682,0,104.1,0.292,0.268,NA,0,NA,0,0
614,32,1,0.612,4.711,0,58.7,0,0,NA,NA,NA,NA,NA
615,32,2,0.62,4.731,0,88.1,0.022,0.022,NA,0.022,NA,68.199,NA
616,32,3,0.62,4.731,0,96.1,0.022,0.022,NA,0,NA,0,-68.199
617,32,4,0.62,4.731,0,35.6,0.022,0.022,NA,0,NA,0,0
