Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
309,12,17,4.279,2.498,0,29.4,0.27,0.249,NA,0.051,NA,151.39,61.39
310,12,18,4.238,2.531,0,41.7,0.322,0.3,NA,0.052,NA,141.34,-10.049
311,12,19,4.23,2.531,0,36.9,0.33,0.307,NA,0.008,NA,180,38.66
312,12,20,4.23,2.531,0,15.3,0.33,0.307,NA,0,NA,0,-180
313,12,21,4.226,2.531,0,4.5,0.334,0.311,NA,0.004,NA,180,180
314,12,22,4.214,2.531,0,29.4,0.346,0.322,NA,0.012,NA,180,0
315,12,23,4.209,2.535,0,14.7,0.352,0.327,NA,0.006,NA,135,-45
316,12,24,4.201,2.547,0,67.8,0.367,0.34,NA,0.015,NA,123.69,-11.31
317,12,25,4.197,2.547,0,58.8,0.371,0.344,NA,0.004,NA,180,56.31
318,12,26,4.197,2.547,0,61.8,0.371,0.344,NA,0,NA,0,-180
319,12,27,4.197,2.555,0,55.8,0.379,0.347,NA,0.008,NA,90,90
320,12,28,4.197,2.555,0,45.6,0.379,0.347,NA,0,NA,0,-90
321,13,1,4.624,4.193,0,21.9,0,0,NA,NA,NA,NA,NA
322,13,2,4.604,4.201,0,21.9,0.022,0.022,NA,0.022,NA,158.199,NA
323,13,3,4.596,4.214,0,13.8,0.037,0.035,NA,0.015,NA,123.69,-34.509
324,13,4,4.579,4.218,0,22.8,0.053,0.051,NA,0.017,NA,165.964,42.274
325,13,5,4.567,4.226,0,19.2,0.068,0.066,NA,0.015,NA,146.31,-19.654
326,13,6,4.551,4.242,0,32.7,0.091,0.088,NA,0.023,NA,135,-11.31
327,13,7,4.539,4.25,0,32.7,0.106,0.103,NA,0.015,NA,146.31,11.31
328,13,8,4.518,4.266,0,46.2,0.132,0.129,NA,0.026,NA,141.34,-4.97
329,13,9,4.51,4.27,0,28.5,0.141,0.138,NA,0.009,NA,153.435,12.095
330,13,10,4.498,4.279,0,6.9,0.155,0.152,NA,0.015,NA,146.31,-7.125
331,13,11,4.49,4.287,0,11.4,0.167,0.163,NA,0.011,NA,135,-11.31
332,13,12,4.486,4.287,0,15.9,0.171,0.167,NA,0.004,NA,180,45
333,13,13,4.474,4.299,0,2.8,0.188,0.184,NA,0.017,NA,135,-45
334,13,14,4.47,4.299,0,12.6,0.192,0.187,NA,0.004,NA,180,45
335,13,15,4.457,4.307,0,6.9,0.207,0.202,NA,0.015,NA,146.31,-33.69
336,13,16,4.457,4.315,0,15,0.215,0.206,NA,0.008,NA,90,-56.31
337,13,17,4.449,4.323,0,5.4,0.227,0.218,NA,0.011,NA,135,45
338,13,18,4.437,4.34,0,5.1,0.247,0.237,NA,0.02,NA,126.87,-8.13
339,13,19,4.433,4.344,0,3.9,0.253,0.243,NA,0.006,NA,135,8.13
340,13,20,4.429,4.348,0,14.1,0.258,0.249,NA,0.006,NA,135,0
341,13,21,4.425,4.352,0,0,0.264,0.255,NA,0.006,NA,135,0
342,13,22,4.417,4.36,0,7.5,0.276,0.266,NA,0.011,NA,135,0
343,13,23,4.417,4.36,0,3.9,0.276,0.266,NA,0,NA,0,-135
344,13,24,4.413,4.364,0,8.4,0.281,0.272,NA,0.006,NA,135,135
345,13,25,4.417,4.38,0,4.5,0.298,0.279,NA,0.017,NA,75.964,-59.036
346,13,26,4.417,4.38,0,0,0.298,0.279,NA,0,NA,0,-75.964
347,13,27,4.409,4.388,0,1.8,0.31,0.291,NA,0.011,NA,135,135
348,13,28,4.409,4.396,0,18.3,0.318,0.296,NA,0.008,NA,90,-45
349,14,1,0.791,0.552,0,115.5,0,0,NA,NA,NA,NA,NA
350,14,2,0.771,0.543,0,79.5,0.022,0.022,NA,0.022,NA,-158.199,NA
351,14,3,0.759,0.531,0,52.2,0.039,0.038,NA,0.017,NA,-135,23.199
352,14,4,0.743,0.515,0,79.8,0.062,0.061,NA,0.023,NA,-135,0
353,14,5,0.726,0.507,0,40.8,0.08,0.079,NA,0.018,NA,-153.435,-18.435
354,14,6,0.722,0.507,0,40.2,0.084,0.082,NA,0.004,NA,180,-26.565
355,14,7,0.694,0.495,0,33,0.115,0.113,NA,0.031,NA,-156.801,23.199
356,14,8,0.69,0.483,0,36.9,0.128,0.123,NA,0.013,NA,-108.435,48.366
357,14,9,0.69,0.47,0,34.2,0.14,0.13,NA,0.012,NA,-90,18.435
358,14,10,0.678,0.462,0,19.2,0.155,0.145,NA,0.015,NA,-146.31,-56.31
359,14,11,0.674,0.462,0,24.6,0.159,0.148,NA,0.004,NA,180,-33.69
360,14,12,0.669,0.454,0,62.7,0.168,0.156,NA,0.009,NA,-116.565,63.435
361,14,13,0.645,0.434,0,32.1,0.2,0.188,NA,0.032,NA,-140.194,-23.629
362,14,14,0.641,0.43,0,37.3,0.206,0.194,NA,0.006,NA,-135,5.194
363,14,15,0.637,0.422,0,49.8,0.215,0.202,NA,0.009,NA,-116.565,18.435
364,14,16,0.637,0.413,0,60,0.223,0.207,NA,0.008,NA,-90,26.565
365,14,17,0.637,0.405,0,32.7,0.231,0.213,NA,0.008,NA,-90,0
366,14,18,0.633,0.397,0,34.5,0.24,0.221,NA,0.009,NA,-116.565,-26.565
367,14,19,0.633,0.397,0,7.2,0.24,0.221,NA,0,NA,0,116.565
368,14,20,0.613,0.389,0,21.6,0.262,0.242,NA,0.022,NA,-158.199,-158.199
369,14,21,0.613,0.389,0,20.4,0.262,0.242,NA,0,NA,0,158.199
370,14,22,0.608,0.389,0,20.1,0.266,0.245,NA,0.004,NA,180,180
371,14,23,0.6,0.385,0,12.6,0.275,0.253,NA,0.009,NA,-153.435,26.565
372,14,24,0.6,0.385,0,24.9,0.275,0.253,NA,0,NA,0,153.435
373,14,25,0.564,0.385,0,17.1,0.312,0.282,NA,0.037,NA,180,180
374,14,26,0.564,0.385,0,30,0.312,0.282,NA,0,NA,0,-180
375,14,27,0.564,0.385,0,26.1,0.312,0.282,NA,0,NA,0,0
376,14,28,0.552,0.381,0,51.6,0.325,0.294,NA,0.013,NA,-161.565,-161.565
377,15,1,3.994,4.104,0,43.8,0,0,NA,NA,NA,NA,NA
378,15,2,3.99,4.104,0,24,0.004,0.004,NA,0.004,NA,180,NA
379,15,3,3.986,4.104,0,13.8,0.008,0.008,NA,0.004,NA,180,0
380,15,4,3.982,4.112,0,39.3,0.017,0.015,NA,0.009,NA,116.565,-63.435
381,15,5,3.974,4.12,0,37.2,0.029,0.026,NA,0.011,NA,135,18.435
382,15,6,3.978,4.136,0,36.3,0.045,0.036,NA,0.017,NA,75.964,-59.036
383,15,7,3.986,4.148,0,45.3,0.06,0.045,NA,0.015,NA,56.31,-19.654
384,15,8,3.986,4.153,0,39.3,0.064,0.049,NA,0.004,NA,90,33.69
385,15,9,3.982,4.161,0,37.8,0.073,0.058,NA,0.009,NA,116.565,26.565
386,15,10,3.982,4.173,0,33,0.085,0.07,NA,0.012,NA,90,-26.565
387,15,11,3.974,4.181,0,20.4,0.097,0.08,NA,0.011,NA,135,45
388,15,12,3.986,4.193,0,28.8,0.114,0.09,NA,0.017,NA,45,-90
389,15,13,3.986,4.201,0,11.4,0.122,0.098,NA,0.008,NA,90,45
390,15,14,3.962,4.214,0,1.8,0.15,0.114,NA,0.027,NA,153.435,63.435
391,15,15,3.994,4.226,0,7.2,0.184,0.122,NA,0.035,NA,20.556,-132.879
392,15,16,4.002,4.23,0,38.7,0.193,0.126,NA,0.009,NA,26.565,6.009
393,15,17,4.006,4.23,0,16.2,0.197,0.127,NA,0.004,NA,0,-26.565
394,16,1,1.629,1.515,0,15.6,0,0,NA,NA,NA,NA,NA
395,16,2,1.629,1.535,0,22.5,0.02,0.02,NA,0.02,NA,90,NA
396,16,3,1.629,1.56,0,105.6,0.045,0.045,NA,0.024,NA,90,0
397,16,4,1.633,1.576,0,36.6,0.061,0.061,NA,0.017,NA,75.964,-14.036
398,16,5,1.629,1.596,0,54,0.082,0.081,NA,0.021,NA,101.31,25.346
399,16,6,1.621,1.608,0,45,0.097,0.094,NA,0.015,NA,123.69,22.38
400,16,7,1.621,1.621,0,14.7,0.109,0.106,NA,0.012,NA,90,-33.69
401,16,8,1.629,1.637,0,6.4,0.127,0.122,NA,0.018,NA,63.435,-26.565
402,16,9,1.633,1.649,0,24.9,0.14,0.134,NA,0.013,NA,71.565,8.13
403,16,10,1.633,1.649,0,40.5,0.14,0.134,NA,0,NA,0,-71.565
404,16,11,1.629,1.677,0,38.1,0.169,0.163,NA,0.029,NA,98.13,98.13
405,16,12,1.629,1.677,0,27.6,0.169,0.163,NA,0,NA,0,-98.13
406,16,13,1.629,1.69,0,26.1,0.181,0.175,NA,0.012,NA,90,90
407,16,14,1.629,1.69,0,26.7,0.181,0.175,NA,0,NA,0,-90
408,16,15,1.629,1.698,0,14.7,0.189,0.183,NA,0.008,NA,90,90
409,16,16,1.637,1.706,0,18.6,0.201,0.191,NA,0.011,NA,45,-45
410,16,17,1.637,1.706,0,11.1,0.201,0.191,NA,0,NA,0,-45
411,16,18,1.637,1.718,0,17.1,0.213,0.203,NA,0.012,NA,90,90
412,16,19,1.637,1.718,0,15.6,0.213,0.203,NA,0,NA,0,-90
413,16,20,1.633,1.734,0,4.5,0.23,0.22,NA,0.017,NA,104.036,104.036
414,16,21,1.637,1.738,0,16.5,0.235,0.224,NA,0.006,NA,45,-59.036
415,16,22,1.637,1.746,0,10.2,0.243,0.232,NA,0.008,NA,90,45
416,16,23,1.633,1.755,0,0.6,0.253,0.24,NA,0.009,NA,116.565,26.565
417,16,24,1.633,1.755,0,5.4,0.253,0.24,NA,0,NA,0,-116.565
418,16,25,1.633,1.779,0,1.8,0.277,0.264,NA,0.024,NA,90,90
419,16,26,1.637,1.795,0,9.3,0.294,0.281,NA,0.017,NA,75.964,-14.036
420,16,27,1.637,1.812,0,9.3,0.31,0.297,NA,0.016,NA,90,14.036
421,16,28,1.633,1.832,0,10.8,0.331,0.317,NA,0.021,NA,101.31,11.31
422,17,1,1.096,2.844,0,1.8,0,0,NA,NA,NA,NA,NA
423,17,2,1.108,2.88,0,21.9,0.039,0.039,NA,0.039,NA,71.565,NA
424,17,3,1.112,2.889,0,37.3,0.048,0.048,NA,0.009,NA,63.435,-8.13
425,17,4,1.112,2.897,0,46.4,0.056,0.055,NA,0.008,NA,90,26.565
426,17,5,1.108,2.913,0,53.1,0.073,0.07,NA,0.017,NA,104.036,14.036
427,17,6,1.108,2.925,0,94.9,0.085,0.082,NA,0.012,NA,90,-14.036
428,17,7,1.117,2.933,0,64.8,0.096,0.092,NA,0.011,NA,45,-45
429,17,8,1.125,2.941,0,77.7,0.108,0.102,NA,0.011,NA,45,0
430,17,9,1.125,2.95,0,34.8,0.116,0.109,NA,0.008,NA,90,45
431,17,10,1.129,2.958,0,49.3,0.125,0.118,NA,0.009,NA,63.435,-26.565
432,17,11,1.129,2.978,0,29.7,0.145,0.138,NA,0.02,NA,90,26.565
433,17,12,1.137,2.986,0,11.4,0.157,0.148,NA,0.011,NA,45,-45
434,17,13,1.141,2.994,0,26.1,0.166,0.157,NA,0.009,NA,63.435,18.435
435,17,14,1.141,2.994,0,13.8,0.166,0.157,NA,0,NA,0,-63.435
436,17,15,1.141,2.994,0,13.8,0.166,0.157,NA,0,NA,0,0
437,17,16,1.141,3.01,0,9,0.182,0.173,NA,0.016,NA,90,90
438,17,17,1.141,3.01,0,6,0.182,0.173,NA,0,NA,0,-90
439,17,18,1.141,3.01,0,7.5,0.182,0.173,NA,0,NA,0,0
440,17,19,1.137,3.141,0,8.1,0.312,0.299,NA,0.13,NA,91.79,91.79
441,17,20,1.137,3.161,0,12.3,0.333,0.32,NA,0.02,NA,90,-1.79
442,17,21,1.157,3.173,0,2.4,0.356,0.335,NA,0.024,NA,30.964,-59.036
443,17,22,1.157,3.193,0,16.5,0.377,0.355,NA,0.02,NA,90,59.036
444,17,23,1.157,3.202,0,10.2,0.385,0.363,NA,0.008,NA,90,0
445,17,24,1.161,3.214,0,0.6,0.398,0.376,NA,0.013,NA,71.565,-18.435
446,17,25,1.165,3.246,0,9.9,0.43,0.408,NA,0.033,NA,82.875,11.31
447,17,26,1.182,3.279,0,8.7,0.467,0.443,NA,0.036,NA,63.435,-19.44
448,17,27,1.186,3.283,0,11.4,0.472,0.448,NA,0.006,NA,45,-18.435
449,17,28,1.198,3.287,0,0.6,0.485,0.455,NA,0.013,NA,18.435,-26.565
450,18,1,0.909,2.604,0,70.2,0,0,NA,NA,NA,NA,NA
451,18,2,0.909,2.608,0,53.7,0.004,0.004,NA,0.004,NA,90,NA
452,18,3,0.913,2.608,0,45.3,0.008,0.006,NA,0.004,NA,0,-90
453,18,4,0.913,2.616,0,25.5,0.016,0.013,NA,0.008,NA,90,90
454,18,5,0.897,2.624,0,37.2,0.034,0.024,NA,0.018,NA,153.435,63.435
455,18,6,0.893,2.628,0,11.4,0.04,0.029,NA,0.006,NA,135,-18.435
456,18,7,0.893,2.637,0,48.9,0.048,0.036,NA,0.008,NA,90,-45
457,18,8,0.889,2.641,0,24.9,0.054,0.042,NA,0.006,NA,135,45
458,18,9,0.889,2.645,0,18,0.058,0.045,NA,0.004,NA,90,-45
459,18,10,0.893,2.649,0,9.6,0.064,0.048,NA,0.006,NA,45,-45
460,18,11,0.889,2.661,0,18.6,0.077,0.06,NA,0.013,NA,108.435,63.435
461,18,12,0.905,2.669,0,11.4,0.095,0.065,NA,0.018,NA,26.565,-81.87
462,18,13,0.901,2.669,0,16.5,0.099,0.066,NA,0.004,NA,180,153.435
463,18,14,0.901,2.681,0,15.3,0.111,0.078,NA,0.012,NA,90,-90
464,18,15,0.905,2.681,0,6,0.115,0.077,NA,0.004,NA,0,-90
465,18,16,0.913,2.685,0,13.2,0.124,0.081,NA,0.009,NA,26.565,26.565
466,18,17,0.921,2.706,0,0,0.146,0.102,NA,0.022,NA,68.199,41.634
467,19,1,4.209,1.539,0,47.1,0,0,NA,NA,NA,NA,NA
468,19,2,4.209,1.523,0,15,0.016,0.016,NA,0.016,NA,-90,NA
469,19,3,4.209,1.507,0,45.9,0.033,0.033,NA,0.016,NA,-90,0
470,19,4,4.205,1.49,0,2.7,0.049,0.049,NA,0.017,NA,-104.036,-14.036
471,19,5,4.189,1.482,0,17.4,0.067,0.06,NA,0.018,NA,-153.435,-49.399
472,19,6,4.181,1.486,0,36,0.077,0.06,NA,0.009,NA,153.435,-53.13
473,19,7,4.169,1.482,0,33.9,0.089,0.07,NA,0.013,NA,-161.565,45
474,19,8,4.169,1.478,0,23.4,0.093,0.073,NA,0.004,NA,-90,71.565
475,19,9,4.169,1.478,0,31.2,0.093,0.073,NA,0,NA,0,90
476,19,10,4.153,1.474,0,46.2,0.11,0.086,NA,0.017,NA,-165.964,-165.964
477,19,11,4.144,1.474,0,45.6,0.118,0.092,NA,0.008,NA,180,-14.036
478,19,12,4.144,1.474,0,22.2,0.118,0.092,NA,0,NA,0,-180
479,19,13,4.128,1.49,0,15.5,0.141,0.095,NA,0.023,NA,135,135
480,19,14,4.124,1.49,0,18.3,0.145,0.098,NA,0.004,NA,180,45
481,19,15,4.12,1.49,0,21.3,0.149,0.102,NA,0.004,NA,180,0
482,19,16,4.112,1.49,0,21,0.158,0.109,NA,0.008,NA,180,0
483,19,17,4.104,1.49,0,35.6,0.166,0.116,NA,0.008,NA,180,0
484,19,18,4.104,1.49,0,42.3,0.166,0.116,NA,0,NA,0,-180
485,19,19,4.079,1.49,0,24.6,0.19,0.139,NA,0.024,NA,180,180
486,19,20,4.075,1.49,0,21,0.194,0.143,NA,0.004,NA,180,0
487,19,21,4.063,1.49,0,31.5,0.206,0.154,NA,0.012,NA,180,0
488,19,22,4.063,1.482,0,4.8,0.214,0.157,NA,0.008,NA,-90,90
489,19,23,4.043,1.486,0,30,0.235,0.175,NA,0.021,NA,168.69,-101.31
490,19,24,4.043,1.49,0,17.5,0.239,0.174,NA,0.004,NA,90,-78.69
491,19,25,4.043,1.495,0,21,0.243,0.173,NA,0.004,NA,90,0
492,19,26,4.043,1.495,0,28.5,0.243,0.173,NA,0,NA,0,-90
493,19,27,4.039,1.495,0,0,0.247,0.176,NA,0.004,NA,180,180
494,19,28,4.039,1.495,0,1.8,0.247,0.176,NA,0,NA,0,-180
495,20,1,4.612,1.316,0,6.8,0,0,NA,NA,NA,NA,NA
496,20,2,4.608,1.324,0,4.8,0.009,0.009,NA,0.009,NA,116.565,NA
497,20,3,4.608,1.324,0,18,0.009,0.009,NA,0,NA,0,-116.565
498,20,4,4.608,1.324,0,17.4,0.009,0.009,NA,0,NA,0,0
499,20,5,4.608,1.34,0,16.2,0.025,0.025,NA,0.016,NA,90,90
500,20,6,4.6,1.348,0,18.3,0.037,0.035,NA,0.011,NA,135,45
501,20,7,4.591,1.352,0,14.1,0.046,0.042,NA,0.009,NA,153.435,18.435
502,20,8,4.587,1.356,0,28.5,0.052,0.047,NA,0.006,NA,135,-18.435
503,20,9,4.587,1.36,0,29.3,0.056,0.051,NA,0.004,NA,90,-45
504,20,10,4.587,1.36,0,15.9,0.056,0.051,NA,0,NA,0,-90
505,20,11,4.587,1.373,0,19.2,0.068,0.062,NA,0.012,NA,90,90
506,20,12,4.583,1.373,0,19.2,0.072,0.064,NA,0.004,NA,180,90
507,20,13,4.583,1.377,0,37.5,0.076,0.067,NA,0.004,NA,90,-90
508,20,14,4.575,1.377,0,20.4,0.084,0.071,NA,0.008,NA,180,90
509,20,15,4.571,1.381,0,40.6,0.09,0.077,NA,0.006,NA,135,-45
510,20,16,4.571,1.381,0,25,0.09,0.077,NA,0,NA,0,-135
511,20,17,4.571,1.381,0,18.6,0.09,0.077,NA,0,NA,0,0
512,20,18,4.571,1.381,0,37.9,0.09,0.077,NA,0,NA,0,0
513,20,19,4.575,1.389,0,46.8,0.099,0.082,NA,0.009,NA,63.435,63.435
514,20,20,4.575,1.389,0,27.9,0.099,0.082,NA,0,NA,0,-63.435
515,20,21,4.575,1.389,0,71.7,0.099,0.082,NA,0,NA,0,0
516,20,22,4.575,1.389,0,88.7,0.099,0.082,NA,0,NA,0,0
517,20,23,4.575,1.393,0,54.5,0.103,0.085,NA,0.004,NA,90,90
518,20,24,4.575,1.409,0,53.7,0.119,0.1,NA,0.016,NA,90,0
519,20,25,4.575,1.409,0,79.4,0.119,0.1,NA,0,NA,0,-90
520,20,26,4.575,1.425,0,37.5,0.136,0.116,NA,0.016,NA,90,90
521,20,27,4.575,1.425,0,22.8,0.136,0.116,NA,0,NA,0,-90
522,20,29,4.583,1.438,0,31.8,0.15,0.125,NA,0.015,NA,56.31,56.31
523,21,1,2.86,5.173,0,98.7,0,0,NA,NA,NA,NA,NA
524,21,2,2.884,5.16,0,108.2,0.027,0.027,NA,0.027,NA,-26.565,NA
525,21,3,2.893,5.156,0,51.3,0.036,0.036,NA,0.009,NA,-26.565,0
526,21,4,2.901,5.144,0,40.8,0.051,0.05,NA,0.015,NA,-56.31,-29.745
527,21,5,2.901,5.144,0,54.3,0.051,0.05,NA,0,NA,0,56.31
528,21,6,2.905,5.136,0,33.9,0.06,0.058,NA,0.009,NA,-63.435,-63.435
529,21,7,2.905,5.136,0,22.5,0.06,0.058,NA,0,NA,0,63.435
530,21,8,2.905,5.136,0,22.5,0.06,0.058,NA,0,NA,0,0
531,21,9,2.905,5.136,0,37.2,0.06,0.058,NA,0,NA,0,0
532,21,10,2.913,5.136,0,21,0.068,0.064,NA,0.008,NA,0,0
533,21,11,2.913,5.136,0,15.6,0.068,0.064,NA,0,NA,0,0
534,21,12,2.913,5.136,0,29.7,0.068,0.064,NA,0,NA,0,0
535,21,13,2.917,5.136,0,35.4,0.072,0.068,NA,0.004,NA,0,0
536,21,14,2.925,5.14,0,28.8,0.081,0.073,NA,0.009,NA,26.565,26.565
537,21,15,2.925,5.14,0,46.5,0.081,0.073,NA,0,NA,0,-26.565
538,21,16,2.925,5.14,0,30.3,0.081,0.073,NA,0,NA,0,0
539,21,17,2.929,5.132,0,57.9,0.09,0.08,NA,0.009,NA,-63.435,-63.435
540,21,18,2.933,5.124,0,85.5,0.1,0.088,NA,0.009,NA,-63.435,0
541,21,19,2.933,5.124,0,45.6,0.1,0.088,NA,0,NA,0,63.435
542,21,20,2.933,5.124,0,27.7,0.1,0.088,NA,0,NA,0,0
543,21,21,2.933,5.124,0,32.7,0.1,0.088,NA,0,NA,0,0
544,21,22,2.933,5.124,0,48.1,0.1,0.088,NA,0,NA,0,0
545,21,23,2.933,5.124,0,69.6,0.1,0.088,NA,0,NA,0,0
546,21,24,2.933,5.124,0,65.7,0.1,0.088,NA,0,NA,0,0
547,21,25,2.933,5.124,0,70.2,0.1,0.088,NA,0,NA,0,0
548,21,26,2.933,5.124,0,69.6,0.1,0.088,NA,0,NA,0,0
549,21,27,2.933,5.124,0,59.4,0.1,0.088,NA,0,NA,0,0
550,21,29,2.933,5.1,0,48.3,0.124,0.103,NA,0.024,NA,-90,-90
551,22,1,0.462,4.579,0,22.2,0,0,NA,NA,NA,NA,NA
552,22,2,0.462,4.579,0,22.5,0,0,NA,0,NA,0,NA
553,22,3,0.47,4.567,0,25.2,0.015,0.015,NA,0.015,NA,-56.31,-56.31
554,22,4,0.478,4.551,0,60.3,0.033,0.033,NA,0.018,NA,-63.435,-7.125
555,22,5,0.478,4.539,0,66,0.045,0.044,NA,0.012,NA,-90,-26.565
556,22,6,0.478,4.539,0,24.9,0.045,0.044,NA,0,NA,0,90
557,22,7,0.483,4.522,0,85.8,0.062,0.06,NA,0.017,NA,-75.964,-75.964
558,22,8,0.483,4.522,0,55.5,0.062,0.06,NA,0,NA,0,75.964
559,22,9,0.487,4.514,0,45.9,0.071,0.069,NA,0.009,NA,-63.435,-63.435
560,22,10,0.487,4.514,0,45,0.071,0.069,NA,0,NA,0,63.435
561,22,11,0.487,4.514,0,35.1,0.071,0.069,NA,0,NA,0,0
562,22,12,0.495,4.514,0,22.5,0.079,0.073,NA,0.008,NA,0,0
563,22,13,0.495,4.514,0,23.4,0.079,0.073,NA,0,NA,0,0
564,22,14,0.495,4.514,0,13.2,0.079,0.073,NA,0,NA,0,0
565,22,15,0.495,4.514,0,47.1,0.079,0.073,NA,0,NA,0,0
566,22,16,0.503,4.518,0,51.9,0.088,0.073,NA,0.009,NA,26.565,26.565
567,22,17,0.503,4.518,0,25.2,0.088,0.073,NA,0,NA,0,-26.565
568,22,18,0.503,4.518,0,64.8,0.088,0.073,NA,0,NA,0,0
569,22,19,0.503,4.518,0,39,0.088,0.073,NA,0,NA,0,0
570,22,20,0.503,4.518,0,55.5,0.088,0.073,NA,0,NA,0,0
571,22,21,0.503,4.518,0,44.4,0.088,0.073,NA,0,NA,0,0
572,22,22,0.503,4.518,0,16.5,0.088,0.073,NA,0,NA,0,0
573,22,23,0.503,4.518,0,27.9,0.088,0.073,NA,0,NA,0,0
574,22,24,0.503,4.518,0,23.4,0.088,0.073,NA,0,NA,0,0
575,22,25,0.503,4.518,0,27,0.088,0.073,NA,0,NA,0,0
576,22,26,0.503,4.518,0,13.8,0.088,0.073,NA,0,NA,0,0
577,22,27,0.503,4.518,0,26.4,0.088,0.073,NA,0,NA,0,0
578,23,1,0.767,4.628,0,14.1,0,0,NA,NA,NA,NA,NA
579,23,2,0.775,4.616,0,25.2,0.015,0.015,NA,0.015,NA,-56.31,NA
580,23,3,0.775,4.616,0,12.5,0.015,0.015,NA,0,NA,0,56.31
581,23,4,0.787,4.616,0,25.8,0.027,0.024,NA,0.012,NA,0,0
582,23,5,0.804,4.62,0,41.1,0.044,0.037,NA,0.017,NA,14.036,14.036
583,23,6,0.816,4.62,0,26.7,0.056,0.049,NA,0.012,NA,0,-14.036
584,23,7,0.828,4.62,0,144,0.068,0.062,NA,0.012,NA,0,0
585,23,8,0.84,4.62,0,118.8,0.08,0.074,NA,0.012,NA,0,0
586,23,9,0.848,4.616,0,71.4,0.089,0.082,NA,0.009,NA,-26.565,-26.565
587,23,10,0.848,4.616,0,126.4,0.089,0.082,NA,0,NA,0,26.565
588,23,11,0.848,4.616,0,67.5,0.089,0.082,NA,0,NA,0,0
589,23,12,0.848,4.616,0,53.2,0.089,0.082,NA,0,NA,0,0
590,23,13,0.848,4.616,0,44.1,0.089,0.082,NA,0,NA,0,0
591,23,14,0.848,4.616,0,43.8,0.089,0.082,NA,0,NA,0,0
592,23,15,0.848,4.616,0,37.5,0.089,0.082,NA,0,NA,0,0
593,23,16,0.848,4.616,0,46.3,0.089,0.082,NA,0,NA,0,0
594,23,17,0.856,4.616,0,23.4,0.097,0.09,NA,0.008,NA,0,0
595,23,18,0.856,4.616,0,83.4,0.097,0.09,NA,0,NA,0,0
596,23,19,0.856,4.616,0,51.3,0.097,0.09,NA,0,NA,0,0
597,23,20,0.856,4.616,0,45,0.097,0.09,NA,0,NA,0,0
598,23,21,0.856,4.616,0,36.9,0.097,0.09,NA,0,NA,0,0
599,23,22,0.856,4.616,0,19.2,0.097,0.09,NA,0,NA,0,0
600,23,23,0.856,4.616,0,21.9,0.097,0.09,NA,0,NA,0,0
601,23,24,0.856,4.616,0,22.5,0.097,0.09,NA,0,NA,0,0
602,23,25,0.856,4.616,0,13.5,0.097,0.09,NA,0,NA,0,0
603,23,26,0.856,4.616,0,4.5,0.097,0.09,NA,0,NA,0,0
604,23,27,0.856,4.616,0,33,0.097,0.09,NA,0,NA,0,0
605,23,28,0.856,4.616,0,15.9,0.097,0.09,NA,0,NA,0,0
606,24,1,2.194,3.262,0,43.5,0,0,NA,NA,NA,NA,NA
607,24,2,2.194,3.262,0,46.5,0,0,NA,0,NA,0,NA
608,24,3,2.202,3.275,0,37.8,0.015,0.015,NA,0.015,NA,56.31,56.31
609,24,4,2.206,3.275,0,24,0.019,0.017,NA,0.004,NA,0,-56.31
610,24,5,2.206,3.279,0,33.9,0.023,0.02,NA,0.004,NA,90,90
611,24,6,2.206,3.279,0,18.6,0.023,0.02,NA,0,NA,0,-90
612,24,7,2.206,3.279,0,26.7,0.023,0.02,NA,0,NA,0,0
613,24,8,2.206,3.291,0,16.8,0.035,0.031,NA,0.012,NA,90,90
614,24,9,2.206,3.291,0,25.2,0.035,0.031,NA,0,NA,0,-90
615,24,10,2.206,3.291,0,22.5,0.035,0.031,NA,0,NA,0,0
616,24,11,2.206,3.291,0,12.9,0.035,0.031,NA,0,NA,0,0
617,24,12,2.206,3.291,0,25.2,0.035,0.031,NA,0,NA,0,0
618,24,13,2.206,3.291,0,48.3,0.035,0.031,NA,0,NA,0,0
619,24,14,2.206,3.303,0,25.8,0.047,0.042,NA,0.012,NA,90,90
620,24,15,2.206,3.303,0,29.6,0.047,0.042,NA,0,NA,0,-90
621,24,16,2.206,3.303,0,26.7,0.047,0.042,NA,0,NA,0,0
622,24,17,2.206,3.303,0,26.7,0.047,0.042,NA,0,NA,0,0
623,24,18,2.206,3.303,0,18.6,0.047,0.042,NA,0,NA,0,0
624,24,19,2.206,3.311,0,27.3,0.055,0.05,NA,0.008,NA,90,90
625,24,20,2.206,3.311,0,21.9,0.055,0.05,NA,0,NA,0,-90
626,24,21,2.206,3.311,0,39.3,0.055,0.05,NA,0,NA,0,0
627,24,22,2.206,3.311,0,17.4,0.055,0.05,NA,0,NA,0,0
628,24,23,2.206,3.311,0,20.7,0.055,0.05,NA,0,NA,0,0
629,24,24,2.206,3.311,0,33.3,0.055,0.05,NA,0,NA,0,0
630,24,25,2.206,3.311,0,23.1,0.055,0.05,NA,0,NA,0,0
631,24,26,2.202,3.328,0,35.5,0.072,0.066,NA,0.017,NA,104.036,104.036
632,24,27,2.202,3.328,0,26.4,0.072,0.066,NA,0,NA,0,-104.036
633,24,29,2.202,3.328,0,11.4,0.072,0.066,NA,0,NA,0,0
