Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
620,38,18,2.888,2.49,0,24.2,0.289,0.268,NA,0.034,NA,165.964,-14.036
621,39,1,4.723,4.333,0,8.7,0,0,NA,NA,NA,NA,NA
622,39,2,4.727,4.333,0,6.6,0.004,0.004,NA,0.004,NA,0,NA
623,39,3,4.735,4.333,0,3.9,0.012,0.012,NA,0.008,NA,0,0
624,39,4,4.743,4.333,0,4.2,0.021,0.021,NA,0.008,NA,0,0
625,39,5,4.756,4.333,0,8.2,0.033,0.033,NA,0.012,NA,0,0
626,39,6,4.756,4.333,0,8.3,0.033,0.033,NA,0,NA,0,0
627,39,7,4.768,4.337,0,6.8,0.046,0.045,NA,0.013,NA,18.435,18.435
628,39,8,4.772,4.341,0,15.9,0.052,0.05,NA,0.006,NA,45,26.565
629,39,9,4.776,4.345,0,14,0.057,0.055,NA,0.006,NA,45,0
630,39,10,4.78,4.345,0,17.7,0.062,0.059,NA,0.004,NA,0,-45
631,39,11,4.789,4.345,0,16.2,0.07,0.067,NA,0.008,NA,0,0
632,39,12,4.789,4.345,0,21.6,0.07,0.067,NA,0,NA,0,0
633,39,13,4.801,4.349,0,15.9,0.083,0.08,NA,0.013,NA,18.435,18.435
634,39,14,4.801,4.349,0,16.2,0.083,0.08,NA,0,NA,0,-18.435
635,39,15,4.805,4.353,0,23,0.089,0.085,NA,0.006,NA,45,45
636,39,16,4.821,4.37,0,19.5,0.112,0.105,NA,0.023,NA,45,0
637,39,17,4.83,4.37,0,21.6,0.12,0.113,NA,0.008,NA,0,-45
638,39,18,4.838,4.382,0,17.4,0.135,0.125,NA,0.015,NA,56.31,56.31
639,39,19,4.867,4.403,0,26,0.17,0.16,NA,0.035,NA,35.538,-20.772
640,40,1,0.758,3.319,0,7.2,0,0,NA,NA,NA,NA,NA
641,40,2,0.77,3.311,0,7.6,0.015,0.015,NA,0.015,NA,-33.69,NA
642,40,3,0.77,3.299,0,6.9,0.027,0.024,NA,0.012,NA,-90,-56.31
643,40,4,0.77,3.299,0,9.1,0.027,0.024,NA,0,NA,0,90
644,40,5,0.775,3.282,0,8.4,0.044,0.04,NA,0.017,NA,-75.964,-75.964
645,40,6,0.783,3.278,0,13.6,0.053,0.048,NA,0.009,NA,-26.565,49.399
646,40,7,0.799,3.274,0,9.3,0.07,0.061,NA,0.017,NA,-14.036,12.529
647,40,8,0.799,3.266,0,12.9,0.078,0.067,NA,0.008,NA,-90,-75.964
648,40,9,0.807,3.254,0,13.5,0.093,0.082,NA,0.015,NA,-56.31,33.69
649,40,10,0.812,3.254,0,10.8,0.097,0.085,NA,0.004,NA,0,56.31
650,40,11,0.816,3.249,0,15.9,0.103,0.09,NA,0.006,NA,-45,-45
651,40,12,0.828,3.237,0,12.2,0.12,0.108,NA,0.017,NA,-45,0
652,40,13,0.828,3.237,0,13.5,0.12,0.108,NA,0,NA,0,45
653,40,14,0.832,3.233,0,19.6,0.126,0.114,NA,0.006,NA,-45,-45
654,40,15,0.836,3.229,0,11.4,0.132,0.119,NA,0.006,NA,-45,0
655,40,16,0.844,3.221,0,11.5,0.144,0.131,NA,0.012,NA,-45,0
656,40,17,0.844,3.213,0,13.8,0.152,0.137,NA,0.008,NA,-90,-45
657,40,18,0.848,3.204,0,11.4,0.161,0.146,NA,0.009,NA,-63.435,26.565
658,40,21,0.873,3.163,0,12.3,0.209,0.194,NA,0.048,NA,-59.036,4.399
659,41,1,4.169,4.875,0,8.7,0,0,NA,NA,NA,NA,NA
660,41,2,4.189,4.887,0,6.2,0.024,0.024,NA,0.024,NA,30.964,NA
661,41,3,4.198,4.887,0,7.5,0.032,0.031,NA,0.008,NA,0,-30.964
662,41,4,4.202,4.891,0,12,0.038,0.037,NA,0.006,NA,45,45
663,41,5,4.214,4.895,0,10.5,0.051,0.05,NA,0.013,NA,18.435,-26.565
664,41,6,4.23,4.903,0,16.2,0.069,0.068,NA,0.018,NA,26.565,8.13
665,41,7,4.234,4.908,0,12.3,0.075,0.073,NA,0.006,NA,45,18.435
666,41,8,4.255,4.916,0,13.8,0.097,0.095,NA,0.022,NA,21.801,-23.199
667,41,9,4.263,4.916,0,16.1,0.105,0.103,NA,0.008,NA,0,-21.801
668,41,10,4.271,4.92,0,12.3,0.115,0.112,NA,0.009,NA,26.565,26.565
669,41,11,4.288,4.928,0,20.1,0.133,0.13,NA,0.018,NA,26.565,0
670,41,12,4.296,4.928,0,10.8,0.141,0.138,NA,0.008,NA,0,-26.565
671,41,13,4.296,4.932,0,13.8,0.145,0.14,NA,0.004,NA,90,90
672,41,14,4.317,4.94,0,12.9,0.167,0.162,NA,0.022,NA,21.801,-68.199
673,41,15,4.321,4.944,0,12,0.173,0.167,NA,0.006,NA,45,23.199
674,41,16,4.333,4.949,0,10.8,0.186,0.18,NA,0.013,NA,18.435,-26.565
675,41,17,4.337,4.949,0,17.4,0.19,0.184,NA,0.004,NA,0,-18.435
676,41,18,4.349,4.957,0,17.7,0.205,0.198,NA,0.015,NA,33.69,33.69
677,41,19,4.378,4.969,0,10.9,0.236,0.23,NA,0.031,NA,23.199,-10.491
678,42,1,4.546,5.166,0,7.8,0,0,NA,NA,NA,NA,NA
679,42,2,4.53,5.158,0,10.7,0.018,0.018,NA,0.018,NA,-153.435,NA
680,42,3,4.526,5.158,0,6.9,0.022,0.022,NA,0.004,NA,180,-26.565
681,42,4,4.518,5.146,0,6.6,0.037,0.035,NA,0.015,NA,-123.69,56.31
682,42,5,4.514,5.137,0,9.9,0.046,0.044,NA,0.009,NA,-116.565,7.125
683,42,6,4.514,5.125,0,10,0.059,0.053,NA,0.012,NA,-90,26.565
684,42,7,4.514,5.117,0,6.3,0.067,0.059,NA,0.008,NA,-90,0
685,42,8,4.514,5.117,0,7.2,0.067,0.059,NA,0,NA,0,90
686,42,9,4.505,5.113,0,8.3,0.076,0.067,NA,0.009,NA,-153.435,-153.435
687,42,10,4.505,5.113,0,6,0.076,0.067,NA,0,NA,0,153.435
688,42,11,4.497,5.1,0,13.1,0.091,0.082,NA,0.015,NA,-123.69,-123.69
689,42,12,4.497,5.1,0,8.3,0.091,0.082,NA,0,NA,0,123.69
690,42,13,4.497,5.1,0,6.6,0.091,0.082,NA,0,NA,0,0
691,42,14,4.493,5.1,0,10.2,0.095,0.085,NA,0.004,NA,180,180
692,42,15,4.493,5.1,0,9.3,0.095,0.085,NA,0,NA,0,-180
693,42,16,4.493,5.1,0,7.2,0.095,0.085,NA,0,NA,0,0
694,42,17,4.481,5.092,0,8.4,0.11,0.099,NA,0.015,NA,-146.31,-146.31
695,42,18,4.481,5.092,0,6.6,0.11,0.099,NA,0,NA,0,146.31
696,42,19,4.468,5.084,0,3.9,0.125,0.113,NA,0.015,NA,-146.31,-146.31
697,43,1,2.97,1.082,0,41.8,0,0,NA,NA,NA,NA,NA
698,43,2,2.958,1.095,0,38,0.017,0.017,NA,0.017,NA,135,NA
699,43,3,2.958,1.095,0,52.7,0.017,0.017,NA,0,NA,0,-135
700,43,4,2.933,1.107,0,33.2,0.045,0.044,NA,0.028,NA,153.435,153.435
701,43,5,2.938,1.115,0,29.7,0.054,0.046,NA,0.009,NA,63.435,-90
702,43,6,2.938,1.115,0,40.9,0.054,0.046,NA,0,NA,0,-63.435
703,43,7,2.938,1.115,0,46.2,0.054,0.046,NA,0,NA,0,0
704,43,8,2.933,1.128,0,46.8,0.067,0.058,NA,0.013,NA,108.435,108.435
705,43,9,2.921,1.128,0,40.9,0.079,0.067,NA,0.012,NA,180,71.565
706,43,10,2.917,1.132,0,47.7,0.085,0.073,NA,0.006,NA,135,-45
707,43,11,2.921,1.144,0,60.8,0.098,0.079,NA,0.013,NA,71.565,-63.435
708,43,12,2.921,1.148,0,53.9,0.102,0.082,NA,0.004,NA,90,18.435
709,43,13,2.921,1.148,0,45.9,0.102,0.082,NA,0,NA,0,-90
710,43,14,2.921,1.148,0,33.3,0.102,0.082,NA,0,NA,0,0
711,43,15,2.917,1.169,0,60.5,0.123,0.101,NA,0.021,NA,101.31,101.31
712,43,16,2.905,1.185,0,42.8,0.144,0.122,NA,0.021,NA,126.87,25.56
713,43,17,2.905,1.193,0,38.1,0.152,0.129,NA,0.008,NA,90,-36.87
714,43,18,2.901,1.222,0,39.8,0.181,0.156,NA,0.029,NA,98.13,8.13
715,44,1,3.41,5.338,0,7.5,0,0,NA,NA,NA,NA,NA
716,44,2,3.405,5.306,0,9.3,0.033,0.033,NA,0.033,NA,-97.125,NA
717,44,3,3.414,5.277,0,6.6,0.063,0.062,NA,0.03,NA,-74.055,23.07
718,44,4,3.414,5.256,0,5.7,0.083,0.082,NA,0.021,NA,-90,-15.945
719,44,5,3.414,5.244,0,8.4,0.096,0.094,NA,0.012,NA,-90,0
720,44,6,3.414,5.219,0,8.5,0.12,0.119,NA,0.025,NA,-90,0
721,44,7,3.414,5.211,0,8.1,0.129,0.127,NA,0.008,NA,-90,0
722,44,8,3.405,5.195,0,6.3,0.147,0.144,NA,0.018,NA,-116.565,-26.565
723,44,9,3.401,5.187,0,7.6,0.156,0.152,NA,0.009,NA,-116.565,0
724,44,10,3.401,5.187,0,9.3,0.156,0.152,NA,0,NA,0,116.565
725,44,11,3.385,5.17,0,6.3,0.179,0.17,NA,0.023,NA,-135,-135
726,44,12,3.385,5.158,0,12.9,0.192,0.182,NA,0.012,NA,-90,45
727,44,13,3.385,5.158,0,11.1,0.192,0.182,NA,0,NA,0,90
728,44,14,3.364,5.141,0,13.5,0.218,0.202,NA,0.026,NA,-141.34,-141.34
729,44,15,3.364,5.141,0,14.8,0.218,0.202,NA,0,NA,0,141.34
730,44,16,3.352,5.129,0,13.8,0.235,0.217,NA,0.017,NA,-135,-135
731,44,17,3.352,5.129,0,11.4,0.235,0.217,NA,0,NA,0,135
732,44,18,3.348,5.117,0,15.4,0.248,0.23,NA,0.013,NA,-108.435,-108.435
733,45,1,3.02,5.24,0,14.2,0,0,NA,NA,NA,NA,NA
734,45,2,3.032,5.236,0,10.2,0.013,0.013,NA,0.013,NA,-18.435,NA
735,45,3,3.032,5.236,0,7.1,0.013,0.013,NA,0,NA,0,18.435
736,45,4,3.048,5.236,0,14.1,0.029,0.029,NA,0.016,NA,0,0
737,45,5,3.065,5.232,0,8.1,0.046,0.046,NA,0.017,NA,-14.036,-14.036
738,45,6,3.077,5.232,0,11.7,0.059,0.058,NA,0.012,NA,0,14.036
739,45,7,3.093,5.219,0,13.5,0.079,0.077,NA,0.021,NA,-36.87,-36.87
740,45,8,3.093,5.219,0,16.4,0.079,0.077,NA,0,NA,0,36.87
741,45,9,3.106,5.211,0,23.5,0.094,0.091,NA,0.015,NA,-33.69,-33.69
742,45,10,3.106,5.211,0,17.2,0.094,0.091,NA,0,NA,0,33.69
743,45,11,3.11,5.199,0,16.2,0.107,0.099,NA,0.013,NA,-71.565,-71.565
744,45,12,3.11,5.199,0,17.8,0.107,0.099,NA,0,NA,0,71.565
745,45,13,3.11,5.199,0,16,0.107,0.099,NA,0,NA,0,0
746,45,14,3.118,5.203,0,16,0.116,0.105,NA,0.009,NA,26.565,26.565
747,45,15,3.13,5.203,0,17.8,0.128,0.117,NA,0.012,NA,0,-26.565
748,45,16,3.13,5.203,0,16.3,0.128,0.117,NA,0,NA,0,0
749,45,17,3.143,5.199,0,16.3,0.141,0.13,NA,0.013,NA,-18.435,-18.435
750,45,18,3.151,5.199,0,14.4,0.15,0.138,NA,0.008,NA,0,18.435
751,45,19,3.163,5.199,0,11.2,0.162,0.149,NA,0.012,NA,0,0
752,46,1,2.305,4.854,0,10.9,0,0,NA,NA,NA,NA,NA
753,46,2,2.305,4.85,0,13.5,0.004,0.004,NA,0.004,NA,-90,NA
754,46,3,2.305,4.85,0,13.1,0.004,0.004,NA,0,NA,0,90
755,46,4,2.318,4.834,0,12,0.025,0.024,NA,0.021,NA,-53.13,-53.13
756,46,5,2.318,4.834,0,12.6,0.025,0.024,NA,0,NA,0,53.13
757,46,6,2.326,4.821,0,17.1,0.039,0.039,NA,0.015,NA,-56.31,-56.31
758,46,7,2.326,4.821,0,20,0.039,0.039,NA,0,NA,0,56.31
759,46,8,2.326,4.821,0,19.4,0.039,0.039,NA,0,NA,0,0
760,46,9,2.326,4.821,0,13.2,0.039,0.039,NA,0,NA,0,0
761,46,10,2.326,4.817,0,13.8,0.044,0.042,NA,0.004,NA,-90,-90
762,46,11,2.326,4.817,0,16.8,0.044,0.042,NA,0,NA,0,90
763,46,12,2.326,4.817,0,15.3,0.044,0.042,NA,0,NA,0,0
764,46,13,2.326,4.817,0,13.2,0.044,0.042,NA,0,NA,0,0
765,46,14,2.326,4.809,0,14.4,0.052,0.05,NA,0.008,NA,-90,-90
766,46,15,2.322,4.805,0,12.4,0.058,0.052,NA,0.006,NA,-135,-45
767,46,16,2.322,4.793,0,15.3,0.07,0.064,NA,0.012,NA,-90,45
768,46,17,2.334,4.772,0,12.9,0.094,0.087,NA,0.024,NA,-59.036,30.964
769,46,18,2.334,4.764,0,10.2,0.102,0.095,NA,0.008,NA,-90,-30.964
770,47,1,2.654,4.957,0,10.8,0,0,NA,NA,NA,NA,NA
771,47,2,2.642,4.949,0,12.3,0.015,0.015,NA,0.015,NA,-146.31,NA
772,47,3,2.63,4.944,0,12.2,0.028,0.028,NA,0.013,NA,-161.565,-15.255
773,47,4,2.626,4.932,0,17,0.041,0.038,NA,0.013,NA,-108.435,53.13
774,47,5,2.626,4.924,0,12.7,0.049,0.044,NA,0.008,NA,-90,18.435
775,47,6,2.63,4.92,0,8.1,0.055,0.044,NA,0.006,NA,-45,45
776,47,7,2.63,4.912,0,13,0.063,0.051,NA,0.008,NA,-90,-45
777,47,8,2.63,4.903,0,16.8,0.071,0.059,NA,0.008,NA,-90,0
778,47,9,2.63,4.903,0,30.3,0.071,0.059,NA,0,NA,0,90
779,47,10,2.621,4.903,0,15,0.079,0.063,NA,0.008,NA,180,180
780,47,11,2.621,4.895,0,19.2,0.088,0.07,NA,0.008,NA,-90,90
781,47,12,2.621,4.895,0,37.2,0.088,0.07,NA,0,NA,0,90
782,47,13,2.613,4.891,0,18,0.097,0.077,NA,0.009,NA,-153.435,-153.435
783,47,14,2.609,4.891,0,16.9,0.101,0.08,NA,0.004,NA,180,-26.565
784,47,15,2.621,4.883,0,19.4,0.116,0.081,NA,0.015,NA,-33.69,146.31
785,47,16,2.617,4.867,0,12.9,0.133,0.098,NA,0.017,NA,-104.036,-70.346
786,47,17,2.593,4.867,0,9.3,0.157,0.109,NA,0.025,NA,180,-75.964
787,47,18,2.589,4.858,0,12,0.166,0.118,NA,0.009,NA,-116.565,63.435
788,47,21,2.568,4.797,0,28,0.231,0.182,NA,0.065,NA,-108.435,8.13
789,48,1,3.332,1.103,0,28.5,0,0,NA,NA,NA,NA,NA
790,48,2,3.311,1.107,0,21.8,0.021,0.021,NA,0.021,NA,168.69,NA
791,48,3,3.311,1.107,0,36.5,0.021,0.021,NA,0,NA,0,-168.69
792,48,4,3.303,1.119,0,26.8,0.036,0.033,NA,0.015,NA,123.69,123.69
793,48,5,3.303,1.128,0,24.3,0.044,0.038,NA,0.008,NA,90,-33.69
794,48,6,3.286,1.136,0,25.5,0.062,0.056,NA,0.018,NA,153.435,63.435
795,48,7,3.274,1.14,0,32.2,0.075,0.068,NA,0.013,NA,161.565,8.13
796,48,8,3.266,1.144,0,28.2,0.084,0.077,NA,0.009,NA,153.435,-8.13
797,48,9,3.249,1.144,0,29.1,0.101,0.092,NA,0.016,NA,180,26.565
798,48,10,3.249,1.144,0,30.6,0.101,0.092,NA,0,NA,0,-180
799,48,11,3.249,1.152,0,32.1,0.109,0.096,NA,0.008,NA,90,90
800,48,12,3.237,1.16,0,28.2,0.124,0.111,NA,0.015,NA,146.31,56.31
801,48,13,3.237,1.16,0,26.1,0.124,0.111,NA,0,NA,0,-146.31
802,48,14,3.237,1.169,0,34.2,0.132,0.115,NA,0.008,NA,90,90
803,48,15,3.237,1.173,0,31.6,0.136,0.117,NA,0.004,NA,90,0
804,48,16,3.233,1.185,0,27.5,0.149,0.128,NA,0.013,NA,108.435,18.435
805,48,17,3.229,1.193,0,24.3,0.158,0.137,NA,0.009,NA,116.565,8.13
806,48,18,3.229,1.201,0,20.7,0.167,0.142,NA,0.008,NA,90,-26.565
807,48,19,3.225,1.21,0,14.4,0.176,0.151,NA,0.009,NA,116.565,26.565
808,49,1,3.467,0.372,0,14,0,0,NA,NA,NA,NA,NA
809,49,2,3.451,0.364,0,12.2,0.018,0.018,NA,0.018,NA,-153.435,NA
810,49,3,3.438,0.364,0,10.2,0.031,0.03,NA,0.012,NA,180,-26.565
811,49,4,3.422,0.364,0,11.4,0.047,0.046,NA,0.016,NA,180,0
812,49,5,3.401,0.36,0,19.4,0.068,0.067,NA,0.021,NA,-168.69,11.31
813,49,6,3.389,0.352,0,14.1,0.083,0.081,NA,0.015,NA,-146.31,22.38
814,49,7,3.373,0.344,0,15.1,0.101,0.099,NA,0.018,NA,-153.435,-7.125
815,49,8,3.373,0.344,0,22.8,0.101,0.099,NA,0,NA,0,153.435
816,49,9,3.364,0.34,0,12.1,0.11,0.108,NA,0.009,NA,-153.435,-153.435
817,49,10,3.356,0.331,0,12.9,0.122,0.118,NA,0.012,NA,-135,18.435
818,49,11,3.348,0.327,0,12.6,0.131,0.127,NA,0.009,NA,-153.435,-18.435
819,49,12,3.332,0.323,0,14.5,0.148,0.144,NA,0.017,NA,-165.964,-12.529
820,49,13,3.332,0.323,0,12.3,0.148,0.144,NA,0,NA,0,165.964
821,49,14,3.332,0.323,0,16.4,0.148,0.144,NA,0,NA,0,0
822,49,15,3.332,0.323,0,10.8,0.148,0.144,NA,0,NA,0,0
823,49,16,3.332,0.323,0,11.7,0.148,0.144,NA,0,NA,0,0
824,49,17,3.315,0.311,0,15.3,0.169,0.164,NA,0.021,NA,-143.13,-143.13
825,49,18,3.315,0.311,0,9.9,0.169,0.164,NA,0,NA,0,143.13
826,49,19,3.315,0.311,0,8.2,0.169,0.164,NA,0,NA,0,0
827,50,1,5.129,4.764,0,11.6,0,0,NA,NA,NA,NA,NA
828,50,2,5.141,4.764,0,6.9,0.012,0.012,NA,0.012,NA,0,NA
829,50,3,5.15,4.764,0,3.9,0.021,0.021,NA,0.008,NA,0,0
830,50,4,5.15,4.768,0,5.1,0.025,0.021,NA,0.004,NA,90,90
831,50,5,5.166,4.776,0,8.4,0.043,0.039,NA,0.018,NA,26.565,-63.435
832,50,6,5.178,4.776,0,6.9,0.055,0.051,NA,0.012,NA,0,-26.565
833,50,7,5.195,4.776,0,13.2,0.072,0.067,NA,0.016,NA,0,0
834,50,8,5.211,4.776,0,16.6,0.088,0.083,NA,0.016,NA,0,0
835,50,9,5.219,4.78,0,15.3,0.097,0.092,NA,0.009,NA,26.565,26.565
836,50,10,5.228,4.78,0,15.7,0.106,0.1,NA,0.008,NA,0,-26.565
837,50,11,5.236,4.78,0,11.7,0.114,0.108,NA,0.008,NA,0,0
838,50,12,5.244,4.78,0,15.3,0.122,0.116,NA,0.008,NA,0,0
839,50,13,5.252,4.793,0,12.3,0.137,0.126,NA,0.015,NA,56.31,56.31
840,50,14,5.256,4.797,0,9,0.143,0.131,NA,0.006,NA,45,-11.31
841,50,15,5.261,4.805,0,8.6,0.152,0.138,NA,0.009,NA,63.435,18.435
842,50,16,5.261,4.805,0,13.3,0.152,0.138,NA,0,NA,0,-63.435
843,50,17,5.277,4.817,0,10.2,0.172,0.157,NA,0.021,NA,36.87,36.87
844,50,18,5.293,4.817,0,9,0.189,0.173,NA,0.016,NA,0,-36.87
845,51,1,3.368,0.647,0,34,0,0,NA,NA,NA,NA,NA
846,51,2,3.352,0.647,0,16.4,0.016,0.016,NA,0.016,NA,180,NA
847,51,3,3.319,0.639,0,23.3,0.05,0.05,NA,0.034,NA,-165.964,14.036
848,51,4,3.315,0.639,0,36.3,0.054,0.054,NA,0.004,NA,180,-14.036
849,51,5,3.311,0.639,0,40.5,0.058,0.058,NA,0.004,NA,180,0
850,51,6,3.295,0.639,0,37.8,0.075,0.074,NA,0.016,NA,180,0
851,51,7,3.29,0.639,0,36.5,0.079,0.078,NA,0.004,NA,180,0
852,51,8,3.286,0.643,0,37.9,0.085,0.082,NA,0.006,NA,135,-45
853,51,9,3.282,0.643,0,36.2,0.089,0.086,NA,0.004,NA,180,45
854,51,10,3.262,0.635,0,33.9,0.111,0.107,NA,0.022,NA,-158.199,21.801
855,51,11,3.258,0.631,0,52.2,0.117,0.112,NA,0.006,NA,-135,23.199
856,51,12,3.254,0.627,0,30.8,0.123,0.117,NA,0.006,NA,-135,0
857,51,13,3.254,0.627,0,27,0.123,0.117,NA,0,NA,0,135
858,51,14,3.245,0.627,0,36.3,0.131,0.125,NA,0.008,NA,180,180
859,51,15,3.237,0.623,0,36.9,0.14,0.134,NA,0.009,NA,-153.435,26.565
860,51,16,3.229,0.619,0,21,0.149,0.142,NA,0.009,NA,-153.435,0
861,51,17,3.241,0.602,0,25.8,0.17,0.135,NA,0.021,NA,-53.13,100.305
862,51,18,3.237,0.594,0,21.8,0.179,0.142,NA,0.009,NA,-116.565,-63.435
863,52,1,4.349,1.378,0,22.7,0,0,NA,NA,NA,NA,NA
864,52,2,4.341,1.382,0,22.8,0.009,0.009,NA,0.009,NA,153.435,NA
865,52,3,4.325,1.39,0,46.8,0.028,0.028,NA,0.018,NA,153.435,0
866,52,4,4.325,1.39,0,73.5,0.028,0.028,NA,0,NA,0,-153.435
867,52,5,4.325,1.394,0,43.5,0.032,0.03,NA,0.004,NA,90,90
868,52,6,4.325,1.394,0,42.3,0.032,0.03,NA,0,NA,0,-90
869,52,7,4.325,1.394,0,45.3,0.032,0.03,NA,0,NA,0,0
870,52,8,4.321,1.39,0,52.2,0.037,0.031,NA,0.006,NA,-135,-135
871,52,9,4.321,1.39,0,43.2,0.037,0.031,NA,0,NA,0,135
872,52,10,4.308,1.39,0,46.2,0.05,0.043,NA,0.012,NA,180,180
873,52,11,4.308,1.39,0,44.1,0.05,0.043,NA,0,NA,0,-180
874,52,12,4.296,1.398,0,47.1,0.065,0.057,NA,0.015,NA,146.31,146.31
875,52,13,4.292,1.407,0,47.4,0.074,0.064,NA,0.009,NA,116.565,-29.745
876,52,14,4.292,1.411,0,39.9,0.078,0.066,NA,0.004,NA,90,-26.565
877,52,15,4.292,1.415,0,41.1,0.082,0.068,NA,0.004,NA,90,0
878,52,16,4.288,1.419,0,39.9,0.088,0.074,NA,0.006,NA,135,45
879,52,17,4.288,1.423,0,33.6,0.092,0.076,NA,0.004,NA,90,-45
880,52,18,4.288,1.427,0,44.4,0.096,0.079,NA,0.004,NA,90,0
881,52,19,4.284,1.439,0,44.4,0.109,0.09,NA,0.013,NA,108.435,18.435
882,53,1,2.092,1.854,0,10.2,0,0,NA,NA,NA,NA,NA
883,53,2,2.076,1.846,0,7.8,0.018,0.018,NA,0.018,NA,-153.435,NA
884,53,3,2.072,1.846,0,14.3,0.022,0.022,NA,0.004,NA,180,-26.565
885,53,4,2.059,1.842,0,13.2,0.035,0.035,NA,0.013,NA,-161.565,18.435
886,53,5,2.047,1.838,0,16.2,0.048,0.048,NA,0.013,NA,-161.565,0
887,53,6,2.035,1.829,0,22,0.063,0.063,NA,0.015,NA,-146.31,15.255
888,53,7,2.022,1.813,0,23.1,0.084,0.081,NA,0.021,NA,-126.87,19.44
889,53,8,2.018,1.809,0,29.9,0.09,0.087,NA,0.006,NA,-135,-8.13
890,53,9,2.006,1.801,0,30.8,0.104,0.101,NA,0.015,NA,-146.31,-11.31
891,53,10,1.989,1.788,0,35.3,0.125,0.122,NA,0.021,NA,-143.13,3.18
892,53,11,1.985,1.78,0,29.7,0.134,0.13,NA,0.009,NA,-116.565,26.565
893,53,12,1.977,1.784,0,5.5,0.143,0.134,NA,0.009,NA,153.435,-90
894,53,13,1.953,1.78,0,34.5,0.168,0.158,NA,0.025,NA,-170.538,36.027
895,53,14,1.953,1.78,0,18.6,0.168,0.158,NA,0,NA,0,170.538
896,53,15,1.953,1.78,0,16.3,0.168,0.158,NA,0,NA,0,0
897,53,16,1.94,1.78,0,55.9,0.18,0.169,NA,0.012,NA,180,180
898,53,17,1.928,1.78,0,54,0.193,0.18,NA,0.012,NA,180,0
899,53,18,1.916,1.784,0,53.7,0.206,0.19,NA,0.013,NA,161.565,-18.435
900,53,20,1.875,1.821,0,41.1,0.261,0.22,NA,0.055,NA,138.013,-23.552
901,54,1,4.509,2.084,0,37.1,0,0,NA,NA,NA,NA,NA
902,54,2,4.509,2.055,0,30.3,0.029,0.029,NA,0.029,NA,-90,NA
903,54,3,4.481,2.035,0,24.6,0.064,0.057,NA,0.035,NA,-144.462,-54.462
904,54,4,4.456,2.03,0,22.5,0.089,0.075,NA,0.025,NA,-170.538,-26.075
905,54,5,4.436,2.035,0,20.2,0.11,0.089,NA,0.021,NA,168.69,-20.772
906,54,6,4.436,2.035,0,21,0.11,0.089,NA,0,NA,0,-168.69
907,54,7,4.419,2.047,0,27.9,0.13,0.098,NA,0.021,NA,143.13,143.13
908,54,8,4.415,2.051,0,18.2,0.136,0.1,NA,0.006,NA,135,-8.13
909,54,9,4.403,2.063,0,24.9,0.154,0.109,NA,0.017,NA,135,0
910,54,10,4.403,2.067,0,25.2,0.158,0.108,NA,0.004,NA,90,-45
911,54,11,4.39,2.067,0,25.4,0.17,0.12,NA,0.012,NA,180,90
912,54,12,4.386,2.067,0,18,0.174,0.124,NA,0.004,NA,180,0
913,54,13,4.374,2.092,0,21,0.202,0.136,NA,0.028,NA,116.565,-63.435
914,54,14,4.362,2.104,0,20.4,0.219,0.149,NA,0.017,NA,135,18.435
915,54,15,4.353,2.108,0,19.8,0.228,0.158,NA,0.009,NA,153.435,18.435
916,54,16,4.325,2.129,0,10.5,0.264,0.19,NA,0.035,NA,144.462,-8.973
917,54,17,4.321,2.133,0,12.3,0.269,0.195,NA,0.006,NA,135,-9.462
918,54,18,4.317,2.145,0,22.8,0.282,0.202,NA,0.013,NA,108.435,-26.565
919,54,20,4.292,2.211,0,18.6,0.353,0.252,NA,0.07,NA,110.556,2.121
920,55,1,3.693,1.427,0,62.7,0,0,NA,NA,NA,NA,NA
921,55,2,3.684,1.444,0,78.9,0.018,0.018,NA,0.018,NA,116.565,NA
922,55,3,3.684,1.444,0,65.1,0.018,0.018,NA,0,NA,0,-116.565
923,55,4,3.684,1.46,0,62.1,0.035,0.034,NA,0.016,NA,90,90
924,55,5,3.68,1.464,0,58.2,0.041,0.039,NA,0.006,NA,135,45
925,55,6,3.672,1.472,0,54.3,0.052,0.05,NA,0.012,NA,135,0
926,55,7,3.672,1.472,0,59.1,0.052,0.05,NA,0,NA,0,-135
927,55,8,3.672,1.481,0,53.4,0.06,0.057,NA,0.008,NA,90,90
928,55,9,3.664,1.493,0,45.6,0.075,0.072,NA,0.015,NA,123.69,33.69
929,55,10,3.664,1.505,0,39,0.088,0.083,NA,0.012,NA,90,-33.69
930,55,11,3.664,1.505,0,36.9,0.088,0.083,NA,0,NA,0,-90
931,55,12,3.664,1.509,0,45.9,0.092,0.087,NA,0.004,NA,90,90
932,55,13,3.664,1.517,0,47.4,0.1,0.095,NA,0.008,NA,90,0
933,55,14,3.664,1.522,0,39.9,0.104,0.099,NA,0.004,NA,90,0
934,55,15,3.664,1.522,0,35.4,0.104,0.099,NA,0,NA,0,-90
935,55,16,3.66,1.522,0,42,0.108,0.1,NA,0.004,NA,180,180
936,55,17,3.66,1.53,0,41.4,0.116,0.108,NA,0.008,NA,90,-90
937,55,18,3.668,1.538,0,44.4,0.128,0.114,NA,0.012,NA,45,-45
