Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
1625,60,17,4.189,2.08,0,101.4,0.02,0.02,NA,0,NA,0,0
1626,60,18,4.185,2.088,0,85.8,0.029,0.029,NA,0.009,NA,116.565,116.565
1627,60,19,4.185,2.088,0,88.3,0.029,0.029,NA,0,NA,0,-116.565
1628,60,20,4.185,2.088,0,187.2,0.029,0.029,NA,0,NA,0,0
1629,60,21,4.185,2.088,0,77.3,0.029,0.029,NA,0,NA,0,0
1630,60,22,4.177,2.096,0,198,0.041,0.039,NA,0.011,NA,135,135
1631,60,23,4.177,2.096,0,104.7,0.041,0.039,NA,0,NA,0,-135
1632,60,24,4.177,2.096,0,81.2,0.041,0.039,NA,0,NA,0,0
1633,60,25,4.173,2.1,0,58.7,0.047,0.044,NA,0.006,NA,135,135
1634,60,26,4.165,2.1,0,207.6,0.055,0.047,NA,0.008,NA,180,45
1635,60,27,4.165,2.1,0,152.3,0.055,0.047,NA,0,NA,0,-180
1636,61,1,0.804,3.758,0,22.7,0,0,NA,NA,NA,NA,NA
1637,61,2,0.804,3.758,0,9,0,0,NA,0,NA,0,NA
1638,61,3,0.804,3.758,0,60.6,0,0,NA,0,NA,0,0
1639,61,4,0.816,3.762,0,39,0.013,0.013,NA,0.013,NA,18.435,18.435
1640,61,5,0.816,3.762,0,24.9,0.013,0.013,NA,0,NA,0,-18.435
1641,61,6,0.816,3.762,0,36.9,0.013,0.013,NA,0,NA,0,0
1642,61,7,0.816,3.762,0,69.1,0.013,0.013,NA,0,NA,0,0
1643,61,8,0.82,3.762,0,52,0.017,0.017,NA,0.004,NA,0,0
1644,61,9,0.82,3.762,0,58,0.017,0.017,NA,0,NA,0,0
1645,61,10,0.82,3.762,0,66.4,0.017,0.017,NA,0,NA,0,0
1646,61,11,0.82,3.762,0,53.8,0.017,0.017,NA,0,NA,0,0
1647,61,12,0.828,3.766,0,63.1,0.026,0.026,NA,0.009,NA,26.565,26.565
1648,61,13,0.828,3.766,0,46.8,0.026,0.026,NA,0,NA,0,-26.565
1649,61,14,0.828,3.766,0,59.1,0.026,0.026,NA,0,NA,0,0
1650,61,15,0.828,3.766,0,64.9,0.026,0.026,NA,0,NA,0,0
1651,61,16,0.828,3.766,0,74.1,0.026,0.026,NA,0,NA,0,0
1652,61,17,0.836,3.771,0,48.9,0.035,0.035,NA,0.009,NA,26.565,26.565
1653,61,18,0.836,3.771,0,49.9,0.035,0.035,NA,0,NA,0,-26.565
1654,61,19,0.836,3.771,0,38.8,0.035,0.035,NA,0,NA,0,0
1655,61,20,0.836,3.771,0,23.4,0.035,0.035,NA,0,NA,0,0
1656,61,21,0.836,3.771,0,33.6,0.035,0.035,NA,0,NA,0,0
1657,61,22,0.836,3.771,0,15.6,0.035,0.035,NA,0,NA,0,0
1658,61,23,0.836,3.771,0,18.6,0.035,0.035,NA,0,NA,0,0
1659,61,24,0.836,3.771,0,12.6,0.035,0.035,NA,0,NA,0,0
1660,61,25,0.836,3.771,0,12.9,0.035,0.035,NA,0,NA,0,0
1661,61,26,0.836,3.771,0,17.4,0.035,0.035,NA,0,NA,0,0
1662,61,27,0.836,3.771,0,15.4,0.035,0.035,NA,0,NA,0,0
1663,61,28,0.836,3.771,0,32.1,0.035,0.035,NA,0,NA,0,0
1664,62,1,2.502,0.263,0,18.3,0,0,NA,NA,NA,NA,NA
1665,62,2,2.502,0.263,0,38.6,0,0,NA,0,NA,0,NA
1666,62,3,2.502,0.267,0,10.7,0.004,0.004,NA,0.004,NA,90,90
1667,62,4,2.502,0.267,0,29.1,0.004,0.004,NA,0,NA,0,-90
1668,62,5,2.502,0.267,0,16.7,0.004,0.004,NA,0,NA,0,0
1669,62,6,2.498,0.271,0,28.6,0.01,0.009,NA,0.006,NA,135,135
1670,62,7,2.494,0.271,0,19.8,0.014,0.011,NA,0.004,NA,180,45
1671,62,8,2.486,0.271,0,8.3,0.022,0.018,NA,0.008,NA,180,0
1672,62,9,2.486,0.271,0,10.6,0.022,0.018,NA,0,NA,0,-180
1673,62,10,2.482,0.271,0,18.4,0.026,0.022,NA,0.004,NA,180,180
1674,62,11,2.482,0.271,0,30.3,0.026,0.022,NA,0,NA,0,-180
1675,62,12,2.482,0.271,0,38,0.026,0.022,NA,0,NA,0,0
1676,62,13,2.482,0.271,0,27.3,0.026,0.022,NA,0,NA,0,0
1677,62,14,2.482,0.271,0,21.2,0.026,0.022,NA,0,NA,0,0
1678,62,15,2.466,0.279,0,39.2,0.044,0.04,NA,0.018,NA,153.435,153.435
1679,62,16,2.466,0.279,0,10.8,0.044,0.04,NA,0,NA,0,-153.435
1680,62,17,2.466,0.279,0,32.6,0.044,0.04,NA,0,NA,0,0
1681,62,18,2.446,0.279,0,35.4,0.065,0.059,NA,0.02,NA,180,180
1682,62,19,2.446,0.279,0,39.6,0.065,0.059,NA,0,NA,0,-180
1683,62,20,2.446,0.279,0,53.3,0.065,0.059,NA,0,NA,0,0
1684,62,21,2.446,0.279,0,70,0.065,0.059,NA,0,NA,0,0
1685,62,22,2.437,0.283,0,73.2,0.074,0.068,NA,0.009,NA,153.435,153.435
1686,62,23,2.437,0.283,0,122.8,0.074,0.068,NA,0,NA,0,-153.435
1687,62,24,2.417,0.283,0,70.6,0.094,0.088,NA,0.02,NA,180,180
1688,62,25,2.417,0.283,0,123.2,0.094,0.088,NA,0,NA,0,-180
1689,62,26,2.417,0.283,0,109.5,0.094,0.088,NA,0,NA,0,0
1690,62,27,2.417,0.291,0,103.1,0.102,0.09,NA,0.008,NA,90,90
1691,62,29,2.417,0.291,0,100.3,0.102,0.09,NA,0,NA,0,-90
1692,63,1,3.283,3.262,0,41.5,0,0,NA,NA,NA,NA,NA
1693,63,2,3.283,3.262,0,21.5,0,0,NA,0,NA,0,NA
1694,63,3,3.283,3.262,0,62.2,0,0,NA,0,NA,0,0
1695,63,4,3.283,3.262,0,43.5,0,0,NA,0,NA,0,0
1696,63,5,3.271,3.275,0,179.1,0.017,0.017,NA,0.017,NA,135,135
1697,63,6,3.271,3.275,0,109,0.017,0.017,NA,0,NA,0,-135
1698,63,7,3.271,3.275,0,96.7,0.017,0.017,NA,0,NA,0,0
1699,63,8,3.271,3.275,0,65.8,0.017,0.017,NA,0,NA,0,0
1700,63,9,3.267,3.275,0,64.6,0.021,0.02,NA,0.004,NA,180,180
1701,63,10,3.267,3.275,0,100.9,0.021,0.02,NA,0,NA,0,-180
1702,63,11,3.262,3.287,0,181.5,0.034,0.032,NA,0.013,NA,108.435,108.435
1703,63,12,3.262,3.287,0,93.7,0.034,0.032,NA,0,NA,0,-108.435
1704,63,13,3.262,3.287,0,165.9,0.034,0.032,NA,0,NA,0,0
1705,63,14,3.271,3.291,0,197,0.043,0.031,NA,0.009,NA,26.565,26.565
1706,63,15,3.271,3.291,0,189.7,0.043,0.031,NA,0,NA,0,-26.565
1707,63,16,3.271,3.291,0,172.5,0.043,0.031,NA,0,NA,0,0
1708,63,17,3.271,3.291,0,121.9,0.043,0.031,NA,0,NA,0,0
1709,63,18,3.271,3.291,0,127.7,0.043,0.031,NA,0,NA,0,0
1710,63,19,3.271,3.291,0,180.1,0.043,0.031,NA,0,NA,0,0
1711,63,20,3.271,3.299,0,154.2,0.051,0.039,NA,0.008,NA,90,90
1712,63,21,3.271,3.299,0,185.3,0.051,0.039,NA,0,NA,0,-90
1713,63,22,3.271,3.299,0,199.2,0.051,0.039,NA,0,NA,0,0
1714,63,23,3.271,3.299,0,194.1,0.051,0.039,NA,0,NA,0,0
1715,63,24,3.271,3.299,0,203.2,0.051,0.039,NA,0,NA,0,0
1716,63,25,3.271,3.303,0,144.9,0.055,0.042,NA,0.004,NA,90,90
1717,63,26,3.271,3.303,0,201.5,0.055,0.042,NA,0,NA,0,-90
1718,63,27,3.267,3.303,0,128.4,0.06,0.044,NA,0.004,NA,180,180
1719,64,1,4.043,0.365,0,36.9,0,0,NA,NA,NA,NA,NA
1720,64,2,4.043,0.365,0,18.8,0,0,NA,0,NA,0,NA
1721,64,3,4.043,0.365,0,4.5,0,0,NA,0,NA,0,0
1722,64,4,4.039,0.381,0,44.9,0.017,0.017,NA,0.017,NA,104.036,104.036
1723,64,5,4.035,0.369,0,7.2,0.03,0.009,NA,0.013,NA,-108.435,147.529
1724,64,6,4.035,0.369,0,15.2,0.03,0.009,NA,0,NA,0,108.435
1725,64,7,4.027,0.365,0,20.8,0.039,0.016,NA,0.009,NA,-153.435,-153.435
1726,64,8,4.027,0.365,0,31.5,0.039,0.016,NA,0,NA,0,153.435
1727,64,9,4.018,0.361,0,81.3,0.048,0.025,NA,0.009,NA,-153.435,-153.435
1728,64,10,4.018,0.361,0,29.1,0.048,0.025,NA,0,NA,0,153.435
1729,64,11,4.01,0.365,0,50.4,0.057,0.033,NA,0.009,NA,153.435,153.435
1730,64,12,4.01,0.365,0,72.4,0.057,0.033,NA,0,NA,0,-153.435
1731,64,13,4.01,0.365,0,56.5,0.057,0.033,NA,0,NA,0,0
1732,64,14,3.982,0.385,0,17.1,0.092,0.064,NA,0.035,NA,144.462,144.462
1733,64,15,3.978,0.393,0,24.9,0.101,0.071,NA,0.009,NA,116.565,-27.897
1734,64,16,3.966,0.389,0,26.9,0.114,0.081,NA,0.013,NA,-161.565,81.87
1735,64,17,3.953,0.385,0,55,0.127,0.092,NA,0.013,NA,-161.565,0
1736,64,18,3.953,0.385,0,39,0.127,0.092,NA,0,NA,0,161.565
1737,64,19,3.945,0.393,0,71.4,0.138,0.102,NA,0.011,NA,135,135
1738,64,20,3.937,0.413,0,68.9,0.16,0.116,NA,0.022,NA,111.801,-23.199
1739,64,21,3.929,0.438,0,84,0.186,0.135,NA,0.026,NA,108.435,-3.366
1740,64,22,3.925,0.45,0,66.1,0.199,0.146,NA,0.013,NA,108.435,0
1741,64,23,3.921,0.454,0,65.7,0.204,0.151,NA,0.006,NA,135,26.565
1742,64,24,3.921,0.454,0,81.6,0.204,0.151,NA,0,NA,0,-135
1743,64,25,3.917,0.462,0,17.5,0.213,0.159,NA,0.009,NA,116.565,116.565
1744,64,26,3.917,0.466,0,38.7,0.217,0.162,NA,0.004,NA,90,-26.565
1745,64,27,3.917,0.47,0,66.1,0.222,0.164,NA,0.004,NA,90,0
1746,65,1,4.173,1.369,0,22.2,0,0,NA,NA,NA,NA,NA
1747,65,2,4.173,1.373,0,41.4,0.004,0.004,NA,0.004,NA,90,NA
1748,65,3,4.173,1.373,0,84.9,0.004,0.004,NA,0,NA,0,-90
1749,65,4,4.177,1.381,0,79.5,0.013,0.013,NA,0.009,NA,63.435,63.435
1750,65,5,4.181,1.385,0,57.9,0.019,0.018,NA,0.006,NA,45,-18.435
1751,65,6,4.181,1.385,0,34.1,0.019,0.018,NA,0,NA,0,-45
1752,65,7,4.181,1.393,0,36.6,0.027,0.026,NA,0.008,NA,90,90
1753,65,8,4.181,1.393,0,51,0.027,0.026,NA,0,NA,0,-90
1754,65,9,4.181,1.393,0,27.6,0.027,0.026,NA,0,NA,0,0
1755,65,10,4.173,1.397,0,64.3,0.036,0.028,NA,0.009,NA,153.435,153.435
1756,65,11,4.165,1.397,0,34.4,0.044,0.03,NA,0.008,NA,180,26.565
1757,65,12,4.157,1.401,0,34.4,0.053,0.036,NA,0.009,NA,153.435,-26.565
1758,65,13,4.148,1.417,0,27.8,0.072,0.055,NA,0.018,NA,116.565,-36.87
1759,65,14,4.148,1.417,0,31.2,0.072,0.055,NA,0,NA,0,-116.565
1760,65,15,4.148,1.417,0,27.7,0.072,0.055,NA,0,NA,0,0
1761,65,16,4.157,1.425,0,24.6,0.083,0.059,NA,0.011,NA,45,45
1762,65,17,4.161,1.429,0,18.4,0.089,0.062,NA,0.006,NA,45,0
1763,65,18,4.161,1.429,0,33.4,0.089,0.062,NA,0,NA,0,-45
1764,65,19,4.161,1.429,0,23.5,0.089,0.062,NA,0,NA,0,0
1765,65,20,4.161,1.434,0,29.5,0.093,0.066,NA,0.004,NA,90,90
1766,65,21,4.161,1.434,0,25.1,0.093,0.066,NA,0,NA,0,-90
1767,65,22,4.161,1.434,0,23.3,0.093,0.066,NA,0,NA,0,0
1768,65,23,4.161,1.434,0,7.3,0.093,0.066,NA,0,NA,0,0
1769,65,24,4.161,1.442,0,23,0.101,0.074,NA,0.008,NA,90,90
1770,65,25,4.161,1.442,0,8.9,0.101,0.074,NA,0,NA,0,-90
1771,65,26,4.161,1.442,0,43.4,0.101,0.074,NA,0,NA,0,0
1772,65,27,4.161,1.442,0,21.2,0.101,0.074,NA,0,NA,0,0
1773,66,1,0.369,4.388,0,162.5,0,0,NA,NA,NA,NA,NA
1774,66,2,0.369,4.388,0,175.5,0,0,NA,0,NA,0,NA
1775,66,3,0.377,4.388,0,193.9,0.008,0.008,NA,0.008,NA,0,0
1776,66,4,0.377,4.388,0,185.2,0.008,0.008,NA,0,NA,0,0
1777,66,5,0.377,4.388,0,145.5,0.008,0.008,NA,0,NA,0,0
1778,66,6,0.393,4.4,0,59.4,0.028,0.027,NA,0.02,NA,36.87,36.87
1779,66,7,0.393,4.4,0,63,0.028,0.027,NA,0,NA,0,-36.87
1780,66,8,0.393,4.4,0,90.6,0.028,0.027,NA,0,NA,0,0
1781,66,9,0.393,4.4,0,78,0.028,0.027,NA,0,NA,0,0
1782,66,10,0.393,4.4,0,52.8,0.028,0.027,NA,0,NA,0,0
1783,66,11,0.393,4.4,0,42.3,0.028,0.027,NA,0,NA,0,0
1784,66,12,0.401,4.4,0,51,0.037,0.035,NA,0.008,NA,0,0
1785,66,13,0.401,4.4,0,34.4,0.037,0.035,NA,0,NA,0,0
1786,66,14,0.401,4.4,0,74.4,0.037,0.035,NA,0,NA,0,0
1787,66,15,0.401,4.4,0,77.6,0.037,0.035,NA,0,NA,0,0
1788,66,16,0.401,4.4,0,58.8,0.037,0.035,NA,0,NA,0,0
1789,66,17,0.401,4.4,0,51.9,0.037,0.035,NA,0,NA,0,0
1790,66,18,0.401,4.4,0,96.3,0.037,0.035,NA,0,NA,0,0
1791,66,19,0.405,4.4,0,59.9,0.041,0.039,NA,0.004,NA,0,0
1792,66,20,0.405,4.4,0,93.6,0.041,0.039,NA,0,NA,0,0
1793,66,21,0.405,4.4,0,50.7,0.041,0.039,NA,0,NA,0,0
1794,66,22,0.405,4.4,0,40.9,0.041,0.039,NA,0,NA,0,0
1795,66,23,0.417,4.409,0,73.3,0.055,0.053,NA,0.015,NA,33.69,33.69
1796,66,24,0.417,4.409,0,59,0.055,0.053,NA,0,NA,0,-33.69
1797,66,25,0.417,4.409,0,70,0.055,0.053,NA,0,NA,0,0
1798,66,26,0.417,4.409,0,99.6,0.055,0.053,NA,0,NA,0,0
1799,66,27,0.417,4.409,0,54.3,0.055,0.053,NA,0,NA,0,0
1800,66,28,0.417,4.409,0,31.2,0.055,0.053,NA,0,NA,0,0
1801,67,1,5.006,0.031,0,53.7,0,0,NA,NA,NA,NA,NA
1802,67,2,5.01,0.035,0,48.3,0.006,0.006,NA,0.006,NA,45,NA
1803,67,3,5.01,0.035,0,43.2,0.006,0.006,NA,0,NA,0,-45
1804,67,4,5.018,0.039,0,68.7,0.015,0.015,NA,0.009,NA,26.565,26.565
1805,67,5,5.018,0.039,0,54,0.015,0.015,NA,0,NA,0,-26.565
1806,67,6,5.018,0.039,0,24.3,0.015,0.015,NA,0,NA,0,0
1807,67,7,5.018,0.039,0,32.4,0.015,0.015,NA,0,NA,0,0
1808,67,8,5.018,0.039,0,29.1,0.015,0.015,NA,0,NA,0,0
1809,67,9,5.018,0.039,0,18,0.015,0.015,NA,0,NA,0,0
1810,67,10,5.018,0.039,0,31.8,0.015,0.015,NA,0,NA,0,0
1811,67,11,5.018,0.039,0,38.7,0.015,0.015,NA,0,NA,0,0
1812,67,12,5.018,0.039,0,27.3,0.015,0.015,NA,0,NA,0,0
1813,67,13,5.022,0.044,0,55.2,0.021,0.02,NA,0.006,NA,45,45
1814,67,14,5.022,0.044,0,31.5,0.021,0.02,NA,0,NA,0,-45
1815,67,15,5.022,0.044,0,29.4,0.021,0.02,NA,0,NA,0,0
1816,67,16,5.022,0.044,0,18,0.021,0.02,NA,0,NA,0,0
1817,67,17,5.022,0.044,0,28.8,0.021,0.02,NA,0,NA,0,0
1818,67,18,5.022,0.044,0,15,0.021,0.02,NA,0,NA,0,0
1819,67,19,5.022,0.044,0,31.2,0.021,0.02,NA,0,NA,0,0
1820,67,20,5.022,0.044,0,17.2,0.021,0.02,NA,0,NA,0,0
1821,67,21,5.022,0.044,0,43.5,0.021,0.02,NA,0,NA,0,0
1822,67,22,5.022,0.044,0,11.1,0.021,0.02,NA,0,NA,0,0
1823,67,23,5.022,0.044,0,12,0.021,0.02,NA,0,NA,0,0
1824,67,24,5.022,0.044,0,21,0.021,0.02,NA,0,NA,0,0
1825,67,25,5.022,0.044,0,6.3,0.021,0.02,NA,0,NA,0,0
1826,67,26,5.022,0.044,0,13.8,0.021,0.02,NA,0,NA,0,0
1827,67,27,5.022,0.044,0,18.9,0.021,0.02,NA,0,NA,0,0
1828,67,29,5.022,0.044,0,18.9,0.021,0.02,NA,0,NA,0,0
1829,68,1,3.08,3.417,0,68.2,0,0,NA,NA,NA,NA,NA
1830,68,2,3.059,3.409,0,73.7,0.022,0.022,NA,0.022,NA,-158.199,NA
1831,68,3,3.055,3.409,0,113.7,0.026,0.026,NA,0.004,NA,180,-21.801
1832,68,4,3.023,3.405,0,138,0.059,0.058,NA,0.033,NA,-172.875,7.125
1833,68,5,3.023,3.405,0,78.2,0.059,0.058,NA,0,NA,0,172.875
1834,68,6,3.01,3.405,0,72.7,0.071,0.07,NA,0.012,NA,180,180
1835,68,7,2.99,3.409,0,38.6,0.092,0.09,NA,0.021,NA,168.69,-11.31
1836,68,8,2.97,3.409,0,89.7,0.112,0.11,NA,0.02,NA,180,11.31
1837,68,9,2.958,3.409,0,80.5,0.124,0.122,NA,0.012,NA,180,0
1838,68,10,2.945,3.409,0,106.2,0.136,0.134,NA,0.012,NA,180,0
1839,68,11,2.945,3.409,0,101.7,0.136,0.134,NA,0,NA,0,-180
1840,68,12,2.937,3.409,0,115.9,0.144,0.142,NA,0.008,NA,180,180
1841,68,13,2.925,3.421,0,78.3,0.162,0.154,NA,0.017,NA,135,-45
1842,68,14,2.925,3.421,0,72.6,0.162,0.154,NA,0,NA,0,-135
1843,68,15,2.925,3.421,0,52.8,0.162,0.154,NA,0,NA,0,0
1844,68,16,2.917,3.429,0,81.3,0.173,0.163,NA,0.011,NA,135,135
1845,68,17,2.917,3.429,0,59.4,0.173,0.163,NA,0,NA,0,-135
1846,68,18,2.905,3.449,0,82.2,0.197,0.178,NA,0.024,NA,120.964,120.964
1847,68,19,2.889,3.453,0,42.9,0.214,0.194,NA,0.017,NA,165.964,45
1848,68,20,2.897,3.462,0,54.9,0.225,0.188,NA,0.011,NA,45,-120.964
1849,68,21,2.893,3.462,0,99.4,0.229,0.192,NA,0.004,NA,180,135
1850,68,22,2.868,3.478,0,14,0.259,0.22,NA,0.029,NA,146.31,-33.69
1851,68,23,2.868,3.478,0,36.6,0.259,0.22,NA,0,NA,0,-146.31
1852,68,24,2.868,3.478,0,101,0.259,0.22,NA,0,NA,0,0
1853,68,25,2.868,3.478,0,28,0.259,0.22,NA,0,NA,0,0
1854,68,26,2.868,3.478,0,57.8,0.259,0.22,NA,0,NA,0,0
1855,68,27,2.868,3.486,0,45.9,0.267,0.222,NA,0.008,NA,90,90
1856,68,28,2.868,3.486,0,56.5,0.267,0.222,NA,0,NA,0,-90
1857,69,1,0.938,4.132,0,36,0,0,NA,NA,NA,NA,NA
1858,69,2,0.938,4.132,0,55.8,0,0,NA,0,NA,0,NA
1859,69,3,0.938,4.132,0,78.8,0,0,NA,0,NA,0,0
1860,69,4,0.938,4.132,0,94.1,0,0,NA,0,NA,0,0
1861,69,5,0.926,4.132,0,86.4,0.012,0.012,NA,0.012,NA,180,180
1862,69,6,0.926,4.132,0,156.2,0.012,0.012,NA,0,NA,0,-180
1863,69,7,0.926,4.132,0,112.9,0.012,0.012,NA,0,NA,0,0
1864,69,8,0.926,4.132,0,105.3,0.012,0.012,NA,0,NA,0,0
1865,69,9,0.926,4.132,0,73.5,0.012,0.012,NA,0,NA,0,0
1866,69,10,0.926,4.132,0,73.8,0.012,0.012,NA,0,NA,0,0
1867,69,11,0.926,4.132,0,56.6,0.012,0.012,NA,0,NA,0,0
1868,69,12,0.926,4.132,0,35.4,0.012,0.012,NA,0,NA,0,0
1869,69,13,0.926,4.132,0,93.5,0.012,0.012,NA,0,NA,0,0
1870,69,14,0.926,4.132,0,76.5,0.012,0.012,NA,0,NA,0,0
1871,69,15,0.926,4.132,0,50,0.012,0.012,NA,0,NA,0,0
1872,69,16,0.926,4.132,0,62.2,0.012,0.012,NA,0,NA,0,0
1873,69,17,0.917,4.136,0,55.8,0.021,0.021,NA,0.009,NA,153.435,153.435
1874,69,18,0.917,4.136,0,65.2,0.021,0.021,NA,0,NA,0,-153.435
1875,69,19,0.917,4.136,0,47.1,0.021,0.021,NA,0,NA,0,0
1876,69,20,0.917,4.136,0,33.9,0.021,0.021,NA,0,NA,0,0
1877,69,21,0.917,4.136,0,34.4,0.021,0.021,NA,0,NA,0,0
1878,69,22,0.917,4.136,0,24.5,0.021,0.021,NA,0,NA,0,0
1879,69,23,0.917,4.136,0,52,0.021,0.021,NA,0,NA,0,0
1880,69,24,0.917,4.136,0,81.9,0.021,0.021,NA,0,NA,0,0
1881,69,25,0.917,4.136,0,21.2,0.021,0.021,NA,0,NA,0,0
1882,69,26,0.917,4.136,0,29.4,0.021,0.021,NA,0,NA,0,0
1883,69,27,0.917,4.136,0,13.8,0.021,0.021,NA,0,NA,0,0
1884,69,28,0.917,4.136,0,40.6,0.021,0.021,NA,0,NA,0,0
1885,70,1,2.527,1.828,0,166.3,0,0,NA,NA,NA,NA,NA
1886,70,2,2.535,1.832,0,175,0.009,0.009,NA,0.009,NA,26.565,NA
1887,70,3,2.551,1.844,0,215.2,0.029,0.029,NA,0.02,NA,36.87,10.305
1888,70,4,2.547,1.864,0,221.9,0.05,0.042,NA,0.021,NA,101.31,64.44
1889,70,5,2.543,1.885,0,212.4,0.071,0.059,NA,0.021,NA,101.31,0
1890,70,6,2.543,1.901,0,205.6,0.087,0.075,NA,0.016,NA,90,-11.31
1891,70,7,2.539,1.925,0,187.8,0.112,0.098,NA,0.025,NA,99.462,9.462
1892,70,8,2.523,1.954,0,204.9,0.145,0.126,NA,0.033,NA,119.745,20.283
1893,70,9,2.511,2.007,0,107.8,0.199,0.18,NA,0.054,NA,102.995,-16.75
1894,70,10,2.486,2.023,0,124.9,0.228,0.199,NA,0.029,NA,146.31,43.315
1895,70,11,2.466,2.031,0,230.4,0.25,0.212,NA,0.022,NA,158.199,11.889
1896,70,12,2.446,2.043,0,232.1,0.274,0.23,NA,0.024,NA,149.036,-9.162
1897,70,13,2.437,2.043,0,232.6,0.282,0.233,NA,0.008,NA,180,30.964
1898,70,14,2.425,2.043,0,231.4,0.294,0.238,NA,0.012,NA,180,0
1899,70,15,2.409,2.051,0,197.9,0.312,0.253,NA,0.018,NA,153.435,-26.565
1900,70,16,2.405,2.047,0,218.5,0.318,0.251,NA,0.006,NA,-135,71.565
1901,70,17,2.352,2.039,0,223.9,0.371,0.274,NA,0.053,NA,-171.254,-36.254
1902,70,18,2.307,2.047,0,225.5,0.417,0.31,NA,0.045,NA,169.695,-19.051
1903,70,19,2.259,2.072,0,193.1,0.471,0.363,NA,0.055,NA,153.435,-16.26
1904,70,20,2.23,2.072,0,209.8,0.5,0.384,NA,0.028,NA,180,26.565
1905,70,21,2.214,2.08,0,210.4,0.518,0.402,NA,0.018,NA,153.435,-26.565
1906,70,22,2.177,2.088,0,50.5,0.555,0.436,NA,0.037,NA,167.471,14.036
1907,70,23,2.173,2.1,0,213.1,0.568,0.446,NA,0.013,NA,108.435,-59.036
1908,70,24,2.185,2.112,0,206.9,0.586,0.444,NA,0.017,NA,45,-63.435
1909,70,25,2.185,2.112,0,188.9,0.586,0.444,NA,0,NA,0,-45
1910,70,26,2.153,2.124,0,188.9,0.62,0.477,NA,0.035,NA,159.444,159.444
1911,70,27,2.149,2.12,0,205.6,0.626,0.478,NA,0.006,NA,-135,65.556
1912,71,1,2.372,1.755,0,131.2,0,0,NA,NA,NA,NA,NA
1913,71,2,2.376,1.759,0,174.9,0.006,0.006,NA,0.006,NA,45,NA
1914,71,3,2.376,1.759,0,170.7,0.006,0.006,NA,0,NA,0,-45
1915,71,4,2.376,1.771,0,211.4,0.018,0.017,NA,0.012,NA,90,90
1916,71,5,2.376,1.771,0,223.1,0.018,0.017,NA,0,NA,0,-90
1917,71,6,2.376,1.799,0,197.9,0.046,0.045,NA,0.028,NA,90,90
1918,71,7,2.376,1.799,0,229.9,0.046,0.045,NA,0,NA,0,-90
1919,71,8,2.376,1.803,0,191.2,0.05,0.049,NA,0.004,NA,90,90
1920,71,9,2.385,1.812,0,220.4,0.062,0.058,NA,0.011,NA,45,-45
1921,71,10,2.385,1.816,0,208.5,0.066,0.062,NA,0.004,NA,90,45
1922,71,11,2.385,1.828,0,199.7,0.078,0.074,NA,0.012,NA,90,0
1923,71,12,2.385,1.828,0,210.4,0.078,0.074,NA,0,NA,0,-90
1924,71,13,2.385,1.832,0,220,0.082,0.078,NA,0.004,NA,90,90
1925,71,14,2.385,1.848,0,199.4,0.099,0.094,NA,0.016,NA,90,0
1926,71,15,2.385,1.848,0,201.8,0.099,0.094,NA,0,NA,0,-90
1927,71,16,2.385,1.848,0,196.1,0.099,0.094,NA,0,NA,0,0
1928,71,17,2.389,1.848,0,199.9,0.103,0.095,NA,0.004,NA,0,0
1929,71,18,2.389,1.852,0,182.5,0.107,0.099,NA,0.004,NA,90,90
1930,71,19,2.393,1.852,0,197.3,0.111,0.1,NA,0.004,NA,0,-90
1931,71,20,2.393,1.852,0,202.9,0.111,0.1,NA,0,NA,0,0
1932,71,21,2.393,1.852,0,204,0.111,0.1,NA,0,NA,0,0
1933,71,22,2.393,1.852,0,179.1,0.111,0.1,NA,0,NA,0,0
1934,71,23,2.393,1.852,0,187.1,0.111,0.1,NA,0,NA,0,0
1935,71,24,2.393,1.852,0,179,0.111,0.1,NA,0,NA,0,0
1936,71,25,2.393,1.852,0,143.8,0.111,0.1,NA,0,NA,0,0
1937,71,26,2.393,1.852,0,187.1,0.111,0.1,NA,0,NA,0,0
1938,71,27,2.393,1.852,0,192.4,0.111,0.1,NA,0,NA,0,0
1939,72,1,2.462,2.234,0,91.2,0,0,NA,NA,NA,NA,NA
1940,72,2,2.478,2.242,0,126,0.018,0.018,NA,0.018,NA,26.565,NA
1941,72,3,2.486,2.246,0,70.4,0.027,0.027,NA,0.009,NA,26.565,0
1942,72,4,2.486,2.246,0,73.7,0.027,0.027,NA,0,NA,0,-26.565
1943,72,5,2.498,2.255,0,47.7,0.042,0.042,NA,0.015,NA,33.69,33.69
1944,72,6,2.498,2.255,0,57.4,0.042,0.042,NA,0,NA,0,-33.69
1945,72,7,2.498,2.255,0,64.2,0.042,0.042,NA,0,NA,0,0
1946,72,8,2.498,2.255,0,35.1,0.042,0.042,NA,0,NA,0,0
1947,72,9,2.502,2.259,0,54.6,0.048,0.047,NA,0.006,NA,45,45
1948,72,10,2.502,2.259,0,35.2,0.048,0.047,NA,0,NA,0,-45
1949,72,11,2.502,2.259,0,55.9,0.048,0.047,NA,0,NA,0,0
1950,72,12,2.502,2.259,0,41.9,0.048,0.047,NA,0,NA,0,0
1951,72,13,2.502,2.259,0,65,0.048,0.047,NA,0,NA,0,0
