
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1410.99,687.294,4868.81,µm,Spot,Position,1,1674,
1363.71,676.394,4870.26,µm,Spot,Position,1,1677,
1367.26,707.936,4875.03,µm,Spot,Position,1,1683,
1430.28,646.534,4878.94,µm,Spot,Position,1,1688,
1381.2,631.509,4884.04,µm,Spot,Position,1,1694,
1455.49,681.79,4886.53,µm,Spot,Position,1,1698,
1465.69,668.169,4887.34,µm,Spot,Position,1,1700,
1443.94,691.815,4889.93,µm,Spot,Position,1,1703,
1445.26,598.788,4893.64,µm,Spot,Position,1,1705,
1432.15,633.575,4893.72,µm,Spot,Position,1,1708,
1377.44,618.918,4896.14,µm,Spot,Position,1,1710,
1368.73,624.622,4896.21,µm,Spot,Position,1,1711,
1569.64,699.229,4870.61,µm,Spot,Position,1,1718,
1537.07,704.81,4872.48,µm,Spot,Position,1,1722,
1566.95,598.445,4875.04,µm,Spot,Position,1,1723,
1547.68,612.348,4875.09,µm,Spot,Position,1,1726,
1567.99,654.236,4874.65,µm,Spot,Position,1,1727,
1540.67,644.618,4875.42,µm,Spot,Position,1,1731,
1588.51,706.401,4876.2,µm,Spot,Position,1,1734,
1519.4,692.617,4877.86,µm,Spot,Position,1,1740,
1581.24,600.594,4879.23,µm,Spot,Position,1,1742,
1570.37,611.331,4880.46,µm,Spot,Position,1,1743,
1563.34,619.355,4882.91,µm,Spot,Position,1,1744,
1547.35,625.172,4882.26,µm,Spot,Position,1,1745,
1530.81,637.949,4882.39,µm,Spot,Position,1,1746,
1537.43,619.728,4883.96,µm,Spot,Position,1,1748,
1561.39,636.913,4886.43,µm,Spot,Position,1,1751,
1512.49,657.663,4885.9,µm,Spot,Position,1,1752,
1515.08,641.606,4890.61,µm,Spot,Position,1,1753,
1514.8,603.235,4891.1,µm,Spot,Position,1,1757,
1487.44,601.312,4893.82,µm,Spot,Position,1,1761,
1492.87,635.699,4894.43,µm,Spot,Position,1,1763,
1490.67,648.444,4895.97,µm,Spot,Position,1,1765,
1638.3,635.416,4868.49,µm,Spot,Position,1,1774,
1623,645.568,4868.81,µm,Spot,Position,1,1775,
1730.81,636.59,4871.59,µm,Spot,Position,1,1782,
1660.02,622.93,4874.18,µm,Spot,Position,1,1783,
1713.65,639.937,4873.69,µm,Spot,Position,1,1784,
1654.64,614.34,4876.46,µm,Spot,Position,1,1788,
1619.11,642.464,4885.67,µm,Spot,Position,1,1801,
1836.1,619.045,4865.34,µm,Spot,Position,1,1812,
1859.88,679.185,4868.9,µm,Spot,Position,1,1815,
1751.06,614.287,4869.93,µm,Spot,Position,1,1816,
1856.54,637.688,4870.47,µm,Spot,Position,1,1818,
1803.52,606.415,4874.15,µm,Spot,Position,1,1825,
