
Time
 ==================== 
Time,Unit,Category,Time,ID,
0,h,Spot,1,1072,
0,h,Spot,1,1073,
0,h,Spot,1,1074,
0,h,Spot,1,1075,
0,h,Spot,1,1077,
0,h,Spot,1,1082,
0,h,Spot,1,1083,
0,h,Spot,1,1084,
0,h,Spot,1,1087,
0,h,Spot,1,1089,
0,h,Spot,1,1091,
0,h,Spot,1,1093,
0,h,Spot,1,1094,
0,h,Spot,1,1111,
0,h,Spot,1,1166,
0,h,Spot,1,1180,
0,h,Spot,1,1187,
0,h,Spot,1,1190,
0,h,Spot,1,1200,
0,h,Spot,1,1208,
0,h,Spot,1,1214,
0,h,Spot,1,1225,
0,h,Spot,1,1236,
0,h,Spot,1,1240,
0,h,Spot,1,1245,
0,h,Spot,1,1247,
0,h,Spot,1,1279,
0,h,Spot,1,1282,
0,h,Spot,1,1304,
0,h,Spot,1,1313,
0,h,Spot,1,1316,
0,h,Spot,1,1366,
0,h,Spot,1,1387,
0,h,Spot,1,1402,
0,h,Spot,1,1405,
0,h,Spot,1,1407,
0,h,Spot,1,1410,
0,h,Spot,1,1412,
0,h,Spot,1,1418,
0,h,Spot,1,1422,
0,h,Spot,1,1431,
0,h,Spot,1,1478,
0,h,Spot,1,1489,
0,h,Spot,1,1495,
0,h,Spot,1,1496,
0,h,Spot,1,1500,
0,h,Spot,1,1551,
0,h,Spot,1,1555,
0,h,Spot,1,1565,
0,h,Spot,1,1569,
0,h,Spot,1,1576,
0,h,Spot,1,1579,
0,h,Spot,1,1603,
0,h,Spot,1,1606,
0,h,Spot,1,1631,
0,h,Spot,1,1634,
0,h,Spot,1,1637,
0,h,Spot,1,1646,
0,h,Spot,1,1647,
0,h,Spot,1,1657,
0,h,Spot,1,1672,
0,h,Spot,1,1683,
0,h,Spot,1,1693,
0,h,Spot,1,1697,
0,h,Spot,1,1698,
0,h,Spot,1,1699,
0,h,Spot,1,1705,
0,h,Spot,1,1708,
0,h,Spot,1,1709,
0,h,Spot,1,1710,
0,h,Spot,1,1713,
0,h,Spot,1,1777,
0,h,Spot,1,1784,
0,h,Spot,1,1786,
0,h,Spot,1,1787,
0,h,Spot,1,1788,
0,h,Spot,1,1790,
0,h,Spot,1,1793,
0,h,Spot,1,1795,
0,h,Spot,1,1798,
0,h,Spot,1,1799,
0,h,Spot,1,1801,
0,h,Spot,1,1806,
0,h,Spot,1,1811,
0,h,Spot,1,1812,
0,h,Spot,1,1813,
0,h,Spot,1,1818,
0,h,Spot,1,1819,
0,h,Spot,1,1821,
0,h,Spot,1,1832,
0,h,Spot,1,1877,
0,h,Spot,1,1878,
0,h,Spot,1,1896,
0,h,Spot,1,1931,
0,h,Spot,1,1932,
0,h,Spot,1,1943,
0,h,Spot,1,1946,
0,h,Spot,1,1953,
0,h,Spot,1,1956,
0,h,Spot,1,1969,
0,h,Spot,1,1978,
0,h,Spot,1,2038,
0,h,Spot,1,2040,
0,h,Spot,1,2046,
0,h,Spot,1,2053,
0,h,Spot,1,2054,
0,h,Spot,1,2072,
0,h,Spot,1,2084,
0,h,Spot,1,2085,
0,h,Spot,1,2092,
0,h,Spot,1,2102,
0,h,Spot,1,2108,
0,h,Spot,1,2114,
0,h,Spot,1,2116,
0,h,Spot,1,2120,
0,h,Spot,1,2134,
0,h,Spot,1,2139,
0,h,Spot,1,2140,
0,h,Spot,1,2145,
0,h,Spot,1,2148,
0,h,Spot,1,2161,
0,h,Spot,1,2172,
0,h,Spot,1,2177,
0,h,Spot,1,2179,
0,h,Spot,1,2196,
0,h,Spot,1,2232,
0,h,Spot,1,2233,
0,h,Spot,1,2242,
0,h,Spot,1,2243,
0,h,Spot,1,2247,
0,h,Spot,1,2248,
