
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
5134.3,µm,Spot,Distance from Origin,6,12020,
5162.97,µm,Spot,Distance from Origin,6,12021,
5159.36,µm,Spot,Distance from Origin,6,12027,
5209.41,µm,Spot,Distance from Origin,6,12052,
5209.76,µm,Spot,Distance from Origin,6,12060,
5231.88,µm,Spot,Distance from Origin,6,12076,
5231.87,µm,Spot,Distance from Origin,6,12091,
5122.01,µm,Spot,Distance from Origin,6,12147,
5145.93,µm,Spot,Distance from Origin,6,12148,
5134.17,µm,Spot,Distance from Origin,6,12152,
5159.95,µm,Spot,Distance from Origin,6,12161,
5147.94,µm,Spot,Distance from Origin,6,12162,
5161.33,µm,Spot,Distance from Origin,6,12167,
5152.48,µm,Spot,Distance from Origin,6,12169,
5142.9,µm,Spot,Distance from Origin,6,12173,
5168.6,µm,Spot,Distance from Origin,6,12176,
5137.74,µm,Spot,Distance from Origin,6,12179,
5139.57,µm,Spot,Distance from Origin,6,12180,
5156.31,µm,Spot,Distance from Origin,6,12201,
5167.98,µm,Spot,Distance from Origin,6,12223,
5206.48,µm,Spot,Distance from Origin,6,12229,
5174.06,µm,Spot,Distance from Origin,6,12242,
5187.02,µm,Spot,Distance from Origin,6,12254,
5200.26,µm,Spot,Distance from Origin,6,12261,
5223.85,µm,Spot,Distance from Origin,6,12264,
5235.14,µm,Spot,Distance from Origin,6,12267,
5233.08,µm,Spot,Distance from Origin,6,12283,
5247.03,µm,Spot,Distance from Origin,6,12301,
5272.21,µm,Spot,Distance from Origin,6,12307,
5255.41,µm,Spot,Distance from Origin,6,12308,
5236.8,µm,Spot,Distance from Origin,6,12310,
5233.83,µm,Spot,Distance from Origin,6,12313,
5244.38,µm,Spot,Distance from Origin,6,12315,
5253.31,µm,Spot,Distance from Origin,6,12316,
5242.25,µm,Spot,Distance from Origin,6,12318,
5229.49,µm,Spot,Distance from Origin,6,12322,
5295.25,µm,Spot,Distance from Origin,6,12332,
5144.97,µm,Spot,Distance from Origin,6,12366,
5139.4,µm,Spot,Distance from Origin,6,12367,
5141.26,µm,Spot,Distance from Origin,6,12369,
5151.13,µm,Spot,Distance from Origin,6,12375,
5147.26,µm,Spot,Distance from Origin,6,12377,
5133.76,µm,Spot,Distance from Origin,6,12379,
5151.15,µm,Spot,Distance from Origin,6,12381,
5134.66,µm,Spot,Distance from Origin,6,12387,
5130.99,µm,Spot,Distance from Origin,6,12389,
5140.8,µm,Spot,Distance from Origin,6,12390,
5131.18,µm,Spot,Distance from Origin,6,12394,
5154.53,µm,Spot,Distance from Origin,6,12396,
5139.35,µm,Spot,Distance from Origin,6,12400,
5142.9,µm,Spot,Distance from Origin,6,12402,
5165.54,µm,Spot,Distance from Origin,6,12406,
5155.69,µm,Spot,Distance from Origin,6,12407,
5147.61,µm,Spot,Distance from Origin,6,12409,
5158.3,µm,Spot,Distance from Origin,6,12422,
5157.55,µm,Spot,Distance from Origin,6,12428,
5198.75,µm,Spot,Distance from Origin,6,12434,
5164.7,µm,Spot,Distance from Origin,6,12435,
5191.17,µm,Spot,Distance from Origin,6,12447,
5179.26,µm,Spot,Distance from Origin,6,12448,
5202.03,µm,Spot,Distance from Origin,6,12449,
5205.34,µm,Spot,Distance from Origin,6,12450,
5210.1,µm,Spot,Distance from Origin,6,12451,
5210.33,µm,Spot,Distance from Origin,6,12458,
5186.1,µm,Spot,Distance from Origin,6,12459,
5194.6,µm,Spot,Distance from Origin,6,12465,
5222.33,µm,Spot,Distance from Origin,6,12492,
5224.78,µm,Spot,Distance from Origin,6,12495,
5235.14,µm,Spot,Distance from Origin,6,12501,
5211.85,µm,Spot,Distance from Origin,6,12503,
5231.93,µm,Spot,Distance from Origin,6,12515,
5234.1,µm,Spot,Distance from Origin,6,12518,
5237.87,µm,Spot,Distance from Origin,6,12519,
5259.44,µm,Spot,Distance from Origin,6,12523,
5254.35,µm,Spot,Distance from Origin,6,12526,
5273.91,µm,Spot,Distance from Origin,6,12527,
5265.81,µm,Spot,Distance from Origin,6,12532,
5252.15,µm,Spot,Distance from Origin,6,12537,
5257.47,µm,Spot,Distance from Origin,6,12538,
5272.04,µm,Spot,Distance from Origin,6,12542,
5246.52,µm,Spot,Distance from Origin,6,12544,
5247.3,µm,Spot,Distance from Origin,6,12545,
5246.08,µm,Spot,Distance from Origin,6,12546,
5282.53,µm,Spot,Distance from Origin,6,12547,
5255.1,µm,Spot,Distance from Origin,6,12553,
5262.54,µm,Spot,Distance from Origin,6,12558,
5266.01,µm,Spot,Distance from Origin,6,12561,
5263.43,µm,Spot,Distance from Origin,6,12563,
5286.4,µm,Spot,Distance from Origin,6,12564,
5288.45,µm,Spot,Distance from Origin,6,12596,
5339.61,µm,Spot,Distance from Origin,6,12608,
5120.22,µm,Spot,Distance from Origin,6,12614,
5146.33,µm,Spot,Distance from Origin,6,12671,
5161.53,µm,Spot,Distance from Origin,6,12677,
5193.79,µm,Spot,Distance from Origin,6,12694,
5191.78,µm,Spot,Distance from Origin,6,12706,
5204.57,µm,Spot,Distance from Origin,6,12708,
5196.1,µm,Spot,Distance from Origin,6,12728,
5222.41,µm,Spot,Distance from Origin,6,12743,
5252.5,µm,Spot,Distance from Origin,6,12749,
5231.07,µm,Spot,Distance from Origin,6,12753,
5267.03,µm,Spot,Distance from Origin,6,12765,
5256.94,µm,Spot,Distance from Origin,6,12769,
5234.1,µm,Spot,Distance from Origin,6,12773,
5298.13,µm,Spot,Distance from Origin,6,12788,
5305.19,µm,Spot,Distance from Origin,6,12789,
5158.79,µm,Spot,Distance from Origin,6,12831,
5145.56,µm,Spot,Distance from Origin,6,12834,
5144,µm,Spot,Distance from Origin,6,12835,
5161.28,µm,Spot,Distance from Origin,6,12837,
5157.87,µm,Spot,Distance from Origin,6,12838,
5156.24,µm,Spot,Distance from Origin,6,12841,
5180.52,µm,Spot,Distance from Origin,6,12845,
5156.61,µm,Spot,Distance from Origin,6,12851,
5170.63,µm,Spot,Distance from Origin,6,12852,
5186.86,µm,Spot,Distance from Origin,6,12854,
5159.04,µm,Spot,Distance from Origin,6,12856,
5153.88,µm,Spot,Distance from Origin,6,12857,
5156.04,µm,Spot,Distance from Origin,6,12860,
5165.52,µm,Spot,Distance from Origin,6,12861,
5170.6,µm,Spot,Distance from Origin,6,12866,
5165.9,µm,Spot,Distance from Origin,6,12868,
5167.08,µm,Spot,Distance from Origin,6,12873,
5162.71,µm,Spot,Distance from Origin,6,12875,
5158.37,µm,Spot,Distance from Origin,6,12878,
5160.82,µm,Spot,Distance from Origin,6,12879,
5167.46,µm,Spot,Distance from Origin,6,12882,
5168.77,µm,Spot,Distance from Origin,6,12883,
5189.28,µm,Spot,Distance from Origin,6,12885,
5187.52,µm,Spot,Distance from Origin,6,12900,
5214.09,µm,Spot,Distance from Origin,6,12905,
5211.42,µm,Spot,Distance from Origin,6,12906,
5190.34,µm,Spot,Distance from Origin,6,12913,
5236.56,µm,Spot,Distance from Origin,6,12939,
5250.16,µm,Spot,Distance from Origin,6,12940,
5221.07,µm,Spot,Distance from Origin,6,12947,
5263.01,µm,Spot,Distance from Origin,6,12948,
5238.86,µm,Spot,Distance from Origin,6,12953,
5242.24,µm,Spot,Distance from Origin,6,12954,
5268.29,µm,Spot,Distance from Origin,6,12955,
5272.35,µm,Spot,Distance from Origin,6,12956,
5262.47,µm,Spot,Distance from Origin,6,12957,
5263.65,µm,Spot,Distance from Origin,6,12959,
5263.23,µm,Spot,Distance from Origin,6,12960,
5254.41,µm,Spot,Distance from Origin,6,12963,
5261.9,µm,Spot,Distance from Origin,6,12969,
5273.29,µm,Spot,Distance from Origin,6,12970,
5247.78,µm,Spot,Distance from Origin,6,12975,
5261.93,µm,Spot,Distance from Origin,6,12977,
5256.75,µm,Spot,Distance from Origin,6,12981,
5242.07,µm,Spot,Distance from Origin,6,12982,
5283.19,µm,Spot,Distance from Origin,6,12999,
5127.75,µm,Spot,Distance from Origin,6,13022,
5125.92,µm,Spot,Distance from Origin,6,13023,
5161.66,µm,Spot,Distance from Origin,6,13026,
5128.53,µm,Spot,Distance from Origin,6,13027,
5156.68,µm,Spot,Distance from Origin,6,13030,
5161.76,µm,Spot,Distance from Origin,6,13038,
5147.79,µm,Spot,Distance from Origin,6,13051,
5160.65,µm,Spot,Distance from Origin,6,13054,
5183.08,µm,Spot,Distance from Origin,6,13056,
5150.24,µm,Spot,Distance from Origin,6,13057,
5171.23,µm,Spot,Distance from Origin,6,13058,
5161.42,µm,Spot,Distance from Origin,6,13062,
5172.72,µm,Spot,Distance from Origin,6,13066,
5168.54,µm,Spot,Distance from Origin,6,13072,
5178.72,µm,Spot,Distance from Origin,6,13084,
5185.07,µm,Spot,Distance from Origin,6,13086,
5186.27,µm,Spot,Distance from Origin,6,13087,
5180.56,µm,Spot,Distance from Origin,6,13108,
5223.42,µm,Spot,Distance from Origin,6,13123,
5253.57,µm,Spot,Distance from Origin,6,13140,
5269.45,µm,Spot,Distance from Origin,6,13143,
5257.02,µm,Spot,Distance from Origin,6,13144,
5260.91,µm,Spot,Distance from Origin,6,13145,
5268.46,µm,Spot,Distance from Origin,6,13148,
5268.91,µm,Spot,Distance from Origin,6,13154,
5287.35,µm,Spot,Distance from Origin,6,13158,
5177.08,µm,Spot,Distance from Origin,6,13163,
5183.86,µm,Spot,Distance from Origin,6,13173,
5151.24,µm,Spot,Distance from Origin,6,13175,
5153.55,µm,Spot,Distance from Origin,6,13180,
5168.74,µm,Spot,Distance from Origin,6,13182,
5179.81,µm,Spot,Distance from Origin,6,13183,
5187.89,µm,Spot,Distance from Origin,6,13203,
5274.49,µm,Spot,Distance from Origin,6,13276,
5137.72,µm,Spot,Distance from Origin,6,13307,
5176.64,µm,Spot,Distance from Origin,6,13327,
5270.33,µm,Spot,Distance from Origin,6,13380,
5275.42,µm,Spot,Distance from Origin,6,13381,
5302.23,µm,Spot,Distance from Origin,6,13404,
5323.36,µm,Spot,Distance from Origin,6,13408,
5342.65,µm,Spot,Distance from Origin,6,13421,
5151.74,µm,Spot,Distance from Origin,6,13427,
5159.24,µm,Spot,Distance from Origin,6,13431,
5171.93,µm,Spot,Distance from Origin,6,13439,
5161.45,µm,Spot,Distance from Origin,6,13449,
5164.14,µm,Spot,Distance from Origin,6,13453,
5170.24,µm,Spot,Distance from Origin,6,13454,
5162.45,µm,Spot,Distance from Origin,6,13456,
5157.3,µm,Spot,Distance from Origin,6,13457,
5158.17,µm,Spot,Distance from Origin,6,13458,
5159.75,µm,Spot,Distance from Origin,6,13460,
5196.42,µm,Spot,Distance from Origin,6,13467,
5197.94,µm,Spot,Distance from Origin,6,13472,
5178.82,µm,Spot,Distance from Origin,6,13474,
5169.99,µm,Spot,Distance from Origin,6,13476,
5185.55,µm,Spot,Distance from Origin,6,13481,
5192.41,µm,Spot,Distance from Origin,6,13485,
5215.62,µm,Spot,Distance from Origin,6,13490,
5179.93,µm,Spot,Distance from Origin,6,13534,
5169.19,µm,Spot,Distance from Origin,6,13537,
5168.6,µm,Spot,Distance from Origin,6,13538,
5175.9,µm,Spot,Distance from Origin,6,13541,
5165.97,µm,Spot,Distance from Origin,6,13543,
5166.44,µm,Spot,Distance from Origin,6,13545,
5170.55,µm,Spot,Distance from Origin,6,13547,
5167.4,µm,Spot,Distance from Origin,6,13550,
5167.86,µm,Spot,Distance from Origin,6,13553,
5210.67,µm,Spot,Distance from Origin,6,13574,
5175.55,µm,Spot,Distance from Origin,6,13613,
5188.77,µm,Spot,Distance from Origin,6,13614,
5311.87,µm,Spot,Distance from Origin,6,13742,
5221.67,µm,Spot,Distance from Origin,7,14042,
5229.45,µm,Spot,Distance from Origin,7,14046,
5230.4,µm,Spot,Distance from Origin,7,14048,
5224.37,µm,Spot,Distance from Origin,7,14055,
5287.54,µm,Spot,Distance from Origin,7,14067,
5252.43,µm,Spot,Distance from Origin,7,14069,
5133.9,µm,Spot,Distance from Origin,7,14091,
5135.58,µm,Spot,Distance from Origin,7,14092,
5159.99,µm,Spot,Distance from Origin,7,14099,
5192.17,µm,Spot,Distance from Origin,7,14107,
5211.4,µm,Spot,Distance from Origin,7,14123,
5200.92,µm,Spot,Distance from Origin,7,14130,
5210.89,µm,Spot,Distance from Origin,7,14133,
5231.99,µm,Spot,Distance from Origin,7,14140,
5097.03,µm,Spot,Distance from Origin,7,14192,
5145.76,µm,Spot,Distance from Origin,7,14207,
5123.1,µm,Spot,Distance from Origin,7,14208,
5135.21,µm,Spot,Distance from Origin,7,14212,
5163.19,µm,Spot,Distance from Origin,7,14218,
5159.05,µm,Spot,Distance from Origin,7,14219,
5147.6,µm,Spot,Distance from Origin,7,14220,
5154.01,µm,Spot,Distance from Origin,7,14230,
5170.07,µm,Spot,Distance from Origin,7,14235,
5143.58,µm,Spot,Distance from Origin,7,14236,
5140.22,µm,Spot,Distance from Origin,7,14239,
5139.47,µm,Spot,Distance from Origin,7,14243,
5156.46,µm,Spot,Distance from Origin,7,14257,
5206.26,µm,Spot,Distance from Origin,7,14283,
5208.77,µm,Spot,Distance from Origin,7,14306,
5186.93,µm,Spot,Distance from Origin,7,14317,
5200.88,µm,Spot,Distance from Origin,7,14326,
5233.93,µm,Spot,Distance from Origin,7,14329,
5224.33,µm,Spot,Distance from Origin,7,14330,
5230.74,µm,Spot,Distance from Origin,7,14332,
5232.53,µm,Spot,Distance from Origin,7,14347,
5269.16,µm,Spot,Distance from Origin,7,14365,
5247.24,µm,Spot,Distance from Origin,7,14369,
5253.6,µm,Spot,Distance from Origin,7,14370,
5272.15,µm,Spot,Distance from Origin,7,14373,
5242.92,µm,Spot,Distance from Origin,7,14375,
5253.13,µm,Spot,Distance from Origin,7,14376,
5240.98,µm,Spot,Distance from Origin,7,14380,
5243.41,µm,Spot,Distance from Origin,7,14382,
5230.13,µm,Spot,Distance from Origin,7,14384,
5295.69,µm,Spot,Distance from Origin,7,14396,
5106.81,µm,Spot,Distance from Origin,7,14425,
5119.44,µm,Spot,Distance from Origin,7,14432,
5142.97,µm,Spot,Distance from Origin,7,14436,
5142.11,µm,Spot,Distance from Origin,7,14437,
5148.11,µm,Spot,Distance from Origin,7,14438,
5152.34,µm,Spot,Distance from Origin,7,14443,
5148.17,µm,Spot,Distance from Origin,7,14445,
5135.68,µm,Spot,Distance from Origin,7,14447,
5152.18,µm,Spot,Distance from Origin,7,14449,
5136.34,µm,Spot,Distance from Origin,7,14452,
5132.05,µm,Spot,Distance from Origin,7,14460,
5142.48,µm,Spot,Distance from Origin,7,14461,
5154,µm,Spot,Distance from Origin,7,14462,
5134.6,µm,Spot,Distance from Origin,7,14464,
5138.59,µm,Spot,Distance from Origin,7,14465,
5141.65,µm,Spot,Distance from Origin,7,14466,
5138.2,µm,Spot,Distance from Origin,7,14467,
5146.81,µm,Spot,Distance from Origin,7,14469,
5153.87,µm,Spot,Distance from Origin,7,14474,
5166.56,µm,Spot,Distance from Origin,7,14475,
5148.37,µm,Spot,Distance from Origin,7,14487,
5182.34,µm,Spot,Distance from Origin,7,14493,
5158.47,µm,Spot,Distance from Origin,7,14494,
5164.17,µm,Spot,Distance from Origin,7,14501,
5158.49,µm,Spot,Distance from Origin,7,14502,
5190.51,µm,Spot,Distance from Origin,7,14511,
5204.24,µm,Spot,Distance from Origin,7,14516,
5191.51,µm,Spot,Distance from Origin,7,14517,
5180.39,µm,Spot,Distance from Origin,7,14519,
5211.06,µm,Spot,Distance from Origin,7,14522,
5187.41,µm,Spot,Distance from Origin,7,14524,
5183.74,µm,Spot,Distance from Origin,7,14527,
5194.37,µm,Spot,Distance from Origin,7,14531,
5213.78,µm,Spot,Distance from Origin,7,14543,
5222.91,µm,Spot,Distance from Origin,7,14563,
5223.17,µm,Spot,Distance from Origin,7,14565,
5234.9,µm,Spot,Distance from Origin,7,14577,
5214.19,µm,Spot,Distance from Origin,7,14578,
5231.78,µm,Spot,Distance from Origin,7,14581,
5233.5,µm,Spot,Distance from Origin,7,14586,
5238.04,µm,Spot,Distance from Origin,7,14587,
5258.86,µm,Spot,Distance from Origin,7,14589,
5253.79,µm,Spot,Distance from Origin,7,14592,
5252.77,µm,Spot,Distance from Origin,7,14598,
5272.27,µm,Spot,Distance from Origin,7,14601,
5250.36,µm,Spot,Distance from Origin,7,14602,
5245.04,µm,Spot,Distance from Origin,7,14610,
5282.01,µm,Spot,Distance from Origin,7,14611,
5247.38,µm,Spot,Distance from Origin,7,14612,
5248.83,µm,Spot,Distance from Origin,7,14616,
5255.87,µm,Spot,Distance from Origin,7,14617,
5262.23,µm,Spot,Distance from Origin,7,14622,
5265.01,µm,Spot,Distance from Origin,7,14625,
5262.28,µm,Spot,Distance from Origin,7,14626,
5306.25,µm,Spot,Distance from Origin,7,14675,
5123.52,µm,Spot,Distance from Origin,7,14700,
5108.19,µm,Spot,Distance from Origin,7,14702,
5164.59,µm,Spot,Distance from Origin,7,14734,
5183.39,µm,Spot,Distance from Origin,7,14743,
5163.86,µm,Spot,Distance from Origin,7,14757,
5212.07,µm,Spot,Distance from Origin,7,14764,
5195.1,µm,Spot,Distance from Origin,7,14770,
5214.13,µm,Spot,Distance from Origin,7,14795,
5210.01,µm,Spot,Distance from Origin,7,14801,
5217.02,µm,Spot,Distance from Origin,7,14803,
5198.11,µm,Spot,Distance from Origin,7,14804,
5239.73,µm,Spot,Distance from Origin,7,14814,
5224.11,µm,Spot,Distance from Origin,7,14817,
5254.47,µm,Spot,Distance from Origin,7,14824,
5232.32,µm,Spot,Distance from Origin,7,14827,
5239.25,µm,Spot,Distance from Origin,7,14832,
5258.02,µm,Spot,Distance from Origin,7,14842,
5245.54,µm,Spot,Distance from Origin,7,14844,
5234.45,µm,Spot,Distance from Origin,7,14846,
5235.1,µm,Spot,Distance from Origin,7,14848,
5296.58,µm,Spot,Distance from Origin,7,14867,
5285.37,µm,Spot,Distance from Origin,7,14877,
5127.56,µm,Spot,Distance from Origin,7,14898,
5160.49,µm,Spot,Distance from Origin,7,14902,
5160.82,µm,Spot,Distance from Origin,7,14904,
5147.78,µm,Spot,Distance from Origin,7,14908,
5145.92,µm,Spot,Distance from Origin,7,14909,
5162.19,µm,Spot,Distance from Origin,7,14911,
5187.07,µm,Spot,Distance from Origin,7,14925,
5157.39,µm,Spot,Distance from Origin,7,14926,
5155.03,µm,Spot,Distance from Origin,7,14930,
5166.83,µm,Spot,Distance from Origin,7,14934,
5173.23,µm,Spot,Distance from Origin,7,14936,
5165.83,µm,Spot,Distance from Origin,7,14939,
5170.3,µm,Spot,Distance from Origin,7,14944,
5170.66,µm,Spot,Distance from Origin,7,14950,
5190.69,µm,Spot,Distance from Origin,7,14951,
5199.56,µm,Spot,Distance from Origin,7,14971,
5203.4,µm,Spot,Distance from Origin,7,14972,
5211.94,µm,Spot,Distance from Origin,7,14975,
5221,µm,Spot,Distance from Origin,7,15011,
5237.11,µm,Spot,Distance from Origin,7,15012,
5263.29,µm,Spot,Distance from Origin,7,15013,
5268.23,µm,Spot,Distance from Origin,7,15017,
5272.29,µm,Spot,Distance from Origin,7,15018,
5261.84,µm,Spot,Distance from Origin,7,15019,
5263.31,µm,Spot,Distance from Origin,7,15020,
5253.75,µm,Spot,Distance from Origin,7,15021,
5242.08,µm,Spot,Distance from Origin,7,15027,
5247.36,µm,Spot,Distance from Origin,7,15030,
5260.21,µm,Spot,Distance from Origin,7,15039,
5257.89,µm,Spot,Distance from Origin,7,15045,
5268.66,µm,Spot,Distance from Origin,7,15051,
5264.06,µm,Spot,Distance from Origin,7,15052,
5281.66,µm,Spot,Distance from Origin,7,15064,
5298.94,µm,Spot,Distance from Origin,7,15073,
5162.12,µm,Spot,Distance from Origin,7,15094,
5130.59,µm,Spot,Distance from Origin,7,15097,
5157.89,µm,Spot,Distance from Origin,7,15100,
5143.66,µm,Spot,Distance from Origin,7,15104,
5162.55,µm,Spot,Distance from Origin,7,15110,
5148.29,µm,Spot,Distance from Origin,7,15120,
5160.61,µm,Spot,Distance from Origin,7,15125,
5183.2,µm,Spot,Distance from Origin,7,15127,
5168.65,µm,Spot,Distance from Origin,7,15142,
5178.8,µm,Spot,Distance from Origin,7,15152,
5185.4,µm,Spot,Distance from Origin,7,15155,
5225.87,µm,Spot,Distance from Origin,7,15179,
5249.03,µm,Spot,Distance from Origin,7,15204,
5268.31,µm,Spot,Distance from Origin,7,15207,
5257.34,µm,Spot,Distance from Origin,7,15208,
5261.18,µm,Spot,Distance from Origin,7,15209,
5268.01,µm,Spot,Distance from Origin,7,15211,
5269.7,µm,Spot,Distance from Origin,7,15220,
5151.12,µm,Spot,Distance from Origin,7,15227,
5139.98,µm,Spot,Distance from Origin,7,15229,
5145.95,µm,Spot,Distance from Origin,7,15230,
5177.27,µm,Spot,Distance from Origin,7,15232,
5183.69,µm,Spot,Distance from Origin,7,15241,
5152.09,µm,Spot,Distance from Origin,7,15249,
5169.51,µm,Spot,Distance from Origin,7,15250,
5155.37,µm,Spot,Distance from Origin,7,15255,
5180.54,µm,Spot,Distance from Origin,7,15256,
5167.72,µm,Spot,Distance from Origin,7,15258,
5210.73,µm,Spot,Distance from Origin,7,15272,
5248,µm,Spot,Distance from Origin,7,15321,
5274.72,µm,Spot,Distance from Origin,7,15343,
5189.3,µm,Spot,Distance from Origin,7,15372,
5171.93,µm,Spot,Distance from Origin,7,15410,
5187.52,µm,Spot,Distance from Origin,7,15413,
5222.44,µm,Spot,Distance from Origin,7,15426,
5212.6,µm,Spot,Distance from Origin,7,15430,
5217.34,µm,Spot,Distance from Origin,7,15431,
5216.6,µm,Spot,Distance from Origin,7,15444,
5270.54,µm,Spot,Distance from Origin,7,15454,
5269.83,µm,Spot,Distance from Origin,7,15461,
5275.68,µm,Spot,Distance from Origin,7,15464,
5276.62,µm,Spot,Distance from Origin,7,15465,
5259.05,µm,Spot,Distance from Origin,7,15466,
5266.92,µm,Spot,Distance from Origin,7,15476,
5337.02,µm,Spot,Distance from Origin,7,15495,
5157.3,µm,Spot,Distance from Origin,7,15505,
5152.67,µm,Spot,Distance from Origin,7,15509,
5160.47,µm,Spot,Distance from Origin,7,15511,
5171.88,µm,Spot,Distance from Origin,7,15517,
5172.99,µm,Spot,Distance from Origin,7,15520,
5163.65,µm,Spot,Distance from Origin,7,15535,
5163.1,µm,Spot,Distance from Origin,7,15539,
5160.02,µm,Spot,Distance from Origin,7,15540,
5197.84,µm,Spot,Distance from Origin,7,15544,
5196.64,µm,Spot,Distance from Origin,7,15546,
5195.56,µm,Spot,Distance from Origin,7,15562,
5214.93,µm,Spot,Distance from Origin,7,15564,
5246.42,µm,Spot,Distance from Origin,7,15570,
5180.88,µm,Spot,Distance from Origin,7,15613,
5169.76,µm,Spot,Distance from Origin,7,15616,
5171.91,µm,Spot,Distance from Origin,7,15619,
5168.32,µm,Spot,Distance from Origin,7,15620,
5166.92,µm,Spot,Distance from Origin,7,15622,
5167.53,µm,Spot,Distance from Origin,7,15625,
5179.08,µm,Spot,Distance from Origin,7,15627,
5167.22,µm,Spot,Distance from Origin,7,15630,
5181.04,µm,Spot,Distance from Origin,7,15637,
5198.48,µm,Spot,Distance from Origin,7,15638,
5180.9,µm,Spot,Distance from Origin,7,15644,
5211.58,µm,Spot,Distance from Origin,7,15660,
5189.29,µm,Spot,Distance from Origin,7,15691,
5198.11,µm,Spot,Distance from Origin,7,15692,
5188.86,µm,Spot,Distance from Origin,7,15693,
5176.22,µm,Spot,Distance from Origin,7,15696,
5175.79,µm,Spot,Distance from Origin,7,15698,
5189.99,µm,Spot,Distance from Origin,7,15707,
5220.57,µm,Spot,Distance from Origin,7,15738,
5205.37,µm,Spot,Distance from Origin,7,15794,
5313.23,µm,Spot,Distance from Origin,7,15827,
5355.95,µm,Spot,Distance from Origin,7,15836,
5323.53,µm,Spot,Distance from Origin,7,15879,
5179.87,µm,Spot,Distance from Origin,7,15886,
5076.4,µm,Spot,Distance from Origin,8,16104,
5230.68,µm,Spot,Distance from Origin,8,16163,
5229.82,µm,Spot,Distance from Origin,8,16164,
5286.99,µm,Spot,Distance from Origin,8,16182,
5254.96,µm,Spot,Distance from Origin,8,16183,
5134.73,µm,Spot,Distance from Origin,8,16207,
5136.46,µm,Spot,Distance from Origin,8,16212,
5159.57,µm,Spot,Distance from Origin,8,16216,
5191.91,µm,Spot,Distance from Origin,8,16223,
5211.69,µm,Spot,Distance from Origin,8,16244,
5201.89,µm,Spot,Distance from Origin,8,16249,
5211.23,µm,Spot,Distance from Origin,8,16253,
5232.28,µm,Spot,Distance from Origin,8,16266,
5220.78,µm,Spot,Distance from Origin,8,16274,
5223.94,µm,Spot,Distance from Origin,8,16284,
5249.44,µm,Spot,Distance from Origin,8,16291,
5097.57,µm,Spot,Distance from Origin,8,16331,
5145.36,µm,Spot,Distance from Origin,8,16345,
5125.3,µm,Spot,Distance from Origin,8,16347,
5135.09,µm,Spot,Distance from Origin,8,16351,
5166.07,µm,Spot,Distance from Origin,8,16356,
5162.84,µm,Spot,Distance from Origin,8,16357,
5159.21,µm,Spot,Distance from Origin,8,16358,
5149.63,µm,Spot,Distance from Origin,8,16361,
5153.91,µm,Spot,Distance from Origin,8,16373,
5169.27,µm,Spot,Distance from Origin,8,16374,
5143.27,µm,Spot,Distance from Origin,8,16376,
5139.72,µm,Spot,Distance from Origin,8,16386,
5140.6,µm,Spot,Distance from Origin,8,16387,
5155.97,µm,Spot,Distance from Origin,8,16403,
5174.38,µm,Spot,Distance from Origin,8,16442,
5209.11,µm,Spot,Distance from Origin,8,16445,
5187.35,µm,Spot,Distance from Origin,8,16453,
5198.26,µm,Spot,Distance from Origin,8,16458,
5223.28,µm,Spot,Distance from Origin,8,16460,
5233.23,µm,Spot,Distance from Origin,8,16463,
5229.41,µm,Spot,Distance from Origin,8,16465,
5231.12,µm,Spot,Distance from Origin,8,16466,
5233.38,µm,Spot,Distance from Origin,8,16488,
5245.89,µm,Spot,Distance from Origin,8,16506,
5247.95,µm,Spot,Distance from Origin,8,16508,
5269.54,µm,Spot,Distance from Origin,8,16511,
5245.37,µm,Spot,Distance from Origin,8,16512,
5240.22,µm,Spot,Distance from Origin,8,16517,
5253.99,µm,Spot,Distance from Origin,8,16518,
5235.29,µm,Spot,Distance from Origin,8,16519,
5239.77,µm,Spot,Distance from Origin,8,16522,
5241.06,µm,Spot,Distance from Origin,8,16523,
5265.93,µm,Spot,Distance from Origin,8,16532,
5294.72,µm,Spot,Distance from Origin,8,16540,
5107.48,µm,Spot,Distance from Origin,8,16570,
5120.81,µm,Spot,Distance from Origin,8,16574,
5119.7,µm,Spot,Distance from Origin,8,16575,
5144.29,µm,Spot,Distance from Origin,8,16579,
5141.73,µm,Spot,Distance from Origin,8,16580,
5150.23,µm,Spot,Distance from Origin,8,16582,
5151.57,µm,Spot,Distance from Origin,8,16585,
5147.55,µm,Spot,Distance from Origin,8,16588,
5137.4,µm,Spot,Distance from Origin,8,16589,
5151.23,µm,Spot,Distance from Origin,8,16590,
5137.55,µm,Spot,Distance from Origin,8,16592,
5145.65,µm,Spot,Distance from Origin,8,16597,
5132.6,µm,Spot,Distance from Origin,8,16599,
5141.87,µm,Spot,Distance from Origin,8,16600,
5153.49,µm,Spot,Distance from Origin,8,16601,
5136.68,µm,Spot,Distance from Origin,8,16604,
5135.12,µm,Spot,Distance from Origin,8,16605,
5138.92,µm,Spot,Distance from Origin,8,16606,
5142.88,µm,Spot,Distance from Origin,8,16607,
5144.92,µm,Spot,Distance from Origin,8,16608,
5155.7,µm,Spot,Distance from Origin,8,16615,
5180.37,µm,Spot,Distance from Origin,8,16630,
5157.29,µm,Spot,Distance from Origin,8,16635,
5195.97,µm,Spot,Distance from Origin,8,16637,
5157.05,µm,Spot,Distance from Origin,8,16638,
5163.32,µm,Spot,Distance from Origin,8,16639,
