
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,ID,
15.1268,µm,Spot,3,6744,
40.3644,µm,Spot,3,6750,
11.7169,µm,Spot,3,6769,
11.7169,µm,Spot,3,6774,
28.1875,µm,Spot,3,6776,
21.1351,µm,Spot,3,6778,
15.1387,µm,Spot,3,6782,
24.2535,µm,Spot,3,6791,
27.4697,µm,Spot,3,6796,
17.1246,µm,Spot,3,6807,
16.1912,µm,Spot,3,6809,
17.6411,µm,Spot,3,6811,
18.698,µm,Spot,3,6812,
18.698,µm,Spot,3,6816,
14.2825,µm,Spot,3,6817,
28.5886,µm,Spot,3,6826,
19.2439,µm,Spot,3,6828,
27.9728,µm,Spot,3,6836,
26.7772,µm,Spot,3,6850,
11.0247,µm,Spot,3,6853,
36.1041,µm,Spot,3,6856,
26.7772,µm,Spot,3,6858,
15.9036,µm,Spot,3,6862,
18.3457,µm,Spot,3,6873,
12.6692,µm,Spot,3,6874,
17.6471,µm,Spot,3,6878,
16.1546,µm,Spot,3,6879,
16.5826,µm,Spot,3,6881,
27.6271,µm,Spot,3,6884,
16.1546,µm,Spot,3,6885,
17.6471,µm,Spot,3,6893,
18.3457,µm,Spot,3,6894,
22.825,µm,Spot,3,6895,
16.5826,µm,Spot,3,6897,
15.1268,µm,Spot,3,6903,
15.6502,µm,Spot,3,6909,
15.6502,µm,Spot,3,6910,
23.0898,µm,Spot,3,6913,
26.199,µm,Spot,3,6918,
19.8648,µm,Spot,3,6920,
32.8982,µm,Spot,3,6924,
38.0177,µm,Spot,3,6930,
22.2744,µm,Spot,3,6937,
29.1476,µm,Spot,3,7000,
17.2592,µm,Spot,3,7005,
20.0156,µm,Spot,3,7006,
13.9623,µm,Spot,3,7009,
8.64744,µm,Spot,3,7010,
13.9623,µm,Spot,3,7011,
8.64744,µm,Spot,3,7013,
22.4668,µm,Spot,3,7014,
27.5072,µm,Spot,3,7015,
19.0954,µm,Spot,3,7018,
20.9909,µm,Spot,3,7019,
19.0954,µm,Spot,3,7020,
29.9454,µm,Spot,3,7037,
23.3878,µm,Spot,3,7072,
20.9909,µm,Spot,3,7076,
14.5883,µm,Spot,3,7078,
46.852,µm,Spot,3,7081,
21.9861,µm,Spot,3,7082,
25.054,µm,Spot,3,7160,
18.9672,µm,Spot,3,7227,
36.1041,µm,Spot,3,7230,
18.9672,µm,Spot,3,7237,
37.317,µm,Spot,3,7282,
25.206,µm,Spot,4,7514,
27.1383,µm,Spot,4,7517,
32.1254,µm,Spot,4,7541,
21.7749,µm,Spot,4,7567,
38.294,µm,Spot,4,7571,
21.7749,µm,Spot,4,7573,
47.0736,µm,Spot,4,7592,
15.8551,µm,Spot,4,7603,
30.3843,µm,Spot,4,7604,
20.7049,µm,Spot,4,7633,
40.2917,µm,Spot,4,7635,
20.7049,µm,Spot,4,7637,
31.4236,µm,Spot,4,7644,
15.3348,µm,Spot,4,7658,
11.6381,µm,Spot,4,7676,
9.88607,µm,Spot,4,7682,
19.3325,µm,Spot,4,7684,
9.88607,µm,Spot,4,7686,
18.1193,µm,Spot,4,7735,
12.9155,µm,Spot,4,7736,
19.0026,µm,Spot,4,7767,
23.7811,µm,Spot,4,7788,
9.59857,µm,Spot,4,7796,
18.9089,µm,Spot,4,7797,
18.9089,µm,Spot,4,7801,
18.7334,µm,Spot,4,7802,
30.0399,µm,Spot,4,7807,
17.4468,µm,Spot,4,7812,
37.4514,µm,Spot,4,7820,
21.4712,µm,Spot,4,7821,
17.4468,µm,Spot,4,7823,
36.865,µm,Spot,4,7825,
21.6856,µm,Spot,4,7829,
33.2385,µm,Spot,4,7833,
18.901,µm,Spot,4,7852,
21.4712,µm,Spot,4,7854,
36.3281,µm,Spot,4,7893,
36.3281,µm,Spot,4,7904,
39.9536,µm,Spot,4,7912,
25.8932,µm,Spot,4,7918,
38.532,µm,Spot,4,7922,
19.0594,µm,Spot,4,7923,
34.671,µm,Spot,4,7938,
31.254,µm,Spot,4,7957,
36.4566,µm,Spot,4,7966,
9.01011,µm,Spot,4,7971,
18.2835,µm,Spot,4,7976,
18.2835,µm,Spot,4,7978,
9.01011,µm,Spot,4,7981,
23.2652,µm,Spot,4,7987,
53.3447,µm,Spot,4,7995,
65.6071,µm,Spot,4,8011,
18.1635,µm,Spot,4,8024,
20.8425,µm,Spot,4,8025,
18.9724,µm,Spot,4,8027,
23.9706,µm,Spot,4,8037,
18.1635,µm,Spot,4,8038,
11.5838,µm,Spot,4,8041,
15.338,µm,Spot,4,8047,
18.2483,µm,Spot,4,8050,
18.9724,µm,Spot,4,8051,
9.59857,µm,Spot,4,8052,
22.3864,µm,Spot,4,8053,
17.8768,µm,Spot,4,8056,
10.4477,µm,Spot,4,8058,
16.2901,µm,Spot,4,8059,
11.5838,µm,Spot,4,8061,
14.6012,µm,Spot,4,8062,
10.3721,µm,Spot,4,8064,
10.3721,µm,Spot,4,8065,
29.7673,µm,Spot,4,8071,
29.0648,µm,Spot,4,8083,
15.0919,µm,Spot,4,8084,
30.1871,µm,Spot,4,8088,
16.2441,µm,Spot,4,8093,
15.0919,µm,Spot,4,8094,
36.7313,µm,Spot,4,8104,
9.20561,µm,Spot,4,8108,
26.5348,µm,Spot,4,8109,
9.20561,µm,Spot,4,8114,
26.5348,µm,Spot,4,8117,
26.0282,µm,Spot,4,8121,
48.3501,µm,Spot,4,8125,
27.6755,µm,Spot,4,8135,
27.6755,µm,Spot,4,8136,
33.1477,µm,Spot,4,8158,
24.5625,µm,Spot,4,8162,
16.2441,µm,Spot,4,8174,
23.4933,µm,Spot,4,8180,
31.2295,µm,Spot,4,8182,
39.1698,µm,Spot,4,8190,
30.8096,µm,Spot,4,8198,
18.3322,µm,Spot,4,8201,
14.5757,µm,Spot,4,8202,
12.152,µm,Spot,4,8204,
14.8513,µm,Spot,4,8206,
15.1683,µm,Spot,4,8208,
12.152,µm,Spot,4,8209,
14.8513,µm,Spot,4,8213,
15.1683,µm,Spot,4,8219,
14.5757,µm,Spot,4,8220,
12.0736,µm,Spot,4,8221,
12.0736,µm,Spot,4,8222,
20.757,µm,Spot,4,8223,
27.4853,µm,Spot,4,8224,
27.2249,µm,Spot,4,8238,
20.5213,µm,Spot,4,8241,
20.757,µm,Spot,4,8245,
46.8717,µm,Spot,4,8261,
46.919,µm,Spot,4,8283,
50.9434,µm,Spot,4,8295,
46.8717,µm,Spot,4,8296,
25.206,µm,Spot,4,8304,
27.1383,µm,Spot,4,8312,
32.5598,µm,Spot,4,8343,
25.8673,µm,Spot,4,8354,
31.3422,µm,Spot,4,8361,
35.7265,µm,Spot,4,8363,
31.3422,µm,Spot,4,8367,
16.5797,µm,Spot,4,8372,
19.1677,µm,Spot,4,8382,
16.5797,µm,Spot,4,8385,
11.8158,µm,Spot,4,8392,
11.8158,µm,Spot,4,8393,
18.0684,µm,Spot,4,8396,
18.0684,µm,Spot,4,8409,
18.5121,µm,Spot,4,8411,
24.1228,µm,Spot,4,8415,
21.0673,µm,Spot,4,8416,
21.9055,µm,Spot,4,8426,
13.0056,µm,Spot,4,8428,
24.8938,µm,Spot,4,8437,
11.0739,µm,Spot,4,8440,
15.5021,µm,Spot,4,8441,
11.6173,µm,Spot,4,8442,
19.1544,µm,Spot,4,8444,
11.6173,µm,Spot,4,8445,
25.8101,µm,Spot,4,8452,
12.0005,µm,Spot,4,8456,
15.1482,µm,Spot,4,8457,
11.0739,µm,Spot,4,8458,
15.5021,µm,Spot,4,8459,
14.3965,µm,Spot,4,8464,
13.9471,µm,Spot,4,8466,
13.9471,µm,Spot,4,8471,
15.8551,µm,Spot,4,8475,
16.3152,µm,Spot,4,8482,
21.9271,µm,Spot,4,8486,
14.9681,µm,Spot,4,8496,
34.4337,µm,Spot,4,8513,
9.52454,µm,Spot,4,8525,
14.9722,µm,Spot,4,8529,
21.1368,µm,Spot,4,8532,
10.5322,µm,Spot,4,8535,
39.8109,µm,Spot,4,8538,
8.19408,µm,Spot,4,8545,
11.3108,µm,Spot,4,8547,
11.3108,µm,Spot,4,8548,
13.7218,µm,Spot,4,8549,
15.484,µm,Spot,4,8550,
15.5731,µm,Spot,4,8551,
9.52454,µm,Spot,4,8552,
25.8177,µm,Spot,4,8553,
8.19408,µm,Spot,4,8554,
21.9495,µm,Spot,4,8555,
14.1154,µm,Spot,4,8560,
10.5791,µm,Spot,4,8568,
15.484,µm,Spot,4,8569,
15.5731,µm,Spot,4,8575,
14.6755,µm,Spot,4,8576,
31.4236,µm,Spot,4,8579,
18.4512,µm,Spot,4,8586,
14.1154,µm,Spot,4,8598,
17.4029,µm,Spot,4,8599,
19.1677,µm,Spot,4,8601,
32.1333,µm,Spot,4,8602,
17.4029,µm,Spot,4,8609,
32.1333,µm,Spot,4,8613,
21.9058,µm,Spot,4,8622,
28.4953,µm,Spot,4,8632,
15.061,µm,Spot,4,8634,
16.0604,µm,Spot,4,8641,
21.6087,µm,Spot,4,8642,
15.5587,µm,Spot,4,8648,
27.6185,µm,Spot,4,8652,
18.5654,µm,Spot,4,8653,
18.5654,µm,Spot,4,8654,
12.9155,µm,Spot,4,8658,
33.746,µm,Spot,4,8665,
27.4372,µm,Spot,4,8671,
18.7176,µm,Spot,4,8672,
15.061,µm,Spot,4,8682,
18.1193,µm,Spot,4,8684,
24.3069,µm,Spot,4,8686,
24.641,µm,Spot,4,8696,
19.0026,µm,Spot,4,8699,
21.6697,µm,Spot,4,8717,
21.3431,µm,Spot,4,8718,
21.6697,µm,Spot,4,8720,
7.52056,µm,Spot,4,8723,
25.6541,µm,Spot,4,8726,
7.52056,µm,Spot,4,8727,
20.4006,µm,Spot,4,8730,
30.2479,µm,Spot,4,8733,
22.3721,µm,Spot,4,8737,
21.8065,µm,Spot,4,8738,
14.9722,µm,Spot,4,8745,
14.5197,µm,Spot,4,8747,
21.3431,µm,Spot,4,8748,
17.113,µm,Spot,4,8749,
13.7052,µm,Spot,4,8755,
15.3695,µm,Spot,4,8768,
15.3695,µm,Spot,4,8774,
13.7052,µm,Spot,4,8775,
18.2154,µm,Spot,4,8784,
18.2154,µm,Spot,4,8795,
19.1933,µm,Spot,4,8800,
15.3951,µm,Spot,4,8830,
20.57,µm,Spot,4,8833,
8.70922,µm,Spot,4,8834,
15.3951,µm,Spot,4,8837,
8.70922,µm,Spot,4,8841,
33.3814,µm,Spot,4,8843,
27.0527,µm,Spot,4,8847,
19.3201,µm,Spot,4,8855,
26.4602,µm,Spot,4,8857,
16.2683,µm,Spot,4,8860,
11.1059,µm,Spot,4,8869,
11.1059,µm,Spot,4,8870,
20.6001,µm,Spot,4,8872,
14.1501,µm,Spot,4,8875,
29.5682,µm,Spot,4,8876,
14.1501,µm,Spot,4,8885,
16.2683,µm,Spot,4,8887,
16.0164,µm,Spot,4,8896,
26.922,µm,Spot,4,8899,
39.5429,µm,Spot,4,8902,
30.1871,µm,Spot,4,8908,
23.4933,µm,Spot,4,8964,
30.9466,µm,Spot,4,8980,
27.838,µm,Spot,4,9019,
27.838,µm,Spot,4,9028,
39.8961,µm,Spot,4,9037,
11.2496,µm,Spot,4,9060,
23.8318,µm,Spot,4,9063,
21.4662,µm,Spot,4,9065,
11.2496,µm,Spot,4,9066,
17.8768,µm,Spot,4,9072,
23.8926,µm,Spot,4,9077,
15.1482,µm,Spot,4,9089,
19.4219,µm,Spot,4,9090,
46.1754,µm,Spot,4,9092,
12.0005,µm,Spot,4,9093,
19.4219,µm,Spot,4,9095,
16.0755,µm,Spot,4,9098,
28.7926,µm,Spot,4,9101,
15.5117,µm,Spot,4,9102,
18.7176,µm,Spot,4,9103,
14.9681,µm,Spot,4,9128,
37.8208,µm,Spot,4,9129,
38.0012,µm,Spot,4,9133,
16.2257,µm,Spot,4,9140,
26.8131,µm,Spot,4,9152,
18.2492,µm,Spot,4,9155,
10.5322,µm,Spot,4,9156,
16.4194,µm,Spot,4,9162,
10.0757,µm,Spot,4,9167,
28.2449,µm,Spot,4,9171,
10.0757,µm,Spot,4,9172,
29.5644,µm,Spot,4,9174,
16.4194,µm,Spot,4,9176,
18.2492,µm,Spot,4,9179,
22.72,µm,Spot,4,9181,
32.1228,µm,Spot,4,9183,
18.4512,µm,Spot,4,9196,
26.8639,µm,Spot,4,9199,
14.6755,µm,Spot,4,9200,
32.4082,µm,Spot,4,9207,
35.9255,µm,Spot,4,9213,
30.5898,µm,Spot,4,9215,
41.5744,µm,Spot,4,9223,
14.7072,µm,Spot,4,9276,
19.1933,µm,Spot,4,9277,
14.5197,µm,Spot,4,9279,
21.4769,µm,Spot,4,9280,
8.09609,µm,Spot,4,9283,
22.7433,µm,Spot,4,9285,
9.72919,µm,Spot,4,9286,
9.72919,µm,Spot,4,9287,
8.09609,µm,Spot,4,9289,
28.4637,µm,Spot,4,9291,
23.1015,µm,Spot,4,9297,
23.095,µm,Spot,4,9298,
30.7545,µm,Spot,4,9312,
20.6001,µm,Spot,4,9346,
23.728,µm,Spot,4,9347,
23.1135,µm,Spot,4,9348,
23.095,µm,Spot,4,9357,
37.6731,µm,Spot,4,9491,
26.8131,µm,Spot,4,9499,
37.6731,µm,Spot,4,9555,
48.7013,µm,Spot,5,9811,
53.0637,µm,Spot,5,9817,
44.6278,µm,Spot,5,9838,
23.076,µm,Spot,5,9877,
40.9615,µm,Spot,5,9884,
23.076,µm,Spot,5,9885,
42.2189,µm,Spot,5,9915,
30.399,µm,Spot,5,9916,
12.6332,µm,Spot,5,9948,
12.6332,µm,Spot,5,9950,
31.2214,µm,Spot,5,9956,
21.3362,µm,Spot,5,9967,
15.1331,µm,Spot,5,9984,
15.1331,µm,Spot,5,9988,
38.1435,µm,Spot,5,10000,
19.689,µm,Spot,5,10030,
16.6929,µm,Spot,5,10065,
10.3028,µm,Spot,5,10082,
24.4595,µm,Spot,5,10083,
24.4595,µm,Spot,5,10087,
29.6844,µm,Spot,5,10101,
28.0477,µm,Spot,5,10103,
36.0104,µm,Spot,5,10110,
22.0338,µm,Spot,5,10112,
32.7831,µm,Spot,5,10119,
16.6929,µm,Spot,5,10120,
31.8075,µm,Spot,5,10124,
19.1552,µm,Spot,5,10141,
37.8055,µm,Spot,5,10157,
32.7831,µm,Spot,5,10163,
38.8653,µm,Spot,5,10190,
37.8055,µm,Spot,5,10199,
27.622,µm,Spot,5,10204,
17.5635,µm,Spot,5,10207,
29.6336,µm,Spot,5,10229,
24.5498,µm,Spot,5,10250,
8.52277,µm,Spot,5,10258,
11.9359,µm,Spot,5,10261,
32.7708,µm,Spot,5,10262,
17.5487,µm,Spot,5,10263,
24.5498,µm,Spot,5,10264,
11.9359,µm,Spot,5,10267,
8.52277,µm,Spot,5,10271,
38.0575,µm,Spot,5,10272,
23.2975,µm,Spot,5,10273,
46.5302,µm,Spot,5,10283,
31.9189,µm,Spot,5,10297,
31.9189,µm,Spot,5,10300,
16.0938,µm,Spot,5,10314,
22.2162,µm,Spot,5,10316,
22.2162,µm,Spot,5,10318,
16.0938,µm,Spot,5,10325,
24.5109,µm,Spot,5,10327,
17.7232,µm,Spot,5,10329,
17.7232,µm,Spot,5,10331,
15.6078,µm,Spot,5,10335,
10.3028,µm,Spot,5,10338,
14.3548,µm,Spot,5,10339,
28.5916,µm,Spot,5,10340,
14.8941,µm,Spot,5,10344,
14.3548,µm,Spot,5,10345,
10.844,µm,Spot,5,10347,
10.844,µm,Spot,5,10348,
19.1103,µm,Spot,5,10350,
28.0477,µm,Spot,5,10354,
11.5479,µm,Spot,5,10357,
14.3394,µm,Spot,5,10368,
44.5986,µm,Spot,5,10371,
11.5479,µm,Spot,5,10374,
15.9487,µm,Spot,5,10378,
37.2705,µm,Spot,5,10383,
12.8779,µm,Spot,5,10390,
12.8779,µm,Spot,5,10391,
46.5198,µm,Spot,5,10392,
26.5089,µm,Spot,5,10405,
39.1716,µm,Spot,5,10409,
46.2252,µm,Spot,5,10415,
26.782,µm,Spot,5,10427,
28.9988,µm,Spot,5,10428,
26.782,µm,Spot,5,10445,
23.4725,µm,Spot,5,10449,
23.4725,µm,Spot,5,10451,
16.2153,µm,Spot,5,10457,
30.0664,µm,Spot,5,10463,
30.0664,µm,Spot,5,10467,
24.3032,µm,Spot,5,10471,
17.9103,µm,Spot,5,10472,
32.6175,µm,Spot,5,10475,
13.0076,µm,Spot,5,10480,
19.1267,µm,Spot,5,10481,
13.8439,µm,Spot,5,10483,
11.2407,µm,Spot,5,10484,
11.2407,µm,Spot,5,10488,
19.3139,µm,Spot,5,10491,
22.6015,µm,Spot,5,10494,
13.0076,µm,Spot,5,10498,
13.8439,µm,Spot,5,10499,
19.3002,µm,Spot,5,10500,
17.9103,µm,Spot,5,10501,
27.5204,µm,Spot,5,10511,
18.7565,µm,Spot,5,10512,
19.3002,µm,Spot,5,10515,
24.3032,µm,Spot,5,10517,
19.6284,µm,Spot,5,10560,
36.3651,µm,Spot,5,10569,
76.4382,µm,Spot,5,10570,
51.2787,µm,Spot,5,10614,
24.4674,µm,Spot,5,10625,
36.3814,µm,Spot,5,10635,
36.3814,µm,Spot,5,10638,
17.6383,µm,Spot,5,10653,
10.8498,µm,Spot,5,10663,
10.8498,µm,Spot,5,10665,
20.5385,µm,Spot,5,10667,
23.5085,µm,Spot,5,10669,
17.5445,µm,Spot,5,10685,
20.4068,µm,Spot,5,10689,
15.5277,µm,Spot,5,10692,
40.9615,µm,Spot,5,10700,
11.2247,µm,Spot,5,10704,
15.5224,µm,Spot,5,10714,
11.2247,µm,Spot,5,10717,
30.0529,µm,Spot,5,10721,
25.5429,µm,Spot,5,10729,
26.7316,µm,Spot,5,10730,
17.7381,µm,Spot,5,10731,
15.5224,µm,Spot,5,10732,
19.7916,µm,Spot,5,10739,
34.5182,µm,Spot,5,10743,
21.657,µm,Spot,5,10746,
21.657,µm,Spot,5,10749,
12.7791,µm,Spot,5,10790,
11.2394,µm,Spot,5,10791,
18.0786,µm,Spot,5,10795,
19.9336,µm,Spot,5,10796,
9.85312,µm,Spot,5,10800,
40.2404,µm,Spot,5,10802,
23.371,µm,Spot,5,10809,
12.7791,µm,Spot,5,10810,
21.4328,µm,Spot,5,10811,
15.7814,µm,Spot,5,10814,
25.4169,µm,Spot,5,10816,
21.4328,µm,Spot,5,10817,
8.66119,µm,Spot,5,10825,
11.2394,µm,Spot,5,10827,
12.1007,µm,Spot,5,10831,
12.1007,µm,Spot,5,10832,
8.66119,µm,Spot,5,10836,
14.1184,µm,Spot,5,10838,
31.2214,µm,Spot,5,10839,
18.261,µm,Spot,5,10845,
23.371,µm,Spot,5,10850,
31.1304,µm,Spot,5,10857,
17.6383,µm,Spot,5,10858,
31.1304,µm,Spot,5,10860,
15.5018,µm,Spot,5,10890,
10.5436,µm,Spot,5,10891,
9.72447,µm,Spot,5,10892,
10.5436,µm,Spot,5,10897,
16.1748,µm,Spot,5,10898,
14.8709,µm,Spot,5,10903,
21.0767,µm,Spot,5,10906,
20.1201,µm,Spot,5,10908,
42.7911,µm,Spot,5,10909,
10.9747,µm,Spot,5,10912,
27.6649,µm,Spot,5,10914,
19.7965,µm,Spot,5,10915,
9.72447,µm,Spot,5,10916,
29.9725,µm,Spot,5,10923,
20.1201,µm,Spot,5,10931,
16.1748,µm,Spot,5,10933,
15.5018,µm,Spot,5,10935,
53.9721,µm,Spot,5,10946,
23.775,µm,Spot,5,10957,
10.9687,µm,Spot,5,10963,
24.1139,µm,Spot,5,10966,
42.6146,µm,Spot,5,10968,
28.9088,µm,Spot,5,10970,
24.1139,µm,Spot,5,10971,
18.0786,µm,Spot,5,10987,
12.3236,µm,Spot,5,10988,
18.6055,µm,Spot,5,10991,
10.9687,µm,Spot,5,10995,
13.7404,µm,Spot,5,11001,
14.1098,µm,Spot,5,11008,
13.7404,µm,Spot,5,11017,
14.1098,µm,Spot,5,11021,
23.6777,µm,Spot,5,11031,
18.6055,µm,Spot,5,11043,
38.0216,µm,Spot,5,11056,
17.6559,µm,Spot,5,11075,
14.9469,µm,Spot,5,11076,
14.8709,µm,Spot,5,11079,
19.9771,µm,Spot,5,11081,
34.5596,µm,Spot,5,11088,
28.4985,µm,Spot,5,11090,
24.8275,µm,Spot,5,11094,
13.8156,µm,Spot,5,11096,
22.368,µm,Spot,5,11101,
38.7682,µm,Spot,5,11105,
22.4075,µm,Spot,5,11106,
33.9609,µm,Spot,5,11108,
30.3448,µm,Spot,5,11109,
13.8156,µm,Spot,5,11114,
20.9009,µm,Spot,5,11130,
22.368,µm,Spot,5,11131,
30.0054,µm,Spot,5,11200,
30.9804,µm,Spot,5,11236,
28.7552,µm,Spot,5,11237,
28.7552,µm,Spot,5,11242,
38.2129,µm,Spot,5,11253,
31.2447,µm,Spot,5,11256,
34.5143,µm,Spot,5,11276,
20.5385,µm,Spot,5,11279,
17.5445,µm,Spot,5,11280,
15.5277,µm,Spot,5,11290,
23.4245,µm,Spot,5,11295,
10.4377,µm,Spot,5,11314,
24.9638,µm,Spot,5,11317,
10.4377,µm,Spot,5,11322,
24.464,µm,Spot,5,11328,
35.2322,µm,Spot,5,11335,
24.9638,µm,Spot,5,11338,
32.7576,µm,Spot,5,11348,
15.7369,µm,Spot,5,11350,
32.7576,µm,Spot,5,11351,
44.6686,µm,Spot,5,11359,
15.7369,µm,Spot,5,11361,
28.7196,µm,Spot,5,11370,
28.8907,µm,Spot,5,11374,
9.85312,µm,Spot,5,11377,
31.2447,µm,Spot,5,11383,
38.2187,µm,Spot,5,11384,
29.1999,µm,Spot,5,11391,
8.56625,µm,Spot,5,11393,
8.56625,µm,Spot,5,11401,
22.0899,µm,Spot,5,11404,
28.5539,µm,Spot,5,11405,
18.261,µm,Spot,5,11415,
14.1184,µm,Spot,5,11423,
28.2597,µm,Spot,5,11432,
39.365,µm,Spot,5,11435,
25.8703,µm,Spot,5,11477,
12.3236,µm,Spot,5,11478,
20.7911,µm,Spot,5,11480,
18.3581,µm,Spot,5,11481,
15.2174,µm,Spot,5,11482,
25.0459,µm,Spot,5,11487,
25.0459,µm,Spot,5,11488,
15.2174,µm,Spot,5,11490,
24.7366,µm,Spot,5,11495,
27.2014,µm,Spot,5,11514,
22.8291,µm,Spot,5,11549,
20.9009,µm,Spot,5,11555,
27.1621,µm,Spot,5,11556,
22.8291,µm,Spot,5,11561,
44.9803,µm,Spot,5,11668,
28.7196,µm,Spot,5,11680,
44.0114,µm,Spot,6,11937,
24.6685,µm,Spot,6,11965,
44.7189,µm,Spot,6,11968,
24.6685,µm,Spot,6,11972,
45.7325,µm,Spot,6,11991,
11.5867,µm,Spot,6,12018,
11.5867,µm,Spot,6,12020,
37.2803,µm,Spot,6,12021,
30.2133,µm,Spot,6,12027,
10.3149,µm,Spot,6,12052,
10.3149,µm,Spot,6,12060,
30.9198,µm,Spot,6,12076,
17.8287,µm,Spot,6,12091,
23.2964,µm,Spot,6,12147,
17.8541,µm,Spot,6,12148,
23.2964,µm,Spot,6,12152,
28.624,µm,Spot,6,12161,
24.3182,µm,Spot,6,12162,
24.3182,µm,Spot,6,12167,
36.3647,µm,Spot,6,12169,
21.6171,µm,Spot,6,12173,
34.0723,µm,Spot,6,12176,
30.7044,µm,Spot,6,12179,
21.6171,µm,Spot,6,12180,
17.8938,µm,Spot,6,12201,
34.0723,µm,Spot,6,12223,
32.4792,µm,Spot,6,12229,
35.0458,µm,Spot,6,12242,
35.0458,µm,Spot,6,12254,
44.2232,µm,Spot,6,12261,
29.0541,µm,Spot,6,12264,
17.9262,µm,Spot,6,12267,
31.8975,µm,Spot,6,12283,
16.7948,µm,Spot,6,12301,
35.4764,µm,Spot,6,12307,
12.5643,µm,Spot,6,12308,
17.9262,µm,Spot,6,12310,
20.7033,µm,Spot,6,12313,
19.9315,µm,Spot,6,12315,
12.5643,µm,Spot,6,12316,
19.9315,µm,Spot,6,12318,
26.2661,µm,Spot,6,12322,
108.298,µm,Spot,6,12332,
16.7991,µm,Spot,6,12366,
20.2541,µm,Spot,6,12367,
21.0045,µm,Spot,6,12369,
16.7991,µm,Spot,6,12375,
25.2555,µm,Spot,6,12377,
16.7938,µm,Spot,6,12379,
20.2541,µm,Spot,6,12381,
16.7938,µm,Spot,6,12387,
30.7411,µm,Spot,6,12389,
30.7411,µm,Spot,6,12390,
11.4314,µm,Spot,6,12394,
17.8541,µm,Spot,6,12396,
11.4314,µm,Spot,6,12400,
20.5452,µm,Spot,6,12402,
26.3623,µm,Spot,6,12406,
30.2659,µm,Spot,6,12407,
14.5555,µm,Spot,6,12409,
14.6271,µm,Spot,6,12422,
14.5555,µm,Spot,6,12428,
15.6979,µm,Spot,6,12434,
35.7694,µm,Spot,6,12435,
26.3623,µm,Spot,6,12447,
17.6246,µm,Spot,6,12448,
8.06972,µm,Spot,6,12449,
8.06972,µm,Spot,6,12450,
14.4231,µm,Spot,6,12451,
21.3036,µm,Spot,6,12458,
17.6246,µm,Spot,6,12459,
43.5811,µm,Spot,6,12465,
41.1924,µm,Spot,6,12492,
23.5423,µm,Spot,6,12495,
23.5423,µm,Spot,6,12501,
21.3036,µm,Spot,6,12503,
41.1924,µm,Spot,6,12515,
11.9421,µm,Spot,6,12518,
11.9421,µm,Spot,6,12519,
30.5477,µm,Spot,6,12523,
22.1192,µm,Spot,6,12526,
13.354,µm,Spot,6,12527,
24.5718,µm,Spot,6,12532,
11.3918,µm,Spot,6,12537,
11.3918,µm,Spot,6,12538,
24.5311,µm,Spot,6,12542,
25.086,µm,Spot,6,12544,
17.7792,µm,Spot,6,12545,
25.086,µm,Spot,6,12546,
13.354,µm,Spot,6,12547,
19.9326,µm,Spot,6,12553,
27.7171,µm,Spot,6,12558,
20.4756,µm,Spot,6,12561,
19.9326,µm,Spot,6,12563,
24.5718,µm,Spot,6,12564,
18.6025,µm,Spot,6,12596,
106.507,µm,Spot,6,12608,
47.4525,µm,Spot,6,12614,
37.708,µm,Spot,6,12671,
37.708,µm,Spot,6,12677,
55.36,µm,Spot,6,12694,
25.7967,µm,Spot,6,12706,
25.7967,µm,Spot,6,12708,
19.8271,µm,Spot,6,12728,
11.2978,µm,Spot,6,12743,
15.3626,µm,Spot,6,12749,
11.2978,µm,Spot,6,12753,
29.3845,µm,Spot,6,12765,
15.3626,µm,Spot,6,12769,
41.8545,µm,Spot,6,12773,
51.7033,µm,Spot,6,12788,
24.3709,µm,Spot,6,12789,
13.5403,µm,Spot,6,12831,
14.5696,µm,Spot,6,12834,
14.5696,µm,Spot,6,12835,
18.5808,µm,Spot,6,12837,
27.2193,µm,Spot,6,12838,
9.73152,µm,Spot,6,12841,
37.3513,µm,Spot,6,12845,
14.0264,µm,Spot,6,12851,
27.8266,µm,Spot,6,12852,
13.538,µm,Spot,6,12854,
13.9401,µm,Spot,6,12856,
15.4901,µm,Spot,6,12857,
13.5403,µm,Spot,6,12860,
23.434,µm,Spot,6,12861,
18.0354,µm,Spot,6,12866,
11.5633,µm,Spot,6,12868,
18.0354,µm,Spot,6,12873,
13.9401,µm,Spot,6,12875,
10.5547,µm,Spot,6,12878,
10.5547,µm,Spot,6,12879,
11.5633,µm,Spot,6,12882,
12.4273,µm,Spot,6,12883,
30.2133,µm,Spot,6,12885,
16.8872,µm,Spot,6,12900,
31.7426,µm,Spot,6,12905,
31.7426,µm,Spot,6,12906,
13.538,µm,Spot,6,12913,
8.99067,µm,Spot,6,12939,
14.5556,µm,Spot,6,12940,
22.5972,µm,Spot,6,12947,
18.4108,µm,Spot,6,12948,
10.5591,µm,Spot,6,12953,
8.99067,µm,Spot,6,12954,
9.7425,µm,Spot,6,12955,
9.7425,µm,Spot,6,12956,
19.36,µm,Spot,6,12957,
16.305,µm,Spot,6,12959,
13.6254,µm,Spot,6,12960,
11.6416,µm,Spot,6,12963,
16.305,µm,Spot,6,12969,
18.4108,µm,Spot,6,12970,
17.8287,µm,Spot,6,12975,
