
Average Distance To 9 Nearest Neighbours
 ==================== 
Average Distance To 9 Nearest Neighbours,Unit,Category,Time,ID,
86.4175,µm,Spot,3,5748,
35.253,µm,Spot,3,5765,
37.0559,µm,Spot,3,5767,
41.4443,µm,Spot,3,5768,
33.4357,µm,Spot,3,5773,
33.9889,µm,Spot,3,5775,
40.7958,µm,Spot,3,5776,
33.6382,µm,Spot,3,5778,
42.8956,µm,Spot,3,5781,
32.5702,µm,Spot,3,5782,
29.5812,µm,Spot,3,5783,
32.0278,µm,Spot,3,5784,
39.4258,µm,Spot,3,5786,
33.3139,µm,Spot,3,5788,
27.4312,µm,Spot,3,5791,
41.6216,µm,Spot,3,5795,
26.6222,µm,Spot,3,5798,
26.1981,µm,Spot,3,5799,
29.0285,µm,Spot,3,5802,
38.8169,µm,Spot,3,5804,
45.9954,µm,Spot,3,5808,
43.9102,µm,Spot,3,5824,
39.053,µm,Spot,3,5828,
52.8821,µm,Spot,3,5829,
41.5982,µm,Spot,3,5833,
42.3995,µm,Spot,3,5836,
38.6601,µm,Spot,3,5840,
43.7833,µm,Spot,3,5841,
48.4127,µm,Spot,3,5842,
43.6944,µm,Spot,3,5846,
43.9476,µm,Spot,3,5848,
37.3667,µm,Spot,3,5853,
42.4324,µm,Spot,3,5858,
45.7239,µm,Spot,3,5862,
58.0796,µm,Spot,3,5867,
68.8409,µm,Spot,3,5879,
54.8007,µm,Spot,3,5887,
60.3873,µm,Spot,3,5903,
63.1781,µm,Spot,3,5920,
60.2004,µm,Spot,3,5921,
56.5456,µm,Spot,3,5928,
32.2966,µm,Spot,3,5939,
29.6295,µm,Spot,3,5941,
29.7673,µm,Spot,3,5942,
42.6666,µm,Spot,3,5943,
34.5118,µm,Spot,3,5950,
35.8158,µm,Spot,3,5951,
36.5441,µm,Spot,3,5952,
53.9847,µm,Spot,3,5953,
42.9287,µm,Spot,3,5957,
43.5757,µm,Spot,3,5958,
47.1711,µm,Spot,3,5961,
51.3597,µm,Spot,3,5962,
35.3239,µm,Spot,3,5964,
39.876,µm,Spot,3,5971,
33.1852,µm,Spot,3,5978,
47.4459,µm,Spot,3,5981,
61.8836,µm,Spot,3,6001,
106.135,µm,Spot,3,6018,
67.3763,µm,Spot,3,6031,
108.515,µm,Spot,3,6036,
49.878,µm,Spot,3,6044,
47.3666,µm,Spot,3,6050,
64.7371,µm,Spot,3,6080,
42.8492,µm,Spot,3,6090,
63.6183,µm,Spot,3,6091,
60.9619,µm,Spot,3,6099,
59.4938,µm,Spot,3,6100,
51.6202,µm,Spot,3,6103,
32.5951,µm,Spot,3,6114,
29.1657,µm,Spot,3,6115,
45.5815,µm,Spot,3,6117,
35.1235,µm,Spot,3,6121,
47.2997,µm,Spot,3,6128,
52.4951,µm,Spot,3,6130,
39.742,µm,Spot,3,6135,
40.4964,µm,Spot,3,6150,
38.8313,µm,Spot,3,6151,
39.9054,µm,Spot,3,6152,
37.1806,µm,Spot,3,6154,
41.8085,µm,Spot,3,6159,
45.4272,µm,Spot,3,6165,
33.0651,µm,Spot,3,6166,
26.1292,µm,Spot,3,6168,
27.7138,µm,Spot,3,6177,
24.4186,µm,Spot,3,6178,
30.7051,µm,Spot,3,6180,
26.3111,µm,Spot,3,6181,
26.4633,µm,Spot,3,6182,
30.3001,µm,Spot,3,6187,
33.9596,µm,Spot,3,6189,
26.3303,µm,Spot,3,6195,
30.091,µm,Spot,3,6196,
28.3836,µm,Spot,3,6198,
32.7405,µm,Spot,3,6199,
59.3288,µm,Spot,3,6208,
53.0172,µm,Spot,3,6220,
57.3776,µm,Spot,3,6239,
29.1429,µm,Spot,3,6263,
28.5165,µm,Spot,3,6267,
30.243,µm,Spot,3,6269,
32.8705,µm,Spot,3,6270,
33.8966,µm,Spot,3,6274,
51.0046,µm,Spot,3,6275,
35.7534,µm,Spot,3,6283,
30.2502,µm,Spot,3,6285,
31.9799,µm,Spot,3,6286,
31.5918,µm,Spot,3,6287,
29.466,µm,Spot,3,6290,
31.0823,µm,Spot,3,6291,
30.6465,µm,Spot,3,6292,
26.0094,µm,Spot,3,6295,
38.6461,µm,Spot,3,6296,
39.8945,µm,Spot,3,6301,
29.8163,µm,Spot,3,6304,
40.3648,µm,Spot,3,6307,
25.6154,µm,Spot,3,6309,
23.5222,µm,Spot,3,6311,
25.0311,µm,Spot,3,6315,
47.9259,µm,Spot,3,6316,
46.2499,µm,Spot,3,6327,
45.7627,µm,Spot,3,6334,
42.3441,µm,Spot,3,6336,
48.7985,µm,Spot,3,6337,
44.4317,µm,Spot,3,6340,
45.0975,µm,Spot,3,6341,
51.0618,µm,Spot,3,6343,
47.2746,µm,Spot,3,6347,
29.5167,µm,Spot,3,6361,
28.2815,µm,Spot,3,6366,
32.7689,µm,Spot,3,6368,
31.654,µm,Spot,3,6370,
27.4454,µm,Spot,3,6371,
31.6503,µm,Spot,3,6372,
48.6311,µm,Spot,3,6375,
41.3107,µm,Spot,3,6377,
30.6512,µm,Spot,3,6381,
39.5644,µm,Spot,3,6385,
40.17,µm,Spot,3,6388,
46.0188,µm,Spot,3,6395,
37.1609,µm,Spot,3,6399,
42.7928,µm,Spot,3,6412,
30.0038,µm,Spot,3,6416,
26.1536,µm,Spot,3,6417,
24.466,µm,Spot,3,6421,
33.3178,µm,Spot,3,6422,
63.1573,µm,Spot,3,6429,
29.2373,µm,Spot,3,6431,
39.1306,µm,Spot,3,6432,
38.4728,µm,Spot,3,6440,
33.1599,µm,Spot,3,6441,
34.2033,µm,Spot,3,6444,
34.6352,µm,Spot,3,6446,
36.8529,µm,Spot,3,6447,
33.4506,µm,Spot,3,6450,
36.346,µm,Spot,3,6455,
34.2221,µm,Spot,3,6456,
35.5722,µm,Spot,3,6463,
40.8304,µm,Spot,3,6466,
34.7533,µm,Spot,3,6468,
30.9196,µm,Spot,3,6469,
29.4729,µm,Spot,3,6475,
26.6254,µm,Spot,3,6479,
31.0985,µm,Spot,3,6480,
54.9967,µm,Spot,3,6484,
32.6378,µm,Spot,3,6486,
34.4927,µm,Spot,3,6495,
57.4059,µm,Spot,3,6501,
35.4233,µm,Spot,3,6504,
37.8023,µm,Spot,3,6507,
39.6769,µm,Spot,3,6508,
36.6944,µm,Spot,3,6523,
38.2771,µm,Spot,3,6524,
36.789,µm,Spot,3,6525,
69.3996,µm,Spot,3,6545,
35.4607,µm,Spot,3,6561,
44.4247,µm,Spot,3,6564,
32.0185,µm,Spot,3,6569,
34.5288,µm,Spot,3,6571,
49.6538,µm,Spot,3,6575,
45.9739,µm,Spot,3,6578,
36.0939,µm,Spot,3,6586,
27.5173,µm,Spot,3,6590,
43.8745,µm,Spot,3,6591,
26.1428,µm,Spot,3,6592,
45.3675,µm,Spot,3,6596,
36.833,µm,Spot,3,6598,
43.2856,µm,Spot,3,6603,
28.2943,µm,Spot,3,6615,
26.249,µm,Spot,3,6621,
54.7264,µm,Spot,3,6627,
52.0085,µm,Spot,3,6672,
110.049,µm,Spot,3,6712,
37.9783,µm,Spot,3,6727,
37.9016,µm,Spot,3,6729,
42.7948,µm,Spot,3,6731,
42.2085,µm,Spot,3,6734,
37.0406,µm,Spot,3,6737,
37.3379,µm,Spot,3,6742,
43.2629,µm,Spot,3,6744,
56.2156,µm,Spot,3,6750,
37.3133,µm,Spot,3,6769,
41.9868,µm,Spot,3,6774,
41.6871,µm,Spot,3,6776,
42.8036,µm,Spot,3,6778,
41.1843,µm,Spot,3,6782,
48.248,µm,Spot,3,6791,
41.5959,µm,Spot,3,6796,
26.1115,µm,Spot,3,6807,
31.1802,µm,Spot,3,6809,
29.7623,µm,Spot,3,6811,
37.6646,µm,Spot,3,6812,
37.2912,µm,Spot,3,6816,
29.7719,µm,Spot,3,6817,
42.8421,µm,Spot,3,6826,
33.6987,µm,Spot,3,6828,
42.0882,µm,Spot,3,6836,
60.0487,µm,Spot,3,6850,
57.1722,µm,Spot,3,6853,
53.8381,µm,Spot,3,6856,
56.8574,µm,Spot,3,6858,
59.0631,µm,Spot,3,6862,
36.31,µm,Spot,3,6873,
33.8151,µm,Spot,3,6874,
35.0908,µm,Spot,3,6878,
48.6169,µm,Spot,3,6879,
34.2711,µm,Spot,3,6881,
38.5864,µm,Spot,3,6884,
42.0168,µm,Spot,3,6885,
33.0242,µm,Spot,3,6893,
36.3086,µm,Spot,3,6894,
35.979,µm,Spot,3,6895,
37.5245,µm,Spot,3,6897,
47.0639,µm,Spot,3,6903,
33.4726,µm,Spot,3,6909,
32.2995,µm,Spot,3,6910,
32.8552,µm,Spot,3,6913,
34.8011,µm,Spot,3,6918,
30.7145,µm,Spot,3,6920,
41.2667,µm,Spot,3,6924,
54.0109,µm,Spot,3,6930,
47.1437,µm,Spot,3,6937,
34.8843,µm,Spot,3,7000,
29.2254,µm,Spot,3,7005,
32.2958,µm,Spot,3,7006,
30.8544,µm,Spot,3,7009,
36.6344,µm,Spot,3,7010,
29.1489,µm,Spot,3,7011,
38.7737,µm,Spot,3,7013,
31.7625,µm,Spot,3,7014,
36.4162,µm,Spot,3,7015,
31.6864,µm,Spot,3,7018,
39.6615,µm,Spot,3,7019,
30.7174,µm,Spot,3,7020,
47.172,µm,Spot,3,7037,
44.7829,µm,Spot,3,7072,
31.2952,µm,Spot,3,7076,
32.0748,µm,Spot,3,7078,
61.3606,µm,Spot,3,7081,
34.79,µm,Spot,3,7082,
47.9706,µm,Spot,3,7160,
69.3292,µm,Spot,3,7227,
63.3285,µm,Spot,3,7230,
76.2575,µm,Spot,3,7237,
64.8705,µm,Spot,3,7282,
89.3956,µm,Spot,4,7514,
60.055,µm,Spot,4,7517,
53.9915,µm,Spot,4,7541,
46.13,µm,Spot,4,7567,
48.4926,µm,Spot,4,7571,
39.3467,µm,Spot,4,7573,
63.382,µm,Spot,4,7592,
55.1212,µm,Spot,4,7603,
58.2951,µm,Spot,4,7604,
38.3188,µm,Spot,4,7633,
47.4065,µm,Spot,4,7635,
38.1066,µm,Spot,4,7637,
50.7267,µm,Spot,4,7644,
45.9072,µm,Spot,4,7658,
38.0271,µm,Spot,4,7676,
33.7229,µm,Spot,4,7682,
38.7938,µm,Spot,4,7684,
34.0458,µm,Spot,4,7686,
42.0926,µm,Spot,4,7735,
34.3692,µm,Spot,4,7736,
68.1542,µm,Spot,4,7767,
38.9004,µm,Spot,4,7788,
35.5461,µm,Spot,4,7796,
44.9807,µm,Spot,4,7797,
40.6685,µm,Spot,4,7801,
33.6907,µm,Spot,4,7802,
48.5107,µm,Spot,4,7807,
41.472,µm,Spot,4,7812,
43.3467,µm,Spot,4,7820,
38.7147,µm,Spot,4,7821,
40.8033,µm,Spot,4,7823,
55.1841,µm,Spot,4,7825,
37.9623,µm,Spot,4,7829,
41.6506,µm,Spot,4,7833,
36.6444,µm,Spot,4,7852,
32.2575,µm,Spot,4,7854,
60.9229,µm,Spot,4,7893,
68.3819,µm,Spot,4,7904,
51.6275,µm,Spot,4,7912,
54.934,µm,Spot,4,7918,
50.9388,µm,Spot,4,7922,
41.1699,µm,Spot,4,7923,
43.683,µm,Spot,4,7938,
46.954,µm,Spot,4,7957,
63.8264,µm,Spot,4,7966,
36.6488,µm,Spot,4,7971,
40.0699,µm,Spot,4,7976,
35.7491,µm,Spot,4,7978,
38.6175,µm,Spot,4,7981,
40.8572,µm,Spot,4,7987,
105.468,µm,Spot,4,7995,
87.7325,µm,Spot,4,8011,
39.2297,µm,Spot,4,8024,
40.8935,µm,Spot,4,8025,
42.0643,µm,Spot,4,8027,
37.4049,µm,Spot,4,8037,
37.5622,µm,Spot,4,8038,
35.6777,µm,Spot,4,8041,
28.584,µm,Spot,4,8047,
27.6164,µm,Spot,4,8050,
42.6026,µm,Spot,4,8051,
35.3368,µm,Spot,4,8052,
39.494,µm,Spot,4,8053,
33.7261,µm,Spot,4,8056,
25.7834,µm,Spot,4,8058,
27.9014,µm,Spot,4,8059,
34.4587,µm,Spot,4,8061,
36.4898,µm,Spot,4,8062,
25.4001,µm,Spot,4,8064,
24.9778,µm,Spot,4,8065,
42.5342,µm,Spot,4,8071,
42.8023,µm,Spot,4,8083,
45.5905,µm,Spot,4,8084,
56.7267,µm,Spot,4,8088,
44.0016,µm,Spot,4,8093,
40.9708,µm,Spot,4,8094,
45.5239,µm,Spot,4,8104,
48.8388,µm,Spot,4,8108,
46.6461,µm,Spot,4,8109,
46.4743,µm,Spot,4,8114,
43.2542,µm,Spot,4,8117,
45.821,µm,Spot,4,8121,
60.955,µm,Spot,4,8125,
54.8591,µm,Spot,4,8135,
54.5133,µm,Spot,4,8136,
55.7207,µm,Spot,4,8158,
52.7208,µm,Spot,4,8162,
42.3702,µm,Spot,4,8174,
51.1215,µm,Spot,4,8180,
50.2576,µm,Spot,4,8182,
58.8599,µm,Spot,4,8190,
40.3219,µm,Spot,4,8198,
32.3932,µm,Spot,4,8201,
47.6357,µm,Spot,4,8202,
30.1967,µm,Spot,4,8204,
39.1505,µm,Spot,4,8206,
42.7452,µm,Spot,4,8208,
31.8304,µm,Spot,4,8209,
32.6576,µm,Spot,4,8213,
36.7685,µm,Spot,4,8219,
41.9087,µm,Spot,4,8220,
35.4518,µm,Spot,4,8221,
35.7012,µm,Spot,4,8222,
46.8518,µm,Spot,4,8223,
47.0445,µm,Spot,4,8224,
36.6127,µm,Spot,4,8238,
33.4633,µm,Spot,4,8241,
51.0614,µm,Spot,4,8245,
99.0842,µm,Spot,4,8261,
106.469,µm,Spot,4,8283,
71.3144,µm,Spot,4,8295,
109.71,µm,Spot,4,8296,
71.0993,µm,Spot,4,8304,
49.076,µm,Spot,4,8312,
67.9386,µm,Spot,4,8343,
42.7985,µm,Spot,4,8354,
63.4641,µm,Spot,4,8361,
66.4312,µm,Spot,4,8363,
54.5975,µm,Spot,4,8367,
37.6774,µm,Spot,4,8372,
45.4471,µm,Spot,4,8382,
38.4461,µm,Spot,4,8385,
47.7968,µm,Spot,4,8392,
41.1212,µm,Spot,4,8393,
36.2991,µm,Spot,4,8396,
34.499,µm,Spot,4,8409,
34.9609,µm,Spot,4,8411,
38.4546,µm,Spot,4,8415,
35.6425,µm,Spot,4,8416,
33.1767,µm,Spot,4,8426,
28.1133,µm,Spot,4,8428,
36.6856,µm,Spot,4,8437,
25.2777,µm,Spot,4,8440,
29.6796,µm,Spot,4,8441,
24.8253,µm,Spot,4,8442,
31.0602,µm,Spot,4,8444,
25.5502,µm,Spot,4,8445,
33.3893,µm,Spot,4,8452,
29.8558,µm,Spot,4,8456,
31.0994,µm,Spot,4,8457,
24.767,µm,Spot,4,8458,
29.4632,µm,Spot,4,8459,
28.716,µm,Spot,4,8464,
43.0116,µm,Spot,4,8466,
48.6583,µm,Spot,4,8471,
54.4542,µm,Spot,4,8475,
45.7462,µm,Spot,4,8482,
48.1783,µm,Spot,4,8486,
48.2179,µm,Spot,4,8496,
52.5337,µm,Spot,4,8513,
29.3471,µm,Spot,4,8525,
31.0176,µm,Spot,4,8529,
32.1385,µm,Spot,4,8532,
34.264,µm,Spot,4,8535,
54.8543,µm,Spot,4,8538,
31.7682,µm,Spot,4,8545,
32.7042,µm,Spot,4,8547,
32.9696,µm,Spot,4,8548,
34.6495,µm,Spot,4,8549,
31.9806,µm,Spot,4,8550,
28.1769,µm,Spot,4,8551,
27.7733,µm,Spot,4,8552,
36.7605,µm,Spot,4,8553,
31.8755,µm,Spot,4,8554,
29.4155,µm,Spot,4,8555,
43.4856,µm,Spot,4,8560,
36.0746,µm,Spot,4,8568,
32.3702,µm,Spot,4,8569,
28.1288,µm,Spot,4,8575,
26.2288,µm,Spot,4,8576,
47.5635,µm,Spot,4,8579,
35.1011,µm,Spot,4,8586,
48.547,µm,Spot,4,8598,
44.5289,µm,Spot,4,8599,
49.6405,µm,Spot,4,8601,
46.0739,µm,Spot,4,8602,
48.9607,µm,Spot,4,8609,
57.4587,µm,Spot,4,8613,
40.0014,µm,Spot,4,8622,
46.2583,µm,Spot,4,8632,
34.8811,µm,Spot,4,8634,
31.814,µm,Spot,4,8641,
32.7866,µm,Spot,4,8642,
35.7738,µm,Spot,4,8648,
41.1395,µm,Spot,4,8652,
38.7032,µm,Spot,4,8653,
39.0872,µm,Spot,4,8654,
34.5656,µm,Spot,4,8658,
45.8878,µm,Spot,4,8665,
46.1699,µm,Spot,4,8671,
37.5749,µm,Spot,4,8672,
36.3102,µm,Spot,4,8682,
47.1607,µm,Spot,4,8684,
47.1464,µm,Spot,4,8686,
47.5302,µm,Spot,4,8696,
67.0327,µm,Spot,4,8699,
36.9139,µm,Spot,4,8717,
32.9249,µm,Spot,4,8718,
33.3604,µm,Spot,4,8720,
35.9431,µm,Spot,4,8723,
32.7212,µm,Spot,4,8726,
32.6939,µm,Spot,4,8727,
33.1748,µm,Spot,4,8730,
37.7368,µm,Spot,4,8733,
37.8843,µm,Spot,4,8737,
34.443,µm,Spot,4,8738,
29.0654,µm,Spot,4,8745,
30.5333,µm,Spot,4,8747,
35.2178,µm,Spot,4,8748,
31.304,µm,Spot,4,8749,
36.1291,µm,Spot,4,8755,
35.9085,µm,Spot,4,8768,
39.9798,µm,Spot,4,8774,
39.7604,µm,Spot,4,8775,
38.2098,µm,Spot,4,8784,
37.2149,µm,Spot,4,8795,
34.3119,µm,Spot,4,8800,
35.3233,µm,Spot,4,8830,
42.3581,µm,Spot,4,8833,
33.2339,µm,Spot,4,8834,
31.635,µm,Spot,4,8837,
31.8013,µm,Spot,4,8841,
45.2593,µm,Spot,4,8843,
46.197,µm,Spot,4,8847,
27.9377,µm,Spot,4,8855,
42.905,µm,Spot,4,8857,
27.0996,µm,Spot,4,8860,
29.3878,µm,Spot,4,8869,
26.88,µm,Spot,4,8870,
45.0845,µm,Spot,4,8872,
36.1898,µm,Spot,4,8875,
43.1,µm,Spot,4,8876,
34.3289,µm,Spot,4,8885,
33.566,µm,Spot,4,8887,
33.9931,µm,Spot,4,8896,
41.8098,µm,Spot,4,8899,
53.2352,µm,Spot,4,8902,
62.8584,µm,Spot,4,8908,
55.9463,µm,Spot,4,8964,
48.5442,µm,Spot,4,8980,
59.5693,µm,Spot,4,9019,
65.5369,µm,Spot,4,9028,
61.8248,µm,Spot,4,9037,
35.4591,µm,Spot,4,9060,
38.4559,µm,Spot,4,9063,
37.2507,µm,Spot,4,9065,
33.7373,µm,Spot,4,9066,
37.0318,µm,Spot,4,9072,
47.7997,µm,Spot,4,9077,
28.269,µm,Spot,4,9089,
36.5903,µm,Spot,4,9090,
57.5278,µm,Spot,4,9092,
32.9833,µm,Spot,4,9093,
38.0111,µm,Spot,4,9095,
31.0772,µm,Spot,4,9098,
43.4955,µm,Spot,4,9101,
32.4836,µm,Spot,4,9102,
40.9511,µm,Spot,4,9103,
49.1231,µm,Spot,4,9128,
57.0756,µm,Spot,4,9129,
51.15,µm,Spot,4,9133,
53.8182,µm,Spot,4,9140,
64.8377,µm,Spot,4,9152,
36.0671,µm,Spot,4,9155,
33.2818,µm,Spot,4,9156,
43.5416,µm,Spot,4,9162,
42.6497,µm,Spot,4,9167,
38.506,µm,Spot,4,9171,
40.2843,µm,Spot,4,9172,
47.804,µm,Spot,4,9174,
41.0669,µm,Spot,4,9176,
36.8859,µm,Spot,4,9179,
36.9258,µm,Spot,4,9181,
41.4378,µm,Spot,4,9183,
35.68,µm,Spot,4,9196,
37.9452,µm,Spot,4,9199,
31.3993,µm,Spot,4,9200,
40.6078,µm,Spot,4,9207,
55.4778,µm,Spot,4,9213,
51.5002,µm,Spot,4,9215,
51.9513,µm,Spot,4,9223,
30.9273,µm,Spot,4,9276,
31.1321,µm,Spot,4,9277,
29.1677,µm,Spot,4,9279,
33.3165,µm,Spot,4,9280,
38.8111,µm,Spot,4,9283,
31.8035,µm,Spot,4,9285,
30.0308,µm,Spot,4,9286,
29.8821,µm,Spot,4,9287,
39.9929,µm,Spot,4,9289,
36.5308,µm,Spot,4,9291,
34.7051,µm,Spot,4,9297,
42.5741,µm,Spot,4,9298,
45.8857,µm,Spot,4,9312,
51.7411,µm,Spot,4,9346,
34.5644,µm,Spot,4,9347,
43.5464,µm,Spot,4,9348,
38.4021,µm,Spot,4,9357,
65.6845,µm,Spot,4,9491,
77.4442,µm,Spot,4,9499,
67.0912,µm,Spot,4,9555,
67.3689,µm,Spot,5,9811,
88.3657,µm,Spot,5,9817,
62.9929,µm,Spot,5,9838,
46.9919,µm,Spot,5,9877,
52.6976,µm,Spot,5,9884,
42.3576,µm,Spot,5,9885,
62.2206,µm,Spot,5,9915,
63.2485,µm,Spot,5,9916,
35.8291,µm,Spot,5,9948,
35.8468,µm,Spot,5,9950,
53.078,µm,Spot,5,9956,
54.8384,µm,Spot,5,9967,
48.4673,µm,Spot,5,9984,
50.0932,µm,Spot,5,9988,
50.4933,µm,Spot,5,10000,
34.4,µm,Spot,5,10030,
43.2444,µm,Spot,5,10065,
37.2989,µm,Spot,5,10082,
46.6078,µm,Spot,5,10083,
46.6662,µm,Spot,5,10087,
52.0395,µm,Spot,5,10101,
52.5904,µm,Spot,5,10103,
45.485,µm,Spot,5,10110,
37.8742,µm,Spot,5,10112,
54.7882,µm,Spot,5,10119,
35.2932,µm,Spot,5,10120,
43.3339,µm,Spot,5,10124,
38.79,µm,Spot,5,10141,
55.6146,µm,Spot,5,10157,
60.5025,µm,Spot,5,10163,
63.0339,µm,Spot,5,10190,
56.7218,µm,Spot,5,10199,
49.5736,µm,Spot,5,10204,
38.6275,µm,Spot,5,10207,
40.8218,µm,Spot,5,10229,
40.9077,µm,Spot,5,10250,
33.8557,µm,Spot,5,10258,
37.5134,µm,Spot,5,10261,
60.8144,µm,Spot,5,10262,
28.5539,µm,Spot,5,10263,
35.7777,µm,Spot,5,10264,
33.1805,µm,Spot,5,10267,
35.0175,µm,Spot,5,10271,
49.7833,µm,Spot,5,10272,
43.7025,µm,Spot,5,10273,
109.674,µm,Spot,5,10283,
91.5772,µm,Spot,5,10297,
74.4085,µm,Spot,5,10300,
35.8218,µm,Spot,5,10314,
41.9598,µm,Spot,5,10316,
48.3795,µm,Spot,5,10318,
34.8571,µm,Spot,5,10325,
36.1374,µm,Spot,5,10327,
43.835,µm,Spot,5,10329,
34.6488,µm,Spot,5,10331,
33.0447,µm,Spot,5,10335,
36.6559,µm,Spot,5,10338,
35.6949,µm,Spot,5,10339,
41.3287,µm,Spot,5,10340,
35.0825,µm,Spot,5,10344,
32.6388,µm,Spot,5,10345,
30.4975,µm,Spot,5,10347,
29.9729,µm,Spot,5,10348,
30.3644,µm,Spot,5,10350,
51.1063,µm,Spot,5,10354,
37.3698,µm,Spot,5,10357,
41.1328,µm,Spot,5,10368,
56.6957,µm,Spot,5,10371,
36.3025,µm,Spot,5,10374,
44.2959,µm,Spot,5,10378,
49.0662,µm,Spot,5,10383,
46.438,µm,Spot,5,10390,
50.8456,µm,Spot,5,10391,
60.1809,µm,Spot,5,10392,
47.8255,µm,Spot,5,10405,
50.892,µm,Spot,5,10409,
60.7263,µm,Spot,5,10415,
53.5076,µm,Spot,5,10427,
57.0897,µm,Spot,5,10428,
53.9471,µm,Spot,5,10445,
51.6729,µm,Spot,5,10449,
50.137,µm,Spot,5,10451,
42.255,µm,Spot,5,10457,
51.7626,µm,Spot,5,10463,
51.179,µm,Spot,5,10467,
53.1543,µm,Spot,5,10471,
43.207,µm,Spot,5,10472,
41.0975,µm,Spot,5,10475,
43.7891,µm,Spot,5,10480,
34.3694,µm,Spot,5,10481,
45.7277,µm,Spot,5,10483,
34.5755,µm,Spot,5,10484,
30.87,µm,Spot,5,10488,
37.0881,µm,Spot,5,10491,
39.5605,µm,Spot,5,10494,
38.7222,µm,Spot,5,10498,
41.9678,µm,Spot,5,10499,
40.6709,µm,Spot,5,10500,
40.5384,µm,Spot,5,10501,
34.924,µm,Spot,5,10511,
36.0154,µm,Spot,5,10512,
46.7149,µm,Spot,5,10515,
47.8028,µm,Spot,5,10517,
43.9847,µm,Spot,5,10560,
65.9278,µm,Spot,5,10569,
123.437,µm,Spot,5,10570,
69.5692,µm,Spot,5,10614,
44.8331,µm,Spot,5,10625,
74.7006,µm,Spot,5,10635,
64.5056,µm,Spot,5,10638,
58.0265,µm,Spot,5,10653,
50.0848,µm,Spot,5,10663,
45.8669,µm,Spot,5,10665,
39.742,µm,Spot,5,10667,
46.7889,µm,Spot,5,10669,
39.9957,µm,Spot,5,10685,
42.1823,µm,Spot,5,10689,
45.6062,µm,Spot,5,10692,
51.7321,µm,Spot,5,10700,
40.5692,µm,Spot,5,10704,
33.6568,µm,Spot,5,10714,
35.9667,µm,Spot,5,10717,
40.1419,µm,Spot,5,10721,
36.2782,µm,Spot,5,10729,
39.4579,µm,Spot,5,10730,
35.3527,µm,Spot,5,10731,
34.7229,µm,Spot,5,10732,
39.6209,µm,Spot,5,10739,
53.2646,µm,Spot,5,10743,
53.5422,µm,Spot,5,10746,
52.5517,µm,Spot,5,10749,
27.5134,µm,Spot,5,10790,
25.0046,µm,Spot,5,10791,
33.4044,µm,Spot,5,10795,
31.1287,µm,Spot,5,10796,
34.2677,µm,Spot,5,10800,
61.8307,µm,Spot,5,10802,
50.5376,µm,Spot,5,10809,
25.914,µm,Spot,5,10810,
43.4137,µm,Spot,5,10811,
26.6946,µm,Spot,5,10814,
35.2073,µm,Spot,5,10816,
39.4259,µm,Spot,5,10817,
31.9177,µm,Spot,5,10825,
21.1434,µm,Spot,5,10827,
47.0506,µm,Spot,5,10831,
44.2383,µm,Spot,5,10832,
25.8248,µm,Spot,5,10836,
22.2533,µm,Spot,5,10838,
49.7687,µm,Spot,5,10839,
39.9303,µm,Spot,5,10845,
61.3597,µm,Spot,5,10850,
60.6569,µm,Spot,5,10857,
62.3267,µm,Spot,5,10858,
63.0898,µm,Spot,5,10860,
36.0678,µm,Spot,5,10890,
41.6275,µm,Spot,5,10891,
31.6347,µm,Spot,5,10892,
40.7391,µm,Spot,5,10897,
37.3868,µm,Spot,5,10898,
34.8348,µm,Spot,5,10903,
28.9073,µm,Spot,5,10906,
39.9493,µm,Spot,5,10908,
61.0055,µm,Spot,5,10909,
32.1739,µm,Spot,5,10912,
42.6037,µm,Spot,5,10914,
32.6639,µm,Spot,5,10915,
31.9713,µm,Spot,5,10916,
44.2785,µm,Spot,5,10923,
41.7402,µm,Spot,5,10931,
39.4393,µm,Spot,5,10933,
43.1404,µm,Spot,5,10935,
75.9364,µm,Spot,5,10946,
43.8798,µm,Spot,5,10957,
30.513,µm,Spot,5,10963,
33.8864,µm,Spot,5,10966,
49.3746,µm,Spot,5,10968,
37.0322,µm,Spot,5,10970,
40.0328,µm,Spot,5,10971,
36.5505,µm,Spot,5,10987,
37.9954,µm,Spot,5,10988,
32.975,µm,Spot,5,10991,
31.3381,µm,Spot,5,10995,
38.1053,µm,Spot,5,11001,
39.4368,µm,Spot,5,11008,
41.4232,µm,Spot,5,11017,
42.3649,µm,Spot,5,11021,
36.6693,µm,Spot,5,11031,
32.6834,µm,Spot,5,11043,
65.0221,µm,Spot,5,11056,
41.1927,µm,Spot,5,11075,
37.3033,µm,Spot,5,11076,
35.092,µm,Spot,5,11079,
36.9469,µm,Spot,5,11081,
48.8198,µm,Spot,5,11088,
39.6969,µm,Spot,5,11090,
40.8441,µm,Spot,5,11094,
31.6144,µm,Spot,5,11096,
34.8034,µm,Spot,5,11101,
52.0663,µm,Spot,5,11105,
37.8038,µm,Spot,5,11106,
42.6604,µm,Spot,5,11108,
44.0389,µm,Spot,5,11109,
34.3192,µm,Spot,5,11114,
44.6171,µm,Spot,5,11130,
40.6454,µm,Spot,5,11131,
43.1773,µm,Spot,5,11200,
82.6243,µm,Spot,5,11236,
67.7736,µm,Spot,5,11237,
73.9167,µm,Spot,5,11242,
65.932,µm,Spot,5,11253,
61.8598,µm,Spot,5,11256,
