
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
154.7,µm,Spot,Image 1,2,4202,
143.177,µm,Spot,Image 1,2,4206,
170.203,µm,Spot,Image 1,2,4222,
208.955,µm,Spot,Image 1,2,4238,
193.963,µm,Spot,Image 1,2,4241,
161.137,µm,Spot,Image 1,2,4244,
169.473,µm,Spot,Image 1,2,4245,
131.423,µm,Spot,Image 1,2,4250,
170.682,µm,Spot,Image 1,2,4253,
44.9951,µm,Spot,Image 1,2,4265,
46.6796,µm,Spot,Image 1,2,4268,
30.0614,µm,Spot,Image 1,2,4272,
34.2343,µm,Spot,Image 1,2,4273,
52.6046,µm,Spot,Image 1,2,4274,
34.1356,µm,Spot,Image 1,2,4276,
110.19,µm,Spot,Image 1,2,4282,
75.9962,µm,Spot,Image 1,2,4288,
67.3495,µm,Spot,Image 1,2,4290,
64.2809,µm,Spot,Image 1,2,4294,
34.5106,µm,Spot,Image 1,2,4297,
45.0756,µm,Spot,Image 1,2,4299,
69.5583,µm,Spot,Image 1,2,4304,
66.5673,µm,Spot,Image 1,2,4305,
63.1417,µm,Spot,Image 1,2,4307,
108.86,µm,Spot,Image 1,2,4345,
85.8532,µm,Spot,Image 1,2,4364,
8.11353,µm,Spot,Image 1,2,4385,
30.628,µm,Spot,Image 1,2,4402,
39.3481,µm,Spot,Image 1,2,4404,
42.9857,µm,Spot,Image 1,2,4410,
46.1047,µm,Spot,Image 1,2,4414,
10.118,µm,Spot,Image 1,2,4419,
52.1277,µm,Spot,Image 1,2,4423,
14.2759,µm,Spot,Image 1,2,4424,
44.6467,µm,Spot,Image 1,2,4431,
112.899,µm,Spot,Image 1,2,4438,
29.9711,µm,Spot,Image 1,2,4448,
65.2262,µm,Spot,Image 1,2,4450,
6.45624,µm,Spot,Image 1,2,4464,
109.444,µm,Spot,Image 1,2,4467,
34.8194,µm,Spot,Image 1,2,4468,
51.2761,µm,Spot,Image 1,2,4472,
114.602,µm,Spot,Image 1,2,4485,
9.22995,µm,Spot,Image 1,2,4487,
76.0866,µm,Spot,Image 1,2,4491,
34.6003,µm,Spot,Image 1,2,4492,
61.181,µm,Spot,Image 1,2,4493,
41.3124,µm,Spot,Image 1,2,4495,
84.0108,µm,Spot,Image 1,2,4497,
5.45615,µm,Spot,Image 1,2,4498,
63.8051,µm,Spot,Image 1,2,4499,
113.251,µm,Spot,Image 1,2,4508,
15.5804,µm,Spot,Image 1,2,4520,
40.8598,µm,Spot,Image 1,2,4537,
88.4747,µm,Spot,Image 1,2,4538,
14.9482,µm,Spot,Image 1,2,4543,
36.7107,µm,Spot,Image 1,2,4544,
97.6804,µm,Spot,Image 1,2,4546,
24.5222,µm,Spot,Image 1,2,4550,
78.8225,µm,Spot,Image 1,2,4554,
69.5249,µm,Spot,Image 1,2,4562,
75.5083,µm,Spot,Image 1,2,4563,
100.953,µm,Spot,Image 1,2,4567,
39.9783,µm,Spot,Image 1,2,4571,
40.1177,µm,Spot,Image 1,2,4572,
89.8688,µm,Spot,Image 1,2,4574,
104.641,µm,Spot,Image 1,2,4580,
76.6329,µm,Spot,Image 1,2,4581,
42.9921,µm,Spot,Image 1,2,4583,
83.6166,µm,Spot,Image 1,2,4584,
36.9812,µm,Spot,Image 1,2,4585,
125.111,µm,Spot,Image 1,2,4592,
138.88,µm,Spot,Image 1,2,4596,
124.513,µm,Spot,Image 1,2,4597,
140.142,µm,Spot,Image 1,2,4606,
139.168,µm,Spot,Image 1,2,4609,
185.5,µm,Spot,Image 1,2,4616,
117.337,µm,Spot,Image 1,2,4618,
150.853,µm,Spot,Image 1,2,4621,
229.967,µm,Spot,Image 1,2,4623,
146.866,µm,Spot,Image 1,2,4651,
89.6608,µm,Spot,Image 1,2,4680,
110.027,µm,Spot,Image 1,2,4694,
59.254,µm,Spot,Image 1,2,4698,
54.1138,µm,Spot,Image 1,2,4699,
50.9901,µm,Spot,Image 1,2,4700,
39.7202,µm,Spot,Image 1,2,4701,
119.715,µm,Spot,Image 1,2,4702,
62.6057,µm,Spot,Image 1,2,4704,
34.3446,µm,Spot,Image 1,2,4705,
51.3954,µm,Spot,Image 1,2,4706,
59.8812,µm,Spot,Image 1,2,4707,
36.5239,µm,Spot,Image 1,2,4715,
67.6833,µm,Spot,Image 1,2,4718,
123.147,µm,Spot,Image 1,2,4721,
133.725,µm,Spot,Image 1,2,4734,
93.332,µm,Spot,Image 1,2,4764,
28.7222,µm,Spot,Image 1,2,4765,
45.9348,µm,Spot,Image 1,2,4768,
35.4814,µm,Spot,Image 1,2,4920,
115.292,µm,Spot,Image 1,2,4922,
45.3425,µm,Spot,Image 1,2,4931,
61.9252,µm,Spot,Image 1,2,4941,
138.128,µm,Spot,Image 1,2,4991,
52.5664,µm,Spot,Image 1,2,5111,
48.6337,µm,Spot,Image 1,2,5131,
20.5638,µm,Spot,Image 1,3,5245,
81.2355,µm,Spot,Image 1,3,5252,
111.258,µm,Spot,Image 1,3,5324,
48.0999,µm,Spot,Image 1,3,5330,
92.456,µm,Spot,Image 1,3,5331,
37.7571,µm,Spot,Image 1,3,5340,
36.6462,µm,Spot,Image 1,3,5357,
30.9856,µm,Spot,Image 1,3,5361,
23.9675,µm,Spot,Image 1,3,5363,
61.6471,µm,Spot,Image 1,3,5365,
142.528,µm,Spot,Image 1,3,5398,
192.805,µm,Spot,Image 1,3,5407,
236.401,µm,Spot,Image 1,3,5424,
147.124,µm,Spot,Image 1,3,5435,
233.755,µm,Spot,Image 1,3,5438,
222.698,µm,Spot,Image 1,3,5448,
172.406,µm,Spot,Image 1,3,5459,
155.656,µm,Spot,Image 1,3,5484,
133.084,µm,Spot,Image 1,3,5485,
192.6,µm,Spot,Image 1,3,5486,
91.4012,µm,Spot,Image 1,3,5533,
110.175,µm,Spot,Image 1,3,5541,
52.0315,µm,Spot,Image 1,3,5542,
39.9969,µm,Spot,Image 1,3,5543,
172.378,µm,Spot,Image 1,3,5558,
159.01,µm,Spot,Image 1,3,5559,
150.841,µm,Spot,Image 1,3,5560,
184.443,µm,Spot,Image 1,3,5566,
193.765,µm,Spot,Image 1,3,5567,
145.041,µm,Spot,Image 1,3,5568,
142.45,µm,Spot,Image 1,3,5571,
123.606,µm,Spot,Image 1,3,5577,
131.998,µm,Spot,Image 1,3,5582,
163.852,µm,Spot,Image 1,3,5595,
150.457,µm,Spot,Image 1,3,5600,
139.34,µm,Spot,Image 1,3,5637,
221.339,µm,Spot,Image 1,3,5642,
201.918,µm,Spot,Image 1,3,5643,
228.88,µm,Spot,Image 1,3,5651,
158.962,µm,Spot,Image 1,3,5665,
138.227,µm,Spot,Image 1,3,5676,
178.102,µm,Spot,Image 1,3,5703,
160.308,µm,Spot,Image 1,3,5706,
166.445,µm,Spot,Image 1,3,5715,
185.084,µm,Spot,Image 1,3,5722,
182.877,µm,Spot,Image 1,3,5723,
141.996,µm,Spot,Image 1,3,5725,
161.102,µm,Spot,Image 1,3,5727,
34.717,µm,Spot,Image 1,3,5733,
81.2047,µm,Spot,Image 1,3,5748,
64.7252,µm,Spot,Image 1,3,5765,
49.563,µm,Spot,Image 1,3,5767,
32.2048,µm,Spot,Image 1,3,5768,
56.6738,µm,Spot,Image 1,3,5773,
86.8214,µm,Spot,Image 1,3,5775,
25.4658,µm,Spot,Image 1,3,5776,
77.8471,µm,Spot,Image 1,3,5778,
17.5766,µm,Spot,Image 1,3,5781,
53.2792,µm,Spot,Image 1,3,5782,
29.6558,µm,Spot,Image 1,3,5783,
31.37,µm,Spot,Image 1,3,5784,
66.7063,µm,Spot,Image 1,3,5786,
44.0681,µm,Spot,Image 1,3,5788,
23.5399,µm,Spot,Image 1,3,5791,
105.668,µm,Spot,Image 1,3,5795,
25.3613,µm,Spot,Image 1,3,5798,
25.9719,µm,Spot,Image 1,3,5799,
44.8896,µm,Spot,Image 1,3,5802,
54.1996,µm,Spot,Image 1,3,5804,
124.638,µm,Spot,Image 1,3,5808,
93.7234,µm,Spot,Image 1,3,5824,
89.4203,µm,Spot,Image 1,3,5828,
16.3148,µm,Spot,Image 1,3,5829,
38.7712,µm,Spot,Image 1,3,5833,
83.4238,µm,Spot,Image 1,3,5836,
58.0786,µm,Spot,Image 1,3,5840,
78.2913,µm,Spot,Image 1,3,5841,
111.621,µm,Spot,Image 1,3,5842,
26.3878,µm,Spot,Image 1,3,5846,
26.9293,µm,Spot,Image 1,3,5848,
52.6257,µm,Spot,Image 1,3,5853,
68.0162,µm,Spot,Image 1,3,5858,
65.2723,µm,Spot,Image 1,3,5862,
92.4137,µm,Spot,Image 1,3,5867,
22.2657,µm,Spot,Image 1,3,5879,
107.249,µm,Spot,Image 1,3,5887,
106.984,µm,Spot,Image 1,3,5903,
77.4553,µm,Spot,Image 1,3,5920,
56.614,µm,Spot,Image 1,3,5921,
89.9749,µm,Spot,Image 1,3,5928,
40.8725,µm,Spot,Image 1,3,5939,
30.8157,µm,Spot,Image 1,3,5941,
25.2944,µm,Spot,Image 1,3,5942,
15.8719,µm,Spot,Image 1,3,5943,
29.0026,µm,Spot,Image 1,3,5950,
22.5723,µm,Spot,Image 1,3,5951,
20.0399,µm,Spot,Image 1,3,5952,
101.377,µm,Spot,Image 1,3,5953,
38.0717,µm,Spot,Image 1,3,5957,
37.0968,µm,Spot,Image 1,3,5958,
109.3,µm,Spot,Image 1,3,5961,
95.5444,µm,Spot,Image 1,3,5962,
18.4963,µm,Spot,Image 1,3,5964,
56.5051,µm,Spot,Image 1,3,5971,
24.1596,µm,Spot,Image 1,3,5978,
124.241,µm,Spot,Image 1,3,5981,
27.615,µm,Spot,Image 1,3,6001,
13.5886,µm,Spot,Image 1,3,6018,
84.8803,µm,Spot,Image 1,3,6031,
22.574,µm,Spot,Image 1,3,6036,
38.2377,µm,Spot,Image 1,3,6044,
79.4764,µm,Spot,Image 1,3,6050,
53.4719,µm,Spot,Image 1,3,6080,
99.6454,µm,Spot,Image 1,3,6090,
27.2706,µm,Spot,Image 1,3,6091,
23.0753,µm,Spot,Image 1,3,6099,
44.2339,µm,Spot,Image 1,3,6100,
49.3559,µm,Spot,Image 1,3,6103,
83.0955,µm,Spot,Image 1,3,6114,
86.9373,µm,Spot,Image 1,3,6115,
106.655,µm,Spot,Image 1,3,6117,
68.2514,µm,Spot,Image 1,3,6121,
26.0989,µm,Spot,Image 1,3,6128,
17.1776,µm,Spot,Image 1,3,6130,
25.9869,µm,Spot,Image 1,3,6135,
113.934,µm,Spot,Image 1,3,6150,
29.2436,µm,Spot,Image 1,3,6151,
96.4595,µm,Spot,Image 1,3,6152,
16.6273,µm,Spot,Image 1,3,6154,
92.1584,µm,Spot,Image 1,3,6159,
71.0408,µm,Spot,Image 1,3,6165,
70.5327,µm,Spot,Image 1,3,6166,
73.8727,µm,Spot,Image 1,3,6168,
65.7276,µm,Spot,Image 1,3,6177,
74.8211,µm,Spot,Image 1,3,6178,
92.6914,µm,Spot,Image 1,3,6180,
78.9786,µm,Spot,Image 1,3,6181,
85.2289,µm,Spot,Image 1,3,6182,
27.3616,µm,Spot,Image 1,3,6187,
103.282,µm,Spot,Image 1,3,6189,
70.2577,µm,Spot,Image 1,3,6195,
80.9393,µm,Spot,Image 1,3,6196,
46.2149,µm,Spot,Image 1,3,6198,
39.0242,µm,Spot,Image 1,3,6199,
29.4519,µm,Spot,Image 1,3,6208,
17.4912,µm,Spot,Image 1,3,6220,
14.1301,µm,Spot,Image 1,3,6239,
115.623,µm,Spot,Image 1,3,6263,
42.9198,µm,Spot,Image 1,3,6267,
99.0748,µm,Spot,Image 1,3,6269,
98.8373,µm,Spot,Image 1,3,6270,
75.7668,µm,Spot,Image 1,3,6274,
217.398,µm,Spot,Image 1,3,6275,
135.135,µm,Spot,Image 1,3,6283,
141.664,µm,Spot,Image 1,3,6285,
148.24,µm,Spot,Image 1,3,6286,
151.496,µm,Spot,Image 1,3,6287,
124.158,µm,Spot,Image 1,3,6290,
130.123,µm,Spot,Image 1,3,6291,
130.337,µm,Spot,Image 1,3,6292,
130.58,µm,Spot,Image 1,3,6295,
174.318,µm,Spot,Image 1,3,6296,
149.948,µm,Spot,Image 1,3,6301,
155.321,µm,Spot,Image 1,3,6304,
119.87,µm,Spot,Image 1,3,6307,
146.723,µm,Spot,Image 1,3,6309,
131.134,µm,Spot,Image 1,3,6311,
121.308,µm,Spot,Image 1,3,6315,
202.036,µm,Spot,Image 1,3,6316,
182.302,µm,Spot,Image 1,3,6327,
173.178,µm,Spot,Image 1,3,6334,
182.193,µm,Spot,Image 1,3,6336,
196.785,µm,Spot,Image 1,3,6337,
123.845,µm,Spot,Image 1,3,6340,
130.919,µm,Spot,Image 1,3,6341,
198.558,µm,Spot,Image 1,3,6343,
156.917,µm,Spot,Image 1,3,6347,
175.011,µm,Spot,Image 1,3,6361,
162.553,µm,Spot,Image 1,3,6366,
135.589,µm,Spot,Image 1,3,6368,
166.584,µm,Spot,Image 1,3,6370,
149.75,µm,Spot,Image 1,3,6371,
186.362,µm,Spot,Image 1,3,6372,
154.315,µm,Spot,Image 1,3,6375,
140.891,µm,Spot,Image 1,3,6377,
174.915,µm,Spot,Image 1,3,6381,
160.771,µm,Spot,Image 1,3,6385,
133.574,µm,Spot,Image 1,3,6388,
215.979,µm,Spot,Image 1,3,6395,
116.931,µm,Spot,Image 1,3,6399,
109.192,µm,Spot,Image 1,3,6412,
122.104,µm,Spot,Image 1,3,6416,
122.315,µm,Spot,Image 1,3,6417,
129.24,µm,Spot,Image 1,3,6421,
103.421,µm,Spot,Image 1,3,6422,
53.3135,µm,Spot,Image 1,3,6429,
109.956,µm,Spot,Image 1,3,6431,
125.726,µm,Spot,Image 1,3,6432,
30.7688,µm,Spot,Image 1,3,6440,
46.6902,µm,Spot,Image 1,3,6441,
42.261,µm,Spot,Image 1,3,6444,
24.9103,µm,Spot,Image 1,3,6446,
120.35,µm,Spot,Image 1,3,6447,
101.374,µm,Spot,Image 1,3,6450,
117.304,µm,Spot,Image 1,3,6455,
38.8931,µm,Spot,Image 1,3,6456,
27.7184,µm,Spot,Image 1,3,6463,
100.044,µm,Spot,Image 1,3,6466,
77.1011,µm,Spot,Image 1,3,6468,
39.8097,µm,Spot,Image 1,3,6469,
65.5449,µm,Spot,Image 1,3,6475,
31.3558,µm,Spot,Image 1,3,6479,
80.976,µm,Spot,Image 1,3,6480,
195.478,µm,Spot,Image 1,3,6484,
163.325,µm,Spot,Image 1,3,6486,
152.43,µm,Spot,Image 1,3,6495,
240.154,µm,Spot,Image 1,3,6501,
171.254,µm,Spot,Image 1,3,6504,
169.59,µm,Spot,Image 1,3,6507,
160.818,µm,Spot,Image 1,3,6508,
155.55,µm,Spot,Image 1,3,6523,
122.15,µm,Spot,Image 1,3,6524,
144.517,µm,Spot,Image 1,3,6525,
167.18,µm,Spot,Image 1,3,6545,
190.647,µm,Spot,Image 1,3,6561,
214.213,µm,Spot,Image 1,3,6564,
183.088,µm,Spot,Image 1,3,6569,
163.243,µm,Spot,Image 1,3,6571,
130.337,µm,Spot,Image 1,3,6575,
169.307,µm,Spot,Image 1,3,6578,
31.4146,µm,Spot,Image 1,3,6586,
33.3541,µm,Spot,Image 1,3,6590,
17.7844,µm,Spot,Image 1,3,6591,
33.3423,µm,Spot,Image 1,3,6592,
17.583,µm,Spot,Image 1,3,6596,
63.1362,µm,Spot,Image 1,3,6598,
73.8257,µm,Spot,Image 1,3,6603,
32.425,µm,Spot,Image 1,3,6615,
42.3116,µm,Spot,Image 1,3,6621,
15.0386,µm,Spot,Image 1,3,6627,
22.331,µm,Spot,Image 1,3,6672,
13.165,µm,Spot,Image 1,3,6712,
44.7708,µm,Spot,Image 1,3,6727,
101.557,µm,Spot,Image 1,3,6729,
41.0153,µm,Spot,Image 1,3,6731,
33.3701,µm,Spot,Image 1,3,6734,
52.7803,µm,Spot,Image 1,3,6737,
45.1219,µm,Spot,Image 1,3,6742,
47.228,µm,Spot,Image 1,3,6744,
47.3024,µm,Spot,Image 1,3,6750,
113.229,µm,Spot,Image 1,3,6769,
114.453,µm,Spot,Image 1,3,6774,
63.1468,µm,Spot,Image 1,3,6776,
26.0626,µm,Spot,Image 1,3,6778,
85.2104,µm,Spot,Image 1,3,6782,
106.89,µm,Spot,Image 1,3,6791,
40.7008,µm,Spot,Image 1,3,6796,
43.4789,µm,Spot,Image 1,3,6807,
20.0825,µm,Spot,Image 1,3,6809,
33.4184,µm,Spot,Image 1,3,6811,
69.9782,µm,Spot,Image 1,3,6812,
55.772,µm,Spot,Image 1,3,6816,
78.9274,µm,Spot,Image 1,3,6817,
109.419,µm,Spot,Image 1,3,6826,
28.571,µm,Spot,Image 1,3,6828,
82.4679,µm,Spot,Image 1,3,6836,
34.9947,µm,Spot,Image 1,3,6850,
15.4552,µm,Spot,Image 1,3,6853,
92.6552,µm,Spot,Image 1,3,6856,
29.7832,µm,Spot,Image 1,3,6858,
19.8449,µm,Spot,Image 1,3,6862,
70.4891,µm,Spot,Image 1,3,6873,
73.309,µm,Spot,Image 1,3,6874,
99.5123,µm,Spot,Image 1,3,6878,
27.2637,µm,Spot,Image 1,3,6879,
30.5367,µm,Spot,Image 1,3,6881,
89.1703,µm,Spot,Image 1,3,6884,
41.4845,µm,Spot,Image 1,3,6885,
102.233,µm,Spot,Image 1,3,6893,
75.5962,µm,Spot,Image 1,3,6894,
81.8534,µm,Spot,Image 1,3,6895,
40.6989,µm,Spot,Image 1,3,6897,
38.3812,µm,Spot,Image 1,3,6903,
122.889,µm,Spot,Image 1,3,6909,
136.592,µm,Spot,Image 1,3,6910,
152.568,µm,Spot,Image 1,3,6913,
123.095,µm,Spot,Image 1,3,6918,
138.497,µm,Spot,Image 1,3,6920,
136.71,µm,Spot,Image 1,3,6924,
183.676,µm,Spot,Image 1,3,6930,
146.961,µm,Spot,Image 1,3,6937,
112.147,µm,Spot,Image 1,3,7000,
57.5942,µm,Spot,Image 1,3,7005,
52.2812,µm,Spot,Image 1,3,7006,
37.3873,µm,Spot,Image 1,3,7009,
32.9568,µm,Spot,Image 1,3,7010,
48.7216,µm,Spot,Image 1,3,7011,
29.0934,µm,Spot,Image 1,3,7013,
56.9624,µm,Spot,Image 1,3,7014,
86.5217,µm,Spot,Image 1,3,7015,
26.0111,µm,Spot,Image 1,3,7018,
68.2114,µm,Spot,Image 1,3,7019,
33.8981,µm,Spot,Image 1,3,7020,
132.41,µm,Spot,Image 1,3,7037,
92.663,µm,Spot,Image 1,3,7072,
53.0739,µm,Spot,Image 1,3,7076,
43.658,µm,Spot,Image 1,3,7078,
14.2619,µm,Spot,Image 1,3,7081,
70.4181,µm,Spot,Image 1,3,7082,
43.4483,µm,Spot,Image 1,3,7160,
36.1755,µm,Spot,Image 1,3,7227,
112.075,µm,Spot,Image 1,3,7230,
46.6013,µm,Spot,Image 1,3,7237,
134.551,µm,Spot,Image 1,3,7282,
27.4334,µm,Spot,Image 1,4,7514,
84.7839,µm,Spot,Image 1,4,7517,
81.3467,µm,Spot,Image 1,4,7541,
115.156,µm,Spot,Image 1,4,7567,
51.1457,µm,Spot,Image 1,4,7571,
96.0392,µm,Spot,Image 1,4,7573,
19.0537,µm,Spot,Image 1,4,7592,
34.0022,µm,Spot,Image 1,4,7603,
24.5699,µm,Spot,Image 1,4,7604,
140.715,µm,Spot,Image 1,4,7633,
149.157,µm,Spot,Image 1,4,7635,
128.894,µm,Spot,Image 1,4,7637,
190.407,µm,Spot,Image 1,4,7644,
231.521,µm,Spot,Image 1,4,7658,
233.691,µm,Spot,Image 1,4,7676,
226.952,µm,Spot,Image 1,4,7682,
211.396,µm,Spot,Image 1,4,7684,
227.373,µm,Spot,Image 1,4,7686,
138.545,µm,Spot,Image 1,4,7735,
174.81,µm,Spot,Image 1,4,7736,
59.7029,µm,Spot,Image 1,4,7767,
91.1295,µm,Spot,Image 1,4,7788,
105.321,µm,Spot,Image 1,4,7796,
39.775,µm,Spot,Image 1,4,7797,
57.4238,µm,Spot,Image 1,4,7801,
98.647,µm,Spot,Image 1,4,7802,
157.698,µm,Spot,Image 1,4,7807,
130.932,µm,Spot,Image 1,4,7812,
183.224,µm,Spot,Image 1,4,7820,
142.982,µm,Spot,Image 1,4,7821,
141.852,µm,Spot,Image 1,4,7823,
193.145,µm,Spot,Image 1,4,7825,
121.769,µm,Spot,Image 1,4,7829,
131.616,µm,Spot,Image 1,4,7833,
161.501,µm,Spot,Image 1,4,7852,
147.443,µm,Spot,Image 1,4,7854,
238.284,µm,Spot,Image 1,4,7893,
202.401,µm,Spot,Image 1,4,7904,
228.034,µm,Spot,Image 1,4,7912,
158.334,µm,Spot,Image 1,4,7918,
221.906,µm,Spot,Image 1,4,7922,
160.121,µm,Spot,Image 1,4,7923,
138.809,µm,Spot,Image 1,4,7938,
177.818,µm,Spot,Image 1,4,7957,
142.248,µm,Spot,Image 1,4,7966,
148.567,µm,Spot,Image 1,4,7971,
184.653,µm,Spot,Image 1,4,7976,
166.428,µm,Spot,Image 1,4,7978,
141.273,µm,Spot,Image 1,4,7981,
163.498,µm,Spot,Image 1,4,7987,
35.7915,µm,Spot,Image 1,4,7995,
60.2008,µm,Spot,Image 1,4,8011,
69.7746,µm,Spot,Image 1,4,8024,
48.1043,µm,Spot,Image 1,4,8025,
31.5872,µm,Spot,Image 1,4,8027,
88.1041,µm,Spot,Image 1,4,8037,
56.4516,µm,Spot,Image 1,4,8038,
24.55,µm,Spot,Image 1,4,8041,
29.0809,µm,Spot,Image 1,4,8047,
30.4498,µm,Spot,Image 1,4,8050,
16.4064,µm,Spot,Image 1,4,8051,
99.2622,µm,Spot,Image 1,4,8052,
64.7062,µm,Spot,Image 1,4,8053,
42.4164,µm,Spot,Image 1,4,8056,
21.9319,µm,Spot,Image 1,4,8058,
32.9358,µm,Spot,Image 1,4,8059,
21.4554,µm,Spot,Image 1,4,8061,
105.622,µm,Spot,Image 1,4,8062,
24.9147,µm,Spot,Image 1,4,8064,
25.1007,µm,Spot,Image 1,4,8065,
115.255,µm,Spot,Image 1,4,8071,
98.8871,µm,Spot,Image 1,4,8083,
93.0058,µm,Spot,Image 1,4,8084,
13.5027,µm,Spot,Image 1,4,8088,
38.2346,µm,Spot,Image 1,4,8093,
90.5051,µm,Spot,Image 1,4,8094,
57.2117,µm,Spot,Image 1,4,8104,
25.4172,µm,Spot,Image 1,4,8108,
111.646,µm,Spot,Image 1,4,8109,
25.9138,µm,Spot,Image 1,4,8114,
114.612,µm,Spot,Image 1,4,8117,
67.2734,µm,Spot,Image 1,4,8121,
90.9935,µm,Spot,Image 1,4,8125,
36.5049,µm,Spot,Image 1,4,8135,
21.7536,µm,Spot,Image 1,4,8136,
15.0821,µm,Spot,Image 1,4,8158,
107.257,µm,Spot,Image 1,4,8162,
41.9638,µm,Spot,Image 1,4,8174,
77.7397,µm,Spot,Image 1,4,8180,
55.7532,µm,Spot,Image 1,4,8182,
90.1389,µm,Spot,Image 1,4,8190,
61.5958,µm,Spot,Image 1,4,8198,
41.3154,µm,Spot,Image 1,4,8201,
35.0524,µm,Spot,Image 1,4,8202,
30.6443,µm,Spot,Image 1,4,8204,
16.9068,µm,Spot,Image 1,4,8206,
49.8173,µm,Spot,Image 1,4,8208,
24.6216,µm,Spot,Image 1,4,8209,
22.8326,µm,Spot,Image 1,4,8213,
38.3439,µm,Spot,Image 1,4,8219,
35.7597,µm,Spot,Image 1,4,8220,
32.6402,µm,Spot,Image 1,4,8221,
23.1159,µm,Spot,Image 1,4,8222,
108.772,µm,Spot,Image 1,4,8223,
93.2482,µm,Spot,Image 1,4,8224,
55.0124,µm,Spot,Image 1,4,8238,
22.9421,µm,Spot,Image 1,4,8241,
124.149,µm,Spot,Image 1,4,8245,
24.6315,µm,Spot,Image 1,4,8261,
14.6396,µm,Spot,Image 1,4,8283,
58.3904,µm,Spot,Image 1,4,8295,
24.3328,µm,Spot,Image 1,4,8296,
40.309,µm,Spot,Image 1,4,8304,
85.2188,µm,Spot,Image 1,4,8312,
56.864,µm,Spot,Image 1,4,8343,
103.031,µm,Spot,Image 1,4,8354,
48.1074,µm,Spot,Image 1,4,8361,
26.4682,µm,Spot,Image 1,4,8363,
52.6554,µm,Spot,Image 1,4,8367,
85.9427,µm,Spot,Image 1,4,8372,
110.51,µm,Spot,Image 1,4,8382,
71.8916,µm,Spot,Image 1,4,8385,
19.6903,µm,Spot,Image 1,4,8392,
30.7496,µm,Spot,Image 1,4,8393,
28.9371,µm,Spot,Image 1,4,8396,
43.8693,µm,Spot,Image 1,4,8409,
76.5497,µm,Spot,Image 1,4,8411,
99.7305,µm,Spot,Image 1,4,8415,
19.0112,µm,Spot,Image 1,4,8416,
74.0324,µm,Spot,Image 1,4,8426,
78.8115,µm,Spot,Image 1,4,8428,
115.653,µm,Spot,Image 1,4,8437,
70.467,µm,Spot,Image 1,4,8440,
95.5579,µm,Spot,Image 1,4,8441,
73.1616,µm,Spot,Image 1,4,8442,
82.5161,µm,Spot,Image 1,4,8444,
84.7366,µm,Spot,Image 1,4,8445,
105.98,µm,Spot,Image 1,4,8452,
31.2018,µm,Spot,Image 1,4,8456,
48.0435,µm,Spot,Image 1,4,8457,
73.356,µm,Spot,Image 1,4,8458,
84.574,µm,Spot,Image 1,4,8459,
39.647,µm,Spot,Image 1,4,8464,
73.2216,µm,Spot,Image 1,4,8466,
79.1691,µm,Spot,Image 1,4,8471,
31.7864,µm,Spot,Image 1,4,8475,
16.6825,µm,Spot,Image 1,4,8482,
14.769,µm,Spot,Image 1,4,8486,
13.0352,µm,Spot,Image 1,4,8496,
34.0161,µm,Spot,Image 1,4,8513,
115.612,µm,Spot,Image 1,4,8525,
41.6995,µm,Spot,Image 1,4,8529,
96.9027,µm,Spot,Image 1,4,8532,
73.5638,µm,Spot,Image 1,4,8535,
218.021,µm,Spot,Image 1,4,8538,
137.73,µm,Spot,Image 1,4,8545,
133.394,µm,Spot,Image 1,4,8547,
144.589,µm,Spot,Image 1,4,8548,
153.046,µm,Spot,Image 1,4,8549,
153.205,µm,Spot,Image 1,4,8550,
132.709,µm,Spot,Image 1,4,8551,
122.85,µm,Spot,Image 1,4,8552,
149.576,µm,Spot,Image 1,4,8553,
131.661,µm,Spot,Image 1,4,8554,
134.735,µm,Spot,Image 1,4,8555,
179.375,µm,Spot,Image 1,4,8560,
121.913,µm,Spot,Image 1,4,8568,
156.217,µm,Spot,Image 1,4,8569,
122.24,µm,Spot,Image 1,4,8575,
142.707,µm,Spot,Image 1,4,8576,
199.331,µm,Spot,Image 1,4,8579,
126.447,µm,Spot,Image 1,4,8586,
184.416,µm,Spot,Image 1,4,8598,
198.4,µm,Spot,Image 1,4,8599,
127.198,µm,Spot,Image 1,4,8601,
131.932,µm,Spot,Image 1,4,8602,
200.897,µm,Spot,Image 1,4,8609,
157.724,µm,Spot,Image 1,4,8613,
117.412,µm,Spot,Image 1,4,8622,
195.607,µm,Spot,Image 1,4,8632,
137.898,µm,Spot,Image 1,4,8634,
167.783,µm,Spot,Image 1,4,8641,
153.585,µm,Spot,Image 1,4,8642,
190.006,µm,Spot,Image 1,4,8648,
164.946,µm,Spot,Image 1,4,8652,
131.679,µm,Spot,Image 1,4,8653,
137.627,µm,Spot,Image 1,4,8654,
174.897,µm,Spot,Image 1,4,8658,
155.267,µm,Spot,Image 1,4,8665,
216.947,µm,Spot,Image 1,4,8671,
118.041,µm,Spot,Image 1,4,8672,
124.2,µm,Spot,Image 1,4,8682,
121.595,µm,Spot,Image 1,4,8684,
109.659,µm,Spot,Image 1,4,8686,
106.377,µm,Spot,Image 1,4,8696,
51.0093,µm,Spot,Image 1,4,8699,
40.9532,µm,Spot,Image 1,4,8717,
118.259,µm,Spot,Image 1,4,8718,
23.0731,µm,Spot,Image 1,4,8720,
