
Average Distance To 3 Nearest Neighbours
 ==================== 
Average Distance To 3 Nearest Neighbours,Unit,Category,Time,ID,
22.1996,µm,Spot,3,5765,
25.1715,µm,Spot,3,5767,
27.3748,µm,Spot,3,5768,
20.5976,µm,Spot,3,5773,
23.3292,µm,Spot,3,5775,
24.9562,µm,Spot,3,5776,
21.8367,µm,Spot,3,5778,
29.5512,µm,Spot,3,5781,
25.5995,µm,Spot,3,5782,
20.3664,µm,Spot,3,5783,
19.0582,µm,Spot,3,5784,
29.343,µm,Spot,3,5786,
25.02,µm,Spot,3,5788,
16.3023,µm,Spot,3,5791,
28.7808,µm,Spot,3,5795,
14.793,µm,Spot,3,5798,
13.66,µm,Spot,3,5799,
23.5501,µm,Spot,3,5802,
30.012,µm,Spot,3,5804,
30.8599,µm,Spot,3,5808,
27.4068,µm,Spot,3,5824,
28.4322,µm,Spot,3,5828,
42.3265,µm,Spot,3,5829,
22.096,µm,Spot,3,5833,
30.9411,µm,Spot,3,5836,
25.7319,µm,Spot,3,5840,
25.9438,µm,Spot,3,5841,
35.4043,µm,Spot,3,5842,
17.3534,µm,Spot,3,5846,
14.5567,µm,Spot,3,5848,
25.6944,µm,Spot,3,5853,
35.0254,µm,Spot,3,5858,
33.9199,µm,Spot,3,5862,
44.0641,µm,Spot,3,5867,
52.311,µm,Spot,3,5879,
39.2875,µm,Spot,3,5887,
45.3048,µm,Spot,3,5903,
37.2836,µm,Spot,3,5920,
43.6866,µm,Spot,3,5921,
36.0368,µm,Spot,3,5928,
21.396,µm,Spot,3,5939,
16.2561,µm,Spot,3,5941,
16.9604,µm,Spot,3,5942,
23.2549,µm,Spot,3,5943,
14.9508,µm,Spot,3,5950,
18.2311,µm,Spot,3,5951,
15.3615,µm,Spot,3,5952,
34.3287,µm,Spot,3,5953,
26.9694,µm,Spot,3,5957,
25.8843,µm,Spot,3,5958,
28.5384,µm,Spot,3,5961,
35.752,µm,Spot,3,5962,
19.1943,µm,Spot,3,5964,
30.5362,µm,Spot,3,5971,
21.5632,µm,Spot,3,5978,
32.9215,µm,Spot,3,5981,
42.1484,µm,Spot,3,6001,
67.999,µm,Spot,3,6018,
45.2332,µm,Spot,3,6031,
68.8407,µm,Spot,3,6036,
32.1104,µm,Spot,3,6044,
34.7826,µm,Spot,3,6050,
44.4072,µm,Spot,3,6080,
30.2147,µm,Spot,3,6090,
31.2926,µm,Spot,3,6091,
39.6601,µm,Spot,3,6099,
28.1416,µm,Spot,3,6100,
32.5686,µm,Spot,3,6103,
15.3534,µm,Spot,3,6114,
13.7235,µm,Spot,3,6115,
25.5142,µm,Spot,3,6117,
22.0372,µm,Spot,3,6121,
19.944,µm,Spot,3,6128,
22.2489,µm,Spot,3,6130,
23.0578,µm,Spot,3,6135,
24.7246,µm,Spot,3,6150,
27.4174,µm,Spot,3,6151,
20.5137,µm,Spot,3,6152,
25.3034,µm,Spot,3,6154,
26.2518,µm,Spot,3,6159,
39.6806,µm,Spot,3,6165,
26.1939,µm,Spot,3,6166,
14.8603,µm,Spot,3,6168,
20.2174,µm,Spot,3,6177,
14.4446,µm,Spot,3,6178,
21.5627,µm,Spot,3,6180,
15.3599,µm,Spot,3,6181,
19.1474,µm,Spot,3,6182,
19.7169,µm,Spot,3,6187,
26.2356,µm,Spot,3,6189,
16.0781,µm,Spot,3,6195,
21.0492,µm,Spot,3,6196,
17.8785,µm,Spot,3,6198,
23.2015,µm,Spot,3,6199,
34.5316,µm,Spot,3,6208,
35.0688,µm,Spot,3,6220,
23.9811,µm,Spot,3,6239,
17.2972,µm,Spot,3,6263,
20.7564,µm,Spot,3,6267,
23.2867,µm,Spot,3,6269,
28.8062,µm,Spot,3,6270,
19.8971,µm,Spot,3,6274,
36.899,µm,Spot,3,6275,
22.3327,µm,Spot,3,6283,
15.4661,µm,Spot,3,6285,
18.4064,µm,Spot,3,6286,
21.7192,µm,Spot,3,6287,
20.5097,µm,Spot,3,6290,
23.5176,µm,Spot,3,6291,
18.9828,µm,Spot,3,6292,
16.9512,µm,Spot,3,6295,
26.3853,µm,Spot,3,6296,
33.4676,µm,Spot,3,6301,
18.1138,µm,Spot,3,6304,
25.7101,µm,Spot,3,6307,
16.7868,µm,Spot,3,6309,
15.026,µm,Spot,3,6311,
16.9846,µm,Spot,3,6315,
36.6716,µm,Spot,3,6316,
25.9469,µm,Spot,3,6327,
30.4897,µm,Spot,3,6334,
22.1716,µm,Spot,3,6336,
27.1762,µm,Spot,3,6337,
30.8803,µm,Spot,3,6340,
32.3135,µm,Spot,3,6341,
33.8749,µm,Spot,3,6343,
25.8976,µm,Spot,3,6347,
16.4882,µm,Spot,3,6361,
23.4013,µm,Spot,3,6366,
24.6674,µm,Spot,3,6368,
17.9887,µm,Spot,3,6370,
24.3493,µm,Spot,3,6371,
18.5393,µm,Spot,3,6372,
36.0479,µm,Spot,3,6375,
22.5907,µm,Spot,3,6377,
16.2796,µm,Spot,3,6381,
28.3983,µm,Spot,3,6385,
22.385,µm,Spot,3,6388,
34.5054,µm,Spot,3,6395,
27.8357,µm,Spot,3,6399,
30.7109,µm,Spot,3,6412,
16.2992,µm,Spot,3,6416,
17.5781,µm,Spot,3,6417,
15.8237,µm,Spot,3,6421,
20.0329,µm,Spot,3,6422,
40.7977,µm,Spot,3,6429,
15.9179,µm,Spot,3,6431,
24.6701,µm,Spot,3,6432,
28.265,µm,Spot,3,6440,
22.8137,µm,Spot,3,6441,
19.7095,µm,Spot,3,6444,
22.1625,µm,Spot,3,6446,
28.1669,µm,Spot,3,6447,
29.6514,µm,Spot,3,6450,
28.2169,µm,Spot,3,6455,
25.8243,µm,Spot,3,6456,
27.0303,µm,Spot,3,6463,
30.6913,µm,Spot,3,6466,
25.1759,µm,Spot,3,6468,
22.7084,µm,Spot,3,6469,
19.5778,µm,Spot,3,6475,
21.4093,µm,Spot,3,6479,
21.6959,µm,Spot,3,6480,
34.7474,µm,Spot,3,6484,
22.4459,µm,Spot,3,6486,
21.6672,µm,Spot,3,6495,
43.4886,µm,Spot,3,6501,
21.0343,µm,Spot,3,6504,
21.8004,µm,Spot,3,6507,
21.3234,µm,Spot,3,6508,
27.4085,µm,Spot,3,6523,
25.7787,µm,Spot,3,6524,
27.1378,µm,Spot,3,6525,
54.8367,µm,Spot,3,6545,
21.5348,µm,Spot,3,6561,
27.0131,µm,Spot,3,6564,
17.3797,µm,Spot,3,6569,
21.9157,µm,Spot,3,6571,
38.7101,µm,Spot,3,6575,
33.2644,µm,Spot,3,6578,
24.8575,µm,Spot,3,6586,
19.1107,µm,Spot,3,6590,
31.2213,µm,Spot,3,6591,
16.2937,µm,Spot,3,6592,
30.9097,µm,Spot,3,6596,
31.7524,µm,Spot,3,6598,
34.8926,µm,Spot,3,6603,
14.2088,µm,Spot,3,6615,
15.3074,µm,Spot,3,6621,
38.198,µm,Spot,3,6627,
24.9516,µm,Spot,3,6672,
66.5237,µm,Spot,3,6712,
17.3592,µm,Spot,3,6727,
23.1998,µm,Spot,3,6729,
26.9527,µm,Spot,3,6731,
22.5223,µm,Spot,3,6734,
18.3856,µm,Spot,3,6737,
17.1654,µm,Spot,3,6742,
28.291,µm,Spot,3,6744,
44.2221,µm,Spot,3,6750,
18.8032,µm,Spot,3,6769,
23.6343,µm,Spot,3,6774,
31.3591,µm,Spot,3,6776,
24.14,µm,Spot,3,6778,
23.8764,µm,Spot,3,6782,
29.7751,µm,Spot,3,6791,
31.6082,µm,Spot,3,6796,
20.662,µm,Spot,3,6807,
17.6921,µm,Spot,3,6809,
21.2527,µm,Spot,3,6811,
25.0562,µm,Spot,3,6812,
26.0469,µm,Spot,3,6816,
22.0053,µm,Spot,3,6817,
35.8347,µm,Spot,3,6826,
22.8747,µm,Spot,3,6828,
33.0203,µm,Spot,3,6836,
37.1415,µm,Spot,3,6850,
22.7174,µm,Spot,3,6853,
41.0196,µm,Spot,3,6856,
39.3758,µm,Spot,3,6858,
26.7751,µm,Spot,3,6862,
24.9046,µm,Spot,3,6873,
22.5151,µm,Spot,3,6874,
22.6835,µm,Spot,3,6878,
34.7503,µm,Spot,3,6879,
22.1429,µm,Spot,3,6881,
31.6057,µm,Spot,3,6884,
27.3406,µm,Spot,3,6885,
24.498,µm,Spot,3,6893,
26.6603,µm,Spot,3,6894,
26.9505,µm,Spot,3,6895,
27.0755,µm,Spot,3,6897,
29.995,µm,Spot,3,6903,
22.4075,µm,Spot,3,6909,
21.4978,µm,Spot,3,6910,
23.3982,µm,Spot,3,6913,
29.4515,µm,Spot,3,6918,
21.5128,µm,Spot,3,6920,
34.4362,µm,Spot,3,6924,
43.5667,µm,Spot,3,6930,
32.0498,µm,Spot,3,6937,
29.8416,µm,Spot,3,7000,
20.6411,µm,Spot,3,7005,
24.5766,µm,Spot,3,7006,
20.1758,µm,Spot,3,7009,
21.8023,µm,Spot,3,7010,
20.2753,µm,Spot,3,7011,
24.4151,µm,Spot,3,7013,
24.7557,µm,Spot,3,7014,
31.779,µm,Spot,3,7015,
21.3303,µm,Spot,3,7018,
25.3358,µm,Spot,3,7019,
23.7359,µm,Spot,3,7020,
36.145,µm,Spot,3,7037,
32.4268,µm,Spot,3,7072,
23.1832,µm,Spot,3,7076,
19.6732,µm,Spot,3,7078,
51.2856,µm,Spot,3,7081,
22.6053,µm,Spot,3,7082,
26.2535,µm,Spot,3,7160,
50.9884,µm,Spot,3,7227,
39.3782,µm,Spot,3,7230,
53.6747,µm,Spot,3,7237,
45.9411,µm,Spot,3,7282,
56.3913,µm,Spot,4,7514,
42.3095,µm,Spot,4,7517,
40.9109,µm,Spot,4,7541,
35.4129,µm,Spot,4,7567,
41.3227,µm,Spot,4,7571,
26.8014,µm,Spot,4,7573,
53.897,µm,Spot,4,7592,
35.1433,µm,Spot,4,7603,
42.9897,µm,Spot,4,7604,
31.281,µm,Spot,4,7633,
41.1525,µm,Spot,4,7635,
27.4534,µm,Spot,4,7637,
40.6834,µm,Spot,4,7644,
22.7474,µm,Spot,4,7658,
15.7197,µm,Spot,4,7676,
16.9062,µm,Spot,4,7682,
22.7242,µm,Spot,4,7684,
14.9298,µm,Spot,4,7686,
29.2684,µm,Spot,4,7735,
17.8296,µm,Spot,4,7736,
46.8141,µm,Spot,4,7767,
31.75,µm,Spot,4,7788,
16.1534,µm,Spot,4,7796,
31.3555,µm,Spot,4,7797,
29.9843,µm,Spot,4,7801,
22.0394,µm,Spot,4,7802,
32.6788,µm,Spot,4,7807,
25.7513,µm,Spot,4,7812,
38.4736,µm,Spot,4,7820,
25.5228,µm,Spot,4,7821,
26.4556,µm,Spot,4,7823,
38.7301,µm,Spot,4,7825,
28.0141,µm,Spot,4,7829,
34.7825,µm,Spot,4,7833,
22.5004,µm,Spot,4,7852,
25.0833,µm,Spot,4,7854,
43.3849,µm,Spot,4,7893,
42.6095,µm,Spot,4,7904,
44.7379,µm,Spot,4,7912,
38.5809,µm,Spot,4,7918,
42.3195,µm,Spot,4,7922,
24.1377,µm,Spot,4,7923,
37.0918,µm,Spot,4,7938,
34.8879,µm,Spot,4,7957,
49.4939,µm,Spot,4,7966,
17.824,µm,Spot,4,7971,
26.6549,µm,Spot,4,7976,
23.5796,µm,Spot,4,7978,
21.5886,µm,Spot,4,7981,
30.4313,µm,Spot,4,7987,
71.1385,µm,Spot,4,7995,
69.6687,µm,Spot,4,8011,
25.0165,µm,Spot,4,8024,
27.1899,µm,Spot,4,8025,
27.2513,µm,Spot,4,8027,
28.6558,µm,Spot,4,8037,
22.7611,µm,Spot,4,8038,
19.5988,µm,Spot,4,8041,
18.1418,µm,Spot,4,8047,
19.4764,µm,Spot,4,8050,
29.269,µm,Spot,4,8051,
15.9344,µm,Spot,4,8052,
31.2902,µm,Spot,4,8053,
23.1325,µm,Spot,4,8056,
16.1857,µm,Spot,4,8058,
18.5691,µm,Spot,4,8059,
18.3866,µm,Spot,4,8061,
21.6301,µm,Spot,4,8062,
15.1904,µm,Spot,4,8064,
13.38,µm,Spot,4,8065,
31.3811,µm,Spot,4,8071,
30.5781,µm,Spot,4,8083,
29.9834,µm,Spot,4,8084,
44.6356,µm,Spot,4,8088,
17.629,µm,Spot,4,8093,
28.0016,µm,Spot,4,8094,
37.8174,µm,Spot,4,8104,
17.2849,µm,Spot,4,8108,
30.3938,µm,Spot,4,8109,
14.7236,µm,Spot,4,8114,
29.3151,µm,Spot,4,8117,
32.8584,µm,Spot,4,8121,
50.2966,µm,Spot,4,8125,
31.868,µm,Spot,4,8135,
41.804,µm,Spot,4,8136,
41.624,µm,Spot,4,8158,
36.0823,µm,Spot,4,8162,
19.0718,µm,Spot,4,8174,
28.94,µm,Spot,4,8180,
37.0139,µm,Spot,4,8182,
50.0334,µm,Spot,4,8190,
32.973,µm,Spot,4,8198,
21.9751,µm,Spot,4,8201,
27.0354,µm,Spot,4,8202,
18.3539,µm,Spot,4,8204,
24.1785,µm,Spot,4,8206,
27.4038,µm,Spot,4,8208,
18.3919,µm,Spot,4,8209,
19.0309,µm,Spot,4,8213,
20.2971,µm,Spot,4,8219,
19.8043,µm,Spot,4,8220,
19.3815,µm,Spot,4,8221,
23.5268,µm,Spot,4,8222,
26.5372,µm,Spot,4,8223,
32.8542,µm,Spot,4,8224,
30.3253,µm,Spot,4,8238,
22.5848,µm,Spot,4,8241,
34.5946,µm,Spot,4,8245,
56.1088,µm,Spot,4,8261,
62.1518,µm,Spot,4,8283,
55.1039,µm,Spot,4,8295,
69.9505,µm,Spot,4,8296,
42.8747,µm,Spot,4,8304,
35.0081,µm,Spot,4,8312,
49.028,µm,Spot,4,8343,
29.9521,µm,Spot,4,8354,
40.6159,µm,Spot,4,8361,
44.5228,µm,Spot,4,8363,
37.2257,µm,Spot,4,8367,
23.2301,µm,Spot,4,8372,
26.8186,µm,Spot,4,8382,
26.8223,µm,Spot,4,8385,
23.6131,µm,Spot,4,8392,
20.7439,µm,Spot,4,8393,
21.737,µm,Spot,4,8396,
25.7156,µm,Spot,4,8409,
20.5551,µm,Spot,4,8411,
25.0612,µm,Spot,4,8415,
22.7264,µm,Spot,4,8416,
25.7761,µm,Spot,4,8426,
16.1307,µm,Spot,4,8428,
29.5144,µm,Spot,4,8437,
17.6847,µm,Spot,4,8440,
22.0722,µm,Spot,4,8441,
14.3265,µm,Spot,4,8442,
20.7126,µm,Spot,4,8444,
15.1341,µm,Spot,4,8445,
28.3451,µm,Spot,4,8452,
16.6887,µm,Spot,4,8456,
22.328,µm,Spot,4,8457,
15.1687,µm,Spot,4,8458,
20.2026,µm,Spot,4,8459,
17.018,µm,Spot,4,8464,
31.796,µm,Spot,4,8466,
34.1025,µm,Spot,4,8471,
37.5073,µm,Spot,4,8475,
21.5901,µm,Spot,4,8482,
29.2423,µm,Spot,4,8486,
19.3166,µm,Spot,4,8496,
38.4818,µm,Spot,4,8513,
17.462,µm,Spot,4,8525,
20.4544,µm,Spot,4,8529,
23.6302,µm,Spot,4,8532,
19.0717,µm,Spot,4,8535,
40.7845,µm,Spot,4,8538,
16.8529,µm,Spot,4,8545,
19.3568,µm,Spot,4,8547,
16.6476,µm,Spot,4,8548,
19.5351,µm,Spot,4,8549,
21.5173,µm,Spot,4,8550,
20.6296,µm,Spot,4,8551,
20.1349,µm,Spot,4,8552,
29.4487,µm,Spot,4,8553,
14.3629,µm,Spot,4,8554,
23.3635,µm,Spot,4,8555,
32.2112,µm,Spot,4,8560,
18.2857,µm,Spot,4,8568,
20.934,µm,Spot,4,8569,
20.0581,µm,Spot,4,8575,
19.9678,µm,Spot,4,8576,
35.9892,µm,Spot,4,8579,
22.6307,µm,Spot,4,8586,
31.406,µm,Spot,4,8598,
24.5747,µm,Spot,4,8599,
33.0131,µm,Spot,4,8601,
32.7897,µm,Spot,4,8602,
31.1125,µm,Spot,4,8609,
40.4908,µm,Spot,4,8613,
23.8886,µm,Spot,4,8622,
34.3359,µm,Spot,4,8632,
22.6358,µm,Spot,4,8634,
20.5586,µm,Spot,4,8641,
22.11,µm,Spot,4,8642,
20.7214,µm,Spot,4,8648,
32.3242,µm,Spot,4,8652,
25.1626,µm,Spot,4,8653,
26.3386,µm,Spot,4,8654,
16.9109,µm,Spot,4,8658,
35.9975,µm,Spot,4,8665,
35.2097,µm,Spot,4,8671,
26.315,µm,Spot,4,8672,
21.3363,µm,Spot,4,8682,
28.43,µm,Spot,4,8684,
30.2182,µm,Spot,4,8686,
29.4781,µm,Spot,4,8696,
44.1275,µm,Spot,4,8699,
22.8982,µm,Spot,4,8717,
25.2995,µm,Spot,4,8718,
23.4517,µm,Spot,4,8720,
20.1436,µm,Spot,4,8723,
28.5031,µm,Spot,4,8726,
16.3646,µm,Spot,4,8727,
22.809,µm,Spot,4,8730,
31.4118,µm,Spot,4,8733,
30.1759,µm,Spot,4,8737,
25.9559,µm,Spot,4,8738,
20.8582,µm,Spot,4,8745,
17.1912,µm,Spot,4,8747,
23.4325,µm,Spot,4,8748,
20.6192,µm,Spot,4,8749,
25.2271,µm,Spot,4,8755,
21.1769,µm,Spot,4,8768,
24.9505,µm,Spot,4,8774,
27.7733,µm,Spot,4,8775,
21.6193,µm,Spot,4,8784,
24.7444,µm,Spot,4,8795,
23.4494,µm,Spot,4,8800,
21.3739,µm,Spot,4,8830,
27.0817,µm,Spot,4,8833,
17.2924,µm,Spot,4,8834,
15.7733,µm,Spot,4,8837,
14.5489,µm,Spot,4,8841,
35.8208,µm,Spot,4,8843,
32.6418,µm,Spot,4,8847,
22.2023,µm,Spot,4,8855,
31.4283,µm,Spot,4,8857,
19.4488,µm,Spot,4,8860,
17.7036,µm,Spot,4,8869,
16.2209,µm,Spot,4,8870,
29.2085,µm,Spot,4,8872,
26.5005,µm,Spot,4,8875,
34.0915,µm,Spot,4,8876,
25.8343,µm,Spot,4,8885,
24.057,µm,Spot,4,8887,
22.8782,µm,Spot,4,8896,
30.1577,µm,Spot,4,8899,
43.245,µm,Spot,4,8902,
45.3681,µm,Spot,4,8908,
33.4966,µm,Spot,4,8964,
32.35,µm,Spot,4,8980,
39.3426,µm,Spot,4,9019,
43.2917,µm,Spot,4,9028,
44.5632,µm,Spot,4,9037,
18.0373,µm,Spot,4,9060,
27.9024,µm,Spot,4,9063,
24.2277,µm,Spot,4,9065,
20.7876,µm,Spot,4,9066,
24.1222,µm,Spot,4,9072,
29.7084,µm,Spot,4,9077,
21.6859,µm,Spot,4,9089,
24.1975,µm,Spot,4,9090,
47.018,µm,Spot,4,9092,
19.8994,µm,Spot,4,9093,
26.8906,µm,Spot,4,9095,
23.9131,µm,Spot,4,9098,
31.9816,µm,Spot,4,9101,
18.1519,µm,Spot,4,9102,
30.2444,µm,Spot,4,9103,
19.2406,µm,Spot,4,9128,
45.6308,µm,Spot,4,9129,
41.1515,µm,Spot,4,9133,
26.9044,µm,Spot,4,9140,
47.8054,µm,Spot,4,9152,
25.4864,µm,Spot,4,9155,
21.5226,µm,Spot,4,9156,
28.5238,µm,Spot,4,9162,
24.7586,µm,Spot,4,9167,
31.5329,µm,Spot,4,9171,
24.8657,µm,Spot,4,9172,
33.3668,µm,Spot,4,9174,
24.6244,µm,Spot,4,9176,
27.376,µm,Spot,4,9179,
26.7235,µm,Spot,4,9181,
32.796,µm,Spot,4,9183,
23.887,µm,Spot,4,9196,
31.0432,µm,Spot,4,9199,
23.0237,µm,Spot,4,9200,
32.6983,µm,Spot,4,9207,
47.2581,µm,Spot,4,9213,
34.2547,µm,Spot,4,9215,
43.7787,µm,Spot,4,9223,
20.0477,µm,Spot,4,9276,
24.7457,µm,Spot,4,9277,
19.8753,µm,Spot,4,9279,
24.9579,µm,Spot,4,9280,
21.8792,µm,Spot,4,9283,
24.5162,µm,Spot,4,9285,
21.0583,µm,Spot,4,9286,
19.2424,µm,Spot,4,9287,
23.1397,µm,Spot,4,9289,
30.267,µm,Spot,4,9291,
25.857,µm,Spot,4,9297,
28.1691,µm,Spot,4,9298,
34.1803,µm,Spot,4,9312,
32.7834,µm,Spot,4,9346,
26.9173,µm,Spot,4,9347,
33.674,µm,Spot,4,9348,
24.0524,µm,Spot,4,9357,
42.9449,µm,Spot,4,9491,
56.4077,µm,Spot,4,9499,
47.516,µm,Spot,4,9555,
56.183,µm,Spot,5,9811,
66.6597,µm,Spot,5,9817,
48.6764,µm,Spot,5,9838,
33.5472,µm,Spot,5,9877,
45.0022,µm,Spot,5,9884,
29.9377,µm,Spot,5,9885,
43.6475,µm,Spot,5,9915,
43.723,µm,Spot,5,9916,
26.5544,µm,Spot,5,9948,
23.9445,µm,Spot,5,9950,
41.4707,µm,Spot,5,9956,
33.2919,µm,Spot,5,9967,
24.8422,µm,Spot,5,9984,
27.8612,µm,Spot,5,9988,
43.0657,µm,Spot,5,10000,
24.8371,µm,Spot,5,10030,
28.7453,µm,Spot,5,10065,
19.832,µm,Spot,5,10082,
31.4895,µm,Spot,5,10083,
37.0163,µm,Spot,5,10087,
34.6912,µm,Spot,5,10101,
34.7506,µm,Spot,5,10103,
38.6467,µm,Spot,5,10110,
28.8017,µm,Spot,5,10112,
37.9499,µm,Spot,5,10119,
23.0343,µm,Spot,5,10120,
34.2903,µm,Spot,5,10124,
24.8498,µm,Spot,5,10141,
45.2728,µm,Spot,5,10157,
35.3452,µm,Spot,5,10163,
42.5513,µm,Spot,5,10190,
42.0068,µm,Spot,5,10199,
35.825,µm,Spot,5,10204,
23.1179,µm,Spot,5,10207,
34.1376,µm,Spot,5,10229,
28.4935,µm,Spot,5,10250,
17.0449,µm,Spot,5,10258,
22.8001,µm,Spot,5,10261,
45.9137,µm,Spot,5,10262,
23.4346,µm,Spot,5,10263,
27.2967,µm,Spot,5,10264,
19.8441,µm,Spot,5,10267,
20.1598,µm,Spot,5,10271,
42.5525,µm,Spot,5,10272,
32.0771,µm,Spot,5,10273,
71.6829,µm,Spot,5,10283,
56.1144,µm,Spot,5,10297,
51.8601,µm,Spot,5,10300,
23.4203,µm,Spot,5,10314,
27.1458,µm,Spot,5,10316,
37.1875,µm,Spot,5,10318,
21.5717,µm,Spot,5,10325,
28.0971,µm,Spot,5,10327,
28.9366,µm,Spot,5,10329,
21.7129,µm,Spot,5,10331,
20.55,µm,Spot,5,10335,
17.55,µm,Spot,5,10338,
24.9733,µm,Spot,5,10339,
33.8158,µm,Spot,5,10340,
19.0264,µm,Spot,5,10344,
19.3584,µm,Spot,5,10345,
16.9476,µm,Spot,5,10347,
18.219,µm,Spot,5,10348,
21.9345,µm,Spot,5,10350,
36.294,µm,Spot,5,10354,
18.811,µm,Spot,5,10357,
21.1795,µm,Spot,5,10368,
46.9424,µm,Spot,5,10371,
20.0417,µm,Spot,5,10374,
17.4094,µm,Spot,5,10378,
37.5782,µm,Spot,5,10383,
15.326,µm,Spot,5,10390,
19.4885,µm,Spot,5,10391,
47.7551,µm,Spot,5,10392,
32.8259,µm,Spot,5,10405,
41.0511,µm,Spot,5,10409,
48.9789,µm,Spot,5,10415,
30.1815,µm,Spot,5,10427,
39.7384,µm,Spot,5,10428,
37.2385,µm,Spot,5,10445,
35.1963,µm,Spot,5,10449,
36.707,µm,Spot,5,10451,
19.6299,µm,Spot,5,10457,
33.666,µm,Spot,5,10463,
35.4482,µm,Spot,5,10467,
39.6162,µm,Spot,5,10471,
32.6213,µm,Spot,5,10472,
33.6404,µm,Spot,5,10475,
29.7311,µm,Spot,5,10480,
22.4463,µm,Spot,5,10481,
21.9775,µm,Spot,5,10483,
18.0064,µm,Spot,5,10484,
16.8963,µm,Spot,5,10488,
21.1952,µm,Spot,5,10491,
27.8594,µm,Spot,5,10494,
22.822,µm,Spot,5,10498,
18.6913,µm,Spot,5,10499,
26.1486,µm,Spot,5,10500,
25.9085,µm,Spot,5,10501,
30.0105,µm,Spot,5,10511,
20.5741,µm,Spot,5,10512,
32.4845,µm,Spot,5,10515,
35.7155,µm,Spot,5,10517,
25.0535,µm,Spot,5,10560,
45.9632,µm,Spot,5,10569,
97.9073,µm,Spot,5,10570,
55.8505,µm,Spot,5,10614,
28.8391,µm,Spot,5,10625,
45.7368,µm,Spot,5,10635,
42.6375,µm,Spot,5,10638,
35.8052,µm,Spot,5,10653,
22.2199,µm,Spot,5,10663,
19.7123,µm,Spot,5,10665,
22.693,µm,Spot,5,10667,
29.2431,µm,Spot,5,10669,
22.1657,µm,Spot,5,10685,
22.7663,µm,Spot,5,10689,
23.7039,µm,Spot,5,10692,
42.6164,µm,Spot,5,10700,
20.3381,µm,Spot,5,10704,
22.599,µm,Spot,5,10714,
17.4904,µm,Spot,5,10717,
32.3008,µm,Spot,5,10721,
26.5261,µm,Spot,5,10729,
28.5217,µm,Spot,5,10730,
24.1031,µm,Spot,5,10731,
22.8879,µm,Spot,5,10732,
24.3047,µm,Spot,5,10739,
41.2188,µm,Spot,5,10743,
29.0583,µm,Spot,5,10746,
30.9796,µm,Spot,5,10749,
17.9666,µm,Spot,5,10790,
16.0693,µm,Spot,5,10791,
23.4274,µm,Spot,5,10795,
23.1326,µm,Spot,5,10796,
18.684,µm,Spot,5,10800,
41.6714,µm,Spot,5,10802,
38.2037,µm,Spot,5,10809,
19.4125,µm,Spot,5,10810,
30.377,µm,Spot,5,10811,
17.1466,µm,Spot,5,10814,
28.5513,µm,Spot,5,10816,
25.5494,µm,Spot,5,10817,
19.316,µm,Spot,5,10825,
13.8415,µm,Spot,5,10827,
30.8464,µm,Spot,5,10831,
25.244,µm,Spot,5,10832,
15.1808,µm,Spot,5,10836,
15.2088,µm,Spot,5,10838,
36.9423,µm,Spot,5,10839,
21.8016,µm,Spot,5,10845,
41.9027,µm,Spot,5,10850,
41.6083,µm,Spot,5,10857,
40.7972,µm,Spot,5,10858,
47.1539,µm,Spot,5,10860,
18.3291,µm,Spot,5,10890,
25.6402,µm,Spot,5,10891,
15.0319,µm,Spot,5,10892,
24.5364,µm,Spot,5,10897,
24.8586,µm,Spot,5,10898,
23.7368,µm,Spot,5,10903,
22.7069,µm,Spot,5,10906,
26.5956,µm,Spot,5,10908,
47.9308,µm,Spot,5,10909,
18.4284,µm,Spot,5,10912,
32.462,µm,Spot,5,10914,
21.2796,µm,Spot,5,10915,
14.3949,µm,Spot,5,10916,
35.5824,µm,Spot,5,10923,
24.9331,µm,Spot,5,10931,
24.4593,µm,Spot,5,10933,
23.6814,µm,Spot,5,10935,
59.3906,µm,Spot,5,10946,
30.4221,µm,Spot,5,10957,
20.0976,µm,Spot,5,10963,
26.831,µm,Spot,5,10966,
44.0749,µm,Spot,5,10968,
30.6964,µm,Spot,5,10970,
29.1395,µm,Spot,5,10971,
22.1968,µm,Spot,5,10987,
19.8378,µm,Spot,5,10988,
21.5607,µm,Spot,5,10991,
20.9951,µm,Spot,5,10995,
28.0238,µm,Spot,5,11001,
22.4977,µm,Spot,5,11008,
32.3807,µm,Spot,5,11017,
26.5049,µm,Spot,5,11021,
25.1576,µm,Spot,5,11031,
25.1186,µm,Spot,5,11043,
53.0763,µm,Spot,5,11056,
26.083,µm,Spot,5,11075,
19.764,µm,Spot,5,11076,
16.5983,µm,Spot,5,11079,
23.3212,µm,Spot,5,11081,
40.4951,µm,Spot,5,11088,
31.5733,µm,Spot,5,11090,
30.6858,µm,Spot,5,11094,
19.2713,µm,Spot,5,11096,
25.5741,µm,Spot,5,11101,
42.5808,µm,Spot,5,11105,
26.2171,µm,Spot,5,11106,
36.6304,µm,Spot,5,11108,
34.7382,µm,Spot,5,11109,
24.2139,µm,Spot,5,11114,
30.0461,µm,Spot,5,11130,
30.5572,µm,Spot,5,11131,
31.9314,µm,Spot,5,11200,
51.2845,µm,Spot,5,11236,
51.2523,µm,Spot,5,11237,
43.2607,µm,Spot,5,11242,
49.6084,µm,Spot,5,11253,
44.1397,µm,Spot,5,11256,
39.5779,µm,Spot,5,11276,
