
Shortest Distance to Spots Spots=Spots 1
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
16.0803,µm,Spot,Spots 1,6,12947,
43.607,µm,Spot,Spots 1,6,12948,
50.3708,µm,Spot,Spots 1,6,12953,
64.3207,µm,Spot,Spots 1,6,12954,
60.8841,µm,Spot,Spots 1,6,12955,
58.9028,µm,Spot,Spots 1,6,12956,
61.5415,µm,Spot,Spots 1,6,12957,
66.1879,µm,Spot,Spots 1,6,12959,
42.4034,µm,Spot,Spots 1,6,12960,
77.3142,µm,Spot,Spots 1,6,12963,
70.1291,µm,Spot,Spots 1,6,12969,
39.263,µm,Spot,Spots 1,6,12970,
50.0112,µm,Spot,Spots 1,6,12975,
82.3483,µm,Spot,Spots 1,6,12977,
50.5218,µm,Spot,Spots 1,6,12981,
11.6606,µm,Spot,Spots 1,6,12982,
20.3726,µm,Spot,Spots 1,6,12999,
36.377,µm,Spot,Spots 1,6,13022,
38.3193,µm,Spot,Spots 1,6,13023,
19.6863,µm,Spot,Spots 1,6,13026,
43.5162,µm,Spot,Spots 1,6,13027,
34.3041,µm,Spot,Spots 1,6,13030,
18.7587,µm,Spot,Spots 1,6,13038,
25.5109,µm,Spot,Spots 1,6,13051,
16.3402,µm,Spot,Spots 1,6,13054,
15.2452,µm,Spot,Spots 1,6,13056,
22.9429,µm,Spot,Spots 1,6,13057,
12.332,µm,Spot,Spots 1,6,13058,
18.3284,µm,Spot,Spots 1,6,13062,
12.7223,µm,Spot,Spots 1,6,13066,
16.3739,µm,Spot,Spots 1,6,13072,
12.9252,µm,Spot,Spots 1,6,13084,
18.1346,µm,Spot,Spots 1,6,13086,
10.6429,µm,Spot,Spots 1,6,13087,
14.3479,µm,Spot,Spots 1,6,13108,
14.5398,µm,Spot,Spots 1,6,13123,
21.6855,µm,Spot,Spots 1,6,13140,
24.299,µm,Spot,Spots 1,6,13143,
23.3543,µm,Spot,Spots 1,6,13144,
30.0263,µm,Spot,Spots 1,6,13145,
28.1428,µm,Spot,Spots 1,6,13148,
24.1938,µm,Spot,Spots 1,6,13154,
37.136,µm,Spot,Spots 1,6,13158,
9.74171,µm,Spot,Spots 1,6,13163,
23.4511,µm,Spot,Spots 1,6,13173,
19.1215,µm,Spot,Spots 1,6,13175,
23.5136,µm,Spot,Spots 1,6,13180,
10.4575,µm,Spot,Spots 1,6,13182,
13.0325,µm,Spot,Spots 1,6,13183,
11.7807,µm,Spot,Spots 1,6,13203,
20.1063,µm,Spot,Spots 1,6,13276,
31.654,µm,Spot,Spots 1,6,13307,
16.0753,µm,Spot,Spots 1,6,13327,
69.2424,µm,Spot,Spots 1,6,13380,
57.6166,µm,Spot,Spots 1,6,13381,
113.127,µm,Spot,Spots 1,6,13404,
146.342,µm,Spot,Spots 1,6,13408,
107.297,µm,Spot,Spots 1,6,13421,
16.0838,µm,Spot,Spots 1,6,13427,
22.1753,µm,Spot,Spots 1,6,13431,
15.5815,µm,Spot,Spots 1,6,13439,
18.7339,µm,Spot,Spots 1,6,13449,
18.7411,µm,Spot,Spots 1,6,13453,
15.797,µm,Spot,Spots 1,6,13454,
12.1158,µm,Spot,Spots 1,6,13456,
10.6651,µm,Spot,Spots 1,6,13457,
9.99439,µm,Spot,Spots 1,6,13458,
8.93781,µm,Spot,Spots 1,6,13460,
28.6253,µm,Spot,Spots 1,6,13467,
14.6006,µm,Spot,Spots 1,6,13472,
21.5145,µm,Spot,Spots 1,6,13474,
33.378,µm,Spot,Spots 1,6,13476,
43.7293,µm,Spot,Spots 1,6,13481,
46.087,µm,Spot,Spots 1,6,13485,
25.9196,µm,Spot,Spots 1,6,13490,
24.3981,µm,Spot,Spots 1,6,13534,
9.06596,µm,Spot,Spots 1,6,13537,
11.5676,µm,Spot,Spots 1,6,13538,
13.1436,µm,Spot,Spots 1,6,13541,
10.0433,µm,Spot,Spots 1,6,13543,
17.0477,µm,Spot,Spots 1,6,13545,
11.2706,µm,Spot,Spots 1,6,13547,
10.5703,µm,Spot,Spots 1,6,13550,
18.9185,µm,Spot,Spots 1,6,13553,
12.4765,µm,Spot,Spots 1,6,13574,
18.8565,µm,Spot,Spots 1,6,13613,
11.9896,µm,Spot,Spots 1,6,13614,
95.968,µm,Spot,Spots 1,6,13742,
74.2283,µm,Spot,Spots 1,7,14042,
62.9429,µm,Spot,Spots 1,7,14046,
79.9274,µm,Spot,Spots 1,7,14048,
57.6153,µm,Spot,Spots 1,7,14055,
113.178,µm,Spot,Spots 1,7,14067,
66.3315,µm,Spot,Spots 1,7,14069,
53.5169,µm,Spot,Spots 1,7,14091,
47.5056,µm,Spot,Spots 1,7,14092,
43.478,µm,Spot,Spots 1,7,14099,
43.8636,µm,Spot,Spots 1,7,14107,
31.5292,µm,Spot,Spots 1,7,14123,
22.769,µm,Spot,Spots 1,7,14130,
30.0896,µm,Spot,Spots 1,7,14133,
64.51,µm,Spot,Spots 1,7,14140,
73.5356,µm,Spot,Spots 1,7,14192,
31.9821,µm,Spot,Spots 1,7,14207,
51.0433,µm,Spot,Spots 1,7,14208,
42.5617,µm,Spot,Spots 1,7,14212,
41.6799,µm,Spot,Spots 1,7,14218,
44.4333,µm,Spot,Spots 1,7,14219,
46.4294,µm,Spot,Spots 1,7,14220,
37.6182,µm,Spot,Spots 1,7,14230,
32.5569,µm,Spot,Spots 1,7,14235,
37.0066,µm,Spot,Spots 1,7,14236,
40.9607,µm,Spot,Spots 1,7,14239,
37.2322,µm,Spot,Spots 1,7,14243,
26.8834,µm,Spot,Spots 1,7,14257,
28.4286,µm,Spot,Spots 1,7,14283,
20.5313,µm,Spot,Spots 1,7,14306,
27.7129,µm,Spot,Spots 1,7,14317,
23.8063,µm,Spot,Spots 1,7,14326,
8.06243,µm,Spot,Spots 1,7,14329,
17.8156,µm,Spot,Spots 1,7,14330,
18.2592,µm,Spot,Spots 1,7,14332,
34.402,µm,Spot,Spots 1,7,14347,
41.2955,µm,Spot,Spots 1,7,14365,
27.5776,µm,Spot,Spots 1,7,14369,
10.5604,µm,Spot,Spots 1,7,14370,
33.5148,µm,Spot,Spots 1,7,14373,
13.73,µm,Spot,Spots 1,7,14375,
22.1535,µm,Spot,Spots 1,7,14376,
18.1667,µm,Spot,Spots 1,7,14380,
12.4457,µm,Spot,Spots 1,7,14382,
32.6215,µm,Spot,Spots 1,7,14384,
93.4968,µm,Spot,Spots 1,7,14396,
61.2354,µm,Spot,Spots 1,7,14425,
63.9931,µm,Spot,Spots 1,7,14432,
44.8055,µm,Spot,Spots 1,7,14436,
43.5959,µm,Spot,Spots 1,7,14437,
38.3494,µm,Spot,Spots 1,7,14438,
36.5228,µm,Spot,Spots 1,7,14443,
31.5502,µm,Spot,Spots 1,7,14445,
50.4939,µm,Spot,Spots 1,7,14447,
30.2241,µm,Spot,Spots 1,7,14449,
40.5359,µm,Spot,Spots 1,7,14452,
27.365,µm,Spot,Spots 1,7,14460,
29.0427,µm,Spot,Spots 1,7,14461,
27.1955,µm,Spot,Spots 1,7,14462,
28.8615,µm,Spot,Spots 1,7,14464,
32.3729,µm,Spot,Spots 1,7,14465,
28.1752,µm,Spot,Spots 1,7,14466,
34.3324,µm,Spot,Spots 1,7,14467,
37.9497,µm,Spot,Spots 1,7,14469,
43.732,µm,Spot,Spots 1,7,14474,
33.9334,µm,Spot,Spots 1,7,14475,
37.4318,µm,Spot,Spots 1,7,14487,
16.9639,µm,Spot,Spots 1,7,14493,
29.9307,µm,Spot,Spots 1,7,14494,
24.5109,µm,Spot,Spots 1,7,14501,
31.6242,µm,Spot,Spots 1,7,14502,
17.5681,µm,Spot,Spots 1,7,14511,
11.3341,µm,Spot,Spots 1,7,14516,
11.7502,µm,Spot,Spots 1,7,14517,
16.6707,µm,Spot,Spots 1,7,14519,
10.7729,µm,Spot,Spots 1,7,14522,
20.7732,µm,Spot,Spots 1,7,14524,
9.23262,µm,Spot,Spots 1,7,14527,
38.3368,µm,Spot,Spots 1,7,14531,
22.7126,µm,Spot,Spots 1,7,14543,
16.7629,µm,Spot,Spots 1,7,14563,
15.9751,µm,Spot,Spots 1,7,14565,
15.0381,µm,Spot,Spots 1,7,14577,
10.908,µm,Spot,Spots 1,7,14578,
17.0919,µm,Spot,Spots 1,7,14581,
27.6018,µm,Spot,Spots 1,7,14586,
27.8449,µm,Spot,Spots 1,7,14587,
14.0537,µm,Spot,Spots 1,7,14589,
35.4569,µm,Spot,Spots 1,7,14592,
36.2851,µm,Spot,Spots 1,7,14598,
15.8858,µm,Spot,Spots 1,7,14601,
16.4876,µm,Spot,Spots 1,7,14602,
26.2379,µm,Spot,Spots 1,7,14610,
13.2365,µm,Spot,Spots 1,7,14611,
30.0749,µm,Spot,Spots 1,7,14612,
21.3406,µm,Spot,Spots 1,7,14616,
23.0259,µm,Spot,Spots 1,7,14617,
21.1449,µm,Spot,Spots 1,7,14622,
19.0749,µm,Spot,Spots 1,7,14625,
10.7348,µm,Spot,Spots 1,7,14626,
19.7938,µm,Spot,Spots 1,7,14675,
48.5588,µm,Spot,Spots 1,7,14700,
48.4283,µm,Spot,Spots 1,7,14702,
64.9632,µm,Spot,Spots 1,7,14734,
24.3344,µm,Spot,Spots 1,7,14743,
40.0074,µm,Spot,Spots 1,7,14757,
23.5091,µm,Spot,Spots 1,7,14764,
48.7083,µm,Spot,Spots 1,7,14770,
66.2057,µm,Spot,Spots 1,7,14795,
64.0017,µm,Spot,Spots 1,7,14801,
56.2754,µm,Spot,Spots 1,7,14803,
16.2782,µm,Spot,Spots 1,7,14804,
67.1815,µm,Spot,Spots 1,7,14814,
27.4336,µm,Spot,Spots 1,7,14817,
47.1175,µm,Spot,Spots 1,7,14824,
25.7044,µm,Spot,Spots 1,7,14827,
60.6386,µm,Spot,Spots 1,7,14832,
54.0952,µm,Spot,Spots 1,7,14842,
37.7141,µm,Spot,Spots 1,7,14844,
45.2138,µm,Spot,Spots 1,7,14846,
54.9102,µm,Spot,Spots 1,7,14848,
69.3444,µm,Spot,Spots 1,7,14867,
36.5322,µm,Spot,Spots 1,7,14877,
34.9495,µm,Spot,Spots 1,7,14898,
17.7583,µm,Spot,Spots 1,7,14902,
36.1546,µm,Spot,Spots 1,7,14904,
21.8383,µm,Spot,Spots 1,7,14908,
19.4418,µm,Spot,Spots 1,7,14909,
19.7714,µm,Spot,Spots 1,7,14911,
22.6931,µm,Spot,Spots 1,7,14925,
22.5339,µm,Spot,Spots 1,7,14926,
47.2563,µm,Spot,Spots 1,7,14930,
21.6711,µm,Spot,Spots 1,7,14934,
33.9964,µm,Spot,Spots 1,7,14936,
34.1836,µm,Spot,Spots 1,7,14939,
48.0004,µm,Spot,Spots 1,7,14944,
23.8877,µm,Spot,Spots 1,7,14950,
15.2235,µm,Spot,Spots 1,7,14951,
45.0549,µm,Spot,Spots 1,7,14971,
50.8078,µm,Spot,Spots 1,7,14972,
17.2552,µm,Spot,Spots 1,7,14975,
17.7138,µm,Spot,Spots 1,7,15011,
58.4175,µm,Spot,Spots 1,7,15012,
58.1972,µm,Spot,Spots 1,7,15013,
64.1013,µm,Spot,Spots 1,7,15017,
59.0024,µm,Spot,Spots 1,7,15018,
43.3584,µm,Spot,Spots 1,7,15019,
68.9414,µm,Spot,Spots 1,7,15020,
76.4668,µm,Spot,Spots 1,7,15021,
48.8571,µm,Spot,Spots 1,7,15027,
51.7852,µm,Spot,Spots 1,7,15030,
78.928,µm,Spot,Spots 1,7,15039,
51.1778,µm,Spot,Spots 1,7,15045,
29.4345,µm,Spot,Spots 1,7,15051,
41.4325,µm,Spot,Spots 1,7,15052,
56.7085,µm,Spot,Spots 1,7,15064,
65.9165,µm,Spot,Spots 1,7,15073,
19.3591,µm,Spot,Spots 1,7,15094,
36.4684,µm,Spot,Spots 1,7,15097,
32.7918,µm,Spot,Spots 1,7,15100,
30.1555,µm,Spot,Spots 1,7,15104,
19.543,µm,Spot,Spots 1,7,15110,
25.7526,µm,Spot,Spots 1,7,15120,
17.9983,µm,Spot,Spots 1,7,15125,
14.3352,µm,Spot,Spots 1,7,15127,
13.9738,µm,Spot,Spots 1,7,15142,
12.2974,µm,Spot,Spots 1,7,15152,
16.0732,µm,Spot,Spots 1,7,15155,
7.78746,µm,Spot,Spots 1,7,15179,
31.2604,µm,Spot,Spots 1,7,15204,
23.0024,µm,Spot,Spots 1,7,15207,
33.1399,µm,Spot,Spots 1,7,15208,
31.106,µm,Spot,Spots 1,7,15209,
25.6304,µm,Spot,Spots 1,7,15211,
31.2633,µm,Spot,Spots 1,7,15220,
24.1031,µm,Spot,Spots 1,7,15227,
33.2351,µm,Spot,Spots 1,7,15229,
25.9292,µm,Spot,Spots 1,7,15230,
16.316,µm,Spot,Spots 1,7,15232,
11.0907,µm,Spot,Spots 1,7,15241,
23.4746,µm,Spot,Spots 1,7,15249,
8.54819,µm,Spot,Spots 1,7,15250,
21.3536,µm,Spot,Spots 1,7,15255,
11.5815,µm,Spot,Spots 1,7,15256,
16.3671,µm,Spot,Spots 1,7,15258,
16.1496,µm,Spot,Spots 1,7,15272,
26.6637,µm,Spot,Spots 1,7,15321,
20.5469,µm,Spot,Spots 1,7,15343,
16.9565,µm,Spot,Spots 1,7,15372,
10.1656,µm,Spot,Spots 1,7,15410,
20.982,µm,Spot,Spots 1,7,15413,
57.5474,µm,Spot,Spots 1,7,15426,
37.2987,µm,Spot,Spots 1,7,15430,
56.8025,µm,Spot,Spots 1,7,15431,
15.0941,µm,Spot,Spots 1,7,15444,
40.6525,µm,Spot,Spots 1,7,15454,
63.7725,µm,Spot,Spots 1,7,15461,
30.425,µm,Spot,Spots 1,7,15464,
48.7621,µm,Spot,Spots 1,7,15465,
39.7914,µm,Spot,Spots 1,7,15466,
33.1976,µm,Spot,Spots 1,7,15476,
106.546,µm,Spot,Spots 1,7,15495,
23.4409,µm,Spot,Spots 1,7,15505,
11.0315,µm,Spot,Spots 1,7,15509,
34.1373,µm,Spot,Spots 1,7,15511,
26.7881,µm,Spot,Spots 1,7,15517,
15.621,µm,Spot,Spots 1,7,15520,
10.9768,µm,Spot,Spots 1,7,15535,
7.90907,µm,Spot,Spots 1,7,15539,
9.96027,µm,Spot,Spots 1,7,15540,
20.8906,µm,Spot,Spots 1,7,15544,
16.7301,µm,Spot,Spots 1,7,15546,
44.5822,µm,Spot,Spots 1,7,15562,
25.6704,µm,Spot,Spots 1,7,15564,
21.7789,µm,Spot,Spots 1,7,15570,
25.4069,µm,Spot,Spots 1,7,15613,
10.1256,µm,Spot,Spots 1,7,15616,
10.9397,µm,Spot,Spots 1,7,15619,
13.8041,µm,Spot,Spots 1,7,15620,
9.09567,µm,Spot,Spots 1,7,15622,
17.7946,µm,Spot,Spots 1,7,15625,
14.4635,µm,Spot,Spots 1,7,15627,
10.9756,µm,Spot,Spots 1,7,15630,
18.5685,µm,Spot,Spots 1,7,15637,
24.4914,µm,Spot,Spots 1,7,15638,
13.0832,µm,Spot,Spots 1,7,15644,
13.1448,µm,Spot,Spots 1,7,15660,
11.49,µm,Spot,Spots 1,7,15691,
8.01543,µm,Spot,Spots 1,7,15692,
15.8747,µm,Spot,Spots 1,7,15693,
16.6531,µm,Spot,Spots 1,7,15696,
12.4555,µm,Spot,Spots 1,7,15698,
15.8122,µm,Spot,Spots 1,7,15707,
22.0391,µm,Spot,Spots 1,7,15738,
27.8942,µm,Spot,Spots 1,7,15794,
96.7826,µm,Spot,Spots 1,7,15827,
99.0444,µm,Spot,Spots 1,7,15836,
45.1736,µm,Spot,Spots 1,7,15879,
13.8279,µm,Spot,Spots 1,7,15886,
71.0663,µm,Spot,Spots 1,8,16104,
79.522,µm,Spot,Spots 1,8,16163,
66.5438,µm,Spot,Spots 1,8,16164,
109.293,µm,Spot,Spots 1,8,16182,
59.0325,µm,Spot,Spots 1,8,16183,
52.5653,µm,Spot,Spots 1,8,16207,
47.2661,µm,Spot,Spots 1,8,16212,
40.904,µm,Spot,Spots 1,8,16216,
44.5577,µm,Spot,Spots 1,8,16223,
27.678,µm,Spot,Spots 1,8,16244,
23.566,µm,Spot,Spots 1,8,16249,
26.4989,µm,Spot,Spots 1,8,16253,
62.8805,µm,Spot,Spots 1,8,16266,
76.3783,µm,Spot,Spots 1,8,16274,
53.5578,µm,Spot,Spots 1,8,16284,
79.9498,µm,Spot,Spots 1,8,16291,
71.6537,µm,Spot,Spots 1,8,16331,
32.4378,µm,Spot,Spots 1,8,16345,
44.4045,µm,Spot,Spots 1,8,16347,
42.6021,µm,Spot,Spots 1,8,16351,
43.144,µm,Spot,Spots 1,8,16356,
41.724,µm,Spot,Spots 1,8,16357,
43.8318,µm,Spot,Spots 1,8,16358,
44.2864,µm,Spot,Spots 1,8,16361,
38.3306,µm,Spot,Spots 1,8,16373,
30.4583,µm,Spot,Spots 1,8,16374,
38.3299,µm,Spot,Spots 1,8,16376,
37.5216,µm,Spot,Spots 1,8,16386,
40.1925,µm,Spot,Spots 1,8,16387,
27.0406,µm,Spot,Spots 1,8,16403,
36.5535,µm,Spot,Spots 1,8,16442,
20.588,µm,Spot,Spots 1,8,16445,
30.5679,µm,Spot,Spots 1,8,16453,
23.9386,µm,Spot,Spots 1,8,16458,
19.9287,µm,Spot,Spots 1,8,16460,
8.2742,µm,Spot,Spots 1,8,16463,
34.2836,µm,Spot,Spots 1,8,16465,
18.0854,µm,Spot,Spots 1,8,16466,
35.062,µm,Spot,Spots 1,8,16488,
30.3732,µm,Spot,Spots 1,8,16506,
22.8104,µm,Spot,Spots 1,8,16508,
35.3384,µm,Spot,Spots 1,8,16511,
28.1304,µm,Spot,Spots 1,8,16512,
12.2526,µm,Spot,Spots 1,8,16517,
12.0307,µm,Spot,Spots 1,8,16518,
14.2408,µm,Spot,Spots 1,8,16519,
14.8941,µm,Spot,Spots 1,8,16522,
10.3399,µm,Spot,Spots 1,8,16523,
19.9545,µm,Spot,Spots 1,8,16532,
92.149,µm,Spot,Spots 1,8,16540,
52.2388,µm,Spot,Spots 1,8,16570,
58.1391,µm,Spot,Spots 1,8,16574,
59.0748,µm,Spot,Spots 1,8,16575,
42.9461,µm,Spot,Spots 1,8,16579,
43.6062,µm,Spot,Spots 1,8,16580,
37.179,µm,Spot,Spots 1,8,16582,
37.1685,µm,Spot,Spots 1,8,16585,
36.4039,µm,Spot,Spots 1,8,16588,
48.1664,µm,Spot,Spots 1,8,16589,
30.8966,µm,Spot,Spots 1,8,16590,
42.8135,µm,Spot,Spots 1,8,16592,
35.0851,µm,Spot,Spots 1,8,16597,
27.3482,µm,Spot,Spots 1,8,16599,
29.1004,µm,Spot,Spots 1,8,16600,
27.5387,µm,Spot,Spots 1,8,16601,
28.4843,µm,Spot,Spots 1,8,16604,
39.5183,µm,Spot,Spots 1,8,16605,
33.798,µm,Spot,Spots 1,8,16606,
30.4579,µm,Spot,Spots 1,8,16607,
31.3949,µm,Spot,Spots 1,8,16608,
41.4653,µm,Spot,Spots 1,8,16615,
18.8882,µm,Spot,Spots 1,8,16630,
30.2272,µm,Spot,Spots 1,8,16635,
12.5557,µm,Spot,Spots 1,8,16637,
31.5176,µm,Spot,Spots 1,8,16638,
23.35,µm,Spot,Spots 1,8,16639,
12.2132,µm,Spot,Spots 1,8,16651,
18.0368,µm,Spot,Spots 1,8,16652,
12.7111,µm,Spot,Spots 1,8,16654,
12.9572,µm,Spot,Spots 1,8,16655,
12.7544,µm,Spot,Spots 1,8,16661,
15.1877,µm,Spot,Spots 1,8,16665,
31.1864,µm,Spot,Spots 1,8,16671,
23.2175,µm,Spot,Spots 1,8,16682,
18.3302,µm,Spot,Spots 1,8,16700,
14.1971,µm,Spot,Spots 1,8,16701,
11.4886,µm,Spot,Spots 1,8,16716,
16.7662,µm,Spot,Spots 1,8,16720,
27.4449,µm,Spot,Spots 1,8,16729,
13.2577,µm,Spot,Spots 1,8,16734,
29.2251,µm,Spot,Spots 1,8,16736,
32.4653,µm,Spot,Spots 1,8,16739,
16.2165,µm,Spot,Spots 1,8,16740,
37.5578,µm,Spot,Spots 1,8,16741,
24.5548,µm,Spot,Spots 1,8,16743,
34.1408,µm,Spot,Spots 1,8,16745,
28.3037,µm,Spot,Spots 1,8,16751,
16.5374,µm,Spot,Spots 1,8,16752,
22.4245,µm,Spot,Spots 1,8,16753,
14.534,µm,Spot,Spots 1,8,16754,
7.17394,µm,Spot,Spots 1,8,16756,
23.6914,µm,Spot,Spots 1,8,16758,
30.3422,µm,Spot,Spots 1,8,16760,
20.6876,µm,Spot,Spots 1,8,16761,
12.9669,µm,Spot,Spots 1,8,16768,
19.32,µm,Spot,Spots 1,8,16770,
12.7984,µm,Spot,Spots 1,8,16775,
53.0737,µm,Spot,Spots 1,8,16857,
47.4121,µm,Spot,Spots 1,8,16875,
32.9134,µm,Spot,Spots 1,8,16908,
22.7871,µm,Spot,Spots 1,8,16919,
49.8681,µm,Spot,Spots 1,8,16926,
86.3697,µm,Spot,Spots 1,8,16937,
26.9649,µm,Spot,Spots 1,8,16967,
51.2441,µm,Spot,Spots 1,8,16975,
25.2745,µm,Spot,Spots 1,8,16976,
60.5178,µm,Spot,Spots 1,8,16979,
38.3856,µm,Spot,Spots 1,8,16986,
55.6472,µm,Spot,Spots 1,8,16987,
55.3431,µm,Spot,Spots 1,8,16988,
36.8295,µm,Spot,Spots 1,8,16990,
50.417,µm,Spot,Spots 1,8,16992,
71.5085,µm,Spot,Spots 1,8,16993,
41.8373,µm,Spot,Spots 1,8,16994,
59.0119,µm,Spot,Spots 1,8,16996,
66.0389,µm,Spot,Spots 1,8,17018,
34.9291,µm,Spot,Spots 1,8,17042,
18.2398,µm,Spot,Spots 1,8,17050,
31.9095,µm,Spot,Spots 1,8,17053,
21.3299,µm,Spot,Spots 1,8,17058,
19.5781,µm,Spot,Spots 1,8,17060,
43.1074,µm,Spot,Spots 1,8,17081,
24.486,µm,Spot,Spots 1,8,17083,
22.134,µm,Spot,Spots 1,8,17087,
49.9692,µm,Spot,Spots 1,8,17093,
32.8653,µm,Spot,Spots 1,8,17094,
26.8344,µm,Spot,Spots 1,8,17096,
30.4334,µm,Spot,Spots 1,8,17100,
19.3166,µm,Spot,Spots 1,8,17107,
15.1258,µm,Spot,Spots 1,8,17108,
17.5421,µm,Spot,Spots 1,8,17129,
51.6537,µm,Spot,Spots 1,8,17131,
22.6505,µm,Spot,Spots 1,8,17135,
16.3563,µm,Spot,Spots 1,8,17153,
55.4722,µm,Spot,Spots 1,8,17158,
63.7173,µm,Spot,Spots 1,8,17161,
57.5018,µm,Spot,Spots 1,8,17162,
59.3323,µm,Spot,Spots 1,8,17165,
67.9101,µm,Spot,Spots 1,8,17167,
75.9754,µm,Spot,Spots 1,8,17170,
47.2046,µm,Spot,Spots 1,8,17171,
79.3598,µm,Spot,Spots 1,8,17176,
61.7568,µm,Spot,Spots 1,8,17182,
45.8332,µm,Spot,Spots 1,8,17185,
25.0085,µm,Spot,Spots 1,8,17188,
30.9815,µm,Spot,Spots 1,8,17201,
43.4228,µm,Spot,Spots 1,8,17205,
61.6089,µm,Spot,Spots 1,8,17214,
36.2771,µm,Spot,Spots 1,8,17234,
37.7913,µm,Spot,Spots 1,8,17238,
36.869,µm,Spot,Spots 1,8,17240,
18.6518,µm,Spot,Spots 1,8,17242,
32.314,µm,Spot,Spots 1,8,17244,
22.6499,µm,Spot,Spots 1,8,17249,
28.4179,µm,Spot,Spots 1,8,17250,
18.7995,µm,Spot,Spots 1,8,17254,
21.5503,µm,Spot,Spots 1,8,17257,
14.3047,µm,Spot,Spots 1,8,17263,
18.1526,µm,Spot,Spots 1,8,17265,
14.1068,µm,Spot,Spots 1,8,17266,
19.5549,µm,Spot,Spots 1,8,17267,
21.9208,µm,Spot,Spots 1,8,17270,
14.2246,µm,Spot,Spots 1,8,17281,
16.0532,µm,Spot,Spots 1,8,17290,
20.201,µm,Spot,Spots 1,8,17291,
9.03075,µm,Spot,Spots 1,8,17316,
14.2416,µm,Spot,Spots 1,8,17327,
20.0648,µm,Spot,Spots 1,8,17341,
31.3116,µm,Spot,Spots 1,8,17343,
35.6455,µm,Spot,Spots 1,8,17347,
23.9383,µm,Spot,Spots 1,8,17348,
34.2666,µm,Spot,Spots 1,8,17352,
25.1522,µm,Spot,Spots 1,8,17356,
40.0935,µm,Spot,Spots 1,8,17363,
10.2107,µm,Spot,Spots 1,8,17377,
19.3599,µm,Spot,Spots 1,8,17379,
25.0049,µm,Spot,Spots 1,8,17382,
9.06271,µm,Spot,Spots 1,8,17387,
10.6568,µm,Spot,Spots 1,8,17388,
14.4783,µm,Spot,Spots 1,8,17398,
15.725,µm,Spot,Spots 1,8,17399,
8.89917,µm,Spot,Spots 1,8,17410,
24.8881,µm,Spot,Spots 1,8,17460,
20.5954,µm,Spot,Spots 1,8,17489,
16.8195,µm,Spot,Spots 1,8,17518,
8.88004,µm,Spot,Spots 1,8,17520,
11.4912,µm,Spot,Spots 1,8,17551,
25.8743,µm,Spot,Spots 1,8,17553,
35.0519,µm,Spot,Spots 1,8,17557,
52.7109,µm,Spot,Spots 1,8,17561,
16.2309,µm,Spot,Spots 1,8,17567,
35.9153,µm,Spot,Spots 1,8,17571,
76.3984,µm,Spot,Spots 1,8,17591,
64.3032,µm,Spot,Spots 1,8,17594,
41.0217,µm,Spot,Spots 1,8,17598,
27.7589,µm,Spot,Spots 1,8,17601,
65.7551,µm,Spot,Spots 1,8,17602,
103.538,µm,Spot,Spots 1,8,17633,
23.3083,µm,Spot,Spots 1,8,17642,
11.0088,µm,Spot,Spots 1,8,17648,
31.8474,µm,Spot,Spots 1,8,17651,
26.2879,µm,Spot,Spots 1,8,17656,
7.64954,µm,Spot,Spots 1,8,17659,
11.9285,µm,Spot,Spots 1,8,17669,
10.3113,µm,Spot,Spots 1,8,17673,
12.8591,µm,Spot,Spots 1,8,17677,
8.77773,µm,Spot,Spots 1,8,17679,
13.6691,µm,Spot,Spots 1,8,17688,
43.792,µm,Spot,Spots 1,8,17701,
25.6233,µm,Spot,Spots 1,8,17706,
20.1011,µm,Spot,Spots 1,8,17713,
13.1343,µm,Spot,Spots 1,8,17757,
9.04395,µm,Spot,Spots 1,8,17762,
8.94631,µm,Spot,Spots 1,8,17764,
12.2399,µm,Spot,Spots 1,8,17767,
7.06247,µm,Spot,Spots 1,8,17770,
16.4118,µm,Spot,Spots 1,8,17771,
17.0781,µm,Spot,Spots 1,8,17773,
11.0929,µm,Spot,Spots 1,8,17777,
18.549,µm,Spot,Spots 1,8,17778,
17.272,µm,Spot,Spots 1,8,17779,
26.7627,µm,Spot,Spots 1,8,17783,
14.0075,µm,Spot,Spots 1,8,17789,
12.9999,µm,Spot,Spots 1,8,17803,
11.0038,µm,Spot,Spots 1,8,17842,
18.0169,µm,Spot,Spots 1,8,17843,
19.294,µm,Spot,Spots 1,8,17844,
12.4641,µm,Spot,Spots 1,8,17850,
15.4741,µm,Spot,Spots 1,8,17854,
20.8756,µm,Spot,Spots 1,8,17882,
26.6225,µm,Spot,Spots 1,8,17953,
96.6812,µm,Spot,Spots 1,8,17980,
93.8546,µm,Spot,Spots 1,8,17990,
46.2832,µm,Spot,Spots 1,8,18039,
17.5638,µm,Spot,Spots 1,8,18055,
73.9216,µm,Spot,Spots 1,9,18277,
48.3751,µm,Spot,Spots 1,9,18309,
77.5479,µm,Spot,Spots 1,9,18331,
81.5684,µm,Spot,Spots 1,9,18335,
65.0012,µm,Spot,Spots 1,9,18336,
62.2534,µm,Spot,Spots 1,9,18353,
46.5903,µm,Spot,Spots 1,9,18385,
42.9796,µm,Spot,Spots 1,9,18390,
42.433,µm,Spot,Spots 1,9,18402,
25.7805,µm,Spot,Spots 1,9,18418,
24.2115,µm,Spot,Spots 1,9,18423,
62.7246,µm,Spot,Spots 1,9,18436,
